task,send_time_s,latency_ms,phase
gestureclass,0.0001,243.111,1
gestureclass,0.0521,247.648,1
gestureclass,0.1075,192.314,1
gestureclass,0.1108,188.944,1
gestureclass,0.1696,130.204,1
gestureclass,0.1839,115.901,1
gestureclass,0.2463,63.581,1
gestureclass,0.3152,19.580,1
gestureclass,0.3296,14.776,1
gestureclass,0.3409,22.699,1
gestureclass,0.3887,11.765,1
gestureclass,0.4404,25.534,1
gestureclass,0.4464,29.274,1
gestureclass,0.4581,27.130,1
gestureclass,0.6212,11.071,1
gestureclass,0.6286,12.972,1
gestureclass,0.6927,11.925,1
gestureclass,0.7966,11.000,1
gestureclass,0.8267,11.240,1
gestureclass,0.8911,16.876,1
gestureclass,0.8925,15.537,1
gestureclass,0.9039,23.216,1
gestureclass,0.9661,11.139,1
gestureclass,1.0128,17.107,1
gestureclass,1.0872,11.546,1
gestureclass,1.1989,11.098,1
gestureclass,1.2171,10.961,1
gestureclass,1.2256,17.328,1
gestureclass,1.2312,21.265,1
gestureclass,1.3786,10.949,1
gestureclass,1.5516,16.420,1
gestureclass,1.5701,10.985,1
gestureclass,1.5872,14.024,1
gestureclass,1.6502,11.083,1
gestureclass,1.6537,32.036,1
gestureclass,1.6982,10.989,1
gestureclass,1.7195,16.160,1
gestureclass,1.8128,10.871,1
gestureclass,1.8483,16.140,1
gestureclass,1.8806,11.055,1
gestureclass,1.9009,11.869,1
gestureclass,1.9419,11.287,1
gestureclass,1.9923,11.512,1
gestureclass,2.0059,11.220,1
gestureclass,2.1467,24.876,1
gestureclass,2.2608,12.186,1
gestureclass,2.3350,11.452,1
gestureclass,2.3735,11.275,1
gestureclass,2.5158,10.844,1
gestureclass,2.5548,10.890,1
gestureclass,2.6052,10.821,1
gestureclass,2.6841,14.873,1
gestureclass,2.6938,20.326,1
gestureclass,2.6960,27.592,1
gestureclass,2.7712,11.120,1
gestureclass,2.8866,11.029,1
gestureclass,2.9078,11.122,1
gestureclass,2.9210,10.894,1
gestureclass,3.0470,12.045,1
gestureclass,3.1452,12.084,1
gestureclass,3.2772,11.776,1
gestureclass,3.2836,14.768,1
gestureclass,3.3077,10.867,1
gestureclass,3.3837,11.992,1
gestureclass,3.3978,10.901,1
gestureclass,3.5598,11.081,1
gestureclass,3.6630,12.121,1
gestureclass,3.7036,11.252,1
gestureclass,3.7430,11.331,1
gestureclass,3.7776,10.936,1
gestureclass,3.8382,12.093,1
gestureclass,3.8898,11.149,1
gestureclass,3.8910,19.303,1
gestureclass,3.9427,11.564,1
gestureclass,4.1180,12.229,1
gestureclass,4.1872,11.162,1
gestureclass,4.1894,18.264,1
gestureclass,4.2035,19.099,1
gestureclass,4.2892,17.761,1
gestureclass,4.2906,16.474,1
gestureclass,4.2927,23.782,1
gestureclass,4.3029,23.073,1
gestureclass,4.3121,23.235,1
gestureclass,4.4534,12.285,1
gestureclass,4.5599,11.437,1
gestureclass,4.6348,11.010,1
gestureclass,4.6599,10.995,1
gestureclass,4.6662,14.184,1
gestureclass,4.6674,22.431,1
gestureclass,4.6790,20.122,1
gestureclass,4.7457,10.962,1
gestureclass,4.8210,11.116,1
gestureclass,4.8562,11.220,1
gestureclass,4.8647,21.585,1
gestureclass,4.8735,22.186,1
gestureclass,4.8884,16.593,1
gestureclass,4.9291,11.296,1
gestureclass,5.0211,11.584,1
gestureclass,5.0370,18.174,1
gestureclass,5.0612,10.875,1
gestureclass,5.0685,12.960,1
gestureclass,5.1656,12.188,1
gestureclass,5.1861,15.328,1
gestureclass,5.2409,14.587,1
gestureclass,5.3993,12.510,1
gestureclass,5.4018,19.642,1
gestureclass,5.4579,11.516,1
gestureclass,5.4976,11.370,1
gestureclass,5.5190,11.151,1
gestureclass,5.6345,16.595,1
gestureclass,5.6407,25.287,1
gestureclass,5.6850,11.409,1
gestureclass,5.6985,10.902,1
gestureclass,5.8093,11.134,1
gestureclass,5.8275,11.364,1
gestureclass,5.9651,12.642,1
gestureclass,5.9676,19.529,1
gestureclass,6.0518,11.387,1
gestureclass,6.0613,20.534,1
gestureclass,6.0879,16.675,1
gestureclass,6.1601,10.770,1
gestureclass,6.2265,11.419,1
gestureclass,6.2298,17.492,1
gestureclass,6.2360,20.629,1
gestureclass,6.4386,12.383,1
gestureclass,6.4591,10.992,1
gestureclass,6.4781,11.030,1
gestureclass,6.4876,16.403,1
gestureclass,6.6265,16.650,1
gestureclass,6.6320,20.709,1
gestureclass,6.6578,13.575,1
gestureclass,6.7557,20.305,1
gestureclass,6.8502,11.340,1
gestureclass,6.9234,10.943,1
gestureclass,6.9496,16.434,1
gestureclass,6.9895,11.555,1
gestureclass,7.0391,11.472,1
gestureclass,7.0846,11.516,1
gestureclass,7.1002,11.015,1
gestureclass,7.1356,12.043,1
gestureclass,7.2248,11.036,1
gestureclass,7.2310,14.141,1
gestureclass,7.2965,11.508,1
gestureclass,7.3018,15.853,1
gestureclass,7.3671,15.675,1
gestureclass,7.5009,11.164,1
gestureclass,7.5191,10.981,1
gestureclass,7.5362,11.014,1
gestureclass,7.5703,17.117,1
gestureclass,7.5705,16.924,1
gestureclass,7.6838,10.923,1
gestureclass,7.7088,16.553,1
