task,slot,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns
ecgclass,slot_0:ecgclass,single_ecgclass,0.0,43.2198,23.8362,23.0309,0.0016,0.5084,18.9397,19.3836,1776023277877170974
ecgclass,slot_0:ecgclass,single_ecgclass,1.2032,35.1415,25.3407,24.2815,0.0025,0.5886,9.2103,9.8008,1776023279070601743
ecgclass,slot_0:ecgclass,single_ecgclass,2.3716,34.3091,25.6769,24.6281,0.0024,0.605,8.0247,8.6322,1776023280237798385
ecgclass,slot_0:ecgclass,single_ecgclass,3.5642,35.6319,25.7821,24.7125,0.0026,0.611,9.2037,9.8498,1776023281431551203
ecgclass,slot_0:ecgclass,single_ecgclass,3.704,34.9729,25.5762,24.5626,0.0024,0.5838,8.8532,9.3967,1776023281571035260
ecgclass,slot_0:ecgclass,single_ecgclass,3.7461,39.7074,24.2466,23.3784,0.0018,0.5421,15.0168,15.4608,1776023281619286908
ecgclass,slot_0:ecgclass,single_ecgclass,4.4736,35.2821,25.5693,24.5663,0.0029,0.5674,9.1376,9.7128,1776023282340904862
ecgclass,slot_0:ecgclass,single_ecgclass,5.1786,34.0283,25.8364,24.2487,0.0032,0.616,7.5288,8.1919,1776023283044355109
ecgclass,slot_0:ecgclass,single_ecgclass,6.7423,34.3587,25.2037,24.1753,0.0027,0.5738,8.5909,9.155,1776023284609080304
ecgclass,slot_0:ecgclass,single_ecgclass,6.7798,41.5518,24.2652,23.3801,0.0016,0.5549,16.8412,17.2866,1776023284654787122
ecgclass,slot_0:ecgclass,single_ecgclass,7.3029,35.7826,27.0478,25.945,0.0029,0.6286,7.9851,8.7348,1776023285169087015
ecgclass,slot_0:ecgclass,single_ecgclass,7.3384,48.2376,27.359,26.4282,0.002,0.5747,20.4113,20.8785,1776023285217027457
ecgclass,slot_0:ecgclass,single_ecgclass,7.8833,38.0535,28.5451,27.3879,0.0027,0.6772,8.899,9.5084,1776023285750351444
ecgclass,slot_0:ecgclass,single_ecgclass,8.7503,35.5067,25.375,24.3359,0.0024,0.6042,9.5429,10.1318,1776023286618001623
ecgclass,slot_0:ecgclass,single_ecgclass,8.942,33.7377,25.3829,24.3816,0.0028,0.5686,7.7813,8.3548,1776023286807999037
ecgclass,slot_0:ecgclass,single_ecgclass,9.5574,34.0993,25.2629,24.1929,0.0024,0.6324,8.1968,8.8364,1776023287423833473
ecgclass,slot_0:ecgclass,single_ecgclass,9.6347,34.7741,25.1001,24.0765,0.0024,0.6003,9.0618,9.674,1776023287501942859
ecgclass,slot_0:ecgclass,single_ecgclass,9.6796,34.8139,25.6108,24.0036,0.0024,1.1975,8.6365,9.2031,1776023287546402830
ecgclass,slot_0:ecgclass,single_ecgclass,9.8376,33.3016,24.8743,23.9859,0.0021,0.5484,7.9703,8.4273,1776023287703742620
ecgclass,slot_0:ecgclass,single_ecgclass,10.2884,34.1623,25.3952,24.3423,0.003,0.5927,8.1701,8.767,1776023288154776824
ecgclass,slot_0:ecgclass,single_ecgclass,10.4949,34.0378,25.3282,24.3021,0.0024,0.5908,8.1663,8.7096,1776023288361209564
ecgclass,slot_0:ecgclass,single_ecgclass,11.1181,33.7172,25.4522,24.4178,0.0027,0.5786,7.6609,8.265,1776023288983921098
ecgclass,slot_0:ecgclass,single_ecgclass,11.23,33.8185,25.2835,24.2691,0.0029,0.586,7.9374,8.535,1776023289096092830
ecgclass,slot_0:ecgclass,single_ecgclass,12.1498,34.1525,25.2405,24.2011,0.0023,0.5865,8.3387,8.912,1776023290016303358
ecgclass,slot_0:ecgclass,single_ecgclass,12.7636,33.5963,25.2009,24.1882,0.0023,0.589,7.8247,8.3954,1776023290629626333
ecgclass,slot_0:ecgclass,single_ecgclass,13.0904,35.7912,27.3143,26.168,0.0026,0.7097,7.9336,8.4768,1776023290956546511
ecgclass,slot_0:ecgclass,single_ecgclass,13.2994,35.2778,26.0332,24.9867,0.0021,0.6316,8.7266,9.2447,1776023291166321136
ecgclass,slot_0:ecgclass,single_ecgclass,13.526,36.9451,26.8211,25.2839,0.0019,1.1146,9.6104,10.124,1776023291393753564
ecgclass,slot_0:ecgclass,single_ecgclass,13.564,47.754,27.6981,26.7739,0.0018,0.5992,19.5584,20.056,1776023291441753244
