task,condition,elapsed_sec,latency_ms
gestureclass,single_gestureclass,0.0,306.3529
gestureclass,single_gestureclass,0.0025,338.2523
gestureclass,single_gestureclass,0.0038,336.998
gestureclass,single_gestureclass,0.004,339.391
gestureclass,single_gestureclass,0.0194,324.0469
gestureclass,single_gestureclass,0.0388,304.6179
gestureclass,single_gestureclass,0.0434,300.0157
gestureclass,single_gestureclass,0.0608,282.6772
gestureclass,single_gestureclass,0.0622,281.2619
gestureclass,single_gestureclass,0.0765,266.9532
gestureclass,single_gestureclass,0.0819,261.5948
gestureclass,single_gestureclass,0.0962,247.2651
gestureclass,single_gestureclass,0.1376,205.8582
gestureclass,single_gestureclass,0.1481,195.3132
gestureclass,single_gestureclass,0.1626,180.9106
gestureclass,single_gestureclass,0.177,166.4841
gestureclass,single_gestureclass,0.177,166.4674
gestureclass,single_gestureclass,0.1786,164.9063
gestureclass,single_gestureclass,0.1839,159.5623
gestureclass,single_gestureclass,0.1954,148.103
gestureclass,single_gestureclass,0.2037,139.7974
gestureclass,single_gestureclass,0.2441,99.4189
gestureclass,single_gestureclass,0.2556,87.9183
gestureclass,single_gestureclass,0.276,67.5359
gestureclass,single_gestureclass,0.2783,65.1844
gestureclass,single_gestureclass,0.3057,53.4213
gestureclass,single_gestureclass,0.3057,53.4055
gestureclass,single_gestureclass,0.3115,47.6983
gestureclass,single_gestureclass,0.3158,43.5843
gestureclass,single_gestureclass,0.3352,24.2369
gestureclass,single_gestureclass,0.3395,19.9666
gestureclass,single_gestureclass,0.3468,25.3763
gestureclass,single_gestureclass,0.3531,19.1391
gestureclass,single_gestureclass,0.3554,16.8946
gestureclass,single_gestureclass,0.3824,17.2787
gestureclass,single_gestureclass,0.3994,13.1137
gestureclass,single_gestureclass,0.3994,26.752
gestureclass,single_gestureclass,0.4099,16.3105
gestureclass,single_gestureclass,0.4166,23.0665
gestureclass,single_gestureclass,0.421,18.7182
gestureclass,single_gestureclass,0.4284,25.1985
gestureclass,single_gestureclass,0.4297,23.8359
gestureclass,single_gestureclass,0.4408,24.9751
gestureclass,single_gestureclass,0.4408,24.9662
gestureclass,single_gestureclass,0.4525,13.3348
gestureclass,single_gestureclass,0.481,13.4747
gestureclass,single_gestureclass,0.4825,24.3521
gestureclass,single_gestureclass,0.4838,23.2723
gestureclass,single_gestureclass,0.49,17.0066
gestureclass,single_gestureclass,0.5066,12.1806
gestureclass,single_gestureclass,0.5229,13.0942
gestureclass,single_gestureclass,0.5243,23.9968
gestureclass,single_gestureclass,0.5243,23.9909
gestureclass,single_gestureclass,0.5724,12.3887
gestureclass,single_gestureclass,0.59,12.8255
gestureclass,single_gestureclass,0.6016,13.6254
gestureclass,single_gestureclass,0.611,15.7208
gestureclass,single_gestureclass,0.6278,12.3565
gestureclass,single_gestureclass,0.6391,12.6951
gestureclass,single_gestureclass,0.66,13.7098
gestureclass,single_gestureclass,0.6685,17.3404
gestureclass,single_gestureclass,0.6698,16.0291
gestureclass,single_gestureclass,0.6711,14.8489
gestureclass,single_gestureclass,0.692,12.4779
gestureclass,single_gestureclass,0.7044,12.1269
gestureclass,single_gestureclass,0.7226,13.0894
gestureclass,single_gestureclass,0.7272,20.5541
gestureclass,single_gestureclass,0.7475,12.6188
gestureclass,single_gestureclass,0.7499,21.8496
gestureclass,single_gestureclass,0.7759,12.7811
gestureclass,single_gestureclass,0.7813,19.3014
gestureclass,single_gestureclass,0.8167,13.5808
gestureclass,single_gestureclass,0.8223,20.2427
gestureclass,single_gestureclass,0.8334,20.8194
gestureclass,single_gestureclass,0.8814,12.9666
gestureclass,single_gestureclass,0.8919,13.8655
gestureclass,single_gestureclass,0.945,13.0198
gestureclass,single_gestureclass,0.9535,16.4244
gestureclass,single_gestureclass,0.9661,15.2602
gestureclass,single_gestureclass,0.9875,12.6219
gestureclass,single_gestureclass,1.0123,12.5802
gestureclass,single_gestureclass,1.0259,12.1999
gestureclass,single_gestureclass,1.0402,13.2053
gestureclass,single_gestureclass,1.0456,19.3737
gestureclass,single_gestureclass,1.0671,12.872
gestureclass,single_gestureclass,1.0745,17.0844
gestureclass,single_gestureclass,1.0946,12.5349
gestureclass,single_gestureclass,1.0969,22.2166
gestureclass,single_gestureclass,1.1103,20.7651
gestureclass,single_gestureclass,1.1252,18.084
gestureclass,single_gestureclass,1.1341,22.2821
gestureclass,single_gestureclass,1.1384,18.0836
gestureclass,single_gestureclass,1.1433,25.4686
gestureclass,single_gestureclass,1.1486,20.1738
gestureclass,single_gestureclass,1.1529,15.9111
gestureclass,single_gestureclass,1.179,12.933
gestureclass,single_gestureclass,1.2131,12.634
gestureclass,single_gestureclass,1.2318,12.6874
gestureclass,single_gestureclass,1.2442,12.7578
gestureclass,single_gestureclass,1.2476,21.5886
gestureclass,single_gestureclass,1.2549,14.3056
gestureclass,single_gestureclass,1.3183,12.6905
gestureclass,single_gestureclass,1.3351,12.9981
gestureclass,single_gestureclass,1.3415,18.8396
gestureclass,single_gestureclass,1.3582,14.2953
gestureclass,single_gestureclass,1.3704,13.9902
gestureclass,single_gestureclass,1.3895,12.7504
gestureclass,single_gestureclass,1.4144,12.7285
