task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns,phase
nyudepth,fifo,0.0001,2381.1872,2370.7162,1775.4036,0.0032,593.9151,4.9071,0.0,10.4711,1778736660004578840,1
nyudepth,fifo,0.4819,1931.9825,453.5081,124.8867,0.0041,15.8281,1461.1881,0.0,1478.4745,1778736661942624828,1
nyudepth,fifo,0.9488,1564.6741,360.5681,123.9799,0.0025,40.4811,1128.0429,0.0,1204.1061,1778736662076395186,1
nyudepth,fifo,1.4255,1233.0339,349.31,235.7648,0.0037,34.6038,784.3277,0.0,883.7239,1778736662209341371,1
nyudepth,fifo,1.4819,1178.7059,349.31,235.7648,0.0037,34.6038,727.9348,0.0,829.3959,1778736662209341371,1
nyudepth,fifo,1.4992,1164.1622,349.31,235.7648,0.0037,34.6038,710.5973,0.0,814.8522,1778736662209341371,1
nyudepth,fifo,1.79,1185.3929,452.3415,286.6627,0.004,78.6646,730.4015,0.0,733.0514,1778736662519909003,1
nyudepth,fifo,2.0716,905.6807,452.3415,286.6627,0.004,78.6646,448.7274,0.0,453.3392,1778736662519909003,1
nyudepth,fifo,2.6961,571.8541,295.3594,230.4793,0.0081,15.3439,249.6026,0.0,276.4947,1778736662945210633,1
nyudepth,fifo,2.7124,557.6522,295.3594,230.4793,0.0081,15.3439,233.2096,0.0,262.2928,1778736662945210633,1
nyudepth,fifo,2.922,350.378,295.3594,230.4793,0.0081,15.3439,23.669,0.0,55.0186,1778736662945210633,1
nyudepth,fifo,2.9369,337.7879,295.3594,230.4793,0.0081,15.3439,8.7864,0.0,42.4284,1778736662945210633,1
nyudepth,fifo,3.1531,161.3367,131.6379,128.8346,0.003,1.5876,26.6621,0.0,29.6988,1778736663179269531,1
nyudepth,fifo,3.4999,86.2088,25.6757,23.885,0.002,0.7846,57.4734,0.0,60.5331,1778736663556879889,1
nyudepth,fifo,3.5778,51.0809,44.271,40.0762,0.0023,0.9424,4.5073,0.0,6.8099,1778736663581828230,1
nyudepth,fifo,3.8231,38.0867,19.6158,18.0028,0.0047,0.876,15.9154,0.0,18.4709,1778736663838618503,1
nyudepth,fifo,3.8537,26.3119,19.6492,18.0888,0.0021,0.9178,4.236,0.0,6.6627,1778736663857501492,1
nyudepth,fifo,3.8724,27.9844,20.727,19.2246,0.0018,0.8333,4.8065,0.0,7.2574,1778736663876722173,1
nyudepth,fifo,3.9357,35.8808,29.2457,23.9738,0.0017,1.6167,4.2479,0.0,6.6351,1778736663939547112,1
nyudepth,fifo,4.1161,47.8532,25.2335,23.3144,0.0022,0.9701,19.8836,0.0,22.6197,1778736664135562311,1
nyudepth,fifo,4.1982,41.6396,21.9986,19.3125,0.0019,0.8503,12.4433,0.0,19.641,1778736664210153225,1
nyudepth,fifo,4.4487,45.4395,20.334,18.4189,0.0025,1.1226,18.1458,0.0,25.1055,1778736664466387790,1
nyudepth,fifo,4.4929,46.2096,25.1672,23.3779,0.0024,0.9567,18.5418,0.0,21.0424,1778736664510995789,1
nyudepth,fifo,4.8603,27.3211,19.6241,17.8406,0.0023,1.0687,5.0347,0.0,7.697,1778736664864925762,1
nyudepth,fifo,5.1055,37.8265,20.5005,18.5166,0.0022,1.213,10.7713,0.0,17.3261,1778736665115805947,1
nyudepth,fifo,5.2364,38.6107,22.0871,19.9198,0.0022,1.3266,9.8631,0.0,16.5236,1778736665245860415,1
nyudepth,fifo,5.3208,41.0416,21.5135,20.4638,0.002,0.4781,17.1587,0.0,19.5281,1778736665337526169,1
nyudepth,fifo,5.4104,36.2337,23.617,20.9902,0.0028,1.7804,9.9876,0.0,12.6167,1778736665419914267,1
nyudepth,fifo,5.4259,47.0932,27.7927,25.9502,0.0025,0.902,16.8014,0.0,19.3005,1778736665442232773,1
nyudepth,fifo,5.4619,34.811,23.9208,21.2849,0.0019,1.7043,8.4136,0.0,10.8902,1778736665469829434,1
nyudepth,fifo,5.5991,28.023,19.5453,17.287,0.0021,1.5986,3.2163,0.0,8.4777,1778736665601848573,1
nyudepth,fifo,5.6764,24.1694,17.332,16.2232,0.0022,0.4783,4.3495,0.0,6.8374,1778736665680289473,1
nyudepth,fifo,5.9296,32.8505,21.961,20.5141,0.003,0.8376,8.3506,0.0,10.8895,1778736665937484564,1
nyudepth,fifo,6.0718,28.4469,20.4082,18.9267,0.0024,0.8311,5.2979,0.0,8.0387,1778736666076694898,1
nyudepth,fifo,6.1194,43.3686,22.8167,21.109,0.0025,1.0098,17.7968,0.0,20.5518,1778736666136797188,1
nyudepth,fifo,6.2116,19.5706,15.3135,14.1553,0.0021,0.5161,1.5883,0.0,4.2571,1778736666212744497,1
nyudepth,fifo,6.3394,44.9474,20.5318,18.9429,0.0024,0.9002,19.9795,0.0,24.4156,1778736666358926361,1
nyudepth,fifo,6.4085,20.9765,15.9184,14.6528,0.0025,0.5403,1.9202,0.0,5.0582,1778736666409994367,1
nyudepth,fifo,6.4729,43.7093,22.9643,21.1494,0.0029,0.9898,18.0833,0.0,20.745,1778736666490543560,1
nyudepth,fifo,6.6483,47.0994,22.5857,20.6462,0.0024,1.0813,19.516,0.0,24.5137,1778736666667416098,1
nyudepth,fifo,6.7082,94.0111,62.6139,60.4866,0.0028,1.1501,28.6667,0.0,31.3972,1778736666736434845,1
nyudepth,fifo,6.9746,35.8908,18.3892,16.6604,0.0024,1.0319,13.1383,0.0,17.5016,1778736666987320096,1
nyudepth,fifo,7.2525,34.7095,17.4972,16.3492,0.0026,0.5208,14.6916,0.0,17.2123,1778736667266759270,1
nyudepth,fifo,7.4693,40.0867,21.9713,20.1643,0.0026,0.9506,15.4095,0.0,18.1154,1778736667484252992,1
nyudepth,fifo,7.4843,51.7476,26.7575,25.2601,0.0038,0.7834,21.832,0.0,24.99,1778736667505638183,1
nyudepth,fifo,7.7113,35.9786,21.3285,19.602,0.0026,0.8887,11.9047,0.0,14.6501,1778736667722753860,1
nyudepth,fifo,7.9822,39.057,21.0691,16.9085,0.0021,0.9175,13.6673,0.0,17.9879,1778736667995393346,1
nyudepth,fifo,8.2063,35.4578,17.7101,16.1634,0.0014,0.8123,13.4828,0.0,17.7478,1778736668219323657,1
nyudepth,fifo,8.2627,21.4751,17.3035,16.2338,0.0019,0.4714,1.713,0.0,4.1716,1778736668263930564,1
nyudepth,fifo,8.326,39.609,18.1954,16.3879,0.0021,1.0374,14.7913,0.0,21.4135,1778736668340324426,1
nyudepth,fifo,8.36,25.31,16.0773,14.791,0.0026,0.6475,6.742,0.0,9.2328,1778736668366281376,1
nyudepth,fifo,8.4306,29.7744,18.0214,16.6053,0.003,0.3808,8.6625,0.0,11.7531,1778736668438833792,1
nyudepth,fifo,8.4343,27.7038,18.0214,16.6053,0.003,0.3808,4.9956,0.0,9.6824,1778736668438833792,1
nyudepth,fifo,8.4681,35.7244,18.6092,16.877,0.0025,1.0112,14.5819,0.0,17.1152,1778736668482248103,1
nyudepth,fifo,8.7308,24.3628,15.6091,14.0478,0.0025,0.9079,5.7781,0.0,8.7537,1778736668736085444,1
nyudepth,fifo,9.5306,27.7388,18.9854,17.2934,0.0026,0.9367,4.2727,0.0,8.7534,1778736669534433381,1
nyudepth,fifo,9.6431,50.7059,22.6404,20.241,0.0025,1.6186,19.3348,0.0,28.0655,1778736669662020132,1
nyudepth,fifo,9.6999,37.3049,24.8601,23.0452,0.0033,1.0072,9.7849,0.0,12.4448,1778736669709189621,1
nyudepth,fifo,9.7792,44.7309,25.4903,19.6608,0.0026,2.1654,10.6587,0.0,19.2406,1778736669789415450,1
nyudepth,fifo,9.8514,26.767,19.3415,17.7539,0.0027,0.6669,4.2055,0.0,7.4255,1778736669855201464,1
nyudepth,fifo,9.8776,35.2132,18.3415,16.8978,0.0019,0.8079,14.394,0.0,16.8718,1778736669891521390,1
nyudepth,fifo,10.0945,34.2028,18.3557,16.4809,0.002,1.1937,7.5178,0.0,15.8471,1778736670101547142,1
nyudepth,fifo,10.3708,29.1159,22.4789,20.5271,0.0028,1.1198,2.1269,0.0,6.637,1778736670372469933,1
nyudepth,fifo,10.6713,20.4043,16.3269,14.7996,0.0026,0.619,1.4849,0.0,4.0774,1778736670672376840,1
nyudepth,fifo,11.7329,49.2518,22.8053,20.3031,0.0021,1.6696,15.734,0.0,26.4465,1778736671748223619,1
nyudepth,fifo,12.1547,42.8073,18.9528,16.7571,0.002,1.4978,20.9978,0.0,23.8545,1778736672175230359,1
nyudepth,fifo,12.483,40.8738,17.8049,16.4434,0.002,0.6896,20.7229,0.0,23.0688,1778736672503253934,1
nyudepth,fifo,12.6919,34.7731,18.2367,16.8426,0.0022,0.7713,14.1511,0.0,16.5364,1778736672705621866,1
nyudepth,fifo,12.8103,25.3913,17.2955,15.9691,0.0024,0.6584,4.5285,0.0,8.0958,1778736672814404402,1
