task,send_elapsed_s,latency_ms,server_exec_ms,worker_id
ecgclass,2.2751,78.720,77.605,0
ecgclass__app1,2.3489,80.093,78.612,0
ecgclass,2.3539,79.638,78.477,0
ecgclass__app1,2.4290,80.593,79.153,0
ecgclass,2.4335,80.669,79.448,0
ecgclass__app1,2.5096,79.871,78.354,0
ecgclass,2.5142,79.823,78.661,0
ecgclass__app1,2.5895,79.020,77.650,0
ecgclass,2.5941,79.030,77.903,0
ecgclass__app1,2.6685,80.069,78.653,0
ecgclass,2.6731,80.054,78.972,0
ecgclass__app1,2.7486,79.188,77.776,0
ecgclass,2.7532,79.223,78.141,0
ecgclass__app1,2.8278,79.588,78.170,0
ecgclass,2.8324,79.693,78.528,0
ecgclass__app1,2.9075,79.143,77.683,0
ecgclass,2.9121,79.123,77.942,0
ecgclass__app1,2.9866,80.225,78.819,0
ecgclass,2.9913,80.161,79.040,0
ecgclass__app1,3.0669,79.434,77.986,0
ecgclass,3.0714,79.391,78.253,0
ecgclass__app1,3.1463,79.154,77.738,0
ecgclass,3.1508,79.246,78.138,0
ecgclass__app1,3.2255,78.998,77.576,0
ecgclass,3.2301,78.945,77.809,0
ecgclass__app1,3.3045,80.042,78.625,0
ecgclass,3.3091,80.113,78.966,0
ecgclass__app1,3.3846,79.269,77.841,0
ecgclass,3.3892,79.152,78.039,0
ecgclass__app1,3.4639,80.349,78.932,0
ecgclass,3.4684,80.346,79.230,0
ecgclass__app1,3.5443,80.054,78.618,0
ecgclass,3.5487,79.976,78.880,0
ecgclass__app1,3.6243,79.735,78.327,0
ecgclass,3.6287,79.856,78.751,0
ecgclass__app1,3.7041,79.103,77.702,0
ecgclass,3.7086,79.036,77.966,0
ecgclass__app1,3.7832,79.420,78.029,0
ecgclass,3.7876,79.568,78.486,0
ecgclass__app1,3.8627,79.516,78.070,0
ecgclass,3.8672,79.566,78.459,0
ecgclass__app1,3.9422,79.410,77.975,0
ecgclass,3.9468,79.341,78.213,0
ecgclass__app1,4.0216,79.783,78.354,0
ecgclass,4.0261,79.685,78.594,0
ecgclass__app1,4.1014,79.425,77.997,0
ecgclass,4.1058,79.505,78.408,0
ecgclass__app1,4.1809,78.805,77.403,0
ecgclass,4.1854,78.810,77.722,0
ecgclass__app1,4.2597,79.080,77.671,0
ecgclass,4.2642,79.128,78.001,0
ecgclass__app1,4.3388,79.389,77.940,0
ecgclass,4.3433,79.288,78.144,0
ecgclass__app1,4.4182,80.207,78.851,0
ecgclass,4.4226,80.343,79.229,0
ecgclass__app1,4.4985,79.351,77.941,0
ecgclass,4.5030,79.527,78.343,0
ecgclass__app1,4.5778,79.759,78.297,0
ecgclass,4.5825,79.667,78.503,0
ecgclass__app1,4.6576,80.677,79.268,0
ecgclass,4.6622,80.531,79.403,0
ecgclass__app1,4.7383,79.533,78.147,0
ecgclass,4.7428,79.720,78.535,0
ecgclass__app1,4.8179,79.983,78.566,0
ecgclass,4.8225,78.700,77.549,0
ecgclass__app1,4.8979,81.545,80.065,0
ecgclass,4.9012,80.826,79.701,0
ecgclass__app1,4.9794,80.277,78.865,0
ecgclass,4.9821,80.277,79.142,0
ecgclass__app1,5.0597,80.035,78.700,0
ecgclass,5.0624,79.800,78.691,0
ecgclass__app1,5.1398,80.573,79.295,0
ecgclass,5.1422,80.673,79.562,0
ecgclass__app1,5.2204,80.061,78.677,0
ecgclass,5.2229,79.901,78.776,0
ecgclass__app1,5.3005,80.296,79.016,0
ecgclass,5.3028,79.484,78.388,0
ecgclass__app1,5.3808,82.490,81.054,0
ecgclass,5.3823,81.877,80.850,0
ecgclass__app1,5.4633,81.430,80.006,0
ecgclass,5.4642,80.917,79.920,0
ecgclass__app1,5.5447,81.672,80.370,0
ecgclass,5.5451,81.677,80.684,0
ecgclass__app1,5.6264,81.518,80.223,0
ecgclass,5.6268,81.555,80.500,0
ecgclass__app1,5.7080,81.367,79.989,0
ecgclass,5.7084,81.345,80.332,0
ecgclass__app1,5.7894,81.640,80.347,0
ecgclass,5.7897,81.663,80.568,0
ecgclass__app1,5.8710,81.530,80.304,0
ecgclass,5.8714,81.551,80.500,0
ecgclass__app1,5.9526,80.817,79.522,0
ecgclass,5.9529,80.821,79.729,0
ecgclass__app1,6.0334,82.968,81.540,0
ecgclass,6.0338,83.047,81.944,0
ecgclass__app1,6.1164,81.575,80.249,0
ecgclass,6.1168,81.537,80.358,0
ecgclass__app1,6.1980,81.362,79.932,0
ecgclass,6.1984,81.400,80.372,0
ecgclass__app1,6.2794,81.915,80.579,0
ecgclass,6.2798,81.858,80.676,0
ecgclass,6.3617,81.380,80.104,0
ecgclass__app1,6.3613,82.101,80.870,0
ecgclass,6.4431,81.333,80.008,0
ecgclass__app1,6.4434,81.359,80.259,0
ecgclass,6.5244,80.806,79.512,0
ecgclass__app1,6.5248,80.810,79.653,0
ecgclass,6.6053,81.039,79.754,0
ecgclass__app1,6.6056,81.020,79.848,0
ecgclass,6.6863,80.744,79.429,0
ecgclass__app1,6.6866,80.748,79.687,0
ecgclass,6.7671,80.722,79.416,0
ecgclass__app1,6.7674,80.747,79.704,0
ecgclass,6.8478,82.256,80.924,0
ecgclass__app1,6.8482,82.281,81.161,0
ecgclass,6.9301,81.422,80.073,0
ecgclass__app1,6.9305,81.384,80.302,0
ecgclass__app1,7.0119,80.966,79.737,0
ecgclass,7.0115,81.627,80.441,0
ecgclass__app1,7.0928,81.833,80.549,0
ecgclass,7.0932,81.835,80.852,0
ecgclass__app1,7.1747,81.452,80.149,0
ecgclass,7.1750,81.437,80.287,0
ecgclass__app1,7.2562,81.000,79.664,0
ecgclass,7.2565,81.002,79.858,0
ecgclass__app1,7.3372,82.110,80.781,0
ecgclass,7.3375,82.155,81.105,0
ecgclass__app1,7.4193,81.268,79.948,0
ecgclass,7.4197,81.277,80.235,0
ecgclass__app1,7.5006,81.410,80.118,0
ecgclass,7.5009,81.420,80.353,0
ecgclass__app1,7.5820,82.153,80.822,0
ecgclass,7.5824,82.171,81.058,0
ecgclass__app1,7.6642,81.499,80.130,0
ecgclass,7.6646,81.506,80.413,0
ecgclass__app1,7.7457,81.368,80.045,0
ecgclass,7.7461,81.352,80.365,0
ecgclass,7.8274,83.113,80.639,0
ecgclass__app1,7.8271,83.706,81.399,0
ecgclass__app1,7.9108,81.303,79.906,0
ecgclass,7.9106,81.951,80.776,0
ecgclass__app1,7.9922,80.912,79.611,0
ecgclass,7.9925,80.896,79.777,0
ecgclass__app1,8.0731,80.804,79.523,0
ecgclass,8.0734,80.829,79.746,0
ecgclass__app1,8.1539,80.905,79.542,0
ecgclass,8.1543,80.914,79.792,0
ecgclass__app1,8.2348,80.796,79.447,0
ecgclass,8.2352,80.766,79.671,0
ecgclass__app1,8.3156,80.952,79.577,0
ecgclass,8.3160,80.975,79.850,0
ecgclass__app1,8.3966,80.775,79.392,0
ecgclass,8.3970,80.767,79.679,0
ecgclass__app1,8.4774,81.019,79.629,0
ecgclass,8.4778,81.018,79.874,0
ecgclass__app1,8.5584,81.764,80.434,0
ecgclass,8.5588,81.779,80.733,0
ecgclass__app1,8.6402,81.509,80.204,0
ecgclass,8.6406,81.515,80.453,0
ecgclass__app1,8.7217,80.822,79.530,0
ecgclass,8.7221,80.824,79.782,0
ecgclass__app1,8.8026,81.845,80.487,0
ecgclass,8.8029,81.868,80.769,0
ecgclass__app1,8.8845,81.250,79.897,0
ecgclass,8.8848,81.260,80.144,0
ecgclass__app1,8.9657,81.497,80.166,0
ecgclass,8.9661,81.471,80.329,0
ecgclass__app1,9.0472,81.975,80.670,0
ecgclass,9.0476,82.037,80.930,0
ecgclass__app1,9.1292,81.432,80.115,0
ecgclass,9.1296,81.379,80.301,0
ecgclass__app1,9.2107,82.166,80.760,0
ecgclass,9.2110,82.195,81.111,0
ecgclass__app1,9.2929,81.421,80.062,0
ecgclass,9.2932,81.409,80.306,0
ecgclass,9.3747,81.398,80.108,0
ecgclass__app1,9.3743,82.172,80.880,0
ecgclass,9.4561,86.457,85.089,0
ecgclass__app1,9.4565,86.486,85.360,0
ecgclass__app1,9.5430,86.073,84.811,0
ecgclass,9.5426,86.830,85.609,0
ecgclass__app1,9.6291,81.328,79.984,0
ecgclass,9.6294,81.354,80.138,0
ecgclass__app1,9.7104,82.135,80.819,0
ecgclass,9.7108,82.142,81.066,0
ecgclass__app1,9.7926,81.764,80.441,0
ecgclass,9.7929,81.796,80.672,0
ecgclass__app1,9.8744,81.523,80.205,0
ecgclass,9.8748,81.493,80.414,0
ecgclass__app1,9.9559,82.104,80.784,0
ecgclass,9.9563,82.130,81.031,0
ecgclass__app1,10.0380,81.453,80.137,0
ecgclass,10.0384,81.512,80.402,0
ecgclass__app1,10.1195,82.188,80.873,0
ecgclass,10.1199,82.136,80.983,0
ecgclass__app1,10.2017,81.573,80.177,0
ecgclass,10.2021,81.562,80.496,0
ecgclass__app1,10.2833,81.427,80.064,0
ecgclass,10.2837,81.398,80.354,0
ecgclass,10.3651,80.938,79.634,0
ecgclass__app1,10.3647,81.712,80.439,0
ecgclass,10.4460,82.824,81.469,0
ecgclass__app1,10.4465,82.856,81.723,0
ecgclass,10.5289,81.434,80.026,0
ecgclass__app1,10.5293,81.410,80.281,0
ecgclass,10.6103,81.771,80.371,0
ecgclass__app1,10.6108,81.718,80.528,0
ecgclass,10.6921,81.657,80.341,0
ecgclass__app1,10.6925,81.757,80.593,0
ecgclass,10.7738,81.418,80.058,0
ecgclass__app1,10.7743,81.417,80.372,0
ecgclass,10.8553,80.913,79.484,0
ecgclass__app1,10.8557,80.886,79.736,0
ecgclass,10.9362,81.957,80.628,0
ecgclass__app1,10.9366,81.975,80.908,0
ecgclass,11.0182,81.371,80.049,0
ecgclass__app1,11.0186,81.378,80.285,0
ecgclass,11.0996,81.789,80.433,0
ecgclass__app1,11.1000,81.915,80.839,0
ecgclass,11.1814,85.900,84.507,0
ecgclass__app1,11.1819,85.791,84.666,0
ecgclass,11.2673,81.451,80.089,0
ecgclass__app1,11.2677,81.473,80.390,0
ecgclass,11.3488,80.820,79.465,0
ecgclass__app1,11.3492,80.812,79.670,0
ecgclass,11.4296,81.269,79.923,0
ecgclass__app1,11.4300,81.308,80.170,0
ecgclass,11.5109,81.668,80.346,0
ecgclass__app1,11.5113,81.673,80.598,0
ecgclass,11.5926,81.481,80.111,0
ecgclass__app1,11.5930,81.442,80.412,0
ecgclass,11.6741,80.980,79.626,0
ecgclass__app1,11.6745,80.995,79.870,0
ecgclass,11.7551,81.795,80.451,0
ecgclass__app1,11.7555,81.884,80.825,0
ecgclass__app1,11.8374,81.535,80.335,0
ecgclass,11.8369,82.394,81.176,0
ecgclass__app1,11.9189,82.389,81.010,0
ecgclass,11.9193,82.367,81.238,0
ecgclass__app1,12.0013,81.110,79.740,0
ecgclass,12.0017,81.084,80.046,0
ecgclass__app1,12.0825,82.250,80.884,0
ecgclass,12.0828,82.327,81.198,0
ecgclass__app1,12.1647,81.240,79.881,0
ecgclass,12.1651,81.206,80.115,0
ecgclass__app1,12.2460,81.347,80.000,0
ecgclass,12.2464,81.334,80.308,0
ecgclass__app1,12.3274,81.351,80.003,0
ecgclass,12.3277,81.365,80.212,0
ecgclass__app1,12.4087,81.179,79.897,0
ecgclass,12.4091,81.195,80.130,0
ecgclass__app1,12.4899,81.767,80.440,0
ecgclass,12.4903,81.763,80.664,0
ecgclass__app1,12.5717,81.536,80.189,0
ecgclass,12.5721,81.524,80.424,0
ecgclass__app1,12.6533,80.623,79.315,0
ecgclass,12.6536,80.675,79.558,0
ecgclass__app1,12.7339,81.607,80.240,0
ecgclass,12.7343,81.580,80.495,0
ecgclass,12.8159,81.674,80.393,0
ecgclass__app1,12.8155,82.470,81.248,0
ecgclass,12.8976,81.554,80.164,0
ecgclass__app1,12.8980,81.627,80.544,0
ecgclass,12.9792,81.358,79.984,0
ecgclass__app1,12.9797,81.293,80.202,0
ecgclass,13.0605,81.884,80.530,0
ecgclass__app1,13.0610,81.877,80.842,0
ecgclass,13.1425,81.322,79.991,0
ecgclass__app1,13.1429,81.303,80.279,0
ecgclass,13.2238,81.290,79.913,0
ecgclass__app1,13.2242,81.313,80.322,0
ecgclass,13.3051,81.946,80.569,0
ecgclass__app1,13.3055,81.941,80.923,0
ecgclass,13.3871,82.322,80.952,0
ecgclass__app1,13.3875,82.318,81.306,0
ecgclass__app1,13.4698,80.609,79.421,0
ecgclass,13.4694,81.365,80.169,0
ecgclass__app1,13.5504,80.889,79.616,0
ecgclass,13.5508,80.890,79.813,0
ecgclass__app1,13.6313,81.853,80.532,0
ecgclass,13.6317,81.822,80.789,0
ecgclass__app1,13.7132,81.536,80.288,0
ecgclass,13.7135,81.564,80.526,0
ecgclass,13.7951,81.048,79.731,0
ecgclass__app1,13.7947,81.808,80.593,0
ecgclass,13.8762,81.717,80.334,0
ecgclass__app1,13.8766,81.739,80.563,0
ecgclass,13.9579,81.241,79.858,0
ecgclass__app1,13.9583,81.233,80.165,0
ecgclass,14.0392,81.914,80.510,0
ecgclass__app1,14.0396,81.931,80.786,0
ecgclass,14.1211,81.589,80.270,0
ecgclass__app1,14.1215,81.608,80.439,0
ecgclass,14.2027,80.901,79.555,0
ecgclass__app1,14.2031,80.914,79.757,0
ecgclass__app1,14.2840,80.424,79.219,0
ecgclass,14.2836,81.204,80.040,0
ecgclass__app1,14.3645,82.056,80.712,0
ecgclass,14.3649,82.018,80.857,0
ecgclass__app1,14.4466,81.617,80.279,0
ecgclass,14.4469,81.622,80.353,0
ecgclass__app1,14.5282,81.089,79.732,0
ecgclass,14.5285,81.129,80.025,0
ecgclass__app1,14.6093,82.031,80.761,0
ecgclass,14.6097,82.065,80.960,0
ecgclass__app1,14.6914,81.256,79.985,0
ecgclass,14.6917,81.231,80.128,0
ecgclass__app1,14.7726,81.749,80.441,0
ecgclass,14.7730,81.754,80.641,0
ecgclass__app1,14.8544,82.069,80.800,0
ecgclass,14.8548,82.096,80.932,0
ecgclass__app1,14.9365,81.178,79.850,0
ecgclass,14.9369,81.232,79.990,0
ecgclass__app1,15.0177,81.873,80.606,0
ecgclass,15.0181,81.793,80.698,0
ecgclass__app1,15.0996,81.554,80.199,0
ecgclass,15.0999,81.583,80.459,0
ecgclass__app1,15.1811,80.803,79.541,0
ecgclass,15.1815,80.815,79.673,0
ecgclass__app1,15.2620,81.949,80.691,0
ecgclass,15.2623,81.943,80.777,0
ecgclass__app1,15.3439,81.613,80.305,0
ecgclass,15.3443,81.596,80.527,0
ecgclass__app1,15.4256,81.548,80.237,0
ecgclass,15.4259,81.563,80.339,0
ecgclass__app1,15.5071,81.695,80.414,0
ecgclass,15.5075,81.735,80.594,0
ecgclass__app1,15.5888,81.471,80.162,0
ecgclass,15.5892,81.451,80.323,0
ecgclass__app1,15.6703,80.867,79.637,0
ecgclass,15.6707,80.899,79.774,0
ecgclass__app1,15.7512,80.654,79.447,0
ecgclass,15.7516,80.641,79.494,0
ecgclass__app1,15.8319,82.514,81.154,0
ecgclass,15.8323,82.547,81.415,0
ecgclass__app1,15.9144,81.484,80.192,0
ecgclass,15.9148,81.537,80.345,0
ecgclass__app1,15.9959,81.220,79.842,0
ecgclass,15.9964,81.140,79.796,0
ecgclass__app1,16.0772,82.155,80.821,0
ecgclass,16.0775,82.228,81.048,0
ecgclass__app1,16.1593,81.300,80.038,0
ecgclass,16.1598,81.226,80.037,0
ecgclass__app1,16.2406,80.925,79.563,0
ecgclass,16.2410,80.903,79.819,0
ecgclass,16.3219,81.437,80.274,0
ecgclass__app1,16.3216,82.152,80.956,0
ecgclass,16.4034,81.522,80.243,0
ecgclass__app1,16.4037,81.538,80.440,0
ecgclass,16.4849,81.386,80.010,0
ecgclass__app1,16.4853,81.355,80.336,0
ecgclass,16.5663,81.980,80.618,0
ecgclass__app1,16.5667,82.017,80.924,0
ecgclass,16.6483,81.384,80.080,0
ecgclass__app1,16.6487,81.376,80.325,0
ecgclass,16.7297,81.785,80.497,0
ecgclass__app1,16.7301,81.768,80.761,0
ecgclass,16.8115,81.694,80.463,0
ecgclass__app1,16.8119,81.699,80.547,0
ecgclass,16.8933,81.179,79.876,0
ecgclass__app1,16.8936,81.190,80.172,0
ecgclass,16.9745,80.984,79.725,0
ecgclass__app1,16.9748,80.982,79.949,0
ecgclass,17.0555,81.788,80.481,0
ecgclass__app1,17.0558,81.823,80.808,0
ecgclass,17.1373,81.290,80.020,0
ecgclass__app1,17.1376,81.295,80.245,0
ecgclass,17.2186,80.967,79.567,0
ecgclass__app1,17.2189,80.944,79.914,0
ecgclass,17.2996,81.857,80.477,0
ecgclass__app1,17.2999,81.985,80.770,0
ecgclass__app1,17.3819,85.664,84.394,0
ecgclass,17.3814,86.453,85.058,0
ecgclass__app1,17.4676,80.778,79.464,0
ecgclass,17.4679,80.803,79.766,0
ecgclass__app1,17.5484,81.863,80.537,0
ecgclass,17.5487,81.867,80.785,0
ecgclass__app1,17.6302,81.420,80.094,0
ecgclass,17.6306,81.480,80.361,0
ecgclass__app1,17.7117,80.801,79.455,0
ecgclass,17.7121,80.761,79.599,0
ecgclass__app1,17.7925,81.705,80.356,0
ecgclass,17.7929,81.702,80.648,0
ecgclass__app1,17.8742,81.624,80.305,0
ecgclass,17.8746,81.660,80.564,0
ecgclass__app1,17.9559,81.357,79.997,0
ecgclass,17.9563,81.314,80.270,0
ecgclass__app1,18.0372,80.835,79.515,0
ecgclass,18.0376,80.842,79.793,0
ecgclass__app1,18.1181,82.102,80.763,0
ecgclass,18.1184,82.148,81.078,0
ecgclass__app1,18.2002,81.707,80.349,0
ecgclass,18.2006,81.779,80.657,0
ecgclass__app1,18.2819,81.230,79.888,0
ecgclass,18.2824,81.200,80.071,0
ecgclass__app1,18.3632,82.141,80.712,0
ecgclass,18.3636,82.043,80.944,0
ecgclass__app1,18.4453,81.767,80.337,0
ecgclass,18.4457,81.772,80.711,0
ecgclass__app1,18.5271,81.423,80.112,0
ecgclass,18.5275,81.439,80.372,0
ecgclass__app1,18.6086,80.902,79.563,0
ecgclass,18.6089,80.883,79.788,0
ecgclass__app1,18.6895,81.283,79.885,0
ecgclass,18.6898,81.342,80.179,0
ecgclass__app1,18.7708,82.632,81.310,0
ecgclass,18.7712,82.378,81.114,0
ecgclass__app1,18.8534,81.676,80.163,0
ecgclass,18.8536,81.897,80.621,0
ecgclass__app1,18.9351,81.987,80.568,0
ecgclass,18.9355,82.005,80.881,0
ecgclass__app1,19.0171,81.441,80.093,0
ecgclass,19.0175,81.448,80.320,0
ecgclass__app1,19.0986,81.757,80.382,0
ecgclass,19.0989,81.794,80.669,0
ecgclass__app1,19.1804,82.016,80.673,0
ecgclass,19.1807,82.020,80.849,0
ecgclass__app1,19.2624,82.013,80.622,0
ecgclass,19.2628,82.004,80.864,0
ecgclass,19.3448,81.175,79.971,0
ecgclass__app1,19.3444,81.945,80.801,0
ecgclass,19.4260,82.060,80.740,0
ecgclass__app1,19.4264,82.072,81.024,0
ecgclass,19.5081,81.253,79.947,0
ecgclass__app1,19.5085,81.216,80.122,0
ecgclass,19.5893,81.918,80.603,0
ecgclass__app1,19.5897,81.989,80.946,0
ecgclass,19.6713,81.328,79.960,0
ecgclass__app1,19.6717,81.326,80.241,0
ecgclass,19.7526,82.050,80.690,0
ecgclass__app1,19.7531,81.985,80.929,0
ecgclass__app1,19.8351,81.118,79.870,0
ecgclass,19.8347,81.837,80.606,0
ecgclass__app1,19.9162,81.500,80.183,0
ecgclass,19.9165,81.541,80.353,0
ecgclass__app1,19.9977,81.819,80.478,0
ecgclass,19.9981,81.829,80.725,0
ecgclass__app1,20.0795,81.562,80.230,0
ecgclass,20.0799,81.575,80.439,0
ecgclass__app1,20.1611,80.824,79.477,0
ecgclass,20.1615,80.871,79.710,0
ecgclass__app1,20.2420,82.074,80.712,0
ecgclass,20.2424,81.978,80.753,0
ecgclass__app1,20.3241,81.212,79.873,0
ecgclass,20.3244,81.300,80.161,0
ecgclass__app1,20.4053,81.971,80.586,0
ecgclass,20.4057,81.998,80.868,0
ecgclass__app1,20.4873,81.316,79.878,0
ecgclass,20.4877,81.337,80.175,0
ecgclass__app1,20.5686,81.680,80.242,0
ecgclass,20.5691,81.611,80.361,0
ecgclass__app1,20.6503,81.492,80.184,0
ecgclass,20.6507,81.604,80.423,0
ecgclass__app1,20.7319,82.525,81.145,0
ecgclass,20.7323,82.424,81.206,0
ecgclass__app1,20.8144,81.764,80.434,0
ecgclass,20.8147,81.821,80.699,0
ecgclass__app1,20.8962,81.852,80.457,0
ecgclass,20.8966,81.859,80.682,0
ecgclass__app1,20.9781,81.250,79.856,0
ecgclass,20.9784,81.293,80.164,0
ecgclass__app1,21.0593,82.326,80.983,0
ecgclass,21.0597,82.367,81.147,0
ecgclass__app1,21.1417,81.437,80.083,0
ecgclass,21.1421,81.416,80.344,0
ecgclass__app1,21.2231,81.479,80.143,0
ecgclass,21.2236,81.534,80.369,0
ecgclass__app1,21.3046,81.813,80.393,0
ecgclass,21.3051,81.726,80.577,0
ecgclass__app1,21.3865,81.329,79.987,0
ecgclass,21.3868,81.399,80.286,0
ecgclass__app1,21.4678,81.149,79.750,0
ecgclass,21.4683,81.153,80.017,0
ecgclass__app1,21.5490,81.890,80.542,0
ecgclass,21.5494,81.921,80.770,0
ecgclass__app1,21.6309,81.308,79.916,0
ecgclass,21.6314,81.211,80.010,0
ecgclass__app1,21.7122,81.983,80.637,0
ecgclass,21.7126,82.043,80.886,0
ecgclass__app1,21.7942,81.468,80.129,0
ecgclass,21.7946,81.524,80.376,0
ecgclass__app1,21.8757,81.322,79.942,0
ecgclass,21.8762,81.285,80.249,0
ecgclass__app1,21.9571,81.632,80.309,0
ecgclass,21.9575,81.651,80.457,0
ecgclass__app1,22.0387,81.380,80.041,0
ecgclass,22.0391,81.374,80.250,0
ecgclass__app1,22.1201,81.197,79.842,0
ecgclass,22.1205,81.233,80.114,0
ecgclass__app1,22.2013,82.568,81.212,0
ecgclass,22.2018,82.570,81.377,0
ecgclass__app1,22.2839,81.709,80.389,0
ecgclass,22.2843,81.701,80.577,0
ecgclass__app1,22.3657,81.826,80.440,0
ecgclass,22.3661,81.839,80.779,0
ecgclass__app1,22.4475,81.273,79.897,0
ecgclass,22.4479,81.286,80.082,0
ecgclass__app1,22.5288,81.512,80.152,0
ecgclass,22.5292,81.515,80.364,0
ecgclass__app1,22.6103,81.065,79.738,0
ecgclass,22.6107,81.077,80.005,0
ecgclass__app1,22.6914,82.039,80.707,0
ecgclass,22.6918,82.052,80.954,0
ecgclass,22.7739,81.712,80.482,0
ecgclass__app1,22.7735,82.248,80.873,0
ecgclass,22.8556,82.272,80.889,0
ecgclass__app1,22.8557,82.517,81.301,0
ecgclass,22.9379,81.417,80.034,0
ecgclass__app1,22.9383,81.438,80.343,0
ecgclass,23.0193,81.991,80.649,0
ecgclass__app1,23.0197,81.964,80.879,0
ecgclass,23.1014,81.429,80.078,0
ecgclass__app1,23.1017,81.511,80.282,0
ecgclass,23.1828,81.254,79.975,0
ecgclass__app1,23.1832,81.209,80.032,0
ecgclass__app1,23.2644,81.761,80.559,0
ecgclass,23.2641,82.473,81.272,0
ecgclass__app1,23.3462,81.816,80.524,0
ecgclass,23.3466,81.850,80.839,0
ecgclass__app1,23.4281,81.387,80.074,0
ecgclass,23.4284,81.381,80.215,0
ecgclass__app1,23.5095,81.938,80.625,0
ecgclass,23.5098,82.019,80.965,0
ecgclass__app1,23.5914,81.542,80.179,0
ecgclass,23.5919,81.544,80.466,0
ecgclass__app1,23.6730,81.896,80.572,0
ecgclass,23.6734,81.862,80.752,0
ecgclass__app1,23.7549,81.619,80.293,0
ecgclass,23.7553,81.591,80.500,0
ecgclass__app1,23.8365,81.594,80.258,0
ecgclass,23.8369,81.605,80.531,0
ecgclass__app1,23.9181,81.407,80.072,0
ecgclass,23.9185,81.387,80.278,0
ecgclass__app1,23.9996,81.608,80.190,0
ecgclass,23.9999,81.608,80.303,0
ecgclass__app1,24.0812,82.241,80.885,0
ecgclass,24.0815,82.248,81.168,0
ecgclass__app1,24.1635,82.074,80.668,0
ecgclass,24.1638,82.091,80.948,0
ecgclass__app1,24.2455,81.333,80.010,0
ecgclass,24.2459,81.336,80.102,0
ecgclass__app1,24.3269,81.647,80.279,0
ecgclass,24.3273,81.648,80.573,0
ecgclass__app1,24.4086,81.923,80.599,0
ecgclass,24.4089,81.968,80.947,0
ecgclass__app1,24.4905,81.308,79.979,0
ecgclass,24.4909,81.327,80.281,0
ecgclass__app1,24.5718,81.038,79.729,0
ecgclass,24.5722,81.029,80.030,0
ecgclass__app1,24.6529,81.801,80.473,0
ecgclass,24.6533,81.846,80.774,0
ecgclass__app1,24.7347,81.264,79.978,0
ecgclass,24.7351,81.263,80.156,0
ecgclass__app1,24.8160,82.498,81.077,0
ecgclass,24.8164,82.457,81.348,0
ecgclass__app1,24.8985,81.998,80.631,0
ecgclass,24.8989,82.051,80.928,0
ecgclass__app1,24.9805,81.414,80.077,0
ecgclass,24.9810,81.407,80.252,0
ecgclass__app1,25.0620,81.896,80.488,0
ecgclass,25.0624,81.889,80.758,0
ecgclass__app1,25.1439,82.605,81.243,0
ecgclass,25.1443,82.551,81.299,0
ecgclass__app1,25.2265,82.093,80.725,0
ecgclass,25.2268,82.128,80.982,0
ecgclass__app1,25.3086,81.836,80.473,0
ecgclass,25.3090,81.879,80.706,0
ecgclass__app1,25.3905,82.222,80.826,0
ecgclass,25.3909,82.185,81.092,0
ecgclass__app1,25.4727,81.767,80.412,0
