task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing_tpc,1424,4.9103,179.402,150.964,442.983,602.396,133.61,131.322,0.002,1.497,44.73,45.792
gestureclass,no_sharing_tpc,1471,5.0724,178.807,152.591,413.572,600.782,134.022,131.769,0.002,1.499,43.719,44.785
heartrate,no_sharing_tpc,1467,5.0586,1033.077,821.208,2641.584,3921.474,622.197,582.947,0.003,3.973,409.349,410.88
