task,condition,elapsed_sec,latency_ms
ecgclass,single_ecgclass,0.0003,455.5502
ecgclass,single_ecgclass,0.0406,433.5566
ecgclass,single_ecgclass,0.0799,413.7211
ecgclass,single_ecgclass,0.1192,374.5379
ecgclass,single_ecgclass,0.1244,369.2808
ecgclass,single_ecgclass,0.1253,368.5219
ecgclass,single_ecgclass,0.1503,344.274
ecgclass,single_ecgclass,0.1734,341.1324
ecgclass,single_ecgclass,0.2256,289.0284
ecgclass,single_ecgclass,0.2268,287.9791
ecgclass,single_ecgclass,0.2438,271.0788
ecgclass,single_ecgclass,0.2448,270.2029
ecgclass,single_ecgclass,0.2646,291.2171
ecgclass,single_ecgclass,0.2928,263.0587
ecgclass,single_ecgclass,0.2992,256.9478
ecgclass,single_ecgclass,0.3193,236.8498
ecgclass,single_ecgclass,0.3215,234.7445
ecgclass,single_ecgclass,0.3234,251.8003
ecgclass,single_ecgclass,0.3283,247.0248
ecgclass,single_ecgclass,0.3434,232.0197
ecgclass,single_ecgclass,0.3505,225.6322
ecgclass,single_ecgclass,0.3715,204.6554
ecgclass,single_ecgclass,0.3745,221.4212
ecgclass,single_ecgclass,0.4054,190.541
ecgclass,single_ecgclass,0.4266,169.5952
ecgclass,single_ecgclass,0.4377,158.4916
ecgclass,single_ecgclass,0.4438,152.4396
ecgclass,single_ecgclass,0.4521,163.5563
ecgclass,single_ecgclass,0.4526,163.013
ecgclass,single_ecgclass,0.4556,160.1124
ecgclass,single_ecgclass,0.4672,148.6547
ecgclass,single_ecgclass,0.4734,142.468
ecgclass,single_ecgclass,0.4944,140.6775
ecgclass,single_ecgclass,0.5065,128.6616
ecgclass,single_ecgclass,0.5104,124.9025
ecgclass,single_ecgclass,0.5181,117.3587
ecgclass,single_ecgclass,0.5285,106.9722
ecgclass,single_ecgclass,0.535,119.8125
ecgclass,single_ecgclass,0.5395,115.2511
ecgclass,single_ecgclass,0.5549,99.9298
ecgclass,single_ecgclass,0.5594,95.5515
ecgclass,single_ecgclass,0.5824,72.614
ecgclass,single_ecgclass,0.6065,66.8092
ecgclass,single_ecgclass,0.6232,50.1959
ecgclass,single_ecgclass,0.624,49.4432
ecgclass,single_ecgclass,0.6437,67.1701
ecgclass,single_ecgclass,0.6662,62.3474
ecgclass,single_ecgclass,0.6847,61.9504
ecgclass,single_ecgclass,0.6897,57.0002
ecgclass,single_ecgclass,0.6946,52.2733
ecgclass,single_ecgclass,0.6976,49.3305
ecgclass,single_ecgclass,0.7036,43.3888
ecgclass,single_ecgclass,0.7036,60.3468
ecgclass,single_ecgclass,0.7058,58.3222
ecgclass,single_ecgclass,0.7279,51.3282
ecgclass,single_ecgclass,0.7946,42.1135
ecgclass,single_ecgclass,0.8055,49.2475
ecgclass,single_ecgclass,0.8095,64.1618
ecgclass,single_ecgclass,0.8155,58.3339
ecgclass,single_ecgclass,0.8215,52.3422
ecgclass,single_ecgclass,0.8235,50.4093
ecgclass,single_ecgclass,0.8419,47.0908
ecgclass,single_ecgclass,0.8651,39.8159
ecgclass,single_ecgclass,0.8902,29.5656
ecgclass,single_ecgclass,0.9781,35.8832
ecgclass,single_ecgclass,1.0132,20.1857
ecgclass,single_ecgclass,1.0407,36.9589
ecgclass,single_ecgclass,1.0587,37.6155
ecgclass,single_ecgclass,1.0697,60.9593
ecgclass,single_ecgclass,1.0698,60.9319
ecgclass,single_ecgclass,1.085,62.8307
ecgclass,single_ecgclass,1.0957,73.0658
ecgclass,single_ecgclass,1.1209,47.8942
ecgclass,single_ecgclass,1.1541,31.4171
ecgclass,single_ecgclass,1.1601,41.75
ecgclass,single_ecgclass,1.1601,41.7254
ecgclass,single_ecgclass,1.1761,40.6499
ecgclass,single_ecgclass,1.219,18.2576
ecgclass,single_ecgclass,1.232,20.5746
ecgclass,single_ecgclass,1.2679,38.6298
ecgclass,single_ecgclass,1.2798,47.3559
ecgclass,single_ecgclass,1.3019,41.4066
ecgclass,single_ecgclass,1.3065,56.8268
ecgclass,single_ecgclass,1.3095,53.8974
ecgclass,single_ecgclass,1.3113,52.2821
ecgclass,single_ecgclass,1.3131,50.5948
ecgclass,single_ecgclass,1.3148,48.892
ecgclass,single_ecgclass,1.3426,37.7123
ecgclass,single_ecgclass,1.3508,45.1281
ecgclass,single_ecgclass,1.3568,39.2697
ecgclass,single_ecgclass,1.374,39.0854
ecgclass,single_ecgclass,1.3758,37.2627
ecgclass,single_ecgclass,1.4074,22.4137
ecgclass,single_ecgclass,1.4291,19.1989
ecgclass,single_ecgclass,1.4343,31.9197
ecgclass,single_ecgclass,1.4383,42.6016
ecgclass,single_ecgclass,1.4472,50.555
ecgclass,single_ecgclass,1.4515,46.2692
ecgclass,single_ecgclass,1.4534,44.5316
ecgclass,single_ecgclass,1.4612,36.7315
ecgclass,single_ecgclass,1.4992,31.9693
ecgclass,single_ecgclass,1.516,30.8776
ecgclass,single_ecgclass,1.5673,33.994
ecgclass,single_ecgclass,1.601,18.7392
ecgclass,single_ecgclass,1.6197,17.4997
ecgclass,single_ecgclass,1.6515,40.0274
ecgclass,single_ecgclass,1.6634,45.6412
ecgclass,single_ecgclass,1.6803,46.0904
ecgclass,single_ecgclass,1.6874,39.0964
ecgclass,single_ecgclass,1.6905,55.0487
ecgclass,single_ecgclass,1.7263,35.2838
ecgclass,single_ecgclass,1.7293,50.4572
ecgclass,single_ecgclass,1.7323,47.4701
ecgclass,single_ecgclass,1.7373,42.5031
ecgclass,single_ecgclass,1.7538,40.8568
ecgclass,single_ecgclass,1.7598,50.4508
ecgclass,single_ecgclass,1.7719,38.583
ecgclass,single_ecgclass,1.809,16.7351
ecgclass,single_ecgclass,1.833,37.5953
ecgclass,single_ecgclass,1.853,53.0119
ecgclass,single_ecgclass,1.856,67.6813
ecgclass,single_ecgclass,1.8757,68.1744
ecgclass,single_ecgclass,1.8831,60.8594
ecgclass,single_ecgclass,1.8856,58.3773
ecgclass,single_ecgclass,1.8921,52.0008
ecgclass,single_ecgclass,1.8926,52.0339
ecgclass,single_ecgclass,1.9082,52.5005
ecgclass,single_ecgclass,1.9248,52.7458
ecgclass,single_ecgclass,1.9298,47.8134
ecgclass,single_ecgclass,1.9298,47.806
ecgclass,single_ecgclass,1.976,18.8289
ecgclass,single_ecgclass,1.9889,20.817
ecgclass,single_ecgclass,2.0139,32.7466
ecgclass,single_ecgclass,2.0198,43.7515
ecgclass,single_ecgclass,2.0478,36.3381
ecgclass,single_ecgclass,2.0748,27.1358
ecgclass,single_ecgclass,2.0766,40.3347
ecgclass,single_ecgclass,2.1673,38.1274
ecgclass,single_ecgclass,2.1783,45.2704
ecgclass,single_ecgclass,2.2013,58.9015
ecgclass,single_ecgclass,2.2053,73.9546
ecgclass,single_ecgclass,2.2223,75.058
ecgclass,single_ecgclass,2.2268,70.7762
ecgclass,single_ecgclass,2.2548,42.8092
ecgclass,single_ecgclass,2.2613,55.1472
ecgclass,single_ecgclass,2.2743,42.2151
ecgclass,single_ecgclass,2.2835,48.5384
ecgclass,single_ecgclass,2.2954,53.6523
ecgclass,single_ecgclass,2.3039,45.2473
ecgclass,single_ecgclass,2.3149,50.1413
ecgclass,single_ecgclass,2.3149,50.1368
ecgclass,single_ecgclass,2.3424,37.3795
ecgclass,single_ecgclass,2.383,22.0931
ecgclass,single_ecgclass,2.3919,27.7522
ecgclass,single_ecgclass,2.4489,35.7382
ecgclass,single_ecgclass,2.4519,50.1587
ecgclass,single_ecgclass,2.4989,37.6937
ecgclass,single_ecgclass,2.5041,59.593
ecgclass,single_ecgclass,2.5154,77.4815
ecgclass,single_ecgclass,2.5558,58.6507
ecgclass,single_ecgclass,2.5583,56.1659
ecgclass,single_ecgclass,2.561,53.5388
ecgclass,single_ecgclass,2.5839,47.9391
ecgclass,single_ecgclass,2.6002,48.0936
ecgclass,single_ecgclass,2.6049,43.3304
ecgclass,single_ecgclass,2.6127,53.7286
ecgclass,single_ecgclass,2.6248,41.7123
ecgclass,single_ecgclass,2.6566,25.7165
ecgclass,single_ecgclass,2.6625,35.9299
ecgclass,single_ecgclass,2.6768,36.3092
ecgclass,single_ecgclass,2.6807,49.3867
ecgclass,single_ecgclass,2.6865,43.7367
ecgclass,single_ecgclass,2.7214,24.6093
ecgclass,single_ecgclass,2.7315,31.0638
ecgclass,single_ecgclass,2.7533,24.9281
ecgclass,single_ecgclass,2.7582,35.7656
ecgclass,single_ecgclass,2.7612,48.3515
ecgclass,single_ecgclass,2.7805,44.5249
ecgclass,single_ecgclass,2.8043,35.4669
ecgclass,single_ecgclass,2.8198,35.2008
ecgclass,single_ecgclass,2.8395,31.1165
ecgclass,single_ecgclass,2.8573,29.1617
ecgclass,single_ecgclass,2.8749,26.2895
ecgclass,single_ecgclass,2.9125,22.4512
ecgclass,single_ecgclass,2.9592,37.2956
ecgclass,single_ecgclass,2.9712,43.3869
ecgclass,single_ecgclass,2.972,57.7443
ecgclass,single_ecgclass,2.9958,49.5231
ecgclass,single_ecgclass,3.011,34.4191
ecgclass,single_ecgclass,3.0507,35.5618
ecgclass,single_ecgclass,3.0677,37.1339
ecgclass,single_ecgclass,3.0706,49.0065
ecgclass,single_ecgclass,3.0875,48.4099
ecgclass,single_ecgclass,3.0984,37.5292
ecgclass,single_ecgclass,3.0984,37.4966
ecgclass,single_ecgclass,3.1038,46.804
ecgclass,single_ecgclass,3.1619,37.6692
ecgclass,single_ecgclass,3.1679,48.0549
ecgclass,single_ecgclass,3.1728,59.5381
ecgclass,single_ecgclass,3.1798,52.5939
ecgclass,single_ecgclass,3.2148,36.1817
ecgclass,single_ecgclass,3.2322,33.4156
ecgclass,single_ecgclass,3.2362,47.0407
ecgclass,single_ecgclass,3.2362,47.0138
ecgclass,single_ecgclass,3.2435,39.7456
ecgclass,single_ecgclass,3.2454,37.9248
ecgclass,single_ecgclass,3.2799,19.9072
ecgclass,single_ecgclass,3.2818,33.6688
ecgclass,single_ecgclass,3.2936,36.9046
ecgclass,single_ecgclass,3.3101,34.9138
ecgclass,single_ecgclass,3.3593,36.0956
ecgclass,single_ecgclass,3.3633,49.1111
ecgclass,single_ecgclass,3.3923,35.2116
ecgclass,single_ecgclass,3.4057,38.4104
ecgclass,single_ecgclass,3.4338,27.0231
ecgclass,single_ecgclass,3.4397,36.9346
ecgclass,single_ecgclass,3.4453,48.4378
ecgclass,single_ecgclass,3.4492,44.7917
ecgclass,single_ecgclass,3.4671,41.9438
ecgclass,single_ecgclass,3.4778,47.2558
ecgclass,single_ecgclass,3.4928,47.7736
ecgclass,single_ecgclass,3.5133,42.8336
ecgclass,single_ecgclass,3.5323,38.4288
ecgclass,single_ecgclass,3.5509,36.1731
ecgclass,single_ecgclass,3.573,29.5908
ecgclass,single_ecgclass,3.5738,43.4268
ecgclass,single_ecgclass,3.5993,34.4615
ecgclass,single_ecgclass,3.6205,29.4871
ecgclass,single_ecgclass,3.6285,36.4032
ecgclass,single_ecgclass,3.6324,48.3317
ecgclass,single_ecgclass,3.6441,36.7877
ecgclass,single_ecgclass,3.6791,18.4226
ecgclass,single_ecgclass,3.6831,30.0217
ecgclass,single_ecgclass,3.7078,19.8092
ecgclass,single_ecgclass,3.7569,36.8545
ecgclass,single_ecgclass,3.7629,47.6489
ecgclass,single_ecgclass,3.8348,37.0374
ecgclass,single_ecgclass,3.8356,72.1631
ecgclass,single_ecgclass,3.836,91.0146
ecgclass,single_ecgclass,3.867,60.0834
ecgclass,single_ecgclass,3.8781,83.5519
ecgclass,single_ecgclass,3.8887,72.9742
ecgclass,single_ecgclass,3.9221,57.7013
ecgclass,single_ecgclass,3.9616,34.4374
ecgclass,single_ecgclass,3.9764,35.6491
ecgclass,single_ecgclass,4.0114,17.4143
ecgclass,single_ecgclass,4.0276,18.7507
ecgclass,single_ecgclass,4.0361,24.9445
ecgclass,single_ecgclass,4.0401,36.6144
ecgclass,single_ecgclass,4.0633,27.9098
ecgclass,single_ecgclass,4.0985,34.0745
ecgclass,single_ecgclass,4.1429,38.7163
ecgclass,single_ecgclass,4.1488,49.3999
ecgclass,single_ecgclass,4.1658,52.7253
ecgclass,single_ecgclass,4.1738,45.186
ecgclass,single_ecgclass,4.2025,34.097
ecgclass,single_ecgclass,4.2065,65.0938
ecgclass,single_ecgclass,4.2065,65.0566
ecgclass,single_ecgclass,4.2129,58.9089
ecgclass,single_ecgclass,4.2148,57.0028
ecgclass,single_ecgclass,4.2223,67.9097
ecgclass,single_ecgclass,4.2303,60.1554
ecgclass,single_ecgclass,4.2321,58.3959
ecgclass,single_ecgclass,4.284,22.8591
ecgclass,single_ecgclass,4.2887,37.6284
ecgclass,single_ecgclass,4.3092,33.0737
