task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing_tpc,589,0.9983,28.93,27.856,37.822,49.698,27.286,26.199,0.003,0.491,1.081,0.0,1.645
gestureclass,no_sharing_tpc,621,1.0525,29.088,27.738,41.909,52.879,27.133,26.048,0.002,0.492,1.395,0.0,1.955
