task,slot,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns
ecgclass,slot_0:ecgclass,single_ecgclass,0.0001,36.886,34.8623,33.5078,0.015,0.7399,1.2662,2.0237,1776321645878078524
ecgclass,slot_0:ecgclass,single_ecgclass,1.2043,90.7357,87.8889,85.3042,0.0041,1.0566,1.7409,2.8468,1776321647082808496
ecgclass,slot_0:ecgclass,single_ecgclass,2.3723,54.9605,52.2785,50.381,0.0042,0.9808,1.7185,2.682,1776321648250773093
ecgclass,slot_0:ecgclass,single_ecgclass,3.5656,53.313,50.4964,48.7801,0.0041,0.9811,1.7922,2.8166,1776321649444116212
ecgclass,slot_0:ecgclass,single_ecgclass,3.7032,53.5507,50.7986,48.5615,0.0052,1.1491,1.7278,2.7521,1776321649581616550
ecgclass,slot_0:ecgclass,single_ecgclass,3.746,52.8121,43.4669,41.771,0.0039,0.9758,8.4081,9.3452,1776321649631089846
ecgclass,slot_0:ecgclass,single_ecgclass,4.4736,85.5861,82.8108,80.5454,0.004,1.0539,1.7555,2.7753,1776321650352100867
ecgclass,slot_0:ecgclass,single_ecgclass,5.178,55.1355,52.3607,50.5708,0.004,0.984,1.8163,2.7748,1776321651056571909
ecgclass,slot_0:ecgclass,single_ecgclass,6.7409,54.6668,51.8547,49.0712,0.0056,1.1028,1.8263,2.8121,1776321652619408873
ecgclass,slot_0:ecgclass,single_ecgclass,6.7797,58.527,44.0798,42.3714,0.0038,0.9616,13.6054,14.4472,1776321652669989772
ecgclass,slot_0:ecgclass,single_ecgclass,7.3028,51.6307,48.8689,46.6973,0.0131,1.0904,1.7779,2.7619,1776321653181334167
ecgclass,slot_0:ecgclass,single_ecgclass,7.3376,59.0086,43.4828,41.7806,0.004,0.9655,14.5812,15.5258,1776321653228930263
ecgclass,slot_0:ecgclass,single_ecgclass,7.8833,90.2677,87.5344,85.2703,0.0043,1.0415,1.7426,2.7333,1776321653761795178
ecgclass,slot_0:ecgclass,single_ecgclass,8.7485,55.2258,52.5054,50.6282,0.0042,1.0061,1.7605,2.7204,1776321654627032122
ecgclass,slot_0:ecgclass,single_ecgclass,8.9421,64.1346,61.5085,59.4259,0.0045,1.0002,1.7028,2.6261,1776321654820511478
ecgclass,slot_0:ecgclass,single_ecgclass,9.558,55.0978,52.3845,50.548,0.0039,0.9785,1.7657,2.7134,1776321655436458373
ecgclass,slot_0:ecgclass,single_ecgclass,9.6343,51.4586,48.804,46.6684,0.0046,1.1153,1.6909,2.6546,1776321655512712282
ecgclass,slot_0:ecgclass,single_ecgclass,9.68,46.0031,41.4042,39.65,0.0041,0.9609,3.6392,4.5989,1776321655560405927
ecgclass,slot_0:ecgclass,single_ecgclass,9.8373,48.9595,46.3396,44.6575,0.0041,0.9522,1.6701,2.6199,1776321655715723706
ecgclass,slot_0:ecgclass,single_ecgclass,10.2889,66.3919,63.6484,61.7374,0.0044,0.9828,1.7757,2.7436,1776321656167363813
ecgclass,slot_0:ecgclass,single_ecgclass,10.4946,55.1867,52.5157,50.6597,0.0042,0.9902,1.7581,2.6711,1776321656373051888
