batch_start_ns,observed_batch_size,send_time_rel_first
1775250726969454913,1,14.557209
1775250732709495944,1,20.27448
1775250746491714494,1,10.000914
1775250746523882066,4,10.001108
1775250746570408958,4,10.009305
1775250746621589352,4,10.018759
1775250746660645290,5,10.020902
1775250746708819017,6,10.033585
1775250746750387291,32,10.046833
1775250746826982683,6,10.129649
1775250746878700661,11,10.142701
1775250746925080351,5,10.165297
1775250746957682909,6,10.170831
1775250746996477256,4,10.18526
1775250747049842159,5,10.203773
1775250747094083093,5,10.210294
1775250747133802726,4,10.222662
1775250747167294487,4,10.230477
1775250747213410055,5,10.238292
1775250747259602459,5,10.247152
1775250747293570849,4,10.282416
1775250747336001044,3,10.297321
1775250747383241305,8,10.312433
1775250747435191212,4,10.332432
1775250747481381126,5,10.339773
1775250747525433945,4,10.351188
1775250747572668764,5,10.356744
1775250747612448372,3,10.371371
1775250747659191001,4,10.38333
1775250747689832108,7,10.389304
1775250747736152203,4,10.409182
1775250747774541376,5,10.420373
1775250747822264116,3,10.427403
1775250747861202194,5,10.428926
1775250747914274584,4,10.432012
1775250747952036786,6,10.442276
1775250747991340204,7,10.445164
1775250748016743321,4,10.461542
1775250748061668351,3,10.465082
1775250748099692444,3,10.473108
1775250748151550214,5,10.487091
1775250748196466373,5,10.500709
1775250748238061530,5,10.515713
1775250748276605256,4,10.520252
1775250748314629589,4,10.526468
1775250748368419788,4,10.538606
1775250748409603681,5,10.543567
1775250748454789182,5,10.558279
1775250748487490778,4,10.574791
1775250748524858838,4,10.582777
1775250748580003957,7,10.593959
1775250748624862802,3,10.60768
1775250748669616538,5,10.609393
1775250748708899785,6,10.619689
1775250748749412803,5,10.632633
1775250748786318754,3,10.638682
1775250748819408272,4,10.643092
1775250748872128833,5,10.651487
1775250748912486168,4,10.661957
1775250748937842470,4,10.675603
1775250748976784079,3,10.682675
1775250749014217314,4,10.697686
1775250749066739078,5,10.704974
1775250749111119094,6,10.714342
1775250749147896224,4,10.723301
1775250749186339142,4,10.736663
1775250749232628234,5,10.74155
1775250749264308406,4,10.763056
1775250749300736729,3,10.771332
1775250749354474963,5,10.77543
1775250749399013281,5,10.781436
1775250749439205773,4,10.791739
1775250749471896598,6,10.800382
1775250749504538679,3,10.826827
1775250749546701913,3,10.828684
1775250749596527665,5,10.835914
1775250749641822466,5,10.847307
1775250749692368888,6,10.862974
1775250749735774783,5,10.876159
1775250749774867894,6,10.884489
1775250749822622067,4,10.906976
1775250749875970589,5,10.918308
1775250749920063361,6,10.927214
1775250749960683597,4,10.936852
1775250749998032965,5,10.944989
1775250750035775115,4,10.95861
1775250750078136195,4,10.968663
1775250750117040121,4,10.975722
1775250750163652909,6,10.988189
1775250750196607826,3,11.007252
1775250750235988781,3,11.015557
1775250750272834708,4,11.021551
1775250750325290186,5,11.030329
1775250750368273137,4,11.043169
1775250750418008352,7,11.047254
1775250750462738536,6,11.062251
1775250750494753336,4,11.074966
1775250750537458824,4,11.081952
1775250750575762760,4,11.088137
1775250750618363020,4,11.09725
1775250750662261375,5,11.10054
1775250750692734818,5,11.107156
1775250750731936839,3,11.116697
1775250750769685229,5,11.130052
1775250750813975197,5,11.140896
1775250750851947826,4,11.146123
1775250750885394514,6,11.15928
1775250750932111251,4,11.165984
1775250750983617642,5,11.169849
1775250751038501570,6,11.181627
1775250751077379704,5,11.196021
1775250751117565224,5,11.208098
1775250751156232970,4,11.216414
