task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing,589,0.9983,73.646,82.416,87.95,137.89,69.336,67.594,0.003,0.906,3.374,0.0,4.31
gestureclass,no_sharing,621,1.0525,68.852,76.777,88.029,137.63,63.785,62.186,0.003,0.836,4.135,0.0,5.067
