task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing_tpc,4398,15.1655,37.474,32.601,60.843,74.222,28.562,27.15,0.002,0.873,7.885,8.912
gestureclass,no_sharing_tpc,4446,15.331,40.226,35.509,65.253,83.236,30.437,28.802,0.002,1.006,8.799,9.789
