task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing,1424,4.9103,71.737,65.66,114.363,156.061,60.041,57.276,0.003,1.903,10.736,11.696
gestureclass,no_sharing,1471,5.0724,60.155,54.16,98.08,130.264,50.604,47.207,0.002,2.674,8.617,9.55
