task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing_mps,315,1.0862,81.731,80.409,84.948,120.74,61.859,16.097,0.003,45.382,5.653,19.872
vocseg,no_sharing_mps,283,0.9759,83.887,81.583,92.959,141.03,62.673,18.473,0.003,43.795,6.664,21.214
