task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,sharing,2906,4.9254,23.914,22.115,36.063,50.245,17.535,16.059,0.002,0.688,3.334,0.0,6.379
vocseg,sharing,2990,5.0678,24.246,22.212,37.277,49.836,17.733,16.15,0.003,0.786,3.453,0.0,6.513
