batch_start_ns,observed_batch_size,send_time_rel_first
1775258805695908473,4,10.009008
1775258805767189934,7,10.014057
1775258805835197490,7,10.033227
1775258805898038017,8,10.048955
1775258805966945793,9,10.070431
1775258806031538400,10,10.083067
1775258806097298994,7,10.099267
1775258806170757165,9,10.1191
1775258806223930069,7,10.139484
1775258806285110248,8,10.150552
1775258806344850773,9,10.171176
1775258806415287395,7,10.192757
1775258806479572915,8,10.225568
1775258806531831918,7,10.249342
1775258806596777873,6,10.261038
1775258806645555556,5,10.27414
1775258806708600858,6,10.286709
1775258806765704932,8,10.295136
1775258806823611765,6,10.30459
1775258806892933211,9,10.312387
1775258806954706264,9,10.326635
1775258807015406541,6,10.350715
1775258807070791196,9,10.367326
1775258807127022301,6,10.386372
1775258807185814334,6,10.397377
1775258807238701292,8,10.408172
1775258807304302592,7,10.420401
1775258807366049903,8,10.4315
1775258807430397245,9,10.456247
1775258807491872250,10,10.477914
1775258807551947863,7,10.489396
1775258807611311190,9,10.496485
1775258807667608896,7,10.508507
1775258807724118587,5,10.527777
1775258807793838872,9,10.543952
1775258807857147540,8,10.569845
1775258807927430238,9,10.579678
1775258807983125850,8,10.590231
1775258808045650990,8,10.617067
1775258808112145341,9,10.631764
1775258808170724919,7,10.650881
1775258808225376667,8,10.662517
1775258808281402457,8,10.69094
1775258808347147831,6,10.706326
1775258808426349854,10,10.712994
1775258808496200733,10,10.728964
1775258808567145976,9,10.747463
1775258808638556480,9,10.76465
1775258808703911064,8,10.773742
1775258808761638594,8,10.79184
1775258808821826669,8,10.809464
1775258808881961534,7,10.836105
1775258808951692479,9,10.847702
1775258809021411514,9,10.860875
1775258809083933100,9,10.869
1775258809152015667,8,10.896716
1775258809202523531,7,10.909434
1775258809271872843,39,10.924087
1775258809377359014,12,11.031887
1775258809444235997,7,11.046865
1775258809503003188,5,11.059124
1775258809567382923,8,11.076293
1775258809623386319,7,11.09361
1775258809688706449,8,11.107566
1775258809752271681,7,11.126989
1775258809809962533,6,11.142502
1775258809881093753,7,11.151091
1775258809941694574,8,11.340363
1775258810006042098,7,11.340394
1775258810059521744,7,11.340418
1775258810114082030,7,11.340441
1775258810168336817,6,11.340468
1775258810237400011,35,11.340486
1775258810354748347,15,11.369634
1775258810422948537,10,11.483739
1775258810495674650,8,11.556182
1775258810568178688,8,11.634816
1775258810645174309,10,11.696033
1775258810707830206,9,11.775927
1775258810774357440,7,11.842866
1775258810836104752,7,11.911314
1775258810904796925,8,11.973431
1775258810965745876,7,12.039621
1775258811019693705,5,12.103679
1775258811084729338,7,12.154533
1775258811150765088,6,12.22015
1775258811221369443,9,12.279083
1775258811283418224,9,12.350553
1775258811354034480,7,12.417724
1775258811414689863,8,12.481668
1775258811473885435,8,12.545481
1775258811544137721,8,12.615393
1775258811602262125,6,12.679059
1775258811672019607,7,12.737312
1775258811735960119,9,12.800003
1775258811801998560,6,12.874545
1775258811869658535,9,12.927828
1775258811941435602,9,13.00125
1775258812006469515,9,13.065333
1775258812076022401,7,13.147571
1775258812146422261,9,13.202467
1775258812219389122,10,13.27398
1775258812285121653,7,13.353264
1775258812353074696,9,13.413622
1775258812423458745,9,13.483128
1775258812489117775,8,13.551378
1775258812571758221,10,13.622064
1775258812623124739,7,13.696657
1775258812673911921,5,13.75631
1775258812741076562,8,13.811447
1775258812805464037,9,13.872753
1775258812875957460,7,13.94253
1775258812941694122,10,14.00659
1775258813008111483,8,14.076831
1775258813077717781,8,14.142427
1775258813148231873,9,14.204723
1775258813203404096,6,14.275773
1775258813259782282,7,14.337148
1775258813340613278,10,14.399643
1775258813404615982,9,14.464831
1775258813480258566,7,14.536922
1775258813545783922,9,14.601848
1775258813604512842,7,14.6824
1775258813672485635,7,14.741103
1775258813734913287,8,14.803501
1775258813799568589,7,14.871226
1775258813856449598,6,14.936915
1775258813923261590,8,14.994572
1775258813985830455,10,15.058414
1775258814046804186,7,15.120587
1775258814117946336,7,15.183133
1775258814188947623,8,15.245431
1775258814264380150,9,15.319219
1775258814330347049,9,15.387273
1775258814393259983,9,15.467817
1775258814457770882,6,15.718752
1775258814521739755,8,15.718777
1775258814571469414,7,15.718829
1775258814651185884,10,15.718854
1775258814711302684,6,15.790467
1775258814775107381,6,15.853325
1775258814821974647,6,15.913156
1775258814884846606,7,15.964939
1775258814954862327,7,16.019076
1775258815022292160,9,16.082731
1775258815092768984,9,16.150847
1775258815159437031,6,16.219948
1775258815225989327,6,16.296691
1775258815297645580,9,16.354812
1775258815366669474,9,16.428123
1775258815431515428,6,16.502132
1775258815493098018,9,16.557955
1775258815563490042,7,16.634118
1775258815632925199,9,16.689338
1775258815695857909,8,16.761364
1775258815750087847,8,16.828817
1775258815819729396,7,16.886312
1775258815887237839,9,16.947783
1775258815954776392,9,17.01635
1775258816021274548,6,17.089848
1775258816087030298,8,17.149075
1775258816149694687,8,17.219145
1775258816221261149,8,17.282136
1775258816271041405,7,17.348859
1775258816342869879,8,17.414848
1775258816399282053,7,17.475605
1775258816465269515,7,17.538137
1775258816547130271,10,17.597294
1775258816608824512,9,17.672355
1775258816668153306,9,17.743416
1775258816724117937,6,17.805068
1775258816792152694,7,17.861513
1775258816854563930,9,17.920622
1775258816912244533,5,17.989682
1775258816986821666,9,18.038826
1775258817049659476,8,18.115636
1775258817121369499,9,18.182611
1775258817182078634,10,18.252534
1775258817245995551,6,18.319588
1775258817291282514,8,18.37267
1775258817345992394,5,18.437811
1775258817416110220,9,18.481949
1775258817461670350,5,18.549917
1775258817533395838,8,18.596903
1775258817601617674,6,18.67078
1775258817654962099,6,18.737374
1775258817719415216,7,18.796454
1775258817789828669,7,18.847951
1775258817859724239,10,18.91829
1775258817928973293,8,18.996525
1775258817991733405,8,19.058458
1775258818053212884,9,19.131835
1775258818132934612,8,19.191001
1775258818200836400,9,19.257453
1775258818264338842,9,19.330348
1775258818327638849,8,19.393666
1775258818381953949,8,19.462741
1775258818442996926,33,19.51776
1775258818526857284,13,19.611364
1775258818601806517,8,19.668717
1775258818665514925,9,19.73138
1775258818726687855,8,19.797875
1775258818779943497,8,19.860509
1775258818847937487,7,19.917469
1775258818908754718,9,19.976752
1775258818975025453,7,20.047578
1775258819038328040,10,20.105366
1775258819098943316,7,20.17513
1775258819165419746,7,20.238691
1775258819231701851,6,20.299162
1775258819298538540,9,20.363723
1775258819360924523,9,20.426693
1775258819434127490,9,20.502048
1775258819486095898,6,20.563674
1775258819548297076,7,20.616732
1775258819614789997,9,20.680822
1775258819684801130,10,20.745693
1775258819744863171,8,20.816835
1775258819804046729,6,21.120002
1775258819863145476,6,21.120031
1775258819920263019,6,21.12005
1775258819984748627,9,21.120069
1775258820047286293,8,21.120099
1775258820113762083,10,21.177633
1775258820182694878,8,21.249568
1775258820246806556,9,21.31109
1775258820315586517,7,21.382105
1775258820382860939,9,21.442937
1775258820451065944,9,21.521249
1775258820511771042,8,21.577476
1775258820567482589,8,21.644195
1775258820632262615,7,21.702334
1775258820704980099,9,21.765003
1775258820773450512,9,21.837957
1775258820837280962,9,21.902561
1775258820889680692,39,21.969546
1775258821003452407,19,22.094811
1775258821089998226,12,22.130918
1775258821153039616,11,22.220521
1775258821244187285,8,22.28288
1775258821301277219,8,22.355434
1775258821375799401,8,22.438195
1775258821437794683,8,22.504622
1775258821521061115,9,22.568017
1775258821605840837,9,22.63993
1775258821681332834,9,22.722357
1775258821754196303,7,22.809829
1775258821828456588,9,22.880083
1775258821898000499,9,22.952409
1775258821966151883,9,23.027837
1775258822041207859,8,23.096552
1775258822117115618,9,23.163146
1775258822191240209,9,23.239965
1775258822260311737,9,23.314854
1775258822323081180,9,23.387465
1775258822393729050,7,23.458035
1775258822463609500,9,23.519638
1775258822525479599,8,23.594553
1775258822594353332,9,23.65419
1775258822661370367,9,23.723655
1775258822716871448,8,23.791141
1775258822784784326,7,23.853535
1775258822849567291,9,23.917136
1775258822915965259,10,23.98
1775258822977197742,8,24.046914
1775258823047010580,7,24.111923
1775258823111059256,8,24.172244
1775258823166137746,8,24.238522
1775258823231506347,7,24.304708
1775258823297284629,8,24.367832
1775258823369604813,7,24.429467
1775258823431549554,8,24.500871
1775258823495418915,8,24.565065
1775258823558429694,8,24.620473
1775258823617704495,10,24.692619
1775258823677575801,7,24.755096
1775258823746715502,6,24.813142
1775258823801216836,8,24.878973
1775258823870316246,11,24.93876
1775258823933214101,7,25.006224
1775258823997935585,9,25.065709
1775258824056087187,8,25.128569
1775258824112177863,6,25.191057
1775258824176560188,6,25.24832
1775258824235182502,8,25.30538
1775258824289765139,8,25.36566
1775258824362392061,8,25.422555
1775258824429943459,9,25.495001
1775258824499261555,9,25.563371
1775258824557677462,9,25.628326
1775258824628678282,8,25.695843
1775258824686913255,9,25.760597
1775258824752796619,8,25.822959
1775258824811265519,7,25.888497
1775258824877791710,8,25.949177
1775258824954480829,10,26.012231
1775258825014817078,8,26.082825
1775258825079213383,7,26.149938
1775258825137072097,9,26.209463
1775258825202203021,7,26.2745
1775258825258452162,9,26.335656
1775258825327537781,8,26.396038
1775258825385245180,8,26.462831
1775258825446466472,8,26.524766
1775258825511659069,9,26.579106
1775258825573908257,8,26.643985
1775258825636142346,9,26.710967
1775258825686539183,8,26.769351
1775258825744163770,7,26.827953
1775258825814009699,8,26.887388
1775258825886166349,9,26.947048
1775258825937736287,8,27.020706
1775258826005931382,8,27.077297
1775258826069482635,8,27.137099
1775258826136109579,9,27.201566
1775258826196530240,9,27.264722
1775258826259859237,5,27.594216
1775258826305042427,7,27.594239
1775258826364154033,8,27.594264
1775258826431048864,7,27.594291
1775258826496605480,10,27.594316
1775258826563059890,9,27.634128
1775258826620938534,8,27.695242
1775258826688301857,9,27.75057
1775258826760334564,10,27.81889
1775258826820355274,10,27.889528
1775258826887859761,6,27.959008
1775258826956592651,9,28.017861
1775258827017019231,8,28.093945
1775258827082510186,9,28.148484
1775258827146739927,9,28.209902
1775258827226306742,7,28.280999
1775258827288879059,9,28.35482
1775258827355955945,10,28.430111
1775258827416725965,7,28.491256
1775258827478939043,6,28.554221
1775258827541512330,9,28.608001
1775258827603259536,8,28.66883
1775258827655217554,8,28.735401
1775258827707928522,5,28.792746
1775258827768323462,35,28.850207
1775258827865374327,13,28.947271
1775258827942403045,9,29.002757
1775258827999569770,9,29.072268
1775258828075568511,6,29.136232
1775258828148716737,9,29.194481
1775258828211232043,9,29.280845
1775258828281785470,7,29.345781
1775258828347632034,9,29.409058
1775258828416963039,9,29.488728
1775258828496637026,10,29.549159
1775258828569385552,11,29.624774
1775258828634250170,7,29.707615
1775258828696769706,7,29.768444
1775258828765651249,7,29.830482
1775258828827523858,9,29.895247
1775258828896778182,7,29.963607
1775258828974097447,10,30.034605
1775258829039001346,11,30.097742
1775258829103118354,7,30.174091
1775258829163870464,8,30.239425
1775258829230055456,5,30.29895
1775258829303751796,9,30.358112
1775258829372490626,10,30.429657
1775258829445845307,10,30.499981
1775258829515001478,9,30.577644
1775258829580300717,8,30.644304
1775258829652115888,9,30.70669
1775258829714958333,9,30.779343
1775258829780405176,8,30.848126
1775258829848024986,10,30.910553
1775258829909020272,9,30.984078
1775258829975538233,7,31.048222
1775258830038213003,9,31.104828
1775258830083507096,5,31.172484
1775258830149771030,6,31.223007
1775258830219119406,9,31.277647
1775258830286392698,9,31.35305
1775258830352034826,6,31.422933
1775258830413661388,7,31.484054
1775258830479960144,7,31.547453
1775258830541473973,6,31.615767
1775258830610607293,6,31.677914
1775258830678653365,10,31.734652
1775258830725157639,5,31.813511
1775258830789295288,5,31.862323
1775258830843032238,8,31.91497
1775258830905991745,8,31.981787
1775258830982274672,6,32.042468
1775258831046244226,10,32.108714
1775258831115767125,8,32.185326
1775258831190040428,8,32.248372
1775258831259055884,10,32.3181
1775258831325139743,7,32.393648
1775258831384706882,10,32.455535
1775258831447019592,7,32.522107
1775258831509196029,7,32.584191
