batch_start_ns,observed_batch_size,send_time_rel_first
1775249620278077471,1,16.578312
1775249621003434576,3,10.00076
1775249621039809718,3,10.010123
1775249621092518516,5,10.020071
1775249621126443203,6,10.04407
1775249621174598131,3,10.059421
1775249621220408582,6,10.079492
1775249621264900683,4,10.103306
1775249621308902663,6,10.117787
1775249621369146822,5,10.14827
1775249621412121056,4,10.17088
1775249621452160855,3,10.198653
1775249621503240207,5,10.207375
1775249621549866086,6,10.23799
1775249621577673542,7,10.331177
1775249621623324610,4,10.331205
1775249621670890118,4,10.331226
1775249621714249254,7,10.334911
1775249621757515193,5,10.355707
1775249621793717590,5,10.362242
1775249621838477384,4,10.377339
1775249621875335867,4,10.382207
1775249621922469529,4,10.416852
1775249621966330697,5,10.461308
1775249622011954772,5,10.496572
1775249622056184121,5,10.504769
1775249622094530688,5,10.542227
1775249622140363342,5,10.550038
1775249622188753459,4,10.570737
1775249622233493361,4,10.580086
1775249622271180382,6,10.599719
1775249622317826844,4,10.662491
1775249622354627341,4,10.675611
1775249622400537311,5,10.686195
1775249622447637440,3,10.71014
1775249622478450967,6,10.714076
1775249622509643636,4,10.761374
1775249622555439956,4,10.779778
1775249622598414830,3,10.79072
1775249622632386502,6,10.799846
1775249622678603967,2,10.834242
1775249622712825679,5,10.84085
1775249622758173702,5,10.851693
1775249622790941803,4,10.892878
1775249622828419217,4,10.896727
1775249622871392461,4,10.905108
1775249622922674240,4,10.915332
1775249622960492603,5,10.958203
1775249623003210165,5,11.006938
1775249623047039211,4,11.033265
1775249623085130727,4,11.038751
1775249623131182739,4,11.075693
1775249623170448823,3,11.095065
1775249623208098201,4,11.13711
1775249623257660156,4,11.150033
1775249623302896600,6,11.169249
1775249623348702591,5,11.204946
1775249623396390299,5,11.222607
1775249623442232603,3,11.255008
1775249623481651370,6,11.263956
1775249623523504590,6,11.296114
1775249623569643249,3,11.320554
1775249623615850824,5,11.357223
1775249623659023224,6,11.368633
1775249623709901080,5,11.38639
1775249623745170879,6,11.418438
1775249623784344715,4,11.431996
1775249623824093119,4,11.46168
1775249623864082737,4,11.472948
1775249623906739976,5,11.483575
1775249623939639337,3,11.510174
1775249623985960739,2,11.522817
1775249624024632009,4,11.534735
1775249624068637139,4,11.54969
1775249624115328541,6,11.560193
1775249624160511749,5,11.605015
1775249624207271348,6,11.628662
1775249624246799568,3,11.670738
1775249624293200006,6,11.679536
1775249624337693597,4,11.697496
1775249624382656057,5,11.722763
1775249624422714091,5,11.765875
1775249624467834203,3,11.791687
1775249624507734434,6,11.797426
1775249624547549978,3,11.812179
1775249624594142033,5,11.844849
1775249624633361447,5,11.880359
1775249624673876529,5,11.927032
1775249624713025167,3,11.952575
1775249624767758055,4,11.966061
1775249624812357635,5,11.994306
1775249624852083571,4,12.042965
1775249624894915034,4,12.06091
1775249624927037662,5,12.086809
1775249624963670762,2,12.123134
1775249625010455923,4,12.131061
1775249625051674673,7,12.151963
1775249625094905719,5,12.174408
1775249625135643489,3,12.189078
1775249625181986943,5,12.198357
1775249625220171552,6,12.219613
1775249625265872673,6,12.250779
1775249625306493903,4,12.290196
1775249625340690732,4,12.312972
1775249625387014935,4,12.32179
1775249625420222022,5,12.349084
1775249625457791530,4,12.363772
1775249625492131631,4,12.40439
1775249625536479580,3,12.446033
1775249625561972399,4,12.460765
1775249625598901224,3,12.47878
1775249625630125667,5,12.492335
1775249625662713593,4,12.499521
1775249625708316305,3,12.512042
1775249625744912563,4,12.520019
1775249625786006622,8,12.529661
1775249625825191584,4,12.568295
1775249625859290305,5,12.606564
1775249625900803789,4,12.632035
1775249625950146391,5,12.641978
1775249625988666788,5,12.652169
1775249626032036886,4,12.678041
1775249626077124436,4,12.719041
1775249626116155315,5,12.740284
1775249626141819608,5,12.755234
1775249626166730849,2,12.783974
1775249626207255941,3,12.80952
1775249626234136765,5,12.829871
1775249626277693258,4,12.860508
1775249626314684119,2,12.883298
1775249626348279308,4,12.885617
1775249626386588447,4,12.89359
1775249626426546902,3,12.913879
1775249626458990397,4,12.918847
1775249626485362188,4,12.941768
1775249626524819552,2,12.967123
1775249626566253550,4,12.986107
1775249626614852960,3,13.018407
1775249626654487690,6,13.030307
1775249626699794990,3,13.049208
1775249626739260382,5,13.064231
1775249626784548113,4,13.074364
1775249626825022170,6,13.090974
1775249626866099868,4,13.119731
1775249626922351769,3,13.128212
