task,tpc_count,concurrency,send_elapsed_sec,complete_elapsed_sec,latency_ms,total_response_time_ms,server_exec_ms,server_proc_ms,server_swap_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns,worker_id
ecgclass,14,1,0.0,0.3168,316.7672,316.7672,311.9805,302.1631,0.0038,4.0591,4.7867,1775515815832613767,0
ecgclass,14,1,0.3168,0.3545,37.6368,37.6368,26.4338,24.4316,0.002,10.771,11.2029,1775515816156104063,0
ecgclass,14,1,0.3545,0.3902,35.686,35.686,24.6726,23.6599,0.0021,10.5741,11.0135,1775515816193552988,0
ecgclass,14,1,0.3902,0.4217,31.5423,31.5423,25.2218,23.4961,0.0024,5.8258,6.3205,1775515816224500063,0
ecgclass,14,1,0.4217,0.4527,31.0047,31.0047,25.8113,24.7019,0.0027,4.591,5.1933,1775515816254817851,0
ecgclass,14,1,0.4527,0.4812,28.4979,28.4979,25.0458,24.0357,0.0021,3.0522,3.4521,1775515816284293513,0
ecgclass,14,1,0.4812,0.5121,30.8497,30.8497,25.682,24.6957,0.0016,4.8108,5.1677,1775515816314558119,0
ecgclass,14,1,0.5121,0.5429,30.7791,30.7791,25.2965,24.2749,0.0015,5.0292,5.4826,1775515816345633259,0
ecgclass,14,1,0.5429,0.5771,34.1878,34.1878,25.2532,24.2828,0.0015,8.523,8.9346,1775515816379914078,0
ecgclass,14,1,0.5771,0.607,29.9759,29.9759,24.9324,23.7453,0.0014,4.5974,5.0435,1775515816410183154,0
ecgclass,14,1,0.6071,0.6372,30.0958,30.0958,25.0289,24.0429,0.0016,4.6892,5.0669,1775515816440258872,0
ecgclass,14,1,0.6372,0.6658,28.6634,28.6634,24.5983,23.6421,0.0016,3.6945,4.0651,1775515816469366167,0
ecgclass,14,1,0.6658,0.6963,30.4508,30.4508,25.3875,24.4056,0.0014,4.5817,5.0633,1775515816498923843,0
ecgclass,14,1,0.6963,0.7271,30.8545,30.8545,24.825,23.8383,0.0014,5.6794,6.0295,1775515816530479214,0
ecgclass,14,1,0.7271,0.7572,30.0181,30.0181,24.9004,23.9594,0.0013,4.7691,5.1177,1775515816560430046,0
ecgclass,14,1,0.7572,0.7849,27.6842,27.6842,24.6199,23.643,0.0013,2.7113,3.0643,1775515816588396353,0
ecgclass,14,1,0.7849,0.8203,35.4314,35.4314,25.9231,24.4656,0.0052,8.7674,9.5083,1775515816622142969,0
ecgclass,14,1,0.8203,0.8541,33.7753,33.7753,26.423,25.2361,0.0026,6.8727,7.3523,1775515816655702066,0
ecgclass,14,1,0.8541,0.8876,33.5166,33.5166,24.841,23.8678,0.0021,8.2436,8.6756,1775515816690858753,0
ecgclass,14,1,0.8876,0.918,30.3452,30.3452,25.1102,23.9251,0.004,4.6754,5.235,1775515816720815735,0
ecgclass,14,1,0.918,0.9476,29.6037,29.6037,24.8053,23.7688,0.002,4.426,4.7984,1775515816750921805,0
ecgclass,14,1,0.9476,0.9843,36.674,36.674,25.4001,24.2445,0.0024,10.8604,11.2739,1775515816786967829,0
ecgclass,14,1,0.9843,1.0144,30.1502,30.1502,25.0796,24.112,0.0019,4.6282,5.0706,1775515816817417123,0
ecgclass,14,1,1.0144,1.0445,30.0608,30.0608,24.7847,23.7903,0.0013,4.8382,5.276,1775515816847784003,0
ecgclass,14,1,1.0445,1.0738,29.3374,29.3374,25.4647,24.4856,0.0013,3.4635,3.8727,1775515816876476671,0
ecgclass,14,1,1.0738,1.1041,30.2474,30.2474,25.0011,24.0336,0.0015,4.894,5.2463,1775515816907252249,0
ecgclass,14,1,1.1041,1.135,30.8664,30.8664,25.6126,24.2621,0.0013,4.8671,5.2538,1775515816937479053,0
ecgclass,14,1,1.135,1.1664,31.3921,31.3921,24.9231,23.829,0.0016,6.0527,6.469,1775515816969537746,0
ecgclass,14,1,1.1664,1.1981,31.7595,31.7595,25.5227,24.46,0.0014,5.8682,6.2368,1775515817000751583,0
ecgclass,14,1,1.1981,1.2267,28.5504,28.5504,24.8323,23.7964,0.0019,3.3326,3.7181,1775515817029981814,0
ecgclass,14,1,1.2267,1.2587,31.9917,31.9917,25.2694,24.1138,0.0016,6.3725,6.7223,1775515817061578297,0
ecgclass,14,1,1.2587,1.2903,31.5657,31.5657,25.0524,23.9661,0.0014,6.1274,6.5133,1775515817093331177,0
ecgclass,14,1,1.2903,1.3229,32.5959,32.5959,25.3723,24.2292,0.0014,6.8815,7.2235,1775515817125656691,0
ecgclass,14,1,1.3229,1.3546,31.7628,31.7628,25.3476,24.2932,0.0012,6.0477,6.4153,1775515817157425732,0
ecgclass,14,1,1.3546,1.3869,32.2311,32.2311,24.7354,23.7668,0.0014,7.1502,7.4957,1775515817190296540,0
ecgclass,14,1,1.3869,1.4216,34.7021,34.7021,25.1281,24.043,0.0013,9.1655,9.5739,1775515817224549067,0
ecgclass,14,1,1.4216,1.4518,30.2691,30.2691,25.4577,24.4779,0.0013,4.4641,4.8115,1775515817254555302,0
ecgclass,14,1,1.4519,1.4844,32.5489,32.5489,25.8749,24.7552,0.0026,6.1119,6.674,1775515817286478579,0
ecgclass,14,1,1.4844,1.5161,31.7118,31.7118,25.2877,24.2809,0.0016,5.9903,6.4242,1775515817318914569,0
ecgclass,14,1,1.5161,1.5468,30.7052,30.7052,25.3275,24.3105,0.0016,5.0173,5.3777,1775515817349662485,0
ecgclass,14,1,1.5468,1.5765,29.6559,29.6559,24.9824,23.9777,0.0015,4.2622,4.6735,1775515817379620148,0
ecgclass,14,1,1.5765,1.6079,31.4026,31.4026,25.243,24.1746,0.0015,5.785,6.1595,1775515817410806063,0
ecgclass,14,1,1.6079,1.6353,27.396,27.396,24.7878,23.8324,0.0013,2.1849,2.6081,1775515817438615173,0
ecgclass,14,1,1.6353,1.6648,29.4502,29.4502,24.691,23.6949,0.0014,4.3938,4.7592,1775515817468227980,0
ecgclass,14,1,1.6648,1.6988,33.994,33.994,25.4207,24.3546,0.0018,8.1875,8.5733,1775515817501479625,0
ecgclass,14,1,1.6988,1.7315,32.7086,32.7086,25.0919,23.9524,0.0015,7.22,7.6168,1775515817534513100,0
ecgclass,14,1,1.7315,1.7609,29.3982,29.3982,24.5415,23.5797,0.0013,4.5028,4.8567,1775515817564511384,0
ecgclass,14,1,1.7609,1.7917,30.803,30.803,26.0494,24.6126,0.0016,4.3886,4.7536,1775515817593801808,0
ecgclass,14,1,1.7917,1.8221,30.375,30.375,25.0078,24.0521,0.0015,4.9825,5.3672,1775515817625205203,0
ecgclass,14,1,1.8221,1.8528,30.6973,30.6973,25.5824,24.5108,0.0018,4.6675,5.1149,1775515817655271390,0
ecgclass,14,1,1.8528,1.8889,36.0556,36.0556,25.6381,24.2886,0.0031,9.7883,10.4174,1775515817691096765,0
ecgclass,14,1,1.8889,1.9215,32.6407,32.6407,29.122,27.8468,0.0031,2.928,3.5187,1775515817720301185,0
ecgclass,14,1,1.9215,1.9524,30.8609,30.8609,25.6664,24.538,0.0028,4.776,5.1945,1775515817754799454,0
ecgclass,14,1,1.9524,1.9851,32.7115,32.7115,25.0906,23.998,0.0018,7.0267,7.621,1775515817787919063,0
ecgclass,14,1,1.9851,2.0133,28.1703,28.1703,25.3067,24.2802,0.0016,2.4211,2.8636,1775515817816033055,0
