task,send_elapsed_s,latency_ms,server_exec_ms,worker_id,has_adapter
ecgclass__app1,1.9950,137.792,110.933,0,0
ecgclass__app4,1.9947,138.251,111.007,0,0
ecgclass__app3,1.9926,141.276,112.346,0,0
ecgclass,2.0223,136.347,32.061,0,0
ecgclass__app9,2.1298,135.508,107.144,0,0
ecgclass__app7,2.1293,136.697,107.588,0,0
ecgclass__app3,2.1338,132.372,108.117,0,0
ecgclass__app4,2.1329,134.108,108.665,0,0
ecgclass__app5,2.1324,134.865,108.760,0,0
ecgclass__app2,2.1302,137.228,108.791,0,0
ecgclass__app6,2.1314,136.292,109.134,0,0
ecgclass__app8,2.1304,137.554,109.780,0,0
ecgclass__app1,2.1328,136.277,111.262,0,0
ecgclass,2.1586,134.769,31.045,0,0
ecgclass__app9,2.2653,134.677,107.196,0,0
ecgclass__app1,2.2691,131.933,107.801,0,0
ecgclass__app6,2.2677,133.471,107.969,0,0
ecgclass__app7,2.2660,135.469,108.004,0,0
ecgclass__app5,2.2673,134.300,108.107,0,0
ecgclass__app3,2.2662,135.646,108.826,0,0
ecgclass__app2,2.2674,134.780,109.134,0,0
ecgclass__app4,2.2670,135.316,109.163,0,0
ecgclass__app8,2.2679,135.330,110.481,0,0
ecgclass,2.2934,135.887,32.240,0,0
ecgclass__app3,2.4019,135.534,107.612,0,0
ecgclass__app5,2.4016,136.211,108.047,0,0
ecgclass__app6,2.4012,136.761,108.210,0,0
ecgclass__app4,2.4024,135.792,108.254,0,0
ecgclass__app1,2.4011,137.172,108.328,0,0
ecgclass__app8,2.4033,135.140,108.611,0,0
ecgclass__app7,2.4014,137.249,109.748,0,0
ecgclass__app2,2.4022,136.933,110.544,0,0
ecgclass__app9,2.4000,140.347,111.825,0,0
ecgclass,2.4293,135.670,30.616,0,0
ecgclass__app8,2.5384,133.171,106.844,0,0
ecgclass__app6,2.5379,134.175,107.749,0,0
ecgclass__app1,2.5382,134.540,108.092,0,0
ecgclass__app3,2.5374,135.596,108.456,0,0
ecgclass__app2,2.5391,135.205,109.633,0,0
ecgclass__app9,2.5404,134.015,109.712,0,0
ecgclass__app4,2.5382,136.458,109.743,0,0
ecgclass__app7,2.5387,136.014,109.808,0,0
ecgclass__app5,2.5378,137.135,109.904,0,0
ecgclass,2.5650,134.493,30.463,0,0
ecgclass__app8,2.6716,135.805,108.447,0,0
ecgclass__app7,2.6747,133.419,108.938,0,0
ecgclass__app6,2.6721,136.136,109.100,0,0
ecgclass__app4,2.6746,134.230,109.829,0,0
ecgclass__app1,2.6728,136.386,110.061,0,0
ecgclass__app9,2.6744,134.825,110.096,0,0
ecgclass__app5,2.6750,134.702,110.782,0,0
ecgclass__app2,2.6743,135.690,111.002,0,0
ecgclass__app3,2.6730,138.167,112.477,0,0
ecgclass,2.6995,137.018,31.054,0,0
ecgclass__app4,2.8089,134.569,107.190,0,0
ecgclass__app8,2.8075,136.140,107.499,0,0
ecgclass__app9,2.8092,135.323,108.259,0,0
ecgclass__app5,2.8097,135.134,108.338,0,0
ecgclass__app7,2.8082,137.049,108.781,0,0
ecgclass__app3,2.8112,134.115,108.846,0,0
ecgclass__app2,2.8100,136.522,110.541,0,0
ecgclass__app1,2.8092,137.688,110.807,0,0
ecgclass__app6,2.8083,139.119,111.568,0,0
ecgclass,2.8365,136.106,32.241,0,0
ecgclass__app8,2.9436,135.314,106.660,0,0
ecgclass__app2,2.9466,133.057,107.122,0,0
ecgclass__app4,2.9435,136.895,108.314,0,0
ecgclass__app9,2.9446,135.947,108.377,0,0
ecgclass__app3,2.9453,136.110,109.418,0,0
ecgclass__app1,2.9469,134.759,109.450,0,0
ecgclass__app7,2.9452,136.652,109.857,0,0
ecgclass__app5,2.9448,138.249,110.971,0,0
ecgclass__app6,2.9474,135.803,111.086,0,0
ecgclass,2.9727,135.175,31.510,0,0
ecgclass__app8,3.0789,136.704,107.374,0,0
ecgclass__app2,3.0796,136.133,107.699,0,0
ecgclass__app6,3.0832,132.834,107.818,0,0
ecgclass__app5,3.0831,133.121,108.098,0,0
ecgclass__app4,3.0804,136.209,108.837,0,0
ecgclass__app3,3.0815,135.192,108.932,0,0
ecgclass__app9,3.0805,136.156,108.986,0,0
ecgclass__app1,3.0816,135.396,109.497,0,0
ecgclass__app7,3.0819,135.358,109.796,0,0
ecgclass,3.1079,135.465,31.860,0,0
ecgclass__app2,3.2158,134.033,107.033,0,0
ecgclass__app3,3.2167,134.477,107.723,0,0
ecgclass__app6,3.2161,135.375,107.865,0,0
ecgclass__app1,3.2171,134.470,107.941,0,0
ecgclass__app4,3.2166,135.236,108.289,0,0
ecgclass__app5,3.2162,135.872,109.161,0,0
ecgclass__app8,3.2157,136.669,109.275,0,0
ecgclass__app7,3.2173,136.127,110.714,0,0
ecgclass__app9,3.2167,136.924,110.911,0,0
ecgclass,3.2433,136.042,32.323,0,0
ecgclass__app9,3.3536,133.687,108.489,0,0
ecgclass__app8,3.3523,136.157,108.808,0,0
ecgclass__app7,3.3534,135.220,109.178,0,0
ecgclass__app5,3.3521,136.790,109.486,0,0
ecgclass__app6,3.3514,137.714,109.517,0,0
ecgclass__app4,3.3518,137.565,109.801,0,0
ecgclass__app2,3.3498,139.832,110.899,0,0
ecgclass__app3,3.3512,139.357,111.797,0,0
ecgclass__app1,3.3515,139.163,111.888,0,0
ecgclass,3.3794,135.903,30.082,0,0
ecgclass__app2,3.4897,133.059,107.923,0,0
ecgclass__app4,3.4894,134.597,108.355,0,0
ecgclass__app1,3.4907,133.464,108.530,0,0
ecgclass__app6,3.4892,135.324,108.645,0,0
ecgclass__app9,3.4873,137.351,108.731,0,0
ecgclass__app5,3.4889,135.962,108.916,0,0
ecgclass__app3,3.4905,134.524,109.134,0,0
ecgclass__app7,3.4886,136.688,110.427,0,0
ecgclass__app8,3.4885,137.408,111.175,0,0
ecgclass,3.5153,135.984,30.850,0,0
ecgclass__app5,3.6249,133.406,107.591,0,0
ecgclass__app8,3.6259,133.639,108.583,0,0
ecgclass__app7,3.6253,134.682,108.944,0,0
ecgclass__app3,3.6251,135.293,109.445,0,0
ecgclass__app2,3.6228,138.239,110.091,0,0
ecgclass__app1,3.6242,136.877,110.131,0,0
ecgclass__app9,3.6247,136.659,110.230,0,0
ecgclass__app6,3.6245,137.046,110.307,0,0
ecgclass__app4,3.6240,137.723,110.950,0,0
ecgclass,3.6513,136.348,31.010,0,0
ecgclass__app7,3.7600,134.389,107.375,0,0
ecgclass__app3,3.7604,134.550,107.689,0,0
ecgclass__app1,3.7611,134.947,108.411,0,0
ecgclass__app9,3.7614,134.742,108.608,0,0
ecgclass__app2,3.7610,135.447,108.762,0,0
ecgclass__app4,3.7618,134.964,109.054,0,0
ecgclass__app8,3.7596,137.216,109.095,0,0
ecgclass__app6,3.7616,135.281,109.173,0,0
ecgclass__app5,3.7583,139.081,110.471,0,0
ecgclass,3.7877,135.085,31.558,0,0
ecgclass__app8,3.8968,133.454,107.914,0,0
ecgclass__app9,3.8961,134.337,108.033,0,0
ecgclass__app2,3.8965,134.444,108.377,0,0
ecgclass__app1,3.8960,134.973,108.500,0,0
ecgclass__app4,3.8967,134.552,108.689,0,0
ecgclass__app6,3.8968,134.661,108.772,0,0
ecgclass__app3,3.8949,136.665,109.057,0,0
ecgclass__app7,3.8944,137.432,109.633,0,0
ecgclass__app5,3.8974,135.187,110.534,0,0
ecgclass,3.9228,134.835,31.183,0,0
ecgclass__app2,4.0309,134.394,107.782,0,0
ecgclass__app4,4.0313,134.147,107.853,0,0
ecgclass__app7,4.0319,133.825,108.001,0,0
ecgclass__app5,4.0326,133.380,108.654,0,0
ecgclass__app3,4.0316,134.775,109.262,0,0
ecgclass__app6,4.0315,134.929,109.362,0,0
ecgclass__app9,4.0305,136.548,110.000,0,0
ecgclass__app8,4.0303,137.057,110.206,0,0
ecgclass__app1,4.0310,137.062,111.080,0,0
ecgclass,4.0576,136.147,32.007,0,0
ecgclass__app1,4.1681,132.011,106.936,0,0
ecgclass__app3,4.1664,134.507,107.618,0,0
ecgclass__app8,4.1674,133.620,107.784,0,0
ecgclass__app7,4.1657,135.953,108.320,0,0
ecgclass__app9,4.1670,134.700,108.425,0,0
ecgclass__app4,4.1655,136.548,108.501,0,0
ecgclass__app2,4.1653,137.716,109.870,0,0
ecgclass__app6,4.1665,137.259,110.540,0,0
ecgclass__app5,4.1660,138.057,111.074,0,0
ecgclass,4.1938,134.842,29.389,0,0
ecgclass__app3,4.3009,135.015,107.875,0,0
ecgclass__app9,4.3017,135.287,108.224,0,0
ecgclass__app7,4.3017,135.481,108.384,0,0
ecgclass__app8,4.3010,136.440,108.491,0,0
ecgclass__app2,4.3031,134.631,108.665,0,0
ecgclass__app1,4.3001,137.802,108.842,0,0
ecgclass__app5,4.3041,134.270,109.665,0,0
ecgclass__app6,4.3037,134.682,109.705,0,0
ecgclass__app4,4.3020,136.590,110.398,0,0
ecgclass,4.3287,135.162,30.857,0,0
ecgclass__app5,4.4383,133.145,108.068,0,0
ecgclass__app8,4.4375,134.168,108.155,0,0
ecgclass__app4,4.4386,133.400,108.712,0,0
ecgclass__app3,4.4359,136.443,108.971,0,0
ecgclass__app6,4.4384,134.227,109.171,0,0
ecgclass__app2,4.4377,136.388,110.897,0,0
ecgclass__app1,4.4379,136.228,110.964,0,0
ecgclass__app7,4.4372,137.391,111.428,0,0
ecgclass__app9,4.4370,137.579,111.518,0,0
ecgclass,4.4638,136.643,31.917,0,0
ecgclass__app4,4.5720,134.220,106.335,0,0
ecgclass__app6,4.5727,134.154,106.590,0,0
ecgclass__app3,4.5724,134.682,106.813,0,0
ecgclass__app2,4.5741,133.765,107.957,0,0
ecgclass__app1,4.5742,133.953,108.229,0,0
ecgclass__app9,4.5746,134.114,108.701,0,0
ecgclass__app8,4.5716,137.446,109.111,0,0
ecgclass__app5,4.5715,138.003,109.682,0,0
ecgclass__app7,4.5746,135.624,110.472,0,0
ecgclass,4.6005,134.636,30.625,0,0
ecgclass__app1,4.7081,134.186,107.705,0,0
ecgclass__app5,4.7095,133.784,107.952,0,0
ecgclass__app8,4.7091,134.336,108.221,0,0
ecgclass__app4,4.7063,137.570,108.586,0,0
ecgclass__app2,4.7079,136.292,109.136,0,0
ecgclass__app6,4.7068,137.651,109.170,0,0
ecgclass__app3,4.7071,137.599,109.387,0,0
ecgclass__app7,4.7102,134.574,109.417,0,0
ecgclass__app9,4.7088,136.283,109.802,0,0
ecgclass,4.7351,134.863,28.458,0,0
ecgclass__app3,4.8447,132.437,107.093,0,0
ecgclass__app8,4.8434,134.169,107.361,0,0
ecgclass__app4,4.8439,133.826,107.503,0,0
ecgclass__app5,4.8433,134.427,107.542,0,0
ecgclass__app9,4.8451,132.734,107.570,0,0
ecgclass__app1,4.8423,135.873,108.015,0,0
ecgclass__app2,4.8442,134.122,108.520,0,0
ecgclass__app7,4.8448,133.787,108.660,0,0
ecgclass__app6,4.8445,134.145,108.682,0,0
ecgclass,4.8700,134.858,30.357,0,0
ecgclass__app2,4.9783,133.172,107.184,0,0
ecgclass__app5,4.9777,134.332,107.510,0,0
ecgclass__app6,4.9786,133.707,107.618,0,0
ecgclass__app8,4.9776,136.006,109.015,0,0
ecgclass__app4,4.9777,136.216,109.129,0,0
ecgclass__app7,4.9786,135.419,109.227,0,0
ecgclass__app1,4.9782,136.065,109.526,0,0
ecgclass__app9,4.9778,137.018,110.505,0,0
ecgclass__app3,4.9772,137.886,110.705,0,0
ecgclass,5.0049,135.560,31.421,0,0
ecgclass__app8,5.1136,135.596,108.851,0,0
ecgclass__app1,5.1143,135.103,108.946,0,0
ecgclass__app9,5.1148,134.910,109.308,0,0
ecgclass__app2,5.1115,138.545,110.250,0,0
ecgclass__app5,5.1121,138.211,110.411,0,0
ecgclass__app7,5.1140,136.725,110.890,0,0
ecgclass__app6,5.1123,139.149,111.455,0,0
ecgclass__app4,5.1139,137.842,111.774,0,0
ecgclass__app3,5.1151,136.927,111.860,0,0
ecgclass,5.1405,136.382,30.562,0,0
ecgclass__app9,5.2497,134.250,107.703,0,0
ecgclass__app7,5.2507,133.978,108.028,0,0
ecgclass__app2,5.2501,134.776,108.128,0,0
ecgclass__app4,5.2518,133.263,108.161,0,0
ecgclass__app1,5.2494,136.297,108.980,0,0
ecgclass__app8,5.2493,136.765,109.166,0,0
ecgclass__app5,5.2503,135.774,109.373,0,0
ecgclass__app6,5.2515,135.070,110.189,0,0
ecgclass__app3,5.2520,135.309,111.042,0,0
ecgclass,5.2769,135.773,30.481,0,0
ecgclass__app5,5.3861,132.517,106.418,0,0
ecgclass__app1,5.3857,133.046,106.536,0,0
ecgclass__app3,5.3873,132.438,107.449,0,0
ecgclass__app7,5.3847,135.121,107.557,0,0
ecgclass__app6,5.3866,133.623,107.739,0,0
ecgclass__app8,5.3860,134.279,107.765,0,0
ecgclass__app2,5.3848,136.645,109.355,0,0
ecgclass__app4,5.3851,136.802,109.543,0,0
ecgclass__app9,5.3840,137.958,109.609,0,0
ecgclass,5.4127,134.536,31.961,0,0
ecgclass__app4,5.5219,132.037,107.237,0,0
ecgclass__app8,5.5203,135.862,109.375,0,0
ecgclass__app5,5.5186,138.234,109.886,0,0
ecgclass__app6,5.5202,136.975,109.918,0,0
ecgclass__app2,5.5215,135.826,109.954,0,0
ecgclass__app9,5.5220,135.679,110.403,0,0
ecgclass__app7,5.5199,137.893,110.837,0,0
ecgclass__app1,5.5188,139.585,111.548,0,0
ecgclass__app3,5.5198,138.835,111.637,0,0
ecgclass,5.5472,136.314,31.222,0,0
ecgclass__app9,5.6577,133.785,107.901,0,0
ecgclass__app3,5.6586,133.073,108.009,0,0
ecgclass__app4,5.6539,138.115,108.141,0,0
ecgclass__app5,5.6569,135.240,108.312,0,0
ecgclass__app8,5.6562,136.190,108.337,0,0
ecgclass__app7,5.6578,134.699,108.448,0,0
ecgclass__app6,5.6572,135.540,108.863,0,0
ecgclass__app1,5.6584,134.445,108.975,0,0
ecgclass__app2,5.6573,135.748,110.120,0,0
ecgclass,5.6835,135.324,31.053,0,0
ecgclass__app5,5.7921,132.707,106.565,0,0
ecgclass__app3,5.7917,134.075,107.082,0,0
ecgclass__app4,5.7921,134.128,107.229,0,0
ecgclass__app6,5.7928,133.535,107.279,0,0
ecgclass__app9,5.7915,135.082,107.316,0,0
ecgclass__app2,5.7931,133.578,107.377,0,0
ecgclass__app8,5.7924,134.477,107.489,0,0
ecgclass__app7,5.7925,134.800,109.054,0,0
ecgclass__app1,5.7928,134.707,109.224,0,0
ecgclass,5.8189,134.754,31.395,0,0
ecgclass__app7,5.9273,134.070,108.013,0,0
ecgclass__app9,5.9266,136.225,108.618,0,0
ecgclass__app6,5.9263,136.623,108.915,0,0
ecgclass__app4,5.9262,137.254,108.948,0,0
ecgclass__app8,5.9269,136.664,109.061,0,0
ecgclass__app2,5.9267,137.130,109.338,0,0
ecgclass__app1,5.9275,136.354,109.452,0,0
ecgclass__app5,5.9249,139.081,109.605,0,0
ecgclass__app3,5.9258,138.217,109.721,0,0
ecgclass,5.9537,135.634,29.609,0,0
ecgclass__app4,6.0635,135.075,109.410,0,0
ecgclass__app5,6.0639,134.738,109.678,0,0
ecgclass__app9,6.0628,136.126,109.722,0,0
ecgclass__app1,6.0639,135.562,110.601,0,0
ecgclass__app2,6.0638,135.916,110.747,0,0
ecgclass__app3,6.0640,135.800,110.865,0,0
ecgclass__app7,6.0614,139.384,112.120,0,0
ecgclass__app6,6.0629,138.325,112.771,0,0
ecgclass__app8,6.0636,137.943,112.832,0,0
ecgclass,6.0893,136.975,31.323,0,0
ecgclass__app3,6.1998,134.924,107.798,0,0
ecgclass__app8,6.2015,133.387,108.086,0,0
ecgclass__app6,6.2013,133.880,108.238,0,0
ecgclass__app4,6.1986,136.684,108.306,0,0
ecgclass__app9,6.1989,136.599,108.370,0,0
ecgclass__app1,6.1995,136.361,108.768,0,0
ecgclass__app5,6.1987,137.209,108.841,0,0
ecgclass__app2,6.1997,136.206,108.867,0,0
ecgclass__app7,6.2008,135.407,109.812,0,0
ecgclass,6.2263,135.648,31.531,0,0
ecgclass__app7,6.3362,133.709,107.759,0,0
ecgclass__app6,6.3352,134.856,107.898,0,0
ecgclass__app1,6.3358,134.450,108.048,0,0
ecgclass__app5,6.3359,134.584,108.105,0,0
ecgclass__app4,6.3352,135.668,109.259,0,0
ecgclass__app3,6.3348,136.258,109.356,0,0
ecgclass__app9,6.3356,135.798,109.544,0,0
ecgclass__app2,6.3360,135.595,109.718,0,0
ecgclass__app8,6.3349,137.807,111.549,0,0
ecgclass,6.3620,135.551,31.173,0,0
ecgclass__app4,6.4709,133.801,107.354,0,0
ecgclass__app1,6.4703,135.701,108.295,0,0
ecgclass__app8,6.4727,133.415,108.524,0,0
ecgclass__app3,6.4710,135.443,108.592,0,0
ecgclass__app7,6.4699,136.765,108.682,0,0
ecgclass__app2,6.4716,135.303,108.786,0,0
ecgclass__app5,6.4705,136.539,108.903,0,0
ecgclass__app6,6.4700,137.280,110.075,0,0
ecgclass__app9,6.4714,136.135,110.378,0,0
ecgclass,6.4975,134.923,30.207,0,0
ecgclass__app7,6.6067,127.440,102.131,0,0
ecgclass__app5,6.6071,127.649,102.830,0,0
ecgclass__app2,6.6069,128.992,103.934,0,0
ecgclass__app4,6.6047,131.402,104.232,0,0
ecgclass__app3,6.6065,130.422,104.784,0,0
ecgclass__app6,6.6073,129.843,104.887,0,0
ecgclass__app9,6.6075,129.781,104.920,0,0
ecgclass__app8,6.6061,131.797,106.143,0,0
ecgclass__app1,6.6060,132.157,106.270,0,0
ecgclass,6.6325,130.791,31.467,0,0
ecgclass__app9,6.7373,134.505,108.949,0,0
ecgclass__app8,6.7379,134.958,109.452,0,0
ecgclass__app7,6.7341,139.081,109.778,0,0
ecgclass__app5,6.7347,138.779,109.856,0,0
ecgclass__app2,6.7359,137.706,109.918,0,0
ecgclass__app6,6.7372,136.445,110.050,0,0
ecgclass__app3,6.7369,137.105,111.344,0,0
ecgclass__app4,6.7362,138.147,111.553,0,0
ecgclass__app1,6.7382,136.186,111.598,0,0
ecgclass,6.7633,136.716,31.465,0,0
ecgclass__app9,6.8718,135.350,107.826,0,0
ecgclass__app3,6.8740,134.475,108.313,0,0
ecgclass__app4,6.8743,134.308,108.768,0,0
ecgclass__app7,6.8732,136.012,109.018,0,0
ecgclass__app8,6.8729,136.725,109.673,0,0
ecgclass__app2,6.8736,136.131,109.749,0,0
ecgclass__app6,6.8736,136.302,109.873,0,0
ecgclass__app1,6.8744,135.718,110.050,0,0
ecgclass__app5,6.8735,136.729,110.114,0,0
ecgclass,6.9000,136.313,31.584,0,0
ecgclass__app8,7.0097,133.444,107.473,0,0
ecgclass__app3,7.0085,135.449,107.887,0,0
ecgclass__app5,7.0102,133.850,108.317,0,0
ecgclass__app7,7.0093,135.153,108.484,0,0
ecgclass__app9,7.0072,137.295,108.514,0,0
ecgclass__app1,7.0101,135.299,109.516,0,0
ecgclass__app4,7.0086,136.932,109.591,0,0
ecgclass__app6,7.0099,135.874,109.892,0,0
ecgclass__app2,7.0097,136.164,110.001,0,0
ecgclass,7.0364,135.798,31.789,0,0
ecgclass__app4,7.1456,134.851,108.967,0,0
ecgclass__app2,7.1459,135.596,109.903,0,0
ecgclass__app7,7.1444,137.434,110.052,0,0
ecgclass__app3,7.1440,138.198,110.088,0,0
ecgclass__app6,7.1458,136.423,110.128,0,0
ecgclass__app8,7.1431,139.436,110.977,0,0
ecgclass__app1,7.1454,137.454,111.228,0,0
ecgclass__app5,7.1441,139.317,112.005,0,0
ecgclass__app9,7.1445,140.025,113.290,0,0
ecgclass,7.1722,136.954,31.365,0,0
ecgclass__app6,7.2823,134.430,107.551,0,0
ecgclass__app5,7.2834,133.418,107.597,0,0
ecgclass__app9,7.2845,132.399,107.946,0,0
ecgclass__app2,7.2815,135.675,108.015,0,0
ecgclass__app7,7.2819,135.681,108.743,0,0
ecgclass__app4,7.2804,137.211,108.820,0,0
ecgclass__app8,7.2826,135.480,109.529,0,0
ecgclass__app3,7.2822,136.145,109.616,0,0
ecgclass__app1,7.2829,136.178,110.531,0,0
ecgclass,7.3091,135.356,31.269,0,0
ecgclass__app7,7.4176,134.965,107.994,0,0
ecgclass__app8,7.4181,134.634,108.358,0,0
ecgclass__app6,7.4167,136.457,108.496,0,0
ecgclass__app2,7.4172,136.065,108.648,0,0
ecgclass__app1,7.4191,134.639,109.012,0,0
ecgclass__app9,7.4169,136.874,109.098,0,0
ecgclass__app4,7.4177,136.195,109.261,0,0
ecgclass__app5,7.4169,137.288,109.714,0,0
ecgclass__app3,7.4184,135.972,109.750,0,0
ecgclass,7.4445,136.178,32.027,0,0
ecgclass__app7,7.5525,135.538,107.783,0,0
ecgclass__app9,7.5538,134.419,108.064,0,0
ecgclass__app6,7.5532,136.259,108.765,0,0
ecgclass__app1,7.5537,136.150,109.074,0,0
ecgclass__app4,7.5539,136.126,109.422,0,0
ecgclass__app2,7.5533,136.779,109.552,0,0
ecgclass__app3,7.5543,136.597,110.850,0,0
ecgclass__app5,7.5542,137.105,111.171,0,0
ecgclass__app8,7.5527,138.909,111.431,0,0
ecgclass,7.5807,136.450,31.400,0,0
ecgclass__app7,7.6881,137.287,108.780,0,0
ecgclass__app2,7.6901,135.867,109.236,0,0
ecgclass__app3,7.6909,135.409,109.293,0,0
ecgclass__app6,7.6895,136.981,109.365,0,0
ecgclass__app9,7.6882,138.972,110.393,0,0
ecgclass__app8,7.6916,136.084,110.591,0,0
ecgclass__app4,7.6900,137.805,110.685,0,0
ecgclass__app1,7.6899,138.196,110.714,0,0
ecgclass__app5,7.6913,136.900,110.794,0,0
ecgclass,7.7172,135.970,30.934,0,0
ecgclass__app9,7.8272,132.698,107.387,0,0
ecgclass__app4,7.8278,133.690,107.794,0,0
ecgclass__app5,7.8282,133.426,108.056,0,0
ecgclass__app6,7.8264,135.241,108.177,0,0
ecgclass__app7,7.8254,136.310,108.380,0,0
ecgclass__app2,7.8260,136.524,109.500,0,0
ecgclass__app8,7.8277,134.880,109.634,0,0
ecgclass__app3,7.8264,136.681,109.893,0,0
ecgclass__app1,7.8281,135.033,110.021,0,0
ecgclass,7.8532,135.972,31.435,0,0
ecgclass__app4,7.9615,134.100,106.908,0,0
ecgclass__app6,7.9617,134.865,107.302,0,0
ecgclass__app9,7.9599,136.710,107.534,0,0
ecgclass__app8,7.9626,134.211,107.726,0,0
ecgclass__app5,7.9616,135.498,107.868,0,0
ecgclass__app2,7.9625,134.722,107.988,0,0
ecgclass__app1,7.9631,134.109,108.060,0,0
ecgclass__app3,7.9631,134.544,108.902,0,0
ecgclass__app7,7.9617,137.095,110.296,0,0
ecgclass,7.9891,136.321,33.156,0,0
ecgclass__app9,8.0967,141.858,113.197,0,0
ecgclass__app1,8.0973,141.403,113.574,0,0
ecgclass__app5,8.0971,142.333,114.424,0,0
ecgclass__app3,8.0976,142.135,114.770,0,0
ecgclass__app2,8.0972,142.758,115.056,0,0
ecgclass__app8,8.0968,144.311,116.105,0,0
ecgclass__app7,8.0988,142.609,116.306,0,0
ecgclass__app6,8.0966,144.958,116.426,0,0
ecgclass__app4,8.0956,146.752,117.669,0,0
ecgclass,8.1255,141.749,31.787,0,0
ecgclass__app8,8.2411,132.823,107.285,0,0
ecgclass__app1,8.2387,136.166,107.587,0,0
ecgclass__app4,8.2424,132.892,108.333,0,0
ecgclass__app2,8.2400,136.214,109.540,0,0
ecgclass__app5,8.2395,137.538,110.355,0,0
ecgclass__app9,8.2385,138.758,110.455,0,0
ecgclass__app7,8.2415,136.154,110.620,0,0
ecgclass__app6,8.2415,136.155,110.833,0,0
ecgclass__app3,8.2398,138.171,111.387,0,0
ecgclass,8.2673,135.606,31.569,0,0
ecgclass__app1,8.3749,135.088,107.736,0,0
ecgclass__app4,8.3753,135.563,108.673,0,0
ecgclass__app8,8.3740,137.771,109.217,0,0
ecgclass__app6,8.3777,134.296,109.479,0,0
ecgclass__app7,8.3776,134.776,110.137,0,0
ecgclass__app3,8.3779,134.774,110.304,0,0
ecgclass__app9,8.3773,135.681,110.386,0,0
ecgclass__app5,8.3770,136.156,110.794,0,0
ecgclass__app2,8.3762,137.903,112.052,0,0
ecgclass,8.4029,136.438,31.683,0,0
ecgclass__app1,8.5100,135.991,106.581,0,0
ecgclass__app6,8.5120,134.084,106.772,0,0
ecgclass__app2,8.5141,132.219,106.978,0,0
ecgclass__app5,8.5132,133.417,107.119,0,0
ecgclass__app3,8.5127,134.220,107.967,0,0
ecgclass__app4,8.5109,136.142,108.016,0,0
ecgclass__app8,8.5118,135.291,108.096,0,0
ecgclass__app7,8.5124,135.023,108.765,0,0
ecgclass__app9,8.5130,134.648,108.990,0,0
ecgclass,8.5393,134.361,31.642,0,0
ecgclass__app9,8.6477,134.163,108.722,0,0
ecgclass__app4,8.6470,136.536,109.851,0,0
ecgclass__app6,8.6461,137.576,110.013,0,0
ecgclass__app7,8.6474,136.553,110.276,0,0
ecgclass__app1,8.6460,138.222,110.390,0,0
ecgclass__app3,8.6470,137.551,111.161,0,0
ecgclass__app8,8.6471,137.649,111.297,0,0
ecgclass__app5,8.6466,138.156,111.328,0,0
ecgclass__app2,8.6464,138.689,111.626,0,0
ecgclass,8.6737,136.467,31.110,0,0
ecgclass__app2,8.7851,133.354,108.919,0,0
ecgclass__app6,8.7837,135.118,109.211,0,0
ecgclass__app3,8.7845,134.907,110.070,0,0
ecgclass__app1,8.7842,136.173,110.449,0,0
ecgclass__app4,8.7836,137.185,110.858,0,0
ecgclass__app7,8.7840,137.073,110.962,0,0
ecgclass__app5,8.7848,136.351,111.040,0,0
ecgclass__app8,8.7847,136.700,111.109,0,0
ecgclass__app9,8.7818,139.814,111.496,0,0
ecgclass,8.8102,136.812,30.591,0,0
