task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns,phase
nyudepth,fifo,0.0001,499.2228,490.7995,427.5757,0.0035,62.3229,4.1671,0.0,8.4232,1778737609937912631,1
nyudepth,fifo,0.4815,38.4657,17.4635,16.0096,0.0024,0.9255,17.7081,0.0,21.0023,1778737610432856496,1
nyudepth,fifo,0.9485,27.2408,19.1614,16.2339,0.0026,2.3736,4.7579,0.0,8.0794,1778737610886842656,1
nyudepth,fifo,1.4256,24.0543,18.7935,16.0085,0.0027,2.2136,2.0928,0.0,5.2608,1778737611361292522,1
nyudepth,fifo,1.4816,22.1949,17.6542,15.5132,0.0031,1.54,2.0475,0.0,4.5407,1778737611417295192,1
nyudepth,fifo,1.4985,22.5132,14.8387,13.9074,0.002,0.4765,5.2629,0.0,7.6744,1778737611437428181,1
nyudepth,fifo,1.79,20.7319,16.1404,14.5719,0.0024,1.0259,1.9877,0.0,4.5915,1778737611725572240,1
nyudepth,fifo,2.0715,20.9548,16.3702,15.1156,0.0026,0.672,2.1036,0.0,4.5846,1778737612007245473,1
nyudepth,fifo,2.6962,21.5259,16.6694,14.6872,0.0023,1.2079,2.1372,0.0,4.8565,1778737612631931068,1
nyudepth,fifo,2.7124,24.0083,16.2104,15.0787,0.0024,0.6928,5.3234,0.0,7.7979,1778737612651393387,1
nyudepth,fifo,2.9227,21.5759,16.9428,15.5921,0.0024,0.8179,2.1741,0.0,4.6331,1778737612858510605,1
nyudepth,fifo,2.9351,26.51,14.9877,14.0017,0.0023,0.5068,9.1467,0.0,11.5223,1778737612877894629,1
nyudepth,fifo,3.1538,20.4539,15.553,14.5058,0.0024,0.4697,2.4068,0.0,4.9009,1778737613089809542,1
nyudepth,fifo,3.4999,21.4291,17.0069,14.4914,0.0022,1.9651,1.8909,0.0,4.4222,1778737613435376986,1
nyudepth,fifo,3.5769,19.7937,15.5565,14.4706,0.0022,0.5112,1.7717,0.0,4.2373,1778737613512340177,1
nyudepth,fifo,3.8234,19.5956,15.2666,14.3247,0.0022,0.4871,1.7567,0.0,4.329,1778737613758830626,1
nyudepth,fifo,3.8537,21.6329,15.9825,14.6133,0.0022,0.8689,1.858,0.0,5.6504,1778737613789163260,1
nyudepth,fifo,3.873,21.2026,15.7971,14.3723,0.0024,0.8687,2.8188,0.0,5.4054,1778737613809496730,1
nyudepth,fifo,3.9358,20.7586,15.5376,14.5008,0.0027,0.4916,2.008,0.0,5.221,1778737613871464440,1
nyudepth,fifo,4.1161,22.9995,18.1393,15.3992,0.0025,2.1408,2.3377,0.0,4.8602,1778737614052032683,1
nyudepth,fifo,4.1981,23.613,18.8608,16.7115,0.0023,1.6033,1.7183,0.0,4.7521,1778737614133448906,1
nyudepth,fifo,4.4477,22.0566,17.4811,16.3844,0.0026,0.4884,2.1453,0.0,4.5755,1778737614383434768,1
nyudepth,fifo,4.4934,21.9231,17.3233,14.8955,0.0024,1.8974,2.0909,0.0,4.5998,1778737614429112741,1
nyudepth,fifo,4.86,23.298,18.1472,16.4003,0.0026,0.8348,2.5682,0.0,5.1508,1778737614796177087,1
nyudepth,fifo,5.1057,25.9206,19.6334,16.8232,0.0032,2.1568,2.7571,0.0,6.2872,1778737615042058144,1
nyudepth,fifo,5.2367,25.2635,18.3032,17.0958,0.0025,0.5246,2.4371,0.0,6.9603,1778737615172740243,1
nyudepth,fifo,5.3205,23.7873,19.1526,16.4913,0.0024,2.1308,2.003,0.0,4.6347,1778737615256102371,1
nyudepth,fifo,5.4104,21.4477,16.5543,15.3577,0.0024,0.6272,2.1152,0.0,4.8934,1778737615346168260,1
nyudepth,fifo,5.4257,24.456,15.848,14.8682,0.0028,0.4829,5.8746,0.0,8.608,1778737615365168289,1
