backbone,decoder,encoder,adapter,dataset_name,device,tpc_count,task_name,inference_batch_size,n_requests,backbone_load_time_ms,backbone_load_mem_mb,decoder_load_time_ms,decoder_load_mem_mb,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,backbone_mean_ms,decoder_mean_ms,backbone_ms_per_sample,peak_gpu_mem_mb,avg_gpu_mem_mb,throughput_rps
papageissvri,mlp,,,ETTh1,NVIDIA A2,5,etth1fore,16,200,193.12453269958496,20.068352,1370.4237751662731,0.39424,13.1761,12.3448,12.8141,13.281,12.5513,0.2509,0.7845,27.671,27.671,1214.316
papageissvri,mlp,,,ETTh1,NVIDIA A2,5,etth1fore,32,200,193.12453269958496,20.068352,1370.4237751662731,0.39424,13.3139,12.4487,12.948,13.3881,12.605,0.281,0.3939,27.702,27.702,2403.494
papageissvri,mlp,,,ETTh1,NVIDIA A2,2,etth1fore,1,200,199.71666485071182,20.068352,3.1204111874103546,0.39424,15.2864,12.0055,14.7993,15.4347,14.6353,0.3087,14.6353,27.642,27.642,65.418
papageissvri,mlp,,,ETTh1,NVIDIA A2,2,etth1fore,2,200,199.71666485071182,20.068352,3.1204111874103546,0.39424,12.6082,11.6408,12.0304,12.5304,12.0491,0.2487,6.0245,27.644,27.644,158.627
papageissvri,mlp,,,ETTh1,NVIDIA A2,2,etth1fore,4,200,199.71666485071182,20.068352,3.1204111874103546,0.39424,12.7178,11.7724,12.1687,12.6726,12.1651,0.2313,3.0413,27.647,27.647,314.521
papageissvri,mlp,,,ETTh1,NVIDIA A2,2,etth1fore,8,200,199.71666485071182,20.068352,3.1204111874103546,0.39424,13.8945,12.7671,13.2367,14.3179,13.3054,0.244,1.6632,27.655,27.655,575.766
papageissvri,mlp,,,ETTh1,NVIDIA A2,2,etth1fore,16,200,199.71666485071182,20.068352,3.1204111874103546,0.39424,14.1156,13.1087,13.527,14.0135,13.493,0.251,0.8433,27.671,27.671,1133.495
papageissvri,mlp,,,ETTh1,NVIDIA A2,2,etth1fore,32,200,199.71666485071182,20.068352,3.1204111874103546,0.39424,14.6838,13.6201,14.0582,14.466,13.9888,0.2863,0.4371,27.702,27.702,2179.274
papageissvri,mlp,,,ETTh1,NVIDIA A2,1,etth1fore,1,200,208.76753330230713,20.068352,2.2446513175964355,0.39424,18.5554,14.8849,18.3205,18.9159,17.8941,0.3239,17.8941,27.642,27.642,53.893
papageissvri,mlp,,,ETTh1,NVIDIA A2,1,etth1fore,2,200,208.76753330230713,20.068352,2.2446513175964355,0.39424,16.2303,15.0032,15.3769,16.5428,15.6487,0.2679,7.8243,27.644,27.644,123.227
papageissvri,mlp,,,ETTh1,NVIDIA A2,1,etth1fore,4,200,208.76753330230713,20.068352,2.2446513175964355,0.39424,16.3711,15.148,15.6828,16.0412,15.7904,0.2508,3.9476,27.647,27.647,244.333
papageissvri,mlp,,,ETTh1,NVIDIA A2,1,etth1fore,8,200,208.76753330230713,20.068352,2.2446513175964355,0.39424,17.6949,16.2893,16.8021,17.1846,17.0916,0.2555,2.1365,27.655,27.655,452.109
papageissvri,mlp,,,ETTh1,NVIDIA A2,1,etth1fore,16,200,208.76753330230713,20.068352,2.2446513175964355,0.39424,18.1383,16.8172,17.2418,18.1525,17.477,0.2692,1.0923,27.671,27.671,882.113
papageissvri,mlp,,,ETTh1,NVIDIA A2,1,etth1fore,32,200,208.76753330230713,20.068352,2.2446513175964355,0.39424,20.183,18.7327,19.1821,19.5965,19.4041,0.3109,0.6064,27.702,27.702,1585.492
chronoslarge,mlp,,,weather,NVIDIA A2,5,weatherfore,1,200,1475.0998578965664,1417.926656,11970.656674355268,403.44064,95.7641,94.553,95.0634,95.3611,92.1826,3.245,92.1826,1745.116,1745.116,10.442
chronoslarge,mlp,,,weather,NVIDIA A2,5,weatherfore,2,200,1475.0998578965664,1417.926656,11970.656674355268,403.44064,172.1537,172.1308,172.8152,173.0391,167.1426,4.6719,83.5713,1745.116,1745.116,11.618
chronoslarge,mlp,,,weather,NVIDIA A2,5,weatherfore,4,200,1475.0998578965664,1417.926656,11970.656674355268,403.44064,328.4946,328.3057,331.8877,340.2385,323.037,5.1073,80.7593,1745.116,1745.116,12.177
chronoslarge,mlp,,,weather,NVIDIA A2,5,weatherfore,8,200,1475.0998578965664,1417.926656,11970.656674355268,403.44064,663.7017,668.2399,674.7187,682.151,656.7093,6.5811,82.0887,1745.116,1745.116,12.054
chronoslarge,mlp,,,weather,NVIDIA A2,5,weatherfore,16,200,1475.0998578965664,1417.926656,11970.656674355268,403.44064,1319.9231,1319.0587,1340.5447,1348.6344,1310.4676,8.9524,81.9042,1745.116,1745.116,12.122
chronoslarge,mlp,,,weather,NVIDIA A2,5,weatherfore,32,200,1475.0998578965664,1417.926656,11970.656674355268,403.44064,2640.4224,2645.5283,2672.9956,2686.9807,2619.8861,18.0444,81.8714,1745.116,1745.116,12.119
chronoslarge,mlp,,,weather,NVIDIA A2,2,weatherfore,1,200,1689.7450871765614,1417.926656,585.3654630482197,403.44064,157.6579,155.4373,161.5745,163.1449,153.9988,3.3208,153.9988,1745.116,1745.116,6.343
chronoslarge,mlp,,,weather,NVIDIA A2,2,weatherfore,2,200,1689.7450871765614,1417.926656,585.3654630482197,403.44064,313.1971,311.756,321.8542,322.9291,303.6553,9.2061,151.8277,1745.116,1745.116,6.386
chronoslarge,mlp,,,weather,NVIDIA A2,2,weatherfore,4,200,1689.7450871765614,1417.926656,585.3654630482197,403.44064,600.4192,601.1653,602.0893,608.0111,590.4004,9.6709,147.6001,1745.116,1745.116,6.662
chronoslarge,mlp,,,weather,NVIDIA A2,2,weatherfore,8,200,1689.7450871765614,1417.926656,585.3654630482197,403.44064,1165.0565,1165.5822,1175.241,1179.5155,1153.6086,11.0263,144.2011,1745.116,1745.116,6.867
chronoslarge,mlp,,,weather,NVIDIA A2,2,weatherfore,16,200,1689.7450871765614,1417.926656,585.3654630482197,403.44064,2276.0021,2275.2162,2292.5157,2299.8513,2262.1562,13.3347,141.3848,1745.116,1745.116,7.03
chronoslarge,mlp,,,weather,NVIDIA A2,2,weatherfore,32,200,1689.7450871765614,1417.926656,585.3654630482197,403.44064,4568.6993,4569.4137,4588.8994,4597.7887,4543.35,22.9765,141.9797,1745.116,1745.116,7.004
chronoslarge,mlp,,,weather,NVIDIA A2,1,weatherfore,1,200,1653.7594646215439,1417.926656,574.4424350559711,403.44064,290.023,288.8419,289.6904,290.024,284.2948,5.3934,284.2948,1745.116,1745.116,3.448
chronoslarge,mlp,,,weather,NVIDIA A2,1,weatherfore,2,200,1653.7594646215439,1417.926656,574.4424350559711,403.44064,569.7727,569.6966,570.1359,570.3602,552.891,16.5503,276.4455,1745.116,1745.116,3.51
chronoslarge,mlp,,,weather,NVIDIA A2,1,weatherfore,4,200,1653.7594646215439,1417.926656,574.4424350559711,403.44064,1093.022,1092.9345,1093.4503,1094.1388,1075.525,17.1438,268.8812,1745.116,1745.116,3.66
chronoslarge,mlp,,,weather,NVIDIA A2,1,weatherfore,8,200,1653.7594646215439,1417.926656,574.4424350559711,403.44064,2134.9819,2134.7604,2136.0791,2136.4513,2115.7746,18.7807,264.4718,1745.116,1745.116,3.747
chronoslarge,mlp,,,weather,NVIDIA A2,1,weatherfore,16,200,1653.7594646215439,1417.926656,574.4424350559711,403.44064,4166.4069,4166.0181,4170.7429,4170.994,4144.3899,21.4876,259.0244,1745.116,1745.116,3.84
chronoslarge,mlp,,,weather,NVIDIA A2,1,weatherfore,32,200,1653.7594646215439,1417.926656,574.4424350559711,403.44064,8410.8482,8410.8146,8411.6218,8412.3653,8375.275,32.1507,261.7273,1745.116,1745.116,3.805
momentlarge,mlp,,,weather,NVIDIA A2,5,weatherfore,1,200,5707.494653761387,1461.95456,2547.2289100289345,50.332672,39.5685,36.7893,47.7676,49.4433,38.6102,0.6119,38.6102,1450.605,1450.605,25.273
momentlarge,mlp,,,weather,NVIDIA A2,5,weatherfore,2,200,5707.494653761387,1461.95456,2547.2289100289345,50.332672,47.8362,47.7904,48.31,48.6997,46.7384,0.7664,23.3692,1450.855,1450.855,41.809
momentlarge,mlp,,,weather,NVIDIA A2,5,weatherfore,4,200,5707.494653761387,1461.95456,2547.2289100289345,50.332672,87.2292,87.2487,87.6584,87.9381,86.1127,0.7656,21.5282,1451.355,1451.355,45.856
momentlarge,mlp,,,weather,NVIDIA A2,5,weatherfore,8,200,5707.494653761387,1461.95456,2547.2289100289345,50.332672,174.2711,174.3095,175.2143,175.4974,173.1132,0.7849,21.6392,1452.355,1452.355,45.905
momentlarge,mlp,,,weather,NVIDIA A2,5,weatherfore,16,200,5707.494653761387,1461.95456,2547.2289100289345,50.332672,350.7473,348.3409,366.185,367.4899,349.5002,0.8295,21.8438,1454.355,1454.355,45.617
momentlarge,mlp,,,weather,NVIDIA A2,5,weatherfore,32,200,5707.494653761387,1461.95456,2547.2289100289345,50.332672,747.2726,740.2573,777.6666,787.746,745.8989,0.8828,23.3093,1458.355,1458.355,42.822
momentlarge,mlp,,,weather,NVIDIA A2,2,weatherfore,1,200,6259.072668850422,1461.95456,63.56818228960037,50.332672,55.6473,54.9987,55.4881,56.0952,54.7161,0.5985,54.7161,1450.605,1450.605,17.97
momentlarge,mlp,,,weather,NVIDIA A2,2,weatherfore,2,200,6259.072668850422,1461.95456,63.56818228960037,50.332672,92.8408,93.1249,93.7467,93.8857,91.1964,1.3041,45.5982,1450.855,1450.855,21.542
momentlarge,mlp,,,weather,NVIDIA A2,2,weatherfore,4,200,6259.072668850422,1461.95456,63.56818228960037,50.332672,177.5898,176.7788,183.5925,184.909,175.9306,1.3027,43.9826,1451.355,1451.355,22.524
momentlarge,mlp,,,weather,NVIDIA A2,2,weatherfore,8,200,6259.072668850422,1461.95456,63.56818228960037,50.332672,354.3391,354.5643,355.9635,362.5411,352.632,1.3277,44.079,1452.355,1452.355,22.577
momentlarge,mlp,,,weather,NVIDIA A2,2,weatherfore,16,200,6259.072668850422,1461.95456,63.56818228960037,50.332672,694.2637,694.8981,697.6435,705.738,692.4986,1.3399,43.2812,1454.355,1454.355,23.046
momentlarge,mlp,,,weather,NVIDIA A2,2,weatherfore,32,200,6259.072668850422,1461.95456,63.56818228960037,50.332672,1418.9114,1422.3472,1423.9758,1424.4893,1416.9768,1.4179,44.2805,1458.355,1458.355,22.553
momentlarge,mlp,,,weather,NVIDIA A2,1,weatherfore,1,200,5913.034308701754,1461.95456,61.370279639959335,50.332672,103.5325,102.8733,103.2935,104.0188,102.3489,0.8349,102.3489,1450.605,1450.605,9.659
momentlarge,mlp,,,weather,NVIDIA A2,1,weatherfore,2,200,5913.034308701754,1461.95456,61.370279639959335,50.332672,172.4167,172.3574,172.762,172.9618,169.8209,2.2559,84.9105,1450.855,1450.855,11.6
momentlarge,mlp,,,weather,NVIDIA A2,1,weatherfore,4,200,5913.034308701754,1461.95456,61.370279639959335,50.332672,332.6819,332.6468,332.9876,333.0948,330.083,2.2485,82.5208,1451.355,1451.355,12.023
momentlarge,mlp,,,weather,NVIDIA A2,1,weatherfore,8,200,5913.034308701754,1461.95456,61.370279639959335,50.332672,657.5021,657.4619,657.8554,658.0527,654.8635,2.262,81.8579,1452.355,1452.355,12.167
momentlarge,mlp,,,weather,NVIDIA A2,1,weatherfore,16,200,5913.034308701754,1461.95456,61.370279639959335,50.332672,1300.7301,1300.7012,1301.1541,1301.4192,1298.0051,2.291,81.1253,1454.355,1454.355,12.301
momentlarge,mlp,,,weather,NVIDIA A2,1,weatherfore,32,200,5913.034308701754,1461.95456,61.370279639959335,50.332672,2600.6378,2600.5257,2601.3932,2601.7132,2597.7443,2.3563,81.1795,1458.355,1458.355,12.305
papageissvri,mlp,,,weather,NVIDIA A2,5,weatherfore,1,200,210.66226810216904,20.068352,1086.4679589867592,0.39424,16.0836,13.3685,17.0952,17.8084,15.4292,0.3137,15.4292,27.642,27.642,62.175
papageissvri,mlp,,,weather,NVIDIA A2,5,weatherfore,2,200,210.66226810216904,20.068352,1086.4679589867592,0.39424,14.2655,13.3402,14.215,14.6185,13.6602,0.2754,6.8301,27.644,27.644,140.198
papageissvri,mlp,,,weather,NVIDIA A2,5,weatherfore,4,200,210.66226810216904,20.068352,1086.4679589867592,0.39424,14.2886,13.3926,14.1682,14.7608,13.6841,0.2624,3.421,27.647,27.647,279.943
papageissvri,mlp,,,weather,NVIDIA A2,5,weatherfore,8,200,210.66226810216904,20.068352,1086.4679589867592,0.39424,15.185,14.1507,14.6252,15.4975,14.5436,0.2677,1.818,27.655,27.655,526.837
papageissvri,mlp,,,weather,NVIDIA A2,5,weatherfore,16,200,210.66226810216904,20.068352,1086.4679589867592,0.39424,15.3935,14.2443,16.0647,16.6116,14.6818,0.2857,0.9176,27.671,27.671,1039.4
papageissvri,mlp,,,weather,NVIDIA A2,5,weatherfore,32,200,210.66226810216904,20.068352,1086.4679589867592,0.39424,15.3113,14.3833,14.8957,15.8016,14.5117,0.3068,0.4535,27.702,27.702,2089.961
papageissvri,mlp,,,weather,NVIDIA A2,2,weatherfore,1,200,165.12196883559227,20.068352,2.350851893424988,0.39424,14.8514,11.7777,14.7432,15.4808,14.2158,0.3033,14.2158,27.642,27.642,67.334
papageissvri,mlp,,,weather,NVIDIA A2,2,weatherfore,2,200,165.12196883559227,20.068352,2.350851893424988,0.39424,12.7248,11.7198,12.1421,12.7066,12.1647,0.25,6.0824,27.644,27.644,157.174
papageissvri,mlp,,,weather,NVIDIA A2,2,weatherfore,4,200,165.12196883559227,20.068352,2.350851893424988,0.39424,12.7858,11.8489,12.2747,12.7552,12.2287,0.236,3.0572,27.647,27.647,312.846
papageissvri,mlp,,,weather,NVIDIA A2,2,weatherfore,8,200,165.12196883559227,20.068352,2.350851893424988,0.39424,13.9737,12.8663,13.313,13.7989,13.3826,0.2426,1.6728,27.655,27.655,572.503
papageissvri,mlp,,,weather,NVIDIA A2,2,weatherfore,16,200,165.12196883559227,20.068352,2.350851893424988,0.39424,14.1604,13.1651,13.6127,14.0936,13.5352,0.2525,0.846,27.671,27.671,1129.911
papageissvri,mlp,,,weather,NVIDIA A2,2,weatherfore,32,200,165.12196883559227,20.068352,2.350851893424988,0.39424,14.7658,13.6933,14.1514,14.7639,14.0624,0.2916,0.4395,27.702,27.702,2167.174
papageissvri,mlp,,,weather,NVIDIA A2,1,weatherfore,1,200,192.05234199762344,20.068352,2.0532160997390747,0.39424,16.4958,12.978,15.8217,16.6227,15.8634,0.2988,15.8634,27.642,27.642,60.621
papageissvri,mlp,,,weather,NVIDIA A2,1,weatherfore,2,200,192.05234199762344,20.068352,2.0532160997390747,0.39424,14.201,12.9972,13.4095,13.9552,13.6567,0.2426,6.8284,27.644,27.644,140.836
papageissvri,mlp,,,weather,NVIDIA A2,1,weatherfore,4,200,192.05234199762344,20.068352,2.0532160997390747,0.39424,14.3977,13.224,13.6713,14.1179,13.8579,0.225,3.4645,27.647,27.647,277.822
papageissvri,mlp,,,weather,NVIDIA A2,1,weatherfore,8,200,192.05234199762344,20.068352,2.0532160997390747,0.39424,15.6596,14.3057,14.7944,15.2053,15.1004,0.2304,1.8875,27.655,27.655,510.87
papageissvri,mlp,,,weather,NVIDIA A2,1,weatherfore,16,200,192.05234199762344,20.068352,2.0532160997390747,0.39424,16.4661,15.2037,15.6347,15.916,15.8611,0.2498,0.9913,27.671,27.671,971.691
papageissvri,mlp,,,weather,NVIDIA A2,1,weatherfore,32,200,192.05234199762344,20.068352,2.0532160997390747,0.39424,18.7645,17.3769,17.803,18.0732,18.0752,0.2833,0.5648,27.702,27.702,1705.346
chronoslarge,mlp,,,exchange,NVIDIA A2,5,exchangefore,1,200,1714.6670557558537,1417.926656,13021.52481302619,403.44064,95.7439,94.2431,94.7997,96.0163,92.1663,3.2476,92.1663,1745.116,1745.116,10.445
chronoslarge,mlp,,,exchange,NVIDIA A2,5,exchangefore,2,200,1714.6670557558537,1417.926656,13021.52481302619,403.44064,171.7238,171.6353,172.541,172.6696,166.6723,4.7374,83.3361,1745.116,1745.116,11.647
chronoslarge,mlp,,,exchange,NVIDIA A2,5,exchangefore,4,200,1714.6670557558537,1417.926656,13021.52481302619,403.44064,327.2015,327.1135,328.8,329.1754,321.6339,5.24,80.4085,1745.116,1745.116,12.225
chronoslarge,mlp,,,exchange,NVIDIA A2,5,exchangefore,8,200,1714.6670557558537,1417.926656,13021.52481302619,403.44064,653.1424,652.7204,662.0817,662.9465,646.154,6.5917,80.7693,1745.116,1745.116,12.248
chronoslarge,mlp,,,exchange,NVIDIA A2,5,exchangefore,16,200,1714.6670557558537,1417.926656,13021.52481302619,403.44064,1296.8859,1296.8709,1316.2031,1325.9934,1287.5861,8.792,80.4741,1745.116,1745.116,12.337
chronoslarge,mlp,,,exchange,NVIDIA A2,5,exchangefore,32,200,1714.6670557558537,1417.926656,13021.52481302619,403.44064,2604.5934,2603.88,2632.7872,2642.5629,2583.6857,18.007,80.7402,1745.116,1745.116,12.286
chronoslarge,mlp,,,exchange,NVIDIA A2,2,exchangefore,1,200,1496.985163539648,1417.926656,524.6527716517448,403.44064,156.012,154.8675,155.8326,159.6761,152.3849,3.2888,152.3849,1745.116,1745.116,6.41
chronoslarge,mlp,,,exchange,NVIDIA A2,2,exchangefore,2,200,1496.985163539648,1417.926656,524.6527716517448,403.44064,309.6964,307.998,316.4688,317.7259,300.2804,9.0833,150.1402,1745.116,1745.116,6.458
chronoslarge,mlp,,,exchange,NVIDIA A2,2,exchangefore,4,200,1496.985163539648,1417.926656,524.6527716517448,403.44064,594.8393,594.118,597.691,601.8872,584.9447,9.5494,146.2362,1745.116,1745.116,6.725
chronoslarge,mlp,,,exchange,NVIDIA A2,2,exchangefore,8,200,1496.985163539648,1417.926656,524.6527716517448,403.44064,1160.4669,1159.8169,1170.0802,1174.2462,1149.0646,10.9813,143.6331,1745.116,1745.116,6.894
chronoslarge,mlp,,,exchange,NVIDIA A2,2,exchangefore,16,200,1496.985163539648,1417.926656,524.6527716517448,403.44064,2270.7649,2270.5887,2279.9882,2290.2705,2256.9186,13.3489,141.0574,1745.116,1745.116,7.046
