task,slot,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns
ecgclass,slot_0:ecgclass,no_sharing_tpc,0.0001,792.5251,789.7309,683.8634,0.0047,105.0908,2.0058,2.7941,1775858515212730364
ecgclass,slot_0:ecgclass,no_sharing_tpc,2.4052,30.7431,26.302,25.2976,0.004,0.5733,3.9344,4.4411,1775858517619829821
ecgclass,slot_0:ecgclass,no_sharing_tpc,4.741,34.5719,28.9427,25.7937,0.003,2.6844,5.0435,5.6292,1775858519956645490
ecgclass,slot_0:ecgclass,no_sharing_tpc,7.1262,31.2045,25.791,24.8487,0.0033,0.5233,4.936,5.4134,1775858522341744628
ecgclass,slot_0:ecgclass,no_sharing_tpc,7.4057,30.9865,26.3509,25.3106,0.0032,0.5901,4.0755,4.6357,1775858522620438901
ecgclass,slot_0:ecgclass,no_sharing_tpc,7.4918,30.9348,25.6176,24.4072,0.0034,0.5932,4.8082,5.3173,1775858522707298123
ecgclass,slot_0:ecgclass,no_sharing_tpc,8.945,30.0119,25.8513,24.8614,0.0038,0.5604,3.6707,4.1605,1775858524159350175
ecgclass,slot_0:ecgclass,no_sharing_tpc,10.355,30.9973,26.2336,25.2175,0.0032,0.585,4.22,4.7637,1775858525569916575
ecgclass,slot_0:ecgclass,no_sharing_tpc,13.4786,32.4843,26.4975,25.3602,0.0034,0.6255,5.3196,5.9868,1775858528694545156
ecgclass,slot_0:ecgclass,no_sharing_tpc,13.5582,30.2696,25.8527,24.803,0.0038,0.5692,3.798,4.4169,1775858528772657948
ecgclass,slot_0:ecgclass,no_sharing_tpc,14.6055,27.9756,26.2633,25.1824,0.0033,0.5899,1.0879,1.7123,1775858529817283280
ecgclass,slot_0:ecgclass,no_sharing_tpc,14.6757,30.5102,25.8208,24.7846,0.0031,0.6099,4.0603,4.6893,1775858529890375348
ecgclass,slot_0:ecgclass,no_sharing_tpc,15.7641,36.5212,31.8041,29.9204,0.0049,1.2958,4.1587,4.7171,1775858530978933459
ecgclass,slot_0:ecgclass,no_sharing_tpc,17.4953,33.869,29.845,28.7986,0.0034,0.6167,3.4392,4.0241,1775858532709379877
ecgclass,slot_0:ecgclass,no_sharing_tpc,17.8826,34.5802,26.384,25.3121,0.0037,0.6075,7.5512,8.1962,1775858533100827757
ecgclass,slot_0:ecgclass,no_sharing_tpc,19.1138,31.4522,26.4295,25.3448,0.0031,0.6137,4.4134,5.0227,1775858534328829796
ecgclass,slot_0:ecgclass,no_sharing_tpc,19.2686,30.1721,25.9484,24.9233,0.0031,0.5902,3.7403,4.2237,1775858534483029602
ecgclass,slot_0:ecgclass,no_sharing_tpc,19.3589,29.7749,25.4259,24.3944,0.0033,0.62,3.8147,4.349,1775858534573410668
ecgclass,slot_0:ecgclass,no_sharing_tpc,19.6743,31.1255,26.1787,25.1467,0.0034,0.5542,4.3523,4.9469,1775858534889346095
ecgclass,slot_0:ecgclass,no_sharing_tpc,20.5754,31.6348,26.1869,25.135,0.0034,0.5966,4.93,5.4479,1775858535791012689
ecgclass,slot_0:ecgclass,no_sharing_tpc,20.9892,30.2277,25.7692,24.7069,0.0032,0.5898,3.9427,4.4585,1775858536203778002
ecgclass,slot_0:ecgclass,no_sharing_tpc,22.2359,30.7322,26.2682,25.1838,0.0035,0.6134,3.8629,4.464,1775858537450368437
ecgclass,slot_0:ecgclass,no_sharing_tpc,22.4599,30.5047,26.049,25.0314,0.0031,0.5666,3.8509,4.4557,1775858537674379361
ecgclass,slot_0:ecgclass,no_sharing_tpc,24.298,32.3308,25.9821,24.9383,0.0035,0.591,5.7349,6.3487,1775858539514339249
ecgclass,slot_0:ecgclass,no_sharing_tpc,25.5244,37.5073,35.9611,31.9447,0.0044,3.5627,0.9685,1.5462,1775858540736007600
ecgclass,slot_0:ecgclass,no_sharing_tpc,26.1807,30.6151,26.0771,25.063,0.0034,0.5614,3.9859,4.538,1775858541395294070
ecgclass,slot_0:ecgclass,no_sharing_tpc,26.5976,32.4023,26.0252,24.9792,0.0033,0.5761,5.7824,6.3771,1775858541813987836
ecgclass,slot_0:ecgclass,no_sharing_tpc,27.051,39.6318,34.2271,33.1639,0.003,0.5971,4.8881,5.4047,1775858542266566529
ecgclass,slot_0:ecgclass,no_sharing_tpc,27.1278,30.0403,25.4724,24.4855,0.0027,0.5723,4.0333,4.5678,1775858542342470472
ecgclass,slot_0:ecgclass,no_sharing_tpc,27.3081,31.1506,25.9838,24.915,0.0033,0.6102,4.5531,5.1668,1775858542523278308
ecgclass,slot_0:ecgclass,no_sharing_tpc,27.9938,30.8867,25.9596,24.9389,0.0034,0.5665,4.3488,4.9271,1775858543208817244
ecgclass,slot_0:ecgclass,no_sharing_tpc,28.3813,29.8653,25.5355,24.5647,0.0033,0.5339,3.8142,4.3298,1775858543595810188
ecgclass,slot_0:ecgclass,no_sharing_tpc,29.6454,31.4088,26.1596,24.7288,0.0034,0.5771,4.7379,5.2492,1775858544860788380
ecgclass,slot_0:ecgclass,no_sharing_tpc,30.3555,30.0815,25.7818,24.8455,0.0033,0.5326,3.8607,4.2997,1775858545570010244
ecgclass,slot_0:ecgclass,no_sharing_tpc,30.5939,29.7632,25.1404,24.2336,0.0025,0.5328,4.1809,4.6228,1775858545808686977
ecgclass,slot_0:ecgclass,no_sharing_tpc,31.055,32.6993,26.2179,25.2077,0.003,0.5566,5.9683,6.4815,1775858546271599745
