task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,fifo,30239,177.8765,169069.999,169189.489,322833.463,334073.656,380.281,376.454,0.002,0.07,168685.496,0.0,168689.718
gestureclass,fifo,10157,59.7471,174820.005,194359.393,335031.33,336490.756,289.395,286.478,0.003,0.226,174528.574,0.0,174530.61
