task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns,phase
ecgclass,fifo,0.0001,371.1157,369.3655,339.2979,0.0031,28.661,1.111,0.0,1.7502,1778105241633243690,1
ecgclass,fifo,0.4814,321.4922,200.5239,198.3136,0.0032,1.1051,120.4159,0.0,120.9683,1778105242233870392,1
ecgclass,fifo,0.9495,163.254,119.9424,117.421,0.004,1.1617,42.6922,0.0,43.3116,1778105242624163835,1
ecgclass,fifo,1.4254,213.7868,113.2175,110.4194,0.0039,0.3821,99.8859,0.0,100.5694,1778105243157316452,1
ecgclass,fifo,1.4812,157.9854,113.2175,110.4194,0.0039,0.3821,44.0624,0.0,44.768,1778105243157316452,1
ecgclass,fifo,1.4985,140.7232,113.2175,110.4194,0.0039,0.3821,26.7742,0.0,27.5058,1778105243157316452,1
ecgclass,fifo,1.7897,96.0948,47.7184,45.4975,0.0037,0.8423,47.8089,0.0,48.3765,1778105243469565732,1
ecgclass,fifo,2.0711,57.6115,36.7172,34.4284,0.0035,1.0892,20.3011,0.0,20.8943,1778105243723399662,1
ecgclass,fifo,2.6967,55.1691,30.0085,28.3005,0.0031,0.2924,24.5066,0.0,25.1606,1778105244353225069,1
ecgclass,fifo,2.7121,39.7997,30.0085,28.3005,0.0031,0.2924,9.1207,0.0,9.7911,1778105244353225069,1
ecgclass,fifo,2.9214,94.2583,82.1799,79.9664,0.0031,0.8762,11.5783,0.0,12.0785,1778105244565015963,1
ecgclass,fifo,2.9358,149.143,70.4414,67.5082,0.0023,1.3804,78.3591,0.0,78.7016,1778105244646140986,1
ecgclass,fifo,3.1535,92.8741,64.7296,62.7827,0.0036,0.9557,27.6215,0.0,28.1444,1778105244813153351,1
ecgclass,fifo,3.5,47.7695,25.6267,24.0692,0.0024,0.5297,21.6906,0.0,22.1428,1778105245153669536,1
ecgclass,fifo,3.5769,111.5661,82.7781,79.4808,0.0017,1.4436,28.4383,0.0,28.788,1778105245237313303,1
ecgclass,fifo,3.8233,94.7478,64.3442,62.2041,0.0021,0.786,29.6302,0.0,30.4036,1778105245484924212,1
ecgclass,fifo,3.8544,129.4365,66.9249,64.2371,0.0021,0.7511,61.6775,0.0,62.5116,1778105245548091044,1
ecgclass,fifo,3.8724,111.4461,66.9249,64.2371,0.0021,0.7511,43.6711,0.0,44.5212,1778105245548091044,1
ecgclass,fifo,3.9353,130.003,82.7205,79.9812,0.0034,1.09,46.4406,0.0,47.2825,1778105245613717457,1
ecgclass,fifo,4.1152,115.3798,82.8785,80.4626,0.0015,0.8696,31.5762,0.0,32.5013,1778105245778822580,1
ecgclass,fifo,4.1978,147.2239,116.0402,113.7635,0.0033,1.0593,30.586,0.0,31.1838,1778105245860383806,1
ecgclass,fifo,4.4487,68.2077,33.1629,31.1237,0.0035,0.8454,34.384,0.0,35.0448,1778105246115099325,1
ecgclass,fifo,4.4921,50.5915,27.1563,25.7179,0.0028,0.5174,22.9042,0.0,23.4352,1778105246147038121,1
ecgclass,fifo,4.8601,121.8915,95.3542,92.2263,0.0024,0.9676,26.2687,0.0,26.5373,1778105246518377905,1
ecgclass,fifo,5.1049,129.6074,120.8834,118.2739,0.0034,0.8685,8.2254,0.0,8.7241,1778105246745135852,1
ecgclass,fifo,5.2364,145.7407,83.1135,80.9405,0.0024,0.7071,62.036,0.0,62.6272,1778105246930489236,1
ecgclass,fifo,5.3203,144.459,83.7643,81.1226,0.0035,1.5024,60.1616,0.0,60.6947,1778105247012479006,1
ecgclass,fifo,5.4106,158.3984,105.2928,103.0693,0.0035,0.5199,52.4521,0.0,53.1056,1778105247095085800,1
ecgclass,fifo,5.4266,142.4508,105.2928,103.0693,0.0035,0.5199,36.4814,0.0,37.158,1778105247095085800,1
ecgclass,fifo,5.4621,212.1966,106.4102,104.2479,0.0043,1.1822,105.2423,0.0,105.7864,1778105247199409737,1
ecgclass,fifo,5.599,130.4243,55.9906,53.7331,0.0028,1.1276,73.8242,0.0,74.4337,1778105247304847926,1
ecgclass,fifo,5.6772,99.1538,47.8179,45.5326,0.0037,1.0951,50.5321,0.0,51.3359,1778105247359750333,1
ecgclass,fifo,5.9302,108.011,68.0165,64.3351,0.0029,1.5644,39.6099,0.0,39.9946,1778105247601791753,1
ecgclass,fifo,6.0718,66.4735,47.6903,45.661,0.0032,0.7854,17.9296,0.0,18.7832,1778105247721712150,1
ecgclass,fifo,6.1192,63.6201,45.9479,43.8356,0.0035,0.9644,17.0586,0.0,17.6722,1778105247768314986,1
ecgclass,fifo,6.2109,70.5817,54.8368,52.5637,0.0018,0.96,14.9565,0.0,15.7449,1778105247857832560,1
ecgclass,fifo,6.3395,61.7552,55.4464,53.2305,0.0032,0.8419,5.7974,0.0,6.3088,1778105247977347113,1
ecgclass,fifo,6.408,120.9004,94.0737,91.746,0.004,1.0292,26.0267,0.0,26.8267,1778105248066007387,1
ecgclass,fifo,6.4722,150.1043,94.3978,91.8293,0.0029,0.9161,54.8162,0.0,55.7065,1778105248159035822,1
ecgclass,fifo,6.6482,105.9034,65.9556,63.202,0.004,1.1645,39.1657,0.0,39.9477,1778105248319389941,1
ecgclass,fifo,6.7076,100.5068,55.622,52.936,0.0031,1.5559,44.2457,0.0,44.8848,1778105248383854487,1
ecgclass,fifo,6.9744,99.678,67.6119,65.3782,0.0028,0.9017,31.4314,0.0,32.0662,1778105248637881553,1
ecgclass,fifo,7.2528,87.4209,81.7469,79.4936,0.0033,0.9169,4.7805,0.0,5.674,1778105248889635422,1
ecgclass,fifo,7.4694,150.753,102.7346,100.5738,0.0033,0.4357,47.0583,0.0,48.0184,1778105249148488553,1
ecgclass,fifo,7.4839,136.308,102.7346,100.5738,0.0033,0.4357,32.5966,0.0,33.5734,1778105249148488553,1
ecgclass,fifo,7.7105,35.1932,32.7656,30.7933,0.0037,0.6785,2.063,0.0,2.4276,1778105249344625769,1
ecgclass,fifo,7.9821,86.3302,50.7294,48.5252,0.0027,1.0101,35.0819,0.0,35.6008,1778105249649238689,1
ecgclass,fifo,8.2064,75.6166,46.2697,44.1629,0.0036,1.0095,28.8298,0.0,29.3469,1778105249867230625,1
ecgclass,fifo,8.2625,74.4684,56.0762,53.0463,0.0028,1.7934,18.048,0.0,18.3922,1778105249912597253,1
ecgclass,fifo,8.3268,89.8786,81.0454,78.8223,0.0022,0.8005,8.1918,0.0,8.8331,1778105249967020045,1
ecgclass,fifo,8.3593,168.201,111.9125,109.5479,0.0026,1.202,55.7013,0.0,56.2885,1778105250047046601,1
ecgclass,fifo,8.4309,215.961,119.9158,117.7143,0.0027,0.3801,95.114,0.0,96.0452,1778105250158076855,1
ecgclass,fifo,8.4343,212.6374,119.9158,117.7143,0.0027,0.3801,91.7695,0.0,92.7217,1778105250158076855,1
ecgclass,fifo,8.4685,178.4692,119.9158,117.7143,0.0027,0.3801,57.5171,0.0,58.5534,1778105250158076855,1
