task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing_tpc,1424,4.9103,71.589,55.227,132.548,187.674,59.245,57.031,0.002,1.146,11.381,12.344
gestureclass,no_sharing_tpc,1467,5.0586,64.227,52.945,112.036,153.711,53.845,52.073,0.002,1.068,9.429,10.382
