task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing,1424,4.9103,78.535,69.371,145.652,214.488,65.249,49.571,0.002,12.826,12.009,13.286
gestureclass,no_sharing,1471,5.0724,81.37,70.545,160.464,232.793,67.394,51.332,0.002,12.681,13.093,13.976
heartrate,no_sharing,1467,5.0586,78.687,68.437,158.201,234.691,65.022,48.085,0.002,13.62,12.654,13.665
diasbp,no_sharing,1493,5.1483,77.159,66.405,148.922,229.607,63.772,47.344,0.002,13.296,12.516,13.387
