task,tpc_count,concurrency,send_elapsed_sec,complete_elapsed_sec,latency_ms,total_response_time_ms,server_exec_ms,server_proc_ms,server_swap_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns,worker_id
ecgclass,10,1,0.0001,0.3623,362.1895,362.1895,360.3858,345.2072,0.0032,1.0636,1.8038,1775518348498210393,0
ecgclass,10,1,0.3623,0.3904,28.0888,28.0888,26.4799,25.47,0.003,0.9615,1.6089,1775518348860308715,0
ecgclass,10,1,0.3904,0.418,27.6725,27.6725,26.2383,25.2368,0.0031,0.7803,1.4342,1775518348888227276,0
ecgclass,10,1,0.4181,0.4455,27.4322,27.4322,26.042,25.0609,0.0032,0.7641,1.3902,1775518348915894130,0
ecgclass,10,1,0.4455,0.4728,27.3485,27.3485,25.9522,24.9708,0.003,0.7765,1.3963,1775518348943350297,0
ecgclass,10,1,0.4729,0.5004,27.5419,27.5419,26.1396,24.9341,0.0032,0.8056,1.4023,1775518348970738955,0
ecgclass,10,1,0.5004,0.5276,27.2348,27.2348,25.8379,24.8452,0.0031,0.7505,1.3969,1775518348998235692,0
ecgclass,10,1,0.5277,0.5549,27.1993,27.1993,25.8342,24.823,0.0034,0.7565,1.3651,1775518349025488457,0
ecgclass,10,1,0.5549,0.5819,27.0476,27.0476,25.6662,24.6391,0.003,0.7465,1.3815,1775518349052687624,0
ecgclass,10,1,0.5819,0.6093,27.3743,27.3743,25.9762,24.9894,0.0031,0.7784,1.3981,1775518349079778064,0
ecgclass,10,1,0.6093,0.6363,27.003,27.003,25.6589,24.6691,0.0032,0.7615,1.3441,1775518349107146197,0
ecgclass,10,1,0.6363,0.6639,27.6093,27.6093,26.2667,25.2494,0.003,0.7493,1.3426,1775518349134147031,0
ecgclass,10,1,0.6639,0.6915,27.5817,27.5817,26.271,24.9172,0.003,0.737,1.3107,1775518349161754070,0
ecgclass,10,1,0.6915,0.7187,27.1373,27.1373,25.6975,24.7298,0.0037,0.7865,1.4398,1775518349189397038,0
ecgclass,10,1,0.7187,0.7462,27.53,27.53,26.1545,25.2026,0.0032,0.742,1.3755,1775518349216500456,0
ecgclass,10,1,0.7462,0.7737,27.4768,27.4768,26.0509,25.0354,0.0037,0.7887,1.4259,1775518349244089051,0
ecgclass,10,1,0.7737,0.801,27.2636,27.2636,25.9063,24.8891,0.0038,0.7598,1.3573,1775518349271547892,0
ecgclass,10,1,0.801,0.8283,27.3135,27.3135,25.9359,24.9274,0.0032,0.7663,1.3775,1775518349298828124,0
ecgclass,10,1,0.8283,0.8557,27.3395,27.3395,25.9773,24.9714,0.0033,0.741,1.3622,1775518349326127162,0
ecgclass,10,1,0.8557,0.8831,27.4372,27.4372,26.0317,25.0122,0.0031,0.7493,1.4055,1775518349353486289,0
ecgclass,10,1,0.8831,0.9106,27.4637,27.4637,26.0598,25.0011,0.0036,0.7775,1.4039,1775518349380962919,0
ecgclass,10,1,0.9106,0.9381,27.545,27.545,26.0885,25.0092,0.0032,0.7977,1.4564,1775518349408458297,0
ecgclass,10,1,0.9381,0.9659,27.7724,27.7724,26.3648,25.364,0.0035,0.7882,1.4076,1775518349436005137,0
ecgclass,10,1,0.9659,0.9932,27.3144,27.3144,25.8599,24.8836,0.0028,0.7894,1.4546,1775518349463789594,0
ecgclass,10,1,0.9933,1.0206,27.3242,27.3242,25.9348,24.8936,0.0033,0.7708,1.3894,1775518349491096393,0
ecgclass,10,1,1.0206,1.0479,27.2925,27.2925,25.8761,24.8706,0.0204,0.7837,1.4164,1775518349518443802,0
ecgclass,10,1,1.0479,1.0753,27.416,27.416,25.9578,24.9755,0.0032,0.7679,1.4582,1775518349545730922,0
ecgclass,10,1,1.0753,1.1025,27.2198,27.2198,25.8382,24.8489,0.0033,0.7758,1.3816,1775518349573166273,0
ecgclass,10,1,1.1025,1.1298,27.287,27.287,25.8627,24.8618,0.0028,0.7868,1.4244,1775518349600407652,0
ecgclass,10,1,1.1298,1.157,27.1292,27.1292,25.769,24.7777,0.0037,0.7546,1.3602,1775518349627673046,0
ecgclass,10,1,1.157,1.1842,27.2238,27.2238,25.782,24.7417,0.0032,0.7541,1.4419,1775518349654812484,0
ecgclass,10,1,1.1842,1.2115,27.3099,27.3099,25.9156,24.8975,0.0029,0.7522,1.3943,1775518349682045531,0
ecgclass,10,1,1.2115,1.2392,27.6566,27.6566,26.2332,24.8126,0.0029,0.7694,1.4234,1775518349709383344,0
ecgclass,10,1,1.2392,1.2663,27.0946,27.0946,25.7467,24.7984,0.003,0.7632,1.348,1775518349737045063,0
ecgclass,10,1,1.2663,1.2935,27.1451,27.1451,25.7543,24.765,0.003,0.7474,1.3909,1775518349764134523,0
ecgclass,10,1,1.2935,1.3207,27.2801,27.2801,25.8383,24.8345,0.0033,0.7758,1.4418,1775518349791318549,0
ecgclass,10,1,1.3208,1.3481,27.3032,27.3032,25.9223,24.8758,0.0038,0.7393,1.3809,1775518349818573775,0
ecgclass,10,1,1.3481,1.3754,27.3263,27.3263,25.9549,24.9658,0.0035,0.735,1.3715,1775518349845883031,0
