task,send_elapsed_s,latency_ms,server_exec_ms,worker_id
ecgclass__app5,4.1465,138.310,111.596,0
ecgclass__app9,4.1736,135.740,30.381,0
ecgclass__app6,4.2845,132.358,107.849,0
ecgclass__app1,4.2818,136.544,108.653,0
ecgclass__app5,4.2849,133.783,109.143,0
ecgclass__app7,4.2811,137.666,109.338,0
ecgclass,4.2837,135.380,110.090,0
ecgclass__app2,4.2836,135.898,110.562,0
ecgclass__app8,4.2815,139.024,111.610,0
ecgclass__app3,4.2842,136.407,111.642,0
ecgclass__app4,4.2834,137.546,111.686,0
ecgclass__app9,4.3094,136.660,31.468,0
ecgclass__app5,4.4187,133.751,106.757,0
ecgclass__app1,4.4184,135.010,107.111,0
ecgclass__app4,4.4209,132.994,107.297,0
ecgclass__app2,4.4195,134.670,107.634,0
ecgclass__app6,4.4169,137.501,107.921,0
ecgclass__app8,4.4206,134.094,108.353,0
ecgclass__app3,4.4207,134.085,108.383,0
ecgclass,4.4191,135.675,108.454,0
ecgclass__app7,4.4188,136.836,110.006,0
ecgclass__app9,4.4461,135.239,32.133,0
ecgclass__app3,4.5547,134.618,108.421,0
ecgclass__app1,4.5534,137.012,109.083,0
ecgclass__app5,4.5524,138.293,109.486,0
ecgclass__app4,4.5539,137.172,109.988,0
ecgclass__app8,4.5547,136.677,110.210,0
ecgclass,4.5548,136.786,110.244,0
ecgclass__app2,4.5542,137.526,110.360,0
ecgclass__app7,4.5556,136.952,111.736,0
ecgclass__app6,4.5544,138.403,111.899,0
ecgclass__app9,4.5813,135.900,30.229,0
ecgclass__app6,4.6928,133.180,108.828,0
ecgclass__app8,4.6914,134.795,109.061,0
ecgclass__app2,4.6918,134.780,109.487,0
ecgclass__app3,4.6894,137.525,109.865,0
ecgclass__app4,4.6911,136.125,110.085,0
ecgclass__app7,4.6926,134.751,110.113,0
ecgclass__app1,4.6904,137.053,110.165,0
ecgclass__app5,4.6907,137.228,110.944,0
ecgclass,4.6916,136.620,111.028,0
ecgclass__app9,4.7172,136.171,30.528,0
ecgclass__app5,4.8280,133.050,107.855,0
ecgclass__app3,4.8269,134.801,108.610,0
ecgclass__app2,4.8266,135.856,108.968,0
ecgclass__app1,4.8275,135.136,109.000,0
ecgclass__app4,4.8273,135.649,109.121,0
ecgclass__app8,4.8262,136.919,109.394,0
ecgclass__app6,4.8260,138.162,111.090,0
ecgclass,4.8282,136.467,111.609,0
ecgclass__app7,4.8273,137.589,111.785,0
ecgclass__app9,4.8534,137.233,32.068,0
ecgclass__app3,4.9617,138.178,109.839,0
ecgclass__app8,4.9631,137.730,110.751,0
ecgclass__app6,4.9642,137.388,111.082,0
ecgclass__app2,4.9624,139.433,111.180,0
ecgclass__app1,4.9627,139.283,111.314,0
ecgclass,4.9647,137.597,111.355,0
ecgclass__app4,4.9629,139.557,111.573,0
ecgclass__app7,4.9649,138.258,113.124,0
ecgclass__app5,4.9610,142.308,113.198,0
ecgclass__app9,4.9906,138.261,31.201,0
ecgclass__app7,5.1032,133.513,108.215,0
ecgclass__app3,5.0999,137.886,108.845,0
ecgclass__app1,5.1019,135.960,108.947,0
ecgclass__app8,5.1009,137.440,109.035,0
ecgclass__app2,5.1019,136.500,109.235,0
ecgclass__app5,5.1034,135.192,109.267,0
ecgclass__app6,5.1016,137.008,109.295,0
ecgclass,5.1023,137.270,111.149,0
ecgclass__app4,5.1025,138.006,112.242,0
ecgclass__app9,5.1289,135.710,30.370,0
ecgclass__app2,5.2384,136.117,110.316,0
ecgclass__app8,5.2383,137.067,110.584,0
ecgclass__app1,5.2379,137.706,110.671,0
ecgclass,5.2396,136.388,110.887,0
ecgclass__app4,5.2405,135.569,111.073,0
ecgclass__app7,5.2367,139.405,111.312,0
ecgclass__app6,5.2386,137.767,111.704,0
ecgclass__app3,5.2378,138.814,112.396,0
ecgclass__app5,5.2386,139.099,113.624,0
ecgclass__app9,5.2646,137.642,31.499,0
ecgclass__app5,5.3777,134.076,109.430,0
ecgclass__app6,5.3764,135.500,109.491,0
ecgclass__app8,5.3754,136.624,109.512,0
ecgclass__app1,5.3756,136.695,109.640,0
ecgclass__app2,5.3745,138.092,110.402,0
ecgclass__app7,5.3761,136.879,110.859,0
ecgclass,5.3760,137.291,111.115,0
ecgclass__app4,5.3761,137.275,111.257,0
ecgclass__app3,5.3766,137.613,112.460,0
ecgclass__app9,5.4023,137.609,31.820,0
ecgclass,5.5133,133.118,106.973,0
ecgclass__app3,5.5143,132.519,107.281,0
ecgclass__app8,5.5120,135.438,108.059,0
ecgclass__app4,5.5134,134.968,108.497,0
ecgclass__app7,5.5130,135.618,108.936,0
ecgclass__app1,5.5123,136.495,108.968,0
ecgclass__app5,5.5118,137.239,109.039,0
ecgclass__app2,5.5126,137.464,110.757,0
ecgclass__app6,5.5119,138.341,110.825,0
ecgclass__app9,5.5399,135.623,31.772,0
ecgclass__app1,5.6488,134.651,108.397,0
ecgclass,5.6464,138.702,109.315,0
ecgclass__app7,5.6486,136.595,109.591,0
ecgclass__app8,5.6475,138.005,109.623,0
ecgclass__app6,5.6503,135.388,109.682,0
ecgclass__app4,5.6483,137.579,110.425,0
ecgclass__app5,5.6490,136.959,110.550,0
ecgclass__app3,5.6468,140.495,112.298,0
ecgclass__app2,5.6501,137.411,112.369,0
ecgclass__app9,5.6756,136.228,30.537,0
ecgclass__app6,5.7857,133.415,107.642,0
ecgclass__app3,5.7873,133.002,108.792,0
ecgclass__app1,5.7835,137.092,108.934,0
ecgclass__app8,5.7855,135.875,109.836,0
ecgclass__app5,5.7860,135.608,110.051,0
ecgclass__app7,5.7852,137.247,110.675,0
ecgclass__app4,5.7859,136.790,111.109,0
ecgclass__app2,5.7875,135.427,111.192,0
ecgclass,5.7851,138.605,112.356,0
ecgclass__app9,5.8118,136.638,30.904,0
ecgclass__app5,5.9216,135.109,108.678,0
ecgclass__app2,5.9229,134.341,109.307,0
ecgclass__app1,5.9206,137.596,109.699,0
ecgclass__app8,5.9214,136.937,109.780,0
ecgclass__app6,5.9191,139.513,109.859,0
ecgclass,5.9237,135.086,110.042,0
ecgclass__app3,5.9203,138.587,110.106,0
ecgclass__app7,5.9225,136.650,110.879,0
ecgclass__app4,5.9227,136.770,111.531,0
ecgclass__app9,5.9484,136.963,32.752,0
ecgclass__app2,6.0573,136.344,108.631,0
ecgclass__app7,6.0592,135.313,108.972,0
ecgclass__app6,6.0586,136.165,109.185,0
ecgclass__app5,6.0567,138.143,109.407,0
ecgclass__app3,6.0589,136.655,110.292,0
ecgclass,6.0588,136.938,110.339,0
ecgclass__app8,6.0583,137.541,110.408,0
ecgclass__app4,6.0595,136.621,110.676,0
ecgclass__app1,6.0582,138.614,111.891,0
ecgclass__app9,6.0854,137.280,32.126,0
ecgclass__app6,6.1948,136.840,109.525,0
ecgclass__app4,6.1961,136.088,109.875,0
ecgclass__app7,6.1945,138.113,110.070,0
ecgclass__app8,6.1959,136.808,110.216,0
ecgclass__app5,6.1949,137.858,110.281,0
ecgclass__app2,6.1937,139.476,110.889,0
ecgclass,6.1958,137.574,111.172,0
ecgclass__app3,6.1956,138.690,112.211,0
ecgclass__app1,6.1968,138.247,113.178,0
ecgclass__app9,6.2227,136.514,31.025,0
ecgclass,6.3334,134.274,108.514,0
ecgclass__app5,6.3327,135.019,108.771,0
ecgclass__app3,6.3343,134.317,109.268,0
ecgclass__app8,6.3327,136.302,109.586,0
ecgclass__app1,6.3351,133.998,109.765,0
ecgclass__app7,6.3326,136.548,109.790,0
ecgclass__app4,6.3322,137.342,110.553,0
ecgclass__app6,6.3317,138.127,110.624,0
ecgclass__app2,6.3331,136.710,110.671,0
ecgclass__app9,6.3592,135.972,31.278,0
ecgclass__app1,6.4691,132.734,107.009,0
ecgclass__app5,6.4678,135.009,107.699,0
ecgclass__app3,6.4686,134.521,108.010,0
ecgclass__app6,6.4698,133.405,108.037,0
ecgclass__app4,6.4696,133.677,108.144,0
ecgclass__app8,6.4690,135.159,109.309,0
ecgclass__app2,6.4699,135.366,110.260,0
ecgclass__app7,6.4692,137.413,111.670,0
ecgclass,6.4677,139.304,112.350,0
ecgclass__app9,6.4952,136.679,31.874,0
ecgclass__app3,6.6031,136.540,107.918,0
ecgclass__app7,6.6066,133.446,108.474,0
ecgclass,6.6070,133.582,109.095,0
ecgclass__app5,6.6028,137.987,109.249,0
ecgclass__app2,6.6052,136.131,109.962,0
ecgclass__app6,6.6032,139.169,110.691,0
ecgclass__app1,6.6019,140.611,110.800,0
ecgclass__app4,6.6033,139.696,111.420,0
ecgclass__app8,6.6042,139.778,112.653,0
ecgclass__app9,6.6319,136.493,30.921,0
ecgclass,6.7406,136.432,108.558,0
ecgclass__app8,6.7439,133.209,108.673,0
ecgclass__app5,6.7408,136.421,108.742,0
ecgclass__app2,6.7414,136.152,108.868,0
ecgclass__app1,6.7425,135.377,109.504,0
ecgclass__app6,6.7424,135.522,109.602,0
ecgclass__app7,6.7401,137.905,109.694,0
ecgclass__app3,6.7397,138.584,110.197,0
ecgclass__app4,6.7430,136.486,111.387,0
ecgclass__app9,6.7684,135.579,29.138,0
ecgclass__app4,6.8795,132.510,108.145,0
ecgclass__app2,6.8775,135.754,109.100,0
ecgclass__app5,6.8772,136.256,109.219,0
ecgclass__app3,6.8783,135.280,109.274,0
ecgclass,6.8770,136.858,109.425,0
ecgclass__app8,6.8772,136.909,109.603,0
ecgclass__app1,6.8779,136.285,109.714,0
ecgclass__app7,6.8780,137.059,111.494,0
ecgclass__app6,6.8779,137.792,112.246,0
ecgclass__app9,6.9040,136.764,30.432,0
ecgclass__app7,7.0150,132.614,107.465,0
ecgclass__app6,7.0157,132.297,107.896,0
ecgclass,7.0139,134.654,108.500,0
ecgclass__app4,7.0120,137.370,108.855,0
ecgclass__app5,7.0135,136.205,109.251,0
ecgclass__app8,7.0141,135.867,109.362,0
ecgclass__app2,7.0133,137.226,110.119,0
ecgclass__app1,7.0141,136.484,110.151,0
ecgclass__app3,7.0136,137.508,110.856,0
ecgclass__app9,7.0408,136.416,31.198,0
ecgclass__app1,7.1506,133.355,107.223,0
ecgclass__app5,7.1497,135.927,108.777,0
ecgclass__app7,7.1477,138.616,109.188,0
ecgclass__app8,7.1500,136.606,109.484,0
ecgclass__app4,7.1494,137.763,110.129,0
ecgclass__app3,7.1511,136.422,110.440,0
ecgclass__app6,7.1481,139.548,110.509,0
ecgclass__app2,7.1505,137.630,111.333,0
ecgclass,7.1485,139.970,111.538,0
ecgclass__app9,7.1772,136.199,31.058,0
ecgclass__app8,7.2866,135.803,109.468,0
ecgclass,7.2885,134.575,109.991,0
ecgclass__app1,7.2840,139.211,110.069,0
ecgclass__app5,7.2857,137.915,110.561,0
ecgclass__app3,7.2875,136.985,111.271,0
ecgclass__app4,7.2872,137.625,111.717,0
ecgclass__app6,7.2876,137.350,111.850,0
ecgclass__app7,7.2863,139.346,112.809,0
ecgclass__app2,7.2882,137.720,112.982,0
ecgclass__app9,7.3134,136.805,31.293,0
ecgclass__app4,7.4248,141.227,115.558,0
ecgclass__app6,7.4250,142.139,116.513,0
ecgclass__app8,7.4224,145.071,116.606,0
ecgclass__app3,7.4245,143.035,116.841,0
ecgclass__app2,7.4259,141.851,116.926,0
ecgclass__app7,7.4257,142.347,117.359,0
ecgclass__app5,7.4236,144.532,117.437,0
ecgclass,7.4231,145.277,118.161,0
ecgclass__app1,7.4232,145.821,119.270,0
ecgclass__app9,7.4502,146.737,32.769,0
ecgclass__app7,7.5680,135.784,107.265,0
ecgclass__app6,7.5671,137.125,107.939,0
ecgclass__app4,7.5661,138.801,108.327,0
ecgclass__app2,7.5678,137.395,108.362,0
ecgclass,7.5684,136.839,108.643,0
ecgclass__app3,7.5676,137.943,108.676,0
ecgclass__app5,7.5681,137.545,108.742,0
ecgclass__app8,7.5675,139.340,110.531,0
ecgclass__app1,7.5691,138.071,110.930,0
ecgclass__app9,7.5970,137.790,33.430,0
ecgclass__app4,7.7049,137.251,107.741,0
ecgclass,7.7053,137.564,107.983,0
ecgclass__app6,7.7043,138.961,108.404,0
ecgclass__app7,7.7038,139.470,108.447,0
ecgclass__app3,7.7055,137.832,108.541,0
ecgclass__app1,7.7071,137.309,110.121,0
ecgclass__app2,7.7052,139.525,110.289,0
ecgclass__app8,7.7068,139.055,111.637,0
ecgclass__app5,7.7057,140.286,111.724,0
ecgclass__app9,7.7348,136.538,32.348,0
ecgclass__app1,7.8445,135.917,109.492,0
ecgclass__app8,7.8459,134.879,109.926,0
ecgclass__app4,7.8422,138.935,110.463,0
ecgclass__app2,7.8447,136.675,110.697,0
ecgclass__app3,7.8433,138.520,111.221,0
ecgclass__app6,7.8432,139.369,111.793,0
ecgclass__app5,7.8460,136.905,111.831,0
ecgclass__app7,7.8433,139.643,111.856,0
ecgclass,7.8428,140.409,112.615,0
ecgclass__app9,7.8713,138.282,32.160,0
ecgclass,7.9832,134.845,108.917,0
ecgclass__app2,7.9814,137.417,109.416,0
ecgclass__app3,7.9819,137.251,109.714,0
ecgclass__app7,7.9829,136.453,109.945,0
ecgclass__app5,7.9829,136.772,110.483,0
ecgclass__app4,7.9811,139.830,111.690,0
ecgclass__app1,7.9804,140.850,111.966,0
ecgclass__app8,7.9808,140.752,112.071,0
ecgclass__app6,7.9826,139.205,112.101,0
ecgclass__app9,8.0096,137.255,30.144,0
ecgclass__app8,8.1216,133.718,108.866,0
ecgclass__app2,8.1188,137.422,109.266,0
ecgclass__app3,8.1191,137.221,109.398,0
ecgclass__app6,8.1219,134.897,109.429,0
ecgclass__app5,8.1197,137.296,109.629,0
ecgclass,8.1181,138.943,109.731,0
ecgclass__app7,8.1194,137.938,110.692,0
ecgclass__app4,8.1209,136.622,110.914,0
ecgclass__app1,8.1213,137.048,111.964,0
ecgclass__app9,8.1469,136.601,30.592,0
ecgclass__app6,8.2568,136.148,109.384,0
ecgclass__app5,8.2570,136.078,109.495,0
ecgclass__app3,8.2564,136.969,109.530,0
ecgclass__app8,8.2553,138.252,109.582,0
ecgclass__app1,8.2583,135.305,109.681,0
ecgclass__app2,8.2563,137.654,110.243,0
ecgclass__app4,8.2576,136.413,110.654,0
ecgclass,8.2571,137.261,111.154,0
