task,send_elapsed_s,latency_ms,server_exec_ms,worker_id,has_adapter
ecgclass__app5,3.2842,156.051,129.734,0,0
ecgclass__app8,3.2811,159.282,129.838,0,0
ecgclass,3.2816,159.929,131.692,0,1
ecgclass__app4,3.2834,158.604,132.181,0,0
ecgclass__app9,3.3130,157.841,38.097,0,0
ecgclass,3.4416,152.853,126.564,0,1
ecgclass__app3,3.4380,159.696,126.858,0,0
ecgclass__app5,3.4403,157.549,126.905,0,0
ecgclass__app7,3.4390,159.223,129.805,0,0
ecgclass__app2,3.4400,158.300,129.833,0,0
ecgclass__app6,3.4385,160.303,130.379,0,0
ecgclass__app1,3.4399,158.933,130.467,0,1
ecgclass__app8,3.4404,158.939,131.254,0,0
ecgclass__app4,3.4420,158.149,132.340,0,0
ecgclass__app9,3.4708,158.587,36.547,0,0
ecgclass__app2,3.5983,158.354,130.013,0,0
ecgclass__app1,3.5989,158.696,130.692,0,1
ecgclass__app7,3.5982,160.034,131.526,0,0
ecgclass__app4,3.6002,158.420,131.900,0,0
ecgclass__app3,3.5977,161.096,132.299,0,0
ecgclass__app5,3.5978,162.205,133.203,0,0
ecgclass,3.5944,165.806,133.360,0,1
ecgclass__app6,3.5988,161.666,133.579,0,0
ecgclass__app8,3.5994,161.351,134.350,0,0
ecgclass__app9,3.6294,160.254,37.685,0,0
ecgclass__app3,3.7588,158.071,129.535,0,0
ecgclass__app2,3.7567,160.345,129.712,0,0
ecgclass__app5,3.7600,157.253,129.799,0,0
ecgclass__app4,3.7586,158.813,129.888,0,0
ecgclass__app6,3.7604,157.324,130.433,0,0
ecgclass__app7,3.7583,159.580,130.528,0,0
ecgclass,3.7602,157.655,130.640,0,1
ecgclass__app1,3.7576,160.740,131.621,0,1
ecgclass__app8,3.7608,157.867,131.990,0,0
ecgclass__app9,3.7897,158.195,37.038,0,0
ecgclass__app1,3.9183,156.014,129.294,0,1
ecgclass__app2,3.9171,158.171,130.038,0,0
ecgclass__app8,3.9186,156.833,130.281,0,0
ecgclass__app6,3.9178,158.429,130.840,0,0
ecgclass__app3,3.9169,159.562,131.288,0,0
ecgclass__app7,3.9179,158.692,131.330,0,0
ecgclass__app5,3.9173,160.190,132.501,0,0
ecgclass__app4,3.9174,160.255,132.547,0,0
ecgclass,3.9179,160.916,134.063,0,1
ecgclass__app9,3.9479,159.416,37.806,0,0
ecgclass__app5,4.0775,157.167,129.633,0,0
ecgclass__app3,4.0765,158.319,129.723,0,0
ecgclass__app8,4.0755,159.613,129.860,0,0
ecgclass__app7,4.0766,158.663,129.942,0,0
ecgclass,4.0788,156.681,130.012,0,1
ecgclass__app1,4.0744,161.462,130.767,0,1
ecgclass__app2,4.0752,160.669,130.969,0,0
ecgclass__app4,4.0777,158.570,131.710,0,0
ecgclass__app6,4.0762,161.226,133.018,0,0
ecgclass__app9,4.1073,159.107,37.496,0,0
ecgclass,4.2355,156.216,128.107,0,1
ecgclass__app3,4.2348,157.922,128.542,0,0
ecgclass__app6,4.2375,155.392,128.877,0,0
ecgclass__app7,4.2352,157.925,129.238,0,0
ecgclass__app1,4.2358,158.077,129.805,0,1
ecgclass__app8,4.2351,158.921,129.947,0,0
ecgclass__app5,4.2347,159.632,130.171,0,0
ecgclass__app4,4.2363,159.261,132.052,0,0
ecgclass__app2,4.2359,160.267,132.742,0,0
ecgclass__app9,4.2665,158.339,37.352,0,0
ecgclass__app7,4.3932,162.326,132.601,0,0
ecgclass__app3,4.3928,162.866,132.801,0,0
ecgclass__app2,4.3962,159.650,132.890,0,0
ecgclass__app1,4.3939,162.398,133.131,0,1
ecgclass,4.3917,164.648,133.396,0,1
ecgclass__app4,4.3955,160.908,133.472,0,0
ecgclass__app8,4.3940,162.448,134.002,0,0
ecgclass__app5,4.3943,162.455,134.093,0,0
ecgclass__app6,4.3929,164.606,135.665,0,0
ecgclass__app9,4.4248,161.640,36.271,0,0
ecgclass__app4,4.5564,157.555,129.686,0,0
ecgclass__app6,4.5575,156.897,130.034,0,0
ecgclass__app5,4.5568,157.655,130.081,0,0
ecgclass__app1,4.5563,158.298,130.197,0,1
ecgclass,4.5564,158.558,131.086,0,1
ecgclass__app8,4.5565,158.718,131.259,0,0
ecgclass__app2,4.5559,159.509,131.348,0,0
ecgclass__app3,4.5556,159.819,131.451,0,0
ecgclass__app7,4.5555,160.222,132.099,0,0
ecgclass__app9,4.5865,158.645,36.342,0,0
ecgclass__app6,4.7144,160.896,132.161,0,0
ecgclass__app1,4.7146,160.940,132.216,0,1
ecgclass__app3,4.7155,160.243,132.315,0,0
ecgclass__app7,4.7157,160.239,132.491,0,0
ecgclass__app2,4.7154,160.678,132.532,0,0
ecgclass__app8,4.7152,161.089,132.609,0,0
ecgclass__app4,4.7140,162.484,132.749,0,0
ecgclass,4.7150,161.592,132.798,0,1
ecgclass__app5,4.7145,162.318,133.963,0,0
ecgclass__app9,4.7451,160.841,36.953,0,0
ecgclass__app8,4.8763,156.325,129.510,0,0
ecgclass__app3,4.8757,158.253,129.855,0,0
ecgclass__app4,4.8765,157.568,130.170,0,0
ecgclass__app5,4.8768,157.497,130.254,0,0
ecgclass__app7,4.8760,158.736,130.483,0,0
ecgclass__app1,4.8756,159.204,130.607,0,1
ecgclass,4.8766,158.277,130.750,0,1
ecgclass__app2,4.8761,159.067,130.901,0,0
ecgclass__app6,4.8753,160.026,131.560,0,0
ecgclass__app9,4.9060,158.287,36.203,0,0
ecgclass__app8,5.0327,158.256,128.498,0,0
ecgclass,5.0349,156.237,128.739,0,1
ecgclass__app1,5.0348,156.718,129.245,0,1
ecgclass__app3,5.0340,157.648,129.286,0,0
ecgclass__app4,5.0341,157.593,129.475,0,0
ecgclass__app5,5.0343,157.414,129.851,0,0
ecgclass__app2,5.0352,157.027,130.485,0,0
ecgclass__app7,5.0347,157.626,130.710,0,0
ecgclass__app6,5.0353,158.467,132.596,0,0
ecgclass__app9,5.0643,158.285,37.509,0,0
ecgclass__app8,5.1910,158.742,130.066,0,0
ecgclass__app6,5.1938,156.659,130.718,0,0
ecgclass__app4,5.1917,159.440,131.363,0,0
ecgclass__app3,5.1916,159.810,131.426,0,0
ecgclass__app2,5.1922,159.326,131.450,0,0
ecgclass__app5,5.1917,159.829,131.482,0,0
ecgclass,5.1911,160.996,132.464,0,1
ecgclass__app1,5.1915,161.656,133.695,0,1
ecgclass__app7,5.1924,161.179,134.149,0,0
ecgclass__app9,5.2226,159.636,37.321,0,0
ecgclass__app6,5.3505,158.823,129.792,0,0
ecgclass__app2,5.3515,158.143,130.406,0,0
ecgclass__app7,5.3536,157.088,130.830,0,0
ecgclass,5.3521,158.894,130.991,0,1
ecgclass__app3,5.3515,159.626,131.091,0,0
ecgclass__app8,5.3497,161.612,131.134,0,0
ecgclass__app4,5.3511,160.373,131.188,0,0
ecgclass__app1,5.3532,158.596,132.250,0,1
ecgclass__app5,5.3516,160.302,132.291,0,0
ecgclass__app9,5.3822,158.874,37.476,0,0
ecgclass__app1,5.5118,157.048,130.463,0,1
ecgclass__app8,5.5113,158.533,131.052,0,0
ecgclass__app4,5.5115,158.477,131.209,0,0
ecgclass__app3,5.5111,159.130,131.289,0,0
ecgclass__app7,5.5107,160.438,132.582,0,0
ecgclass__app6,5.5093,162.100,132.949,0,0
ecgclass__app5,5.5119,159.616,133.023,0,0
ecgclass__app2,5.5097,162.224,133.634,0,0
ecgclass,5.5110,161.646,134.557,0,1
ecgclass__app9,5.5411,160.155,37.011,0,0
ecgclass__app3,5.6702,157.908,129.766,0,0
ecgclass__app1,5.6689,160.092,130.166,0,1
ecgclass__app8,5.6699,159.189,130.351,0,0
ecgclass,5.6727,156.741,130.441,0,1
ecgclass__app7,5.6711,158.610,130.556,0,0
ecgclass__app5,5.6715,158.431,131.135,0,0
ecgclass__app2,5.6719,158.105,131.168,0,0
ecgclass__app4,5.6700,160.369,131.989,0,0
ecgclass__app6,5.6714,160.255,133.504,0,0
ecgclass__app9,5.7013,159.170,37.337,0,0
ecgclass__app7,5.8297,156.931,129.223,0,0
ecgclass__app1,5.8290,159.136,130.465,0,1
ecgclass__app8,5.8291,159.182,130.501,0,0
ecgclass__app2,5.8300,158.608,130.576,0,0
ecgclass,5.8294,159.290,130.642,0,1
ecgclass__app4,5.8304,158.746,131.511,0,0
ecgclass__app5,5.8300,159.437,131.553,0,0
ecgclass__app3,5.8282,161.316,131.643,0,0
ecgclass__app6,5.8317,159.228,133.523,0,0
ecgclass__app9,5.8605,159.648,38.217,0,0
ecgclass__app8,5.9883,160.218,131.227,0,0
ecgclass__app1,5.9881,160.948,131.827,0,1
ecgclass__app3,5.9895,161.226,132.766,0,0
ecgclass__app5,5.9894,161.425,132.917,0,0
ecgclass__app4,5.9891,162.013,132.994,0,0
ecgclass__app7,5.9867,164.679,133.129,0,0
ecgclass,5.9887,162.889,133.556,0,1
ecgclass__app2,5.9886,163.219,134.695,0,0
ecgclass__app6,5.9910,161.228,134.849,0,0
ecgclass__app9,6.0202,161.309,37.173,0,0
ecgclass__app3,6.1507,158.030,129.846,0,0
ecgclass__app2,6.1519,157.018,129.998,0,0
ecgclass__app4,6.1512,158.000,130.032,0,0
ecgclass__app5,6.1508,158.666,130.562,0,0
ecgclass__app6,6.1522,157.394,130.675,0,0
ecgclass__app1,6.1491,161.054,131.286,0,1
ecgclass__app7,6.1514,158.849,131.484,0,0
ecgclass,6.1516,158.646,131.527,0,1
ecgclass__app8,6.1485,162.181,132.144,0,0
ecgclass__app9,6.1815,158.684,37.838,0,0
ecgclass__app6,6.3096,157.499,129.746,0,0
ecgclass,6.3103,157.809,130.561,0,1
ecgclass__app5,6.3095,158.812,130.710,0,0
ecgclass__app2,6.3089,160.357,131.385,0,0
ecgclass__app7,6.3102,159.357,131.440,0,0
ecgclass__app8,6.3107,159.126,131.519,0,0
ecgclass__app3,6.3088,161.122,131.631,0,0
ecgclass__app1,6.3102,159.795,131.956,0,1
ecgclass__app4,6.3092,161.069,132.691,0,0
ecgclass__app9,6.3402,159.084,37.058,0,0
ecgclass__app6,6.4671,161.437,131.805,0,0
ecgclass__app1,6.4700,158.756,131.899,0,1
ecgclass__app7,6.4696,159.458,131.967,0,0
ecgclass__app4,6.4703,159.141,132.174,0,0
ecgclass__app2,6.4693,160.198,132.643,0,0
ecgclass__app8,6.4698,159.847,132.986,0,0
ecgclass,6.4681,162.471,133.995,0,1
ecgclass__app5,6.4683,162.557,134.384,0,0
ecgclass__app3,6.4699,161.080,134.492,0,0
ecgclass__app9,6.4993,161.281,36.968,0,0
ecgclass__app1,6.6287,160.545,131.575,0,1
ecgclass__app4,6.6294,160.239,131.986,0,0
ecgclass__app7,6.6291,161.185,132.494,0,0
ecgclass,6.6306,160.669,133.207,0,1
ecgclass__app8,6.6297,161.625,133.323,0,0
ecgclass__app3,6.6310,160.695,133.434,0,0
ecgclass__app6,6.6286,163.183,133.497,0,0
ecgclass__app5,6.6309,161.044,133.575,0,0
ecgclass__app2,6.6295,162.904,134.725,0,0
ecgclass__app9,6.6606,161.066,37.925,0,0
ecgclass__app8,6.7913,156.415,128.227,0,0
ecgclass__app3,6.7917,156.194,128.621,0,0
ecgclass__app6,6.7918,156.456,128.649,0,0
ecgclass__app4,6.7897,158.775,128.841,0,0
ecgclass,6.7913,157.283,128.895,0,1
ecgclass__app7,6.7903,158.664,129.857,0,0
ecgclass__app5,6.7920,157.060,130.191,0,0
ecgclass__app2,6.7924,156.932,130.624,0,0
ecgclass__app1,6.7893,161.209,131.939,0,1
ecgclass__app9,6.8217,157.331,37.180,0,0
ecgclass__app2,6.9493,157.523,129.933,0,0
ecgclass__app3,6.9479,159.115,130.101,0,0
ecgclass__app6,6.9482,159.062,130.342,0,0
ecgclass,6.9485,159.146,130.406,0,1
ecgclass__app7,6.9490,158.815,130.436,0,0
ecgclass__app1,6.9505,157.300,130.617,0,1
ecgclass__app4,6.9484,159.403,130.732,0,0
ecgclass__app8,6.9478,160.476,132.018,0,0
ecgclass__app5,6.9490,159.275,132.105,0,0
ecgclass__app9,6.9790,158.786,37.121,0,0
ecgclass__app3,7.1070,158.933,131.082,0,0
ecgclass__app1,7.1078,158.716,131.447,0,1
ecgclass__app5,7.1083,158.508,131.523,0,0
ecgclass__app8,7.1082,158.807,131.593,0,0
ecgclass__app4,7.1079,159.558,132.379,0,0
ecgclass__app6,7.1073,160.487,132.567,0,0
ecgclass__app2,7.1069,161.002,132.695,0,0
ecgclass__app7,7.1078,161.638,134.640,0,0
ecgclass,7.1077,161.889,134.767,0,1
ecgclass__app9,7.1378,160.578,36.139,0,0
ecgclass__app5,7.2668,157.879,129.056,0,0
ecgclass__app7,7.2694,156.046,129.582,0,0
ecgclass,7.2696,156.140,129.759,0,1
ecgclass__app4,7.2674,158.502,129.854,0,0
ecgclass__app3,7.2660,160.032,129.965,0,0
ecgclass__app2,7.2679,158.596,130.727,0,0
ecgclass__app1,7.2665,160.864,131.627,0,1
ecgclass__app8,7.2671,160.944,132.299,0,0
ecgclass__app6,7.2678,161.323,133.695,0,0
ecgclass__app9,7.2984,159.432,38.850,0,0
ecgclass__app4,7.4260,160.543,129.939,0,0
ecgclass__app5,7.4247,161.932,130.482,0,0
ecgclass__app2,7.4265,160.484,130.885,0,0
ecgclass__app3,7.4260,161.076,130.964,0,0
ecgclass__app7,7.4255,161.870,130.995,0,0
ecgclass__app8,7.4280,159.642,131.112,0,0
ecgclass__app6,7.4291,158.621,131.218,0,0
ecgclass__app1,7.4274,160.576,131.446,0,1
ecgclass,7.4258,162.417,132.724,0,1
ecgclass__app9,7.4578,159.540,37.025,0,0
ecgclass,7.5882,156.773,129.385,0,1
ecgclass__app1,7.5880,157.101,129.779,0,1
ecgclass__app5,7.5867,158.753,129.939,0,0
ecgclass__app8,7.5877,157.849,130.017,0,0
ecgclass__app7,7.5874,158.357,130.100,0,0
ecgclass__app6,7.5878,158.373,131.431,0,0
ecgclass__app4,7.5865,159.860,131.505,0,0
ecgclass__app3,7.5871,159.720,131.782,0,0
ecgclass__app2,7.5870,161.012,133.521,0,0
ecgclass__app9,7.6174,159.217,38.147,0,0
ecgclass__app3,7.7468,157.485,130.037,0,0
ecgclass__app7,7.7457,158.724,130.387,0,0
ecgclass__app6,7.7462,158.699,130.869,0,0
ecgclass__app1,7.7451,160.360,131.271,0,1
ecgclass,7.7450,160.760,131.923,0,1
ecgclass__app8,7.7455,161.398,133.084,0,0
ecgclass__app4,7.7464,161.184,133.842,0,0
ecgclass__app5,7.7454,162.329,133.933,0,0
ecgclass__app2,7.7480,160.075,134.420,0,0
ecgclass__app9,7.7766,160.433,38.326,0,0
ecgclass,7.9057,160.560,131.273,0,1
ecgclass__app8,7.9070,159.486,131.544,0,0
ecgclass__app7,7.9045,162.310,131.670,0,0
ecgclass__app3,7.9043,162.688,131.747,0,0
ecgclass__app4,7.9076,159.549,131.912,0,0
ecgclass__app6,7.9049,162.795,132.626,0,0
ecgclass__app5,7.9078,160.004,132.653,0,0
ecgclass__app2,7.9081,159.759,132.756,0,0
ecgclass__app1,7.9055,162.434,132.825,0,1
ecgclass__app9,7.9371,160.130,36.971,0,0
ecgclass__app4,8.0671,158.922,131.281,0,0
ecgclass__app6,8.0677,158.743,132.202,0,0
ecgclass__app7,8.0668,160.800,132.480,0,0
ecgclass__app8,8.0664,161.233,132.550,0,0
ecgclass__app3,8.0670,160.892,132.694,0,0
ecgclass__app5,8.0678,160.347,132.858,0,0
ecgclass__app2,8.0679,160.420,133.071,0,0
ecgclass,8.0663,162.105,133.111,0,1
ecgclass__app1,8.0680,160.713,134.431,0,1
ecgclass__app9,8.0972,160.818,36.967,0,0
ecgclass__app8,8.2277,157.777,130.307,0,0
ecgclass__app7,8.2276,159.024,130.803,0,0
ecgclass__app4,8.2261,160.651,131.304,0,0
ecgclass__app5,8.2281,159.554,132.482,0,0
ecgclass__app6,8.2264,161.352,132.611,0,0
ecgclass__app1,8.2287,159.782,133.207,0,1
ecgclass__app3,8.2280,160.719,133.296,0,0
ecgclass,8.2284,160.768,134.011,0,1
ecgclass__app2,8.2283,161.769,135.118,0,0
ecgclass__app9,8.2581,160.644,37.604,0,0
ecgclass__app7,8.3866,158.662,129.384,0,0
ecgclass__app4,8.3867,158.935,129.778,0,0
ecgclass__app1,8.3885,157.584,130.217,0,1
ecgclass__app6,8.3878,158.522,130.368,0,0
ecgclass__app5,8.3877,159.195,130.725,0,0
ecgclass__app8,8.3855,161.679,131.030,0,0
ecgclass__app2,8.3901,157.322,131.289,0,0
ecgclass,8.3892,158.509,131.673,0,1
ecgclass__app3,8.3887,160.220,133.223,0,0
ecgclass__app9,8.4187,158.780,38.279,0,0
ecgclass__app1,8.5461,160.345,131.742,0,1
ecgclass__app8,8.5472,159.728,132.105,0,0
ecgclass__app2,8.5474,159.895,132.229,0,0
ecgclass__app7,8.5453,162.058,132.258,0,0
ecgclass__app3,8.5489,158.504,132.413,0,0
ecgclass,8.5477,160.141,133.169,0,1
ecgclass__app4,8.5457,162.756,133.707,0,0
ecgclass__app6,8.5463,162.929,134.448,0,0
ecgclass__app5,8.5469,163.377,135.826,0,0
ecgclass__app9,8.5775,161.128,36.133,0,0
ecgclass__app2,8.7073,159.241,130.709,0,0
ecgclass__app5,8.7103,156.678,131.079,0,0
ecgclass__app4,8.7085,159.545,131.616,0,0
ecgclass__app1,8.7064,161.797,131.911,0,1
ecgclass__app3,8.7074,160.884,131.998,0,0
ecgclass,8.7079,160.697,132.320,0,1
ecgclass__app6,8.7093,159.729,133.110,0,0
ecgclass__app7,8.7074,162.054,133.777,0,0
ecgclass__app8,8.7069,163.456,134.712,0,0
ecgclass__app9,8.7387,160.438,37.406,0,0
ecgclass__app4,8.8680,158.819,130.498,0,0
ecgclass__app3,8.8683,159.035,130.989,0,0
ecgclass__app1,8.8682,160.118,132.046,0,1
ecgclass__app2,8.8666,162.153,132.281,0,0
ecgclass__app6,8.8690,159.803,132.411,0,0
ecgclass__app7,8.8694,160.098,133.400,0,0
ecgclass,8.8686,161.123,133.492,0,1
ecgclass__app5,8.8670,163.461,134.284,0,0
ecgclass__app8,8.8704,160.287,134.318,0,0
ecgclass__app9,8.8991,160.691,38.432,0,0
ecgclass__app6,9.0288,158.838,130.496,0,0
