task,send_time_s,latency_ms
ecgclass,3.4633,348.401
ecgclass,3.4736,338.103
ecgclass,3.5067,305.052
ecgclass,3.5194,383.333
ecgclass,3.5419,360.817
ecgclass,3.6155,287.261
ecgclass,3.6655,327.174
ecgclass,3.7045,288.210
ecgclass,3.7108,281.906
ecgclass,3.7502,334.043
ecgclass,3.7650,319.182
ecgclass,3.7695,314.697
ecgclass,3.7834,391.016
ecgclass,3.7849,389.568
ecgclass,3.8159,358.526
ecgclass,3.8482,416.315
ecgclass,3.8578,406.776
ecgclass,3.8590,405.539
ecgclass,3.9503,404.042
ecgclass,3.9772,377.175
ecgclass,4.0276,326.815
ecgclass,4.0388,405.254
ecgclass,4.0948,349.368
ecgclass,4.1490,295.190
ecgclass,4.1523,382.266
ecgclass,4.3340,200.583
ecgclass,4.3556,179.043
ecgclass,4.4029,221.759
ecgclass,4.4104,214.365
ecgclass,4.4433,181.450
ecgclass,4.4543,260.383
ecgclass,4.5067,208.102
ecgclass,4.5217,193.113
ecgclass,4.5481,256.911
ecgclass,4.5660,239.031
ecgclass,4.5906,214.462
ecgclass,4.6066,288.635
ecgclass,4.6269,268.367
ecgclass,4.6282,267.090
ecgclass,4.6808,305.535
ecgclass,4.7650,221.363
ecgclass,4.7836,202.753
ecgclass,4.8974,155.510
ecgclass,4.9027,150.236
ecgclass,4.9960,149.283
ecgclass,5.0077,137.546
ecgclass,5.0305,114.824
ecgclass,5.1120,126.513
ecgclass,5.1153,123.162
ecgclass,5.1217,116.850
ecgclass,5.1679,162.429
ecgclass,5.1993,131.065
ecgclass,5.2097,120.728
ecgclass,5.2240,199.417
ecgclass,5.2487,174.802
ecgclass,5.3124,111.058
ecgclass,5.3248,188.007
ecgclass,5.3496,163.251
ecgclass,5.3620,150.881
ecgclass,5.3723,233.080
ecgclass,5.4426,162.815
ecgclass,5.4620,143.418
ecgclass,5.5058,191.186
ecgclass,5.5156,181.437
ecgclass,5.5223,174.795
ecgclass,5.5607,228.874
ecgclass,5.6072,182.473
ecgclass,5.6389,150.767
ecgclass,5.6789,201.319
ecgclass,5.7124,167.887
ecgclass,5.7493,130.923
ecgclass,5.8244,104.773
ecgclass,5.9188,53.728
ecgclass,5.9406,101.765
ecgclass,5.9440,98.475
ecgclass,5.9917,121.030
ecgclass,6.0188,93.904
ecgclass,6.0999,61.236
ecgclass,6.1346,91.946
ecgclass,6.1391,87.454
ecgclass,6.1755,141.664
ecgclass,6.1937,123.574
ecgclass,6.1970,120.251
ecgclass,6.2073,160.584
ecgclass,6.3225,136.092
ecgclass,6.3369,121.633
ecgclass,6.3447,113.836
ecgclass,6.3591,162.499
ecgclass,6.4286,93.018
ecgclass,6.4641,147.655
ecgclass,6.4714,140.311
ecgclass,6.4715,140.237
ecgclass,6.4855,216.242
ecgclass,6.4908,210.997
ecgclass,6.5598,141.947
ecgclass,6.5633,228.861
ecgclass,6.5858,206.432
ecgclass,6.6200,172.240
ecgclass,6.7163,166.441
ecgclass,6.7269,155.813
ecgclass,6.7835,99.277
ecgclass,6.8084,164.438
ecgclass,6.8665,106.369
ecgclass,6.8794,93.503
ecgclass,6.8899,173.776
ecgclass,6.8982,165.587
ecgclass,6.9333,130.498
ecgclass,6.9555,198.954
ecgclass,6.9833,171.201
ecgclass,7.0260,128.582
ecgclass,7.0638,180.886
ecgclass,7.0988,145.905
ecgclass,7.1461,98.635
ecgclass,7.1475,187.254
ecgclass,7.1976,137.101
ecgclass,7.2410,93.774
ecgclass,7.2553,169.260
ecgclass,7.2630,161.634
ecgclass,7.2868,137.850
ecgclass,7.3542,160.933
ecgclass,7.3657,149.436
ecgclass,7.4129,102.322
ecgclass,7.5119,57.909
ecgclass,7.5253,93.017
ecgclass,7.6685,49.199
ecgclass,7.6708,110.470
ecgclass,7.6721,109.185
ecgclass,7.7338,138.712
ecgclass,7.7557,116.895
ecgclass,7.7755,97.108
ecgclass,7.8411,82.627
ecgclass,7.9233,44.651
ecgclass,7.9505,69.801
ecgclass,8.0215,51.114
ecgclass,8.0562,79.518
ecgclass,8.0716,64.208
ecgclass,8.0797,124.117
ecgclass,8.1253,78.588
ecgclass,8.1969,57.347
ecgclass,8.2861,52.953
ecgclass,8.2960,106.057
ecgclass,8.3303,71.756
ecgclass,8.3472,103.999
ecgclass,8.4042,136.403
ecgclass,8.4115,129.077
ecgclass,8.4138,126.816
ecgclass,8.4261,204.618
ecgclass,8.4284,202.326
ecgclass,8.4432,187.571
ecgclass,8.4614,260.536
ecgclass,8.4637,258.200
ecgclass,8.5662,155.794
ecgclass,8.5770,235.809
ecgclass,8.6170,195.877
ecgclass,8.6235,189.339
ecgclass,8.6404,262.576
ecgclass,8.6428,260.194
ecgclass,8.6476,255.494
ecgclass,8.6477,345.815
ecgclass,8.7010,292.576
ecgclass,8.7137,279.880
ecgclass,8.7365,346.935
ecgclass,8.7650,318.413
ecgclass,8.7714,311.985
ecgclass,8.8695,304.832
ecgclass,8.8877,286.747
ecgclass,8.8901,284.365
ecgclass,8.8934,370.801
ecgclass,8.9103,353.960
ecgclass,8.9147,349.561
ecgclass,8.9255,430.654
ecgclass,8.9503,405.932
ecgclass,8.9516,404.574
ecgclass,8.9629,483.309
ecgclass,9.0156,430.744
ecgclass,9.0206,425.714
ecgclass,9.0526,483.757
ecgclass,9.0527,483.656
ecgclass,9.1413,395.091
ecgclass,9.1502,476.154
ecgclass,9.1576,468.840
ecgclass,9.1947,431.761
ecgclass,9.2694,446.443
ecgclass,9.3758,340.173
ecgclass,9.4222,293.763
ecgclass,9.4792,326.715
ecgclass,9.5159,290.083
ecgclass,9.5222,283.763
ecgclass,9.5618,334.033
ecgclass,9.5672,328.669
ecgclass,9.5998,296.046
ecgclass,9.6251,362.710
ecgclass,9.6372,350.634
ecgclass,9.6612,326.602
ecgclass,9.6916,388.158
ecgclass,9.6988,380.881
ecgclass,9.7134,366.390
ecgclass,9.7266,443.114
ecgclass,9.7310,438.886
ecgclass,9.7413,428.544
ecgclass,9.7743,485.667
ecgclass,9.8141,445.940
ecgclass,9.8332,426.940
ecgclass,9.8536,497.314
ecgclass,9.8681,482.800
ecgclass,9.9061,444.776
ecgclass,9.9189,522.296
ecgclass,9.9512,490.027
ecgclass,9.9720,469.191
ecgclass,9.9927,504.394
