task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns
gestureclass,single_gestureclass,0.0001,40.6525,38.5515,37.6003,0.0015,0.5027,1.219,0.0,2.101,1777616640684895844
gestureclass,single_gestureclass,0.096,45.0115,42.8705,41.8723,0.0015,0.5118,1.2684,0.0,2.1411,1777616640780900791
gestureclass,single_gestureclass,0.1067,73.9408,39.014,37.9876,0.0015,0.5293,34.05,0.0,34.9268,1777616640824318110
gestureclass,single_gestureclass,0.1859,40.9467,38.552,37.6265,0.0015,0.5056,1.1759,0.0,2.3948,1777616640870669832
gestureclass,single_gestureclass,0.2264,41.1081,39.0661,37.6485,0.0014,0.9895,1.231,0.0,2.042,1777616640911298528
gestureclass,single_gestureclass,0.3279,45.5184,43.3527,42.3424,0.0015,0.5358,1.3423,0.0,2.1657,1777616641012826254
gestureclass,single_gestureclass,0.3325,92.0999,50.567,44.2117,0.0015,2.926,40.6125,0.0,41.5329,1777616641056741379
gestureclass,single_gestureclass,0.3581,66.5555,50.567,44.2117,0.0015,2.926,15.0409,0.0,15.9885,1777616641056741379
gestureclass,single_gestureclass,0.491,45.0528,42.9138,41.9008,0.0015,0.5234,1.298,0.0,2.1389,1777616641175865616
gestureclass,single_gestureclass,0.5256,50.2744,39.3531,38.366,0.0015,0.4927,10.0989,0.0,10.9213,1777616641219292271
gestureclass,single_gestureclass,0.6152,43.4821,41.4119,40.4582,0.0014,0.5119,1.2677,0.0,2.0702,1777616641300048464
gestureclass,single_gestureclass,0.712,44.919,42.7884,41.8047,0.0014,0.5071,1.3511,0.0,2.1306,1777616641396910771
gestureclass,single_gestureclass,0.7136,84.9025,41.0632,40.0763,0.0014,0.4992,43.0453,0.0,43.8393,1777616641440210739
gestureclass,single_gestureclass,0.7592,79.3242,39.5533,38.2147,0.0015,0.8502,39.0015,0.0,39.7709,1777616641481763056
gestureclass,single_gestureclass,0.8038,97.9817,62.7148,61.8622,0.0012,0.1382,34.4629,0.0,35.2669,1777616641521814845
gestureclass,single_gestureclass,0.8074,94.5106,62.7148,61.8622,0.0012,0.1382,30.8676,0.0,31.7958,1777616641521814845
gestureclass,single_gestureclass,0.836,66.0336,62.7148,61.8622,0.0012,0.1382,2.2616,0.0,3.3188,1777616641521814845
gestureclass,single_gestureclass,0.8488,116.9531,62.8941,62.1761,0.0011,0.1211,53.0005,0.0,54.0591,1777616641585374882
gestureclass,single_gestureclass,0.8604,105.3686,62.8941,62.1761,0.0011,0.1211,41.3883,0.0,42.4746,1777616641585374882
gestureclass,single_gestureclass,0.8824,83.4432,62.8941,62.1761,0.0011,0.1211,19.4292,0.0,20.5491,1777616641585374882
gestureclass,single_gestureclass,1.0171,36.5472,34.3121,33.067,0.0012,0.8249,1.4722,0.0,2.2351,1777616641702169162
gestureclass,single_gestureclass,1.0171,99.6678,62.625,61.8514,0.001,0.1192,36.0615,0.0,37.0428,1777616641736898264
gestureclass,single_gestureclass,1.0319,85.0108,62.625,61.8514,0.001,0.1192,21.3766,0.0,22.3858,1777616641736898264
gestureclass,single_gestureclass,1.0515,65.4509,62.625,61.8514,0.001,0.1192,1.7838,0.0,2.8259,1777616641736898264
gestureclass,single_gestureclass,1.1273,37.1494,35.2877,34.4056,0.0014,0.4606,1.0655,0.0,1.8617,1777616641811914029
gestureclass,single_gestureclass,1.1609,39.7875,35.7748,34.8697,0.0015,0.4483,3.2306,0.0,4.0127,1777616641847670281
gestureclass,single_gestureclass,1.1747,70.6663,44.2539,43.3449,0.0014,0.2172,25.6412,0.0,26.4124,1777616641883915003
gestureclass,single_gestureclass,1.1863,59.2084,44.2539,43.3449,0.0014,0.2172,14.06,0.0,14.9545,1777616641883915003
gestureclass,single_gestureclass,1.2299,51.2793,35.2014,34.3566,0.0013,0.4496,15.2986,0.0,16.0779,1777616641928800748
gestureclass,single_gestureclass,1.3375,40.9448,38.9255,37.9996,0.0015,0.5008,1.1704,0.0,2.0193,1777616642022267734
gestureclass,single_gestureclass,1.3711,46.2534,38.4394,37.4518,0.0014,0.4989,6.9933,0.0,7.8141,1777616642061673395
gestureclass,single_gestureclass,1.4207,40.5438,38.4691,37.5309,0.0014,0.4889,1.2619,0.0,2.0746,1777616642105495093
gestureclass,single_gestureclass,1.4905,42.1257,40.0433,39.111,0.0014,0.4971,1.2691,0.0,2.0824,1777616642175366411
gestureclass,single_gestureclass,1.5429,41.0466,38.9436,38.0191,0.0014,0.4887,1.2763,0.0,2.103,1777616642227785615
gestureclass,single_gestureclass,1.5445,79.355,39.3088,38.3346,0.0014,0.4911,39.1371,0.0,40.0462,1777616642267243314
gestureclass,single_gestureclass,1.6239,40.123,38.1836,37.2821,0.0014,0.4837,1.1806,0.0,1.9394,1777616642308663971
gestureclass,single_gestureclass,1.6683,40.7057,38.6775,37.7634,0.0015,0.4858,1.2012,0.0,2.0281,1777616642353097858
gestureclass,single_gestureclass,1.6739,74.8858,39.136,37.9585,0.0014,0.7008,34.7981,0.0,35.7499,1777616642392295287
gestureclass,single_gestureclass,1.7363,57.771,44.7007,43.7578,0.0015,0.2336,12.1906,0.0,13.0703,1777616642432072356
gestureclass,single_gestureclass,1.7469,47.1854,44.7007,43.7578,0.0015,0.2336,1.5779,0.0,2.4847,1777616642432072356
gestureclass,single_gestureclass,1.7791,54.3766,38.7768,37.7808,0.0015,0.5023,14.7777,0.0,15.5998,1777616642477441833
gestureclass,single_gestureclass,1.8054,64.8344,36.3537,35.4908,0.0012,0.4339,27.7236,0.0,28.4806,1777616642516694629
gestureclass,single_gestureclass,1.8377,65.2702,32.3228,31.5517,0.0012,0.4146,32.2182,0.0,32.9474,1777616642553538612
