task,slot,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns
ecgclass,slot_0:ecgclass,sharing,0.0001,43.8693,42.0419,40.9848,0.0026,0.6988,0.9148,1.8273,1776016978767121546
ecgclass,slot_0:ecgclass,sharing,2.4075,52.7864,49.9735,48.8267,0.0026,0.6896,1.7815,2.8129,1776016981175387476
ecgclass,slot_0:ecgclass,sharing,4.7437,79.2892,76.1964,73.6585,0.023,1.7372,1.7371,3.0928,1776016983511586313
ecgclass,slot_0:ecgclass,sharing,7.1285,52.2282,49.0407,47.7577,0.0025,0.6931,2.1853,3.1875,1776016985896804494
ecgclass,slot_0:ecgclass,sharing,7.4061,51.5764,48.8963,47.7973,0.0025,0.7189,1.77,2.6801,1776016986174012480
ecgclass,slot_0:ecgclass,sharing,7.4919,50.395,47.7474,46.6897,0.0026,0.7123,1.684,2.6476,1776016986259732350
ecgclass,slot_0:ecgclass,sharing,8.9469,51.6999,48.9536,47.7782,0.0026,0.7241,1.7357,2.7463,1776016987714781208
ecgclass,slot_0:ecgclass,sharing,10.3561,53.0362,50.3107,48.4363,0.0026,1.4796,1.7521,2.7256,1776016989124023946
ecgclass,slot_0:ecgclass,sharing,13.4834,52.7079,49.9378,48.8071,0.0029,0.7479,1.7939,2.7701,1776016992251353780
ecgclass,slot_0:ecgclass,sharing,13.5583,48.8353,46.1701,45.1212,0.0026,0.6949,1.6947,2.6652,1776016992326175300
ecgclass,slot_0:ecgclass,sharing,14.6053,84.3935,81.496,80.0185,0.0037,0.9441,1.8017,2.8975,1776016993373287728
ecgclass,slot_0:ecgclass,sharing,14.6752,70.2646,55.0234,53.7933,0.0026,0.7433,14.2727,15.2412,1776016993455576646
ecgclass,slot_0:ecgclass,sharing,15.7666,90.239,86.3283,84.1802,0.0053,1.4262,2.8024,3.9107,1776016994535567071
ecgclass,slot_0:ecgclass,sharing,17.4977,54.1103,51.3244,50.0987,0.0028,0.7422,1.8101,2.7859,1776016996265627896
ecgclass,slot_0:ecgclass,sharing,17.8833,89.4649,86.6319,84.4675,0.0047,1.4237,1.7531,2.833,1776016996651183439
ecgclass,slot_0:ecgclass,sharing,19.1151,54.2476,51.5184,50.3042,0.0027,0.7805,1.8041,2.7292,1776016997883012553
ecgclass,slot_0:ecgclass,sharing,19.2676,56.0927,52.3569,51.1689,0.0027,0.7614,2.7213,3.7358,1776016998036433632
ecgclass,slot_0:ecgclass,sharing,19.3609,51.1093,48.431,47.3097,0.0027,0.7449,1.6971,2.6783,1776016998128745088
ecgclass,slot_0:ecgclass,sharing,19.6744,54.9746,52.2335,51.0636,0.0029,0.7797,1.7641,2.7411,1776016998442354366
ecgclass,slot_0:ecgclass,sharing,20.5764,89.4499,86.5669,84.4101,0.0051,1.4232,1.8294,2.883,1776016999344416716
ecgclass,slot_0:ecgclass,sharing,20.9894,54.3962,51.6357,50.4291,0.0029,0.7701,1.7776,2.7605,1776016999757311387
ecgclass,slot_0:ecgclass,sharing,22.2372,90.5728,87.693,85.5185,0.0053,1.4328,1.8079,2.8798,1776017001005108875
