req_id,req_time,site_manager,device,backbone,task,site_manager_send_time,client_infer_submit_time,device_start_time,device_end_time,client_receive_time,client_prep_time(ms),client_submit_to_backend_start(ms),backend_exec_time(ms),backend_to_client_return(ms),end_to_end_latency(ms),proc_time(ms),swap_time(ms),decoder_time(ms)
3,0.0,site2,192.168.245.195:8030,papageissvri,etth1fore__app15,1776735708.991688,1776735708.9916918,1776735708.9995198,1776735709.0372944,1776735709.0383518,0.003814697265625,5.836367607116699,37.77456283569336,3.049015998840332,46.663761138916016,33.767806,0.003553,3.167977
1,0.0,site2,192.168.245.195:8020,papageissvri,diasbp__app11,1776735708.991377,1776735708.9913824,1776735708.9994805,1776735709.038861,1776735709.0397995,0.005245208740234375,6.0797929763793945,39.380550384521484,2.9567480087280273,48.42233657836914,37.391342,0.0028870000000000002,1.171573
2,0.0,site2,192.168.245.195:8010,papageissvri,etth1fore,1776735708.9915411,1776735708.9915457,1776735708.9996035,1776735709.0387602,1776735709.039962,0.0045299530029296875,5.9577226638793945,39.15667533874512,3.30197811126709,48.42090606689453,36.797783,0.004227000000000001,1.487713
0,0.0,site2,192.168.245.195:8000,papageissvri,diasbp,1776735708.9911668,1776735708.9911723,1776735708.999322,1776735709.040289,1776735709.0411015,0.0054836273193359375,6.049156188964844,40.96698760986328,2.9129981994628906,49.93462562561035,38.987019,0.003663,1.1234089999999999
13,0.0,site2,192.168.245.193:8030,momentbase,sysbp__app13,1776735708.9958704,1776735708.9958742,1776735709.0087414,1776735709.0923579,1776735709.0944686,0.003814697265625,11.663436889648438,83.61649513244629,3.314495086669922,98.59824180603027,76.608966,0.002108,6.374183
7,0.0,site2,192.168.245.193:8020,momentbase,heartrate__app9,1776735708.9930916,1776735708.993095,1776735709.0015233,1776735709.1077075,1776735709.1092603,0.003337860107421875,7.218360900878906,106.18424415588379,2.7627944946289062,116.16873741149902,102.47324300000001,0.0018670000000000002,3.177292
6,0.0,site2,192.168.245.193:8000,momentbase,heartrate,1776735708.9929552,1776735708.9929585,1776735709.0014596,1776735709.107935,1776735709.1095977,0.003337860107421875,7.089018821716309,106.4753532409668,3.074765205383301,116.64247512817383,103.77737300000001,0.009014000000000001,1.552684
12,0.0,site2,192.168.245.193:8010,momentbase,sysbp,1776735708.9957252,1776735708.995729,1776735709.0132334,1776735709.1127338,1776735709.114398,0.003814697265625,16.249895095825195,99.50041770935059,2.918720245361328,118.67284774780273,98.360213,0.00274,0.535332
15,0.0,site2,192.168.245.191:8030,dinosmall,vocseg__app12,1776735708.9967287,1776735708.9967327,1776735709.0427475,1776735709.1331248,1776735709.1483746,0.0040531158447265625,31.386137008666992,90.3773307800293,29.87837791442871,151.64589881896973,82.57982299999999,0.001642,7.244694
14,0.0,site2,192.168.245.191:8010,dinosmall,vocseg,1776735708.996,1776735708.9960036,1776735709.03167,1776735709.1546516,1776735709.1701415,0.0035762786865234375,21.45075798034668,122.98154830932617,29.705524444580078,174.14140701293945,116.572287,0.0024,5.813712000000001
21,0.13945438589517303,site2,192.168.245.195:8030,papageissvri,etth1fore__app15,1776735709.1273496,1776735709.1273541,1776735709.1292982,1776735709.1609917,1776735709.1747615,0.0045299530029296875,-0.04756450653076172,31.693458557128906,15.761494636535645,47.41191864013672,30.176681000000002,0.003507,0.6620969999999999
20,0.13945438589517303,site2,192.168.245.195:8010,papageissvri,etth1fore,1776735709.1271493,1776735709.1271548,1776735709.1291866,1776735709.1619391,1776735709.1749861,0.0054836273193359375,-0.06830692291259766,32.75251388549805,15.147089958190918,47.8367805480957,31.230124,0.0042699999999999995,0.651604
10,0.0,site2,192.168.245.191:8000,dinosmall,nyudepth,1776735708.9943686,1776735708.9943721,1776735709.0394373,1776735709.168461,1776735709.1856658,0.0035762786865234375,32.00411796569824,129.02379035949707,30.26580810546875,191.2972927093506,126.40811199999999,0.001832,2.130208
11,0.0,site2,192.168.245.191:8020,dinosmall,nyudepth__app8,1776735708.9950013,1776735708.9950054,1776735709.0431304,1776735709.1700304,1776735709.200241,0.0040531158447265625,33.41317176818848,126.89995765686035,44.922590255737305,205.23977279663086,125.53610200000001,0.003092,0.6407039999999999
23,0.14359762297772477,site2,192.168.245.195:8030,papageissvri,etth1fore__app15,1776735709.1317396,1776735709.1317446,1776735709.1618085,1776735709.1943521,1776735709.2047107,0.0050067901611328125,28.072237968444824,32.54365921020508,12.350201606750488,72.97110557556152,30.763311,0.0030299999999999997,0.571848
22,0.14359762297772477,site2,192.168.245.195:8010,papageissvri,etth1fore,1776735709.131513,1776735709.1315184,1776735709.1628478,1776735709.194874,1776735709.204908,0.005245208740234375,29.229283332824707,32.02629089355469,12.133955955505371,73.394775390625,30.192483,0.0034000000000000002,0.561265
5,0.0,site2,192.168.245.194:8030,swinsmall,eurosatclass__app14,1776735708.9923792,1776735708.9923828,1776735709.0380306,1776735709.202966,1776735709.2050211,0.0035762786865234375,31.10504150390625,164.93535041809082,16.597986221313477,212.64195442199707,158.099992,0.001581,6.380418
4,0.0,site2,192.168.245.194:8010,swinsmall,eurosatclass,1776735708.9918244,1776735708.991828,1776735709.0175803,1776735709.255767,1776735709.2562354,0.0035762786865234375,11.781454086303711,238.18683624267578,14.439105987548828,264.41097259521484,231.32459599999999,0.001531,6.333888
16,0.06327305120725943,site2,192.168.245.191:8000,dinosmall,nyudepth,1776735709.0519528,1776735709.05196,1776735709.173981,1776735709.249896,1776735709.264381,0.007152557373046875,108.95991325378418,75.91509819030762,27.545928955078125,212.42809295654297,73.271993,0.00307,1.942107
17,0.06327305120725943,site2,192.168.245.191:8020,dinosmall,nyudepth__app8,1776735709.052768,1776735709.0527732,1776735709.176358,1776735709.2518246,1776735709.2752798,0.005245208740234375,108.87289047241211,75.46663284301758,38.16699981689453,222.51176834106445,73.784376,0.003061,0.949335
9,0.0,site2,192.168.245.194:8020,swinsmall,imgclass10__app10,1776735708.9937928,1776735708.9937966,1776735709.0365107,1776735709.324332,1776735709.32501,0.003814697265625,27.239441871643066,287.82129287719727,16.15273952484131,331.21728897094727,280.70768200000003,0.003556,6.151617
8,0.0,site2,192.168.245.194:8000,swinsmall,imgclass10,1776735708.9932451,1776735708.9932487,1776735709.040105,1776735709.3340683,1776735709.3347423,0.0035762786865234375,32.30404853820801,293.9631938934326,15.226364135742188,341.49718284606934,287.07727300000005,0.004177999999999999,5.930073
19,0.10690838771807691,site2,192.168.245.194:8030,swinsmall,eurosatclass__app14,1776735709.0953343,1776735709.0953398,1776735709.2040493,1776735709.3550768,1776735709.3557146,0.0054836273193359375,94.16675567626953,151.02744102478027,15.180587768554688,260.3802680969238,144.26233399999998,0.001494,6.428628
25,0.3018225119056611,site2,192.168.245.191:8030,dinosmall,vocseg__app12,1776735709.290331,1776735709.2903352,1776735709.3051636,1776735709.3508239,1776735709.3683033,0.004291534423828125,0.19979476928710938,45.66025733947754,32.10806846618652,77.972412109375,42.26511,0.002082,2.8685859999999996
24,0.3018225119056611,site2,192.168.245.191:8010,dinosmall,vocseg,1776735709.2896006,1776735709.2896066,1776735709.3036962,1776735709.365903,1776735709.3846562,0.0059604644775390625,-0.12612342834472656,62.20674514770508,32.968997955322266,95.05558013916016,59.425105,0.002448,2.154689
29,0.37653982095115296,site2,192.168.245.193:8030,momentbase,sysbp__app13,1776735709.3905616,1776735709.390566,1776735709.3932703,1776735709.4360247,1776735709.4377615,0.0045299530029296875,1.5003681182861328,42.754411697387695,2.940654754638672,47.19996452331543,40.174349,0.002414,1.9571150000000002
28,0.37653982095115296,site2,192.168.245.193:8010,momentbase,sysbp,1776735709.3903484,1776735709.3903544,1776735709.393074,1776735709.4440238,1776735709.4456432,0.0059604644775390625,1.4650821685791016,50.949811935424805,2.8738975524902344,55.29475212097168,49.768841,0.002978,0.661548
37,0.4454463035298972,site2,192.168.245.195:8020,papageissvri,diasbp__app11,1776735709.4344475,1776735709.4344525,1776735709.4364202,1776735709.4687567,1776735709.46958,0.0050067901611328125,-0.05066394805908203,32.33647346496582,2.8415918350219727,35.132408142089844,30.523181,0.003133,0.99843
36,0.4454463035298972,site2,192.168.245.195:8000,papageissvri,diasbp,1776735709.4342504,1776735709.4342558,1776735709.4364438,1776735709.4723096,1776735709.473085,0.0054836273193359375,0.08749961853027344,35.86578369140625,2.875804901123047,38.834571838378906,33.951934,0.00367,1.09707
18,0.10690838771807691,site2,192.168.245.194:8010,swinsmall,eurosatclass,1776735709.0945106,1776735709.0945163,1776735709.2565088,1776735709.500311,1776735709.5011764,0.0057220458984375,148.02169799804688,243.80207061767578,14.836311340332031,406.6658020019531,239.207694,0.015488000000000002,3.567169
33,0.40153496348497486,site2,192.168.245.191:8030,dinosmall,vocseg__app12,1776735709.3955855,1776735709.39559,1776735709.416815,1776735709.5137818,1776735709.531375,0.0045299530029296875,6.59632682800293,96.96674346923828,32.22179412841797,135.7893943786621,88.991799,0.002137,7.2933319999999995
27,0.3211664061733033,site2,192.168.245.194:8020,swinsmall,imgclass10__app10,1776735709.3094397,1776735709.309445,1776735709.3257294,1776735709.5339186,1776735709.5374243,0.005245208740234375,0.809788703918457,208.1892490386963,18.98038387298584,227.98466682434082,205.766112,0.0014559999999999998,2.04292
26,0.3211664061733033,site2,192.168.245.194:8000,swinsmall,imgclass10,1776735709.3086703,1776735709.3086755,1776735709.3347864,1776735709.5356445,1776735709.5375376,0.005245208740234375,11.55853271484375,200.85811614990234,16.445398330688477,228.8672924041748,199.90176200000002,0.012728999999999999,0.475428
30,0.38364482826844526,site2,192.168.245.191:8000,dinosmall,nyudepth,1776735709.3907213,1776735709.3907259,1776735709.4122393,1776735709.5446723,1776735709.5621715,0.0045299530029296875,8.452415466308594,132.4329376220703,30.56025505065918,171.45013809204102,127.603635,0.0017430000000000002,4.3444199999999995
32,0.40153496348497486,site2,192.168.245.191:8010,dinosmall,vocseg,1776735709.3949807,1776735709.3949854,1776735709.4145885,1776735709.5492215,1776735709.5788379,0.00476837158203125,5.387306213378906,134.63306427001953,43.83206367492676,183.85720252990723,130.376511,0.002494,3.641971
31,0.38364482826844526,site2,192.168.245.191:8020,dinosmall,nyudepth__app8,1776735709.3914938,1776735709.3914983,1776735709.4165783,1776735709.550616,1776735709.5924897,0.0045299530029296875,10.368108749389648,134.03773307800293,56.58555030822754,200.99592208862305,132.810451,0.002729,0.614027
35,0.428444678207049,site2,192.168.245.194:8020,swinsmall,imgclass10__app10,1776735709.4167209,1776735709.4167259,1776735709.5350113,1776735709.6815422,1776735709.68223,0.0050067901611328125,102.81074047088623,146.5308666229248,16.162514686584473,265.50912857055664,145.391816,0.0010979999999999998,0.31996800000000003
34,0.428444678207049,site2,192.168.245.194:8000,swinsmall,imgclass10,1776735709.4160154,1776735709.4160204,1776735709.5365503,1776735709.6828272,1776735709.6836238,0.0050067901611328125,105.97753524780273,146.27695083618164,15.34891128540039,267.6084041595459,144.761023,0.002736,0.463886
39,0.6314435227206293,site2,192.168.245.193:8020,momentbase,heartrate__app9,1776735709.619915,1776735709.6199193,1776735709.620973,1776735709.685128,1776735709.686786,0.004291534423828125,-0.15616416931152344,64.15486335754395,2.8679370880126953,66.87092781066895,61.586527000000004,0.002007,1.980028
38,0.6314435227206293,site2,192.168.245.193:8000,momentbase,heartrate,1776735709.619715,1776735709.6197212,1776735709.6213446,1776735709.6865468,1776735709.68824,0.006198883056640625,0.21135807037353516,65.20223617553711,3.105282783508301,68.52507591247559,63.863125000000004,0.002502,0.599899
41,0.6746549164189573,site2,192.168.245.191:8030,dinosmall,vocseg__app12,1776735709.6638608,1776735709.6638653,1776735709.6783123,1776735709.7260394,1776735709.7438638,0.0045299530029296875,-0.18167495727539062,47.727108001708984,32.453060150146484,80.00302314758301,44.122561,0.002854,2.650754
40,0.6746549164189573,site2,192.168.245.191:8010,dinosmall,vocseg,1776735709.663004,1776735709.6630092,1776735709.6768763,1776735709.7392402,1776735709.760486,0.005245208740234375,-0.3485679626464844,62.36386299133301,35.46142578125,97.48196601867676,59.339517,0.002717,2.3582159999999996
43,0.8329258143120031,site2,192.168.245.191:8030,dinosmall,vocseg__app12,1776735709.821451,1776735709.8214564,1776735709.8357913,1776735709.8816953,1776735709.8986993,0.0054836273193359375,-0.293731689453125,45.903921127319336,31.632661819458008,77.24833488464355,42.450835,0.00184,2.848314
42,0.8329258143120031,site2,192.168.245.191:8010,dinosmall,vocseg,1776735709.8207977,1776735709.8208032,1776735709.8344994,1776735709.8966067,1776735709.914068,0.0054836273193359375,-0.5195140838623047,62.10732460021973,31.6770076751709,93.27030181884766,59.483169000000004,0.001586,2.102639
47,1.0914079708079982,site2,192.168.245.195:8030,papageissvri,etth1fore__app15,1776735710.079412,1776735710.079417,1776735710.0814219,1776735710.108731,1776735710.109667,0.0050067901611328125,0.013232231140136719,27.309179306030273,2.9276609420776367,30.25507926940918,26.1158,0.002806,0.541257
46,1.0914079708079982,site2,192.168.245.195:8010,papageissvri,etth1fore,1776735710.079204,1776735710.07921,1776735710.0813134,1776735710.1086507,1776735710.1098757,0.0059604644775390625,0.0032186508178710938,27.337312698364258,3.3251047134399414,30.67159652709961,26.153804,0.0031769999999999997,0.532412
45,1.0725305245889964,site2,192.168.245.191:8030,dinosmall,vocseg__app12,1776735710.0611055,1776735710.0611105,1776735710.0749211,1776735710.1207678,1776735710.1379824,0.0050067901611328125,-0.8180141448974609,45.84670066833496,31.843185424804688,76.87687873840332,42.41088,0.001959,2.9003560000000004
44,1.0725305245889964,site2,192.168.245.191:8010,dinosmall,vocseg,1776735710.060506,1776735710.060512,1776735710.0738375,1776735710.1356602,1776735710.1540263,0.0059604644775390625,-0.8902549743652344,61.82265281677246,32.58180618286133,93.5201644897461,59.219035000000005,0.0018729999999999999,2.093778
53,1.1470211634832792,site2,192.168.245.195:8020,papageissvri,diasbp__app11,1776735710.158959,1776735710.1589642,1776735710.1613393,1776735710.193542,1776735710.1944144,0.005245208740234375,0.3567934036254883,32.202720642089844,2.8907060623168945,35.45546531677246,30.4153,0.003124,0.9792799999999999
52,1.1470211634832792,site2,192.168.245.195:8000,papageissvri,diasbp,1776735710.158738,1776735710.1587453,1776735710.161149,1776735710.196874,1776735710.1976736,0.0073909759521484375,0.3032684326171875,35.72487831115723,2.9001235961914062,38.93566131591797,33.782694,0.003723,1.081893
49,1.129670518388216,site2,192.168.245.193:8020,momentbase,heartrate__app9,1776735710.1180422,1776735710.1180472,1776735710.1206326,1776735710.2048476,1776735710.2064545,0.0050067901611328125,1.375436782836914,84.21492576599121,2.816915512084961,88.41228485107422,78.499431,0.0019069999999999998,5.286385999999999
48,1.129670518388216,site2,192.168.245.193:8000,momentbase,heartrate,1776735710.1178398,1776735710.1178453,1776735710.1204581,1776735710.2071564,1776735710.208833,0.0054836273193359375,1.2007951736450195,86.69829368591309,3.0885934829711914,90.99316596984863,81.81851599999999,0.002571,4.310749
51,1.1300691430728522,site2,192.168.245.194:8030,swinsmall,eurosatclass__app14,1776735710.1188655,1776735710.1188698,1776735710.1335638,1776735710.215905,1776735710.2165353,0.004291534423828125,0.15115737915039062,82.34119415283203,15.173196792602539,97.66983985900879,79.78083099999999,0.002042,2.001336
