task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns
nyudepth,single_nyudepth,0.0001,32.3331,28.7699,27.5084,0.0015,0.3959,1.1525,0.0,3.5632,1778796552164667189
nyudepth,single_nyudepth,0.8023,34.055,29.4136,28.3862,0.002,0.4647,1.9119,0.0,4.6414,1778796552967694741
nyudepth,single_nyudepth,1.5813,34.1244,29.4738,28.4256,0.0021,0.4744,1.9403,0.0,4.6506,1778796553746690189
nyudepth,single_nyudepth,2.3763,34.3602,29.5741,28.5222,0.0021,0.4892,2.0063,0.0,4.7861,1778796554541807845
nyudepth,single_nyudepth,2.4689,33.5922,29.5059,27.755,0.0021,1.2372,1.5261,0.0,4.0863,1778796554633852746
nyudepth,single_nyudepth,2.4976,36.0022,28.6213,27.7646,0.0016,0.436,5.0788,0.0,7.3808,1778796554666169126
nyudepth,single_nyudepth,2.9822,33.9046,29.3934,28.3679,0.0021,0.4889,1.8353,0.0,4.5112,1778796555147524549
nyudepth,single_nyudepth,3.4525,33.8881,29.359,28.3505,0.002,0.4615,1.8575,0.0,4.5291,1778796555617867866
nyudepth,single_nyudepth,4.4956,34.755,30.1689,29.1117,0.0021,0.4831,1.9,0.0,4.5861,1778796556660967464
nyudepth,single_nyudepth,4.5196,41.7399,28.7079,27.8536,0.0016,0.4127,10.6418,0.0,13.032,1778796556693709214
nyudepth,single_nyudepth,4.8688,33.3211,29.3514,28.5015,0.002,0.4426,1.5006,0.0,3.9697,1778796557033720886
nyudepth,single_nyudepth,4.8926,40.1015,28.4866,27.6236,0.0017,0.4181,9.3367,0.0,11.615,1778796557065352035
nyudepth,single_nyudepth,5.2551,33.5784,29.2107,28.2223,0.002,0.463,1.7986,0.0,4.3677,1778796557420393142
nyudepth,single_nyudepth,5.8322,33.339,29.0582,28.0962,0.002,0.443,1.6859,0.0,4.2808,1778796557997335823
nyudepth,single_nyudepth,5.9617,32.0482,28.4471,27.5496,0.0016,0.4352,1.2693,0.0,3.6011,1778796558126448425
nyudepth,single_nyudepth,6.3723,33.7927,29.3131,28.3159,0.0019,0.4836,1.8332,0.0,4.4797,1778796558537582829
nyudepth,single_nyudepth,6.4233,32.0821,28.4346,27.6072,0.0016,0.4042,1.2414,0.0,3.6475,1778796558587934127
nyudepth,single_nyudepth,6.4539,32.3901,28.3186,27.5342,0.0015,0.3863,1.7822,0.0,4.0715,1778796558619120826
nyudepth,single_nyudepth,6.5594,31.5781,28.1298,27.345,0.0016,0.3838,1.1511,0.0,3.4483,1778796558724033475
nyudepth,single_nyudepth,6.8604,34.2228,29.7977,28.7745,0.0021,0.4885,1.8375,0.0,4.4251,1778796559025706460
nyudepth,single_nyudepth,6.9968,33.1061,29.3884,28.5251,0.0179,0.4527,1.2732,0.0,3.7177,1778796559161564137
nyudepth,single_nyudepth,7.4125,34.3158,29.7425,28.8016,0.0018,0.4746,1.8985,0.0,4.5734,1778796559577832602
nyudepth,single_nyudepth,7.487,32.6898,28.9264,28.0255,0.0016,0.4482,1.334,0.0,3.7634,1778796559651737417
nyudepth,single_nyudepth,8.1003,33.2668,29.3087,28.409,0.002,0.4724,1.4291,0.0,3.9581,1778796560265220935
nyudepth,single_nyudepth,8.5091,33.6494,29.4251,28.4792,0.0022,0.4975,1.6243,0.0,4.2243,1778796560674192516
nyudepth,single_nyudepth,8.7271,33.958,29.5874,28.6444,0.002,0.4934,1.6656,0.0,4.3706,1778796560892207396
nyudepth,single_nyudepth,8.8663,33.6382,29.3987,28.4061,0.0021,0.486,1.5709,0.0,4.2396,1778796561031282986
nyudepth,single_nyudepth,9.0171,34.2231,29.9973,29.0024,0.0021,0.4743,1.4718,0.0,4.2258,1778796561182038039
nyudepth,single_nyudepth,9.0429,39.8407,29.0835,28.253,0.0018,0.4526,8.3902,0.0,10.7572,1778796561214711556
nyudepth,single_nyudepth,9.1029,32.8496,29.007,28.1238,0.0018,0.4449,1.4541,0.0,3.8425,1778796561267746792
nyudepth,single_nyudepth,9.332,34.6112,29.8941,28.8248,0.0021,0.4867,1.9369,0.0,4.7171,1778796561497431491
nyudepth,single_nyudepth,9.4609,33.6659,29.3873,28.4933,0.0019,0.4604,1.678,0.0,4.2786,1778796561625981975
nyudepth,single_nyudepth,9.883,34.0407,29.5357,28.5971,0.0021,0.4913,1.8291,0.0,4.505,1778796562048326458
nyudepth,single_nyudepth,10.1184,33.8199,29.4435,28.5008,0.0022,0.4986,1.55,0.0,4.3764,1778796562283393386
nyudepth,single_nyudepth,10.1974,33.3524,29.3324,28.3474,0.0021,0.4769,1.4961,0.0,4.02,1778796562362311376
nyudepth,single_nyudepth,10.3519,33.715,29.4918,28.5747,0.0025,0.4825,1.642,0.0,4.2233,1778796562517038535
nyudepth,single_nyudepth,10.5659,33.6003,29.3974,28.4441,0.0021,0.4591,1.6015,0.0,4.203,1778796562730995378
nyudepth,single_nyudepth,10.6797,33.2353,29.2345,28.2867,0.0019,0.4689,1.5075,0.0,4.0008,1778796562844670705
nyudepth,single_nyudepth,10.7871,33.01,29.1396,28.2277,0.002,0.4359,1.4184,0.0,3.8704,1778796562951990699
nyudepth,single_nyudepth,11.0805,33.1779,29.4606,28.0898,0.0017,0.4611,1.3061,0.0,3.7173,1778796563245244209
nyudepth,single_nyudepth,11.1788,32.1169,28.5295,27.7545,0.0015,0.4037,1.2393,0.0,3.5873,1778796563343499247
nyudepth,single_nyudepth,11.6255,34.2443,29.8289,28.8199,0.0019,0.4791,1.7757,0.0,4.4154,1778796563790696526
nyudepth,single_nyudepth,12.0883,34.4439,29.8729,28.8563,0.0025,0.4662,1.8232,0.0,4.571,1778796564253556190
nyudepth,single_nyudepth,12.4492,34.272,30.2218,29.2626,0.0023,0.4583,1.5068,0.0,4.0502,1778796564614129486
nyudepth,single_nyudepth,12.4729,41.7075,28.9773,28.1916,0.0015,0.4251,10.433,0.0,12.7302,1778796564646826460
nyudepth,single_nyudepth,12.8511,32.5494,28.8158,27.9576,0.0021,0.4331,1.334,0.0,3.7336,1778796565015885252
nyudepth,single_nyudepth,13.3032,34.0903,29.686,28.674,0.002,0.4565,1.7643,0.0,4.4043,1778796565468417210
nyudepth,single_nyudepth,13.6767,33.1936,29.2637,28.2994,0.002,0.4881,1.3976,0.0,3.9299,1778796565841588004
nyudepth,single_nyudepth,13.7701,32.6509,29.0255,28.1346,0.0019,0.446,1.2915,0.0,3.6255,1778796565934835374
nyudepth,single_nyudepth,13.8769,32.7039,28.9638,28.1258,0.0016,0.459,1.3111,0.0,3.7401,1778796566041670708
nyudepth,single_nyudepth,13.9317,32.2025,28.6635,27.8753,0.0016,0.412,1.1964,0.0,3.539,1778796566096386140
nyudepth,single_nyudepth,14.0501,33.0846,29.4263,28.5583,0.0016,0.4259,1.2302,0.0,3.6583,1778796566214782745
nyudepth,single_nyudepth,14.0577,56.6618,28.8919,28.0588,0.0014,0.4051,25.3789,0.0,27.7699,1778796566246553211
nyudepth,single_nyudepth,14.1133,32.3629,28.6587,27.8231,0.0014,0.4274,1.4229,0.0,3.7043,1778796566278196621
nyudepth,single_nyudepth,14.5522,34.0714,29.73,28.7554,0.0021,0.4826,1.7538,0.0,4.3415,1778796566717414525
nyudepth,single_nyudepth,15.8847,34.6119,30.1091,29.0664,0.002,0.4814,1.8167,0.0,4.5029,1778796568049998901
nyudepth,single_nyudepth,16.0716,32.7017,28.927,28.0722,0.0019,0.4407,1.3525,0.0,3.7747,1778796568236395660
nyudepth,single_nyudepth,16.1664,32.3884,28.8162,27.9387,0.0016,0.4171,1.2474,0.0,3.5723,1778796568331134154
nyudepth,single_nyudepth,16.299,32.5308,28.8775,27.9926,0.0017,0.4375,1.2839,0.0,3.6533,1778796568463747990
nyudepth,single_nyudepth,16.4197,32.7568,29.1527,27.8031,0.0017,0.4133,1.245,0.0,3.6041,1778796568584403497
nyudepth,single_nyudepth,16.4626,32.0618,28.5731,27.8176,0.0016,0.4129,1.1756,0.0,3.4887,1778796568627208536
nyudepth,single_nyudepth,16.8241,33.2904,29.2259,28.3675,0.0024,0.4406,1.5321,0.0,4.0645,1778796568989076942
nyudepth,single_nyudepth,17.2819,33.4039,29.3066,28.4119,0.002,0.4601,1.5044,0.0,4.0973,1778796569446875539
nyudepth,single_nyudepth,17.7849,34.0817,29.708,28.6885,0.0024,0.4902,1.7767,0.0,4.3737,1778796569950150528
nyudepth,single_nyudepth,19.5559,34.4586,29.8388,28.8593,0.0023,0.4757,1.899,0.0,4.6198,1778796571721248697
nyudepth,single_nyudepth,20.2569,34.4684,29.8393,28.8062,0.0022,0.4718,1.9226,0.0,4.6291,1778796572422242886
nyudepth,single_nyudepth,20.806,34.3995,29.8391,28.7756,0.0025,0.4766,1.8649,0.0,4.5604,1778796572971317198
nyudepth,single_nyudepth,21.1528,33.6857,29.4816,28.5129,0.002,0.4572,1.6477,0.0,4.2041,1778796573317928719
nyudepth,single_nyudepth,21.3508,33.7651,29.6645,28.6975,0.002,0.4592,1.523,0.0,4.1006,1778796573515760013
nyudepth,single_nyudepth,21.3656,50.0624,28.6976,27.847,0.0019,0.4297,19.0177,0.0,21.3648,1778796573548019446
nyudepth,single_nyudepth,21.685,32.8004,28.8237,27.9197,0.0017,0.4589,1.4763,0.0,3.9767,1778796573849910373
nyudepth,single_nyudepth,21.8911,32.5544,28.6766,27.8585,0.0017,0.4406,1.4222,0.0,3.8778,1778796574055944413
nyudepth,single_nyudepth,22.3942,33.6194,29.2836,28.2762,0.0017,0.4698,1.7421,0.0,4.3358,1778796574559421870
nyudepth,single_nyudepth,23.0706,33.8757,29.2934,28.3725,0.0019,0.4577,1.8716,0.0,4.5823,1778796575235958221
