task,condition,elapsed_sec,latency_ms
ecgclass,single_ecgclass,0.0,281.2665
ecgclass,single_ecgclass,0.0204,326.3094
ecgclass,single_ecgclass,0.0398,307.4143
ecgclass,single_ecgclass,0.0603,286.9952
ecgclass,single_ecgclass,0.0627,284.5471
ecgclass,single_ecgclass,0.0627,284.7228
ecgclass,single_ecgclass,0.0752,272.3897
ecgclass,single_ecgclass,0.0866,261.0505
ecgclass,single_ecgclass,0.1139,233.8722
ecgclass,single_ecgclass,0.114,233.8381
ecgclass,single_ecgclass,0.1225,225.3976
ecgclass,single_ecgclass,0.1225,228.5886
ecgclass,single_ecgclass,0.133,218.1249
ecgclass,single_ecgclass,0.1473,203.8043
ecgclass,single_ecgclass,0.1497,201.4844
ecgclass,single_ecgclass,0.1599,191.1943
ecgclass,single_ecgclass,0.1613,189.8248
ecgclass,single_ecgclass,0.1613,189.8162
ecgclass,single_ecgclass,0.1649,186.2242
ecgclass,single_ecgclass,0.1723,178.8478
ecgclass,single_ecgclass,0.1756,175.5345
ecgclass,single_ecgclass,0.1859,165.2524
ecgclass,single_ecgclass,0.1883,162.9219
ecgclass,single_ecgclass,0.2036,147.6324
ecgclass,single_ecgclass,0.2139,137.3005
ecgclass,single_ecgclass,0.2192,131.9461
ecgclass,single_ecgclass,0.2226,128.6459
ecgclass,single_ecgclass,0.2258,125.3562
ecgclass,single_ecgclass,0.2272,124.0575
ecgclass,single_ecgclass,0.2284,122.7808
ecgclass,single_ecgclass,0.2337,117.5144
ecgclass,single_ecgclass,0.237,114.1899
ecgclass,single_ecgclass,0.2473,103.9219
ecgclass,single_ecgclass,0.2537,97.5807
ecgclass,single_ecgclass,0.256,95.2625
ecgclass,single_ecgclass,0.2593,91.9864
ecgclass,single_ecgclass,0.2646,86.6814
ecgclass,single_ecgclass,0.2679,83.3523
ecgclass,single_ecgclass,0.2702,81.0268
ecgclass,single_ecgclass,0.2775,73.7422
ecgclass,single_ecgclass,0.2798,71.4402
ecgclass,single_ecgclass,0.2914,78.0602
ecgclass,single_ecgclass,0.3027,67.1031
ecgclass,single_ecgclass,0.313,56.8213
ecgclass,single_ecgclass,0.313,56.8125
ecgclass,single_ecgclass,0.3215,48.3491
ecgclass,single_ecgclass,0.3329,37.3936
ecgclass,single_ecgclass,0.3432,27.0386
ecgclass,single_ecgclass,0.3445,25.7394
ecgclass,single_ecgclass,0.3474,36.1581
ecgclass,single_ecgclass,0.349,34.5929
ecgclass,single_ecgclass,0.3514,32.5253
ecgclass,single_ecgclass,0.3517,32.2149
ecgclass,single_ecgclass,0.3533,30.602
ecgclass,single_ecgclass,0.3646,19.3655
ecgclass,single_ecgclass,0.3981,14.8859
ecgclass,single_ecgclass,0.4027,23.4723
ecgclass,single_ecgclass,0.405,21.2061
ecgclass,single_ecgclass,0.4084,17.9691
ecgclass,single_ecgclass,0.4108,15.662
ecgclass,single_ecgclass,0.4121,14.3571
ecgclass,single_ecgclass,0.4211,17.8323
ecgclass,single_ecgclass,0.4326,18.3482
ecgclass,single_ecgclass,0.4451,17.518
ecgclass,single_ecgclass,0.4897,13.3247
ecgclass,single_ecgclass,0.5072,12.7175
ecgclass,single_ecgclass,0.521,12.445
ecgclass,single_ecgclass,0.5292,17.0739
ecgclass,single_ecgclass,0.5345,24.9112
ecgclass,single_ecgclass,0.5346,25.0812
ecgclass,single_ecgclass,0.5431,16.5448
ecgclass,single_ecgclass,0.5475,24.7071
ecgclass,single_ecgclass,0.5608,24.0204
ecgclass,single_ecgclass,0.5773,20.1602
ecgclass,single_ecgclass,0.5796,17.9665
ecgclass,single_ecgclass,0.5809,16.7053
ecgclass,single_ecgclass,0.5879,21.404
ecgclass,single_ecgclass,0.6092,13.0377
ecgclass,single_ecgclass,0.6165,17.5672
ecgclass,single_ecgclass,0.6339,12.8305
ecgclass,single_ecgclass,0.6402,19.7051
ecgclass,single_ecgclass,0.6518,20.7162
ecgclass,single_ecgclass,0.6541,18.6102
ecgclass,single_ecgclass,0.6543,18.4116
ecgclass,single_ecgclass,0.6556,17.2651
ecgclass,single_ecgclass,0.6569,15.9993
ecgclass,single_ecgclass,0.6569,16.0253
ecgclass,single_ecgclass,0.672,13.4294
ecgclass,single_ecgclass,0.675,23.3026
ecgclass,single_ecgclass,0.6783,20.103
ecgclass,single_ecgclass,0.6866,24.4398
ecgclass,single_ecgclass,0.6878,23.2642
ecgclass,single_ecgclass,0.7045,19.2552
ecgclass,single_ecgclass,0.7152,21.7688
ecgclass,single_ecgclass,0.7175,19.6238
ecgclass,single_ecgclass,0.7197,17.3683
ecgclass,single_ecgclass,0.7236,26.2916
ecgclass,single_ecgclass,0.7259,23.9642
ecgclass,single_ecgclass,0.7272,22.7799
ecgclass,single_ecgclass,0.7315,18.544
ecgclass,single_ecgclass,0.7496,12.7716
ecgclass,single_ecgclass,0.7581,16.0797
ecgclass,single_ecgclass,0.7843,13.0572
ecgclass,single_ecgclass,0.8005,13.0258
ecgclass,single_ecgclass,0.8109,14.3528
ecgclass,single_ecgclass,0.8252,12.4619
ecgclass,single_ecgclass,0.8315,18.4078
ecgclass,single_ecgclass,0.8407,21.5228
ecgclass,single_ecgclass,0.844,18.3287
ecgclass,single_ecgclass,0.8453,17.2305
ecgclass,single_ecgclass,0.8636,13.0358
ecgclass,single_ecgclass,0.8649,24.8265
