task,condition,elapsed_sec,latency_ms
gestureclass,single_gestureclass,0.0001,454.1543
gestureclass,single_gestureclass,0.005,465.5724
gestureclass,single_gestureclass,0.0065,485.9493
gestureclass,single_gestureclass,0.0079,484.622
gestureclass,single_gestureclass,0.0384,454.6158
gestureclass,single_gestureclass,0.0776,416.1077
gestureclass,single_gestureclass,0.0869,406.9674
gestureclass,single_gestureclass,0.1211,391.8457
gestureclass,single_gestureclass,0.1234,389.627
gestureclass,single_gestureclass,0.1515,361.4774
gestureclass,single_gestureclass,0.1638,349.2818
gestureclass,single_gestureclass,0.19,323.1251
gestureclass,single_gestureclass,0.2752,257.1795
gestureclass,single_gestureclass,0.2935,238.9233
gestureclass,single_gestureclass,0.3249,207.4716
gestureclass,single_gestureclass,0.3532,179.3768
gestureclass,single_gestureclass,0.3532,179.364
gestureclass,single_gestureclass,0.3578,194.3481
gestureclass,single_gestureclass,0.3668,185.3068
gestureclass,single_gestureclass,0.3899,162.2195
gestureclass,single_gestureclass,0.4071,145.3884
gestureclass,single_gestureclass,0.4899,62.5477
gestureclass,single_gestureclass,0.5112,57.7574
gestureclass,single_gestureclass,0.5508,33.3128
gestureclass,single_gestureclass,0.5557,43.7877
gestureclass,single_gestureclass,0.6097,22.2273
gestureclass,single_gestureclass,0.6097,38.0058
gestureclass,single_gestureclass,0.6243,38.7075
gestureclass,single_gestureclass,0.6312,48.5592
gestureclass,single_gestureclass,0.6703,25.0759
gestureclass,single_gestureclass,0.6791,51.3885
gestureclass,single_gestureclass,0.6943,52.5265
gestureclass,single_gestureclass,0.7067,57.3394
gestureclass,single_gestureclass,0.7107,53.6048
gestureclass,single_gestureclass,0.7632,17.3497
gestureclass,single_gestureclass,0.7978,35.9867
gestureclass,single_gestureclass,0.7986,52.3574
gestureclass,single_gestureclass,0.8184,49.4223
gestureclass,single_gestureclass,0.8331,52.3992
gestureclass,single_gestureclass,0.8412,44.3242
gestureclass,single_gestureclass,0.8572,45.5196
gestureclass,single_gestureclass,0.858,44.7805
gestureclass,single_gestureclass,0.8801,39.9616
gestureclass,single_gestureclass,0.8809,39.1991
gestureclass,single_gestureclass,0.9039,31.1759
gestureclass,single_gestureclass,0.9623,26.2547
gestureclass,single_gestureclass,0.9653,39.2392
gestureclass,single_gestureclass,0.9683,53.283
gestureclass,single_gestureclass,0.9793,42.3861
gestureclass,single_gestureclass,1.0119,25.3494
gestureclass,single_gestureclass,1.0444,20.7775
gestureclass,single_gestureclass,1.0489,31.4155
gestureclass,single_gestureclass,1.0489,46.7653
gestureclass,single_gestureclass,1.145,27.6217
gestureclass,single_gestureclass,1.1799,24.1385
gestureclass,single_gestureclass,1.2029,17.6449
gestureclass,single_gestureclass,1.2217,17.5269
gestureclass,single_gestureclass,1.2545,23.6757
gestureclass,single_gestureclass,1.2775,17.3552
gestureclass,single_gestureclass,1.3181,21.472
gestureclass,single_gestureclass,1.3381,18.7218
gestureclass,single_gestureclass,1.3381,33.7839
gestureclass,single_gestureclass,1.3408,63.3044
gestureclass,single_gestureclass,1.3832,38.4095
gestureclass,single_gestureclass,1.4072,29.336
gestureclass,single_gestureclass,1.4448,20.8955
gestureclass,single_gestureclass,1.4538,27.0362
gestureclass,single_gestureclass,1.4952,24.1637
gestureclass,single_gestureclass,1.5001,34.4164
gestureclass,single_gestureclass,1.5509,26.0198
gestureclass,single_gestureclass,1.5629,29.6421
gestureclass,single_gestureclass,1.6338,24.2007
gestureclass,single_gestureclass,1.6447,29.9211
gestureclass,single_gestureclass,1.6663,23.8209
gestureclass,single_gestureclass,1.7624,37.3659
gestureclass,single_gestureclass,1.7804,35.8
gestureclass,single_gestureclass,1.8895,28.4588
gestureclass,single_gestureclass,1.9065,27.1778
gestureclass,single_gestureclass,1.933,17.1528
gestureclass,single_gestureclass,1.9754,21.9023
gestureclass,single_gestureclass,2.0246,31.6885
gestureclass,single_gestureclass,2.0526,19.3019
gestureclass,single_gestureclass,2.0822,20.8335
gestureclass,single_gestureclass,2.0911,27.112
gestureclass,single_gestureclass,2.1335,20.4697
gestureclass,single_gestureclass,2.1485,20.5972
gestureclass,single_gestureclass,2.1884,24.2741
gestureclass,single_gestureclass,2.1934,35.8036
gestureclass,single_gestureclass,2.221,22.9619
gestureclass,single_gestureclass,2.2492,19.8843
gestureclass,single_gestureclass,2.2684,18.4963
gestureclass,single_gestureclass,2.2755,28.1308
gestureclass,single_gestureclass,2.2868,32.8357
gestureclass,single_gestureclass,2.2977,37.483
gestureclass,single_gestureclass,2.3048,45.043
gestureclass,single_gestureclass,2.3572,21.0807
gestureclass,single_gestureclass,2.4255,24.0421
gestureclass,single_gestureclass,2.4639,23.231
gestureclass,single_gestureclass,2.4882,18.1789
gestureclass,single_gestureclass,2.4942,28.2171
gestureclass,single_gestureclass,2.5097,27.6756
gestureclass,single_gestureclass,2.6357,31.4205
gestureclass,single_gestureclass,2.6694,19.1941
gestureclass,single_gestureclass,2.6824,21.0373
gestureclass,single_gestureclass,2.7137,23.6542
gestureclass,single_gestureclass,2.7397,17.2625
gestureclass,single_gestureclass,2.7792,21.0783
gestureclass,single_gestureclass,2.8286,24.451
gestureclass,single_gestureclass,2.8813,31.4999
gestureclass,single_gestureclass,2.9781,34.4257
gestureclass,single_gestureclass,2.9831,45.1005
gestureclass,single_gestureclass,2.9961,49.2964
gestureclass,single_gestureclass,3.004,41.4793
gestureclass,single_gestureclass,3.0305,30.8483
gestureclass,single_gestureclass,3.0425,34.5123
gestureclass,single_gestureclass,3.0607,31.9502
gestureclass,single_gestureclass,3.0757,31.8244
gestureclass,single_gestureclass,3.1728,37.612
gestureclass,single_gestureclass,3.1858,41.0023
gestureclass,single_gestureclass,3.1948,46.6483
gestureclass,single_gestureclass,3.2557,23.9627
gestureclass,single_gestureclass,3.2647,30.5133
gestureclass,single_gestureclass,3.3515,22.9313
gestureclass,single_gestureclass,3.3977,23.164
gestureclass,single_gestureclass,3.4621,25.9805
gestureclass,single_gestureclass,3.5113,23.6328
gestureclass,single_gestureclass,3.5372,20.4871
gestureclass,single_gestureclass,3.5411,31.7674
gestureclass,single_gestureclass,3.55,40.0283
gestureclass,single_gestureclass,3.5771,27.9081
gestureclass,single_gestureclass,3.5772,45.0387
gestureclass,single_gestureclass,3.5814,40.9501
gestureclass,single_gestureclass,3.6093,29.0868
gestureclass,single_gestureclass,3.6113,42.1262
gestureclass,single_gestureclass,3.6223,45.9769
gestureclass,single_gestureclass,3.7056,26.8469
gestureclass,single_gestureclass,3.7085,39.408
gestureclass,single_gestureclass,3.7193,44.251
gestureclass,single_gestureclass,3.7532,25.2345
gestureclass,single_gestureclass,3.7897,22.8934
gestureclass,single_gestureclass,3.8358,27.55
gestureclass,single_gestureclass,3.8533,26.5923
gestureclass,single_gestureclass,3.8716,24.2851
gestureclass,single_gestureclass,3.8821,28.547
gestureclass,single_gestureclass,3.9478,20.4372
gestureclass,single_gestureclass,3.9624,22.6493
gestureclass,single_gestureclass,3.9725,33.3099
gestureclass,single_gestureclass,3.9745,50.1182
gestureclass,single_gestureclass,3.9963,43.9324
gestureclass,single_gestureclass,4.008,48.5764
gestureclass,single_gestureclass,4.0139,42.6879
gestureclass,single_gestureclass,4.0389,32.7976
gestureclass,single_gestureclass,4.104,24.6761
gestureclass,single_gestureclass,4.122,21.806
gestureclass,single_gestureclass,4.1651,27.8094
gestureclass,single_gestureclass,4.2242,24.6744
gestureclass,single_gestureclass,4.2761,27.0832
gestureclass,single_gestureclass,4.3235,26.3407
gestureclass,single_gestureclass,4.3274,38.7852
gestureclass,single_gestureclass,4.3435,37.6823
gestureclass,single_gestureclass,4.3521,59.5021
gestureclass,single_gestureclass,4.4168,20.7665
gestureclass,single_gestureclass,4.4273,26.5112
gestureclass,single_gestureclass,4.4387,30.0026
gestureclass,single_gestureclass,4.509,29.6483
gestureclass,single_gestureclass,4.5331,21.8256
gestureclass,single_gestureclass,4.538,33.2184
gestureclass,single_gestureclass,4.5561,33.7808
gestureclass,single_gestureclass,4.5795,26.679
gestureclass,single_gestureclass,4.5814,40.8592
gestureclass,single_gestureclass,4.5892,49.8338
gestureclass,single_gestureclass,4.5933,45.6643
gestureclass,single_gestureclass,4.6165,37.5249
gestureclass,single_gestureclass,4.654,17.5962
gestureclass,single_gestureclass,4.6728,17.3674
gestureclass,single_gestureclass,4.7114,20.5841
gestureclass,single_gestureclass,4.7753,26.7375
gestureclass,single_gestureclass,4.8163,30.0906
gestureclass,single_gestureclass,4.8164,45.5167
gestureclass,single_gestureclass,4.8367,42.6931
gestureclass,single_gestureclass,4.8607,34.7164
gestureclass,single_gestureclass,4.8681,43.7276
gestureclass,single_gestureclass,4.8751,36.8135
gestureclass,single_gestureclass,4.8907,53.7937
gestureclass,single_gestureclass,4.8926,51.8966
gestureclass,single_gestureclass,4.9637,26.4173
gestureclass,single_gestureclass,5.0705,25.4364
gestureclass,single_gestureclass,5.1192,24.4634
gestureclass,single_gestureclass,5.1448,20.8697
gestureclass,single_gestureclass,5.1518,30.0796
gestureclass,single_gestureclass,5.1536,43.556
gestureclass,single_gestureclass,5.2075,23.0067
gestureclass,single_gestureclass,5.2348,19.8617
gestureclass,single_gestureclass,5.2879,21.3709
