task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
qwenA,stfq,586,3.4471,93458.477,94812.017,183152.072,190434.256,5044.774,5044.774,0.0,0.0,88412.886,0.0,88413.703
qwenB,stfq,814,4.7882,231905.621,279004.541,352085.419,358213.488,5110.497,5110.497,0.0,0.0,226794.093,0.0,226795.124
