task,tpc_count,concurrency,send_elapsed_sec,complete_elapsed_sec,latency_ms,total_response_time_ms,server_exec_ms,server_proc_ms,server_swap_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns,worker_id
ecgclass,1,1,0.0001,0.7976,797.5116,797.5116,792.7994,666.7344,0.0029,3.9005,4.7122,1775532107751132389,0
ecgclass,1,1,0.7976,0.8183,20.668,20.668,15.2047,14.1388,0.0035,4.8313,5.4633,1775532108549586828,0
ecgclass,1,1,0.8183,0.8643,46.0446,46.0446,38.2578,37.2302,0.0033,7.1225,7.7868,1775532108572557680,0
ecgclass,1,1,0.8643,0.9103,45.9058,45.9058,40.1871,39.1847,0.0031,5.0836,5.7187,1775532108616573611,0
ecgclass,1,1,0.9103,0.9563,46.0176,46.0176,40.7409,39.7271,0.0028,4.6389,5.2768,1775532108662046125,0
ecgclass,1,1,0.9563,1.0026,46.3245,46.3245,41.0089,39.747,0.0028,4.6625,5.3156,1775532108708099161,0
ecgclass,1,1,1.0026,1.0485,45.8562,45.8562,36.9968,35.9922,0.003,8.2335,8.8594,1775532108758005850,0
ecgclass,1,1,1.0485,1.0944,45.9449,45.9449,37.4451,36.4706,0.0025,7.8883,8.4998,1775532108803527319,0
ecgclass,1,1,1.0945,1.1405,46.0906,46.0906,40.7832,39.78,0.003,4.6394,5.3074,1775532108846235207,0
ecgclass,1,1,1.1406,1.1868,46.2928,46.2928,39.7529,38.7358,0.0025,5.888,6.5399,1775532108893585293,0
ecgclass,1,1,1.1869,1.2328,45.9361,45.9361,39.5463,38.5137,0.0025,5.7416,6.3898,1775532108939743647,0
ecgclass,1,1,1.2328,1.2794,46.576,46.576,40.1638,39.1291,0.0028,5.7166,6.4122,1775532108985666395,0
ecgclass,1,1,1.2794,1.3257,46.3307,46.3307,41.6337,40.2427,0.0028,4.0181,4.697,1775532109030554799,0
ecgclass,1,1,1.3257,1.3714,45.7129,45.7129,40.0873,39.0853,0.0025,4.9462,5.6257,1775532109077825875,0
ecgclass,1,1,1.3715,1.4177,46.2811,46.2811,39.7503,38.7259,0.0022,5.8634,6.5308,1775532109124467790,0
ecgclass,1,1,1.4178,1.4636,45.8696,45.8696,40.4663,39.4758,0.0023,4.7388,5.4033,1775532109169635685,0
ecgclass,1,1,1.4636,1.5098,46.1507,46.1507,40.7704,39.7567,0.0025,4.7016,5.3803,1775532109215478987,0
ecgclass,1,1,1.5098,1.5559,46.144,46.144,39.8411,38.8375,0.0023,5.6553,6.3029,1775532109262596107,0
ecgclass,1,1,1.556,1.6019,45.9461,45.9461,37.6439,36.6253,0.0023,7.6499,8.3022,1775532109310746495,0
ecgclass,1,1,1.6019,1.6479,45.9869,45.9869,39.2864,38.2372,0.0026,6.0418,6.7005,1775532109355095307,0
ecgclass,1,1,1.6479,1.6943,46.4163,46.4163,41.0663,39.9999,0.0034,4.6456,5.35,1775532109399697213,0
ecgclass,1,1,1.6943,1.7406,46.243,46.243,40.0945,38.9952,0.0027,5.4677,6.1484,1775532109446946481,0
ecgclass,1,1,1.7406,1.7868,46.1986,46.1986,39.5081,38.5317,0.0021,6.0482,6.6905,1775532109493781626,0
ecgclass,1,1,1.7868,1.8327,45.9051,45.9051,39.3859,38.4368,0.0026,5.8534,6.5192,1775532109539797389,0
ecgclass,1,1,1.8327,1.8788,46.0958,46.0958,35.2726,34.2718,0.0022,10.1676,10.8233,1775532109590028194,0
ecgclass,1,1,1.8788,1.9248,46.0095,46.0095,37.0211,36.0406,0.0026,8.3778,8.9884,1775532109634346784,0
ecgclass,1,1,1.9248,1.9709,46.0181,46.0181,40.7971,39.7998,0.0027,4.59,5.2211,1775532109676579653,0
ecgclass,1,1,1.9709,2.0171,46.2115,46.2115,36.9611,35.9225,0.0024,8.5654,9.2504,1775532109726584624,0
ecgclass,1,1,2.0171,2.0634,46.2725,46.2725,37.996,37.0032,0.0026,7.5984,8.2765,1775532109771840350,0
ecgclass,1,1,2.0634,2.1094,45.9678,45.9678,38.0142,36.9657,0.0025,7.2768,7.9536,1775532109817802742,0
ecgclass,1,1,2.1094,2.1555,46.1369,46.1369,39.9691,38.9102,0.0026,5.5351,6.1678,1775532109862040857,0
ecgclass,1,1,2.1555,2.2016,46.1161,46.1161,39.5216,38.5298,0.003,5.9099,6.5945,1775532109908563599,0
ecgclass,1,1,2.2016,2.248,46.3753,46.3753,40.9761,39.563,0.0028,4.7519,5.3992,1775532109953532988,0
ecgclass,1,1,2.248,2.2938,45.759,45.759,37.8325,36.8275,0.0024,7.2737,7.9264,1775532110002441688,0
ecgclass,1,1,2.2938,2.3398,46.0212,46.0212,35.8018,34.829,0.0027,9.5952,10.2194,1775532110050533234,0
ecgclass,1,1,2.3398,2.3854,45.6142,45.6142,38.1355,37.1889,0.0022,6.8579,7.4788,1775532110093827774,0
ecgclass,1,1,2.3855,2.4315,46.0441,46.0441,40.0326,39.0965,0.0024,5.3844,6.0115,1775532110137979891,0
ecgclass,1,1,2.4315,2.4776,46.0689,46.0689,39.5805,38.6235,0.0024,5.8396,6.4884,1775532110184490207,0
ecgclass,1,1,2.4776,2.5238,46.1884,46.1884,34.8247,33.8526,0.0021,10.7286,11.3636,1775532110235460692,0
ecgclass,1,1,2.5238,2.5698,46.011,46.011,39.5581,38.5956,0.0023,5.8036,6.4529,1775532110276735358,0
ecgclass,1,1,2.5698,2.616,46.221,46.221,36.8911,35.8682,0.0027,8.7018,9.3299,1775532110325655213,0
ecgclass,1,1,2.616,2.6619,45.841,45.841,39.511,38.5222,0.0024,5.6808,6.33,1775532110368866936,0
ecgclass,1,1,2.6619,2.7082,46.289,46.289,41.021,39.629,0.0024,4.6346,5.268,1775532110413672604,0
ecgclass,1,1,2.7082,2.7539,45.6927,45.6927,40.6123,39.6425,0.0024,4.4553,5.0804,1775532110459793804,0
ecgclass,1,1,2.7539,2.7999,46.001,46.001,38.0557,37.1002,0.0027,7.3326,7.9452,1775532110508374950,0
ecgclass,1,1,2.7999,2.8459,46.0148,46.0148,38.2324,37.2711,0.0024,7.1962,7.7824,1775532110554250763,0
ecgclass,1,1,2.8459,2.8919,45.9366,45.9366,38.032,37.0837,0.0022,7.2968,7.9046,1775532110600376942,0
ecgclass,1,1,2.8919,2.9383,46.4628,46.4628,41.4598,40.4935,0.0024,4.3368,5.0029,1775532110643364373,0
ecgclass,1,1,2.9384,2.984,45.6035,45.6035,37.3102,36.3081,0.0027,7.6768,8.2933,1775532110693178587,0
ecgclass,1,1,2.984,3.0303,46.3567,46.3567,40.6602,39.6766,0.0028,5.0421,5.6965,1775532110736158462,0
ecgclass,1,1,3.0303,3.0768,46.4647,46.4647,39.9823,38.9865,0.0027,5.8148,6.4823,1775532110783299856,0
ecgclass,1,1,3.0768,3.1224,45.5673,45.5673,37.188,36.184,0.003,7.6995,8.3793,1775532110831660471,0
ecgclass,1,1,3.1224,3.1686,46.1802,46.1802,39.7262,38.7194,0.0029,5.7912,6.454,1775532110875331210,0
ecgclass,1,1,3.1686,3.2154,46.7932,46.7932,38.6063,37.6368,0.0024,7.5493,8.187,1775532110923282355,0
ecgclass,1,1,3.2154,3.2611,45.7132,45.7132,36.6587,35.6934,0.002,8.404,9.0545,1775532110970941494,0
ecgclass,1,1,3.2611,3.3073,46.1774,46.1774,37.0011,36.0021,0.0025,8.5258,9.1762,1775532111016788135,0
ecgclass,1,1,3.3073,3.3536,46.3011,46.3011,35.8785,34.8909,0.0026,9.7871,10.4226,1775532111064237608,0
ecgclass,1,1,3.3536,3.3998,46.1981,46.1981,37.0866,36.0465,0.0026,8.4569,9.1115,1775532111109220360,0
ecgclass,1,1,3.3998,3.4462,46.3529,46.3529,38.6402,37.6016,0.0025,7.0746,7.7127,1775532111154046383,0
ecgclass,1,1,3.4462,3.4919,45.7344,45.7344,38.8032,37.8086,0.002,6.3007,6.9312,1775532111199638043,0
ecgclass,1,1,3.4919,3.5387,46.7651,46.7651,38.9243,37.9505,0.0027,7.1735,7.8408,1775532111246256899,0
ecgclass,1,1,3.5387,3.584,45.2771,45.2771,41.2522,40.3022,0.0024,3.4163,4.0249,1775532111289276000,0
ecgclass,1,1,3.584,3.6302,46.1929,46.1929,38.779,37.7239,0.0028,6.7365,7.4139,1775532111337885533,0
ecgclass,1,1,3.6302,3.6767,46.4661,46.4661,38.7671,37.3282,0.0024,7.0362,7.699,1775532111384389840,0
ecgclass,1,1,3.6767,3.7223,45.6359,45.6359,40.4075,39.3944,0.0023,4.5807,5.2285,1775532111428411870,0
ecgclass,1,1,3.7223,3.7687,46.3278,46.3278,40.0241,39.0458,0.0027,5.6455,6.3037,1775532111475125801,0
ecgclass,1,1,3.7687,3.8144,45.6975,45.6975,35.2302,34.2553,0.0024,9.8143,10.4672,1775532111525633990,0
