req_idx,send_time,latency_ms
0,1773464255.495590,276.428
1,1773464255.510176,271.786
2,1773464255.797706,68.830
3,1773464255.865363,32.061
4,1773464256.115054,14.574
5,1773464256.196450,16.100
6,1773464256.322038,10.834
7,1773464256.566750,24.275
8,1773464256.703682,11.615
9,1773464256.709188,24.862
10,1773464256.991765,19.214
11,1773464257.108095,11.320
12,1773464257.134497,11.050
13,1773464257.153628,10.937
14,1773464257.265984,11.571
15,1773464257.280832,18.156
16,1773464257.372120,12.120
17,1773464257.379562,14.232
18,1773464257.383795,19.286
19,1773464257.478705,12.017
20,1773464257.482043,18.003
21,1773464257.618864,11.779
22,1773464257.763570,18.894
23,1773464257.873619,12.320
24,1773464258.006086,10.894
25,1773464258.218665,11.668
26,1773464258.224069,15.558
27,1773464258.263570,18.181
28,1773464258.391388,10.894
29,1773464258.413718,16.705
30,1773464258.542762,14.679
31,1773464258.573526,11.150
32,1773464258.585754,16.435
33,1773464258.613276,11.197
34,1773464258.617717,25.441
35,1773464259.076382,11.796
36,1773464259.398033,16.284
37,1773464259.418460,21.359
38,1773464259.419731,29.594
39,1773464259.433419,36.655
40,1773464259.438634,31.441
41,1773464259.473161,16.185
42,1773464259.697284,11.503
43,1773464259.986358,11.173
44,1773464260.090684,11.231
45,1773464260.408516,23.101
46,1773464260.436698,13.724
47,1773464260.470787,19.494
48,1773464260.593227,11.543
49,1773464260.731024,11.699
50,1773464260.916922,11.107
51,1773464261.246835,10.994
52,1773464261.271222,10.925
53,1773464261.472314,10.939
54,1773464261.508347,11.315
55,1773464261.669564,10.837
56,1773464261.672783,16.928
57,1773464262.062717,18.496
58,1773464262.291061,11.472
59,1773464262.399704,12.196
60,1773464262.599804,11.174
61,1773464262.643074,11.453
62,1773464262.670875,11.942
63,1773464263.328190,11.948
64,1773464263.430370,11.019
65,1773464263.493881,11.433
66,1773464263.781167,20.363
67,1773464264.097735,11.986
68,1773464264.147867,17.009
69,1773464264.158403,15.842
70,1773464264.225451,11.543
71,1773464264.398006,11.694
72,1773464264.535611,11.340
73,1773464264.568041,11.218
74,1773464264.628361,11.719
75,1773464264.656758,22.271
76,1773464264.733267,11.443
77,1773464264.773333,21.374
78,1773464264.957338,11.602
79,1773464265.435835,18.463
80,1773464265.445497,18.160
