req_idx,send_time,latency_ms
0,1773464255.495580,276.435
1,1773464255.631499,203.089
2,1773464255.756554,78.043
3,1773464255.783044,61.735
4,1773464255.848861,48.554
5,1773464256.048197,11.297
6,1773464256.074688,20.154
7,1773464256.355793,10.955
8,1773464256.417287,11.540
9,1773464256.545086,12.172
10,1773464256.551522,15.357
11,1773464256.560565,30.456
12,1773464256.655489,17.076
13,1773464256.656832,15.737
14,1773464256.856948,12.564
15,1773464256.870590,10.810
16,1773464256.954510,16.560
17,1773464257.278629,10.991
18,1773464257.666206,11.006
19,1773464257.670466,16.119
20,1773464257.718352,12.229
21,1773464257.763547,18.914
22,1773464257.905030,11.173
23,1773464257.930290,11.127
24,1773464257.991066,10.942
25,1773464258.245705,12.558
26,1773464258.331828,11.432
27,1773464258.394613,17.031
28,1773464258.420935,18.814
29,1773464258.798753,11.781
30,1773464258.829623,11.123
31,1773464259.056077,12.228
32,1773464259.179415,17.474
33,1773464259.221859,21.780
34,1773464259.334132,12.172
35,1773464259.752897,17.210
36,1773464259.807240,11.740
37,1773464259.822057,15.625
38,1773464259.948545,11.133
39,1773464259.950964,23.499
40,1773464259.974314,10.968
41,1773464260.250925,11.531
42,1773464260.391606,15.834
43,1773464260.409788,31.265
44,1773464260.540212,10.910
45,1773464260.827880,12.228
46,1773464260.962130,11.474
47,1773464261.038865,18.404
48,1773464261.206488,12.406
49,1773464261.222973,14.532
50,1773464261.406205,16.110
51,1773464261.451701,13.534
52,1773464261.588799,12.049
53,1773464261.685477,13.593
54,1773464261.728170,11.348
55,1773464262.081074,10.914
56,1773464262.190541,21.638
57,1773464262.249279,11.690
58,1773464262.420223,16.004
59,1773464262.441533,16.985
60,1773464262.503074,11.306
61,1773464262.573245,16.445
62,1773464262.662613,10.932
63,1773464262.905706,12.570
64,1773464263.021866,10.906
65,1773464263.059871,11.419
66,1773464263.098391,11.331
67,1773464263.174613,10.828
68,1773464263.371585,10.904
69,1773464263.401584,11.360
70,1773464263.506390,10.806
71,1773464263.571978,11.150
72,1773464263.574176,23.785
73,1773464263.668887,21.114
74,1773464263.696087,10.992
75,1773464263.775966,16.341
76,1773464263.826699,10.910
77,1773464263.902742,12.008
78,1773464263.978276,10.814
79,1773464264.070241,12.193
80,1773464264.089512,10.897
81,1773464264.177318,11.025
82,1773464264.301841,15.611
83,1773464264.332811,15.099
84,1773464264.513262,11.964
85,1773464264.639698,10.981
86,1773464264.646166,13.975
87,1773464264.835214,10.896
88,1773464264.912248,11.990
89,1773464265.139245,11.057
90,1773464265.182662,10.869
91,1773464265.201612,10.991
92,1773464265.218681,10.904
93,1773464265.234880,16.974
94,1773464265.485749,11.337
