task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing,4137,7.0119,32.097,26.442,52.163,68.813,27.782,26.566,0.002,0.639,3.769,0.0,4.315
gestureclass,no_sharing,4180,7.0847,32.336,26.509,52.783,69.219,27.871,26.638,0.002,0.655,3.917,0.0,4.465
