task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,sharing,103,10.3,47.873,34.229,89.497,123.438,33.918,3.77,0.001,23.528,9.352,13.955
vocseg,sharing,86,8.6,52.998,41.839,114.668,145.11,35.925,3.724,0.001,25.346,12.395,17.073
