task,condition,elapsed_sec,latency_ms
ecgclass,single_ecgclass,0.0,285.6457
ecgclass,single_ecgclass,0.0605,245.8262
ecgclass,single_ecgclass,0.1192,187.1812
ecgclass,single_ecgclass,0.1798,126.8852
ecgclass,single_ecgclass,0.1854,121.2783
ecgclass,single_ecgclass,0.1877,118.9773
ecgclass,single_ecgclass,0.2243,82.4146
ecgclass,single_ecgclass,0.2599,46.8481
ecgclass,single_ecgclass,0.3379,13.2837
ecgclass,single_ecgclass,0.3395,23.3066
ecgclass,single_ecgclass,0.3659,13.2456
ecgclass,single_ecgclass,0.3672,23.5906
ecgclass,single_ecgclass,0.3949,12.2302
ecgclass,single_ecgclass,0.4383,12.6758
ecgclass,single_ecgclass,0.4488,13.6144
ecgclass,single_ecgclass,0.4786,13.8974
ecgclass,single_ecgclass,0.4821,22.9747
ecgclass,single_ecgclass,0.4845,20.6697
ecgclass,single_ecgclass,0.4923,24.8914
ecgclass,single_ecgclass,0.5153,13.8626
ecgclass,single_ecgclass,0.5252,15.5363
ecgclass,single_ecgclass,0.5569,12.9824
ecgclass,single_ecgclass,0.5625,18.9934
ecgclass,single_ecgclass,0.6086,13.0656
ecgclass,single_ecgclass,0.6388,12.9821
ecgclass,single_ecgclass,0.6549,12.3911
ecgclass,single_ecgclass,0.6652,14.4298
ecgclass,single_ecgclass,0.6774,14.9863
ecgclass,single_ecgclass,0.6787,13.9291
ecgclass,single_ecgclass,0.6837,20.5078
ecgclass,single_ecgclass,0.7008,15.5265
ecgclass,single_ecgclass,0.7104,17.4673
ecgclass,single_ecgclass,0.7419,12.563
ecgclass,single_ecgclass,0.7596,13.0205
ecgclass,single_ecgclass,0.7651,19.768
ecgclass,single_ecgclass,0.7768,19.7792
ecgclass,single_ecgclass,0.793,15.3871
ecgclass,single_ecgclass,0.8016,18.4639
ecgclass,single_ecgclass,0.8095,22.7647
ecgclass,single_ecgclass,0.8312,12.7633
ecgclass,single_ecgclass,0.8393,15.9802
ecgclass,single_ecgclass,0.8724,12.1148
ecgclass,single_ecgclass,0.9067,12.9673
ecgclass,single_ecgclass,0.9338,12.8939
ecgclass,single_ecgclass,0.9363,21.8568
ecgclass,single_ecgclass,0.9643,12.1272
ecgclass,single_ecgclass,0.9986,13.1576
ecgclass,single_ecgclass,1.0259,12.7647
ecgclass,single_ecgclass,1.0334,17.5529
ecgclass,single_ecgclass,1.0417,22.1651
ecgclass,single_ecgclass,1.045,18.9505
ecgclass,single_ecgclass,1.0541,21.9142
ecgclass,single_ecgclass,1.0544,21.7233
ecgclass,single_ecgclass,1.0587,17.4108
ecgclass,single_ecgclass,1.0923,12.2445
ecgclass,single_ecgclass,1.1927,12.9516
ecgclass,single_ecgclass,1.2055,12.4953
ecgclass,single_ecgclass,1.2129,17.02
ecgclass,single_ecgclass,1.2231,18.9276
ecgclass,single_ecgclass,1.232,22.0282
ecgclass,single_ecgclass,1.2354,18.6584
ecgclass,single_ecgclass,1.2622,12.666
ecgclass,single_ecgclass,1.297,12.6903
ecgclass,single_ecgclass,1.3349,13.1419
ecgclass,single_ecgclass,1.4683,12.5544
