task,tpc_count,concurrency,send_elapsed_sec,complete_elapsed_sec,latency_ms,total_response_time_ms,server_exec_ms,server_proc_ms,server_swap_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns,worker_id
ecgclass,5,1,0.0001,0.3684,368.3233,368.3233,366.4598,342.9058,0.0041,1.0383,1.8636,1775518436261541599,0
ecgclass,5,1,0.3684,0.3959,27.4565,27.4565,25.8037,24.7937,0.0042,0.9773,1.6528,1775518436629815528,0
ecgclass,5,1,0.3959,0.4333,37.4658,37.4658,36.0068,34.9632,0.0043,0.7982,1.459,1775518436657106672,0
ecgclass,5,1,0.4333,0.4705,37.174,37.174,35.7866,34.7149,0.0044,0.7792,1.3874,1775518436694566010,0
ecgclass,5,1,0.4705,0.5076,37.0238,37.0238,35.5615,34.5584,0.004,0.7837,1.4623,1775518436731755556,0
ecgclass,5,1,0.5076,0.5454,37.8025,37.8025,36.2933,34.9708,0.0034,0.8025,1.5091,1775518436768809663,0
ecgclass,5,1,0.5454,0.5831,37.7226,37.7226,36.3077,35.2882,0.0031,0.7751,1.4149,1775518436806596288,0
ecgclass,5,1,0.5831,0.6209,37.811,37.811,36.3203,35.3047,0.0039,0.814,1.4908,1775518436844369579,0
ecgclass,5,1,0.6209,0.6584,37.4537,37.4537,35.9511,34.9348,0.0036,0.8199,1.5026,1775518436882198621,0
ecgclass,5,1,0.6584,0.6962,37.7743,37.7743,36.3777,35.3152,0.0038,0.7546,1.3966,1775518436919600067,0
ecgclass,5,1,0.6962,0.7344,38.2447,38.2447,36.746,35.6988,0.0034,0.797,1.4987,1775518436957428116,0
ecgclass,5,1,0.7344,0.7721,37.6787,37.6787,36.2098,35.1711,0.0035,0.7777,1.469,1775518436995664975,0
ecgclass,5,1,0.7721,0.8103,38.1525,38.1525,36.6202,35.25,0.0033,0.8254,1.5323,1775518437033402360,0
ecgclass,5,1,0.8103,0.8475,37.1876,37.1876,35.7105,34.7002,0.0032,0.7873,1.4771,1775518437071529070,0
ecgclass,5,1,0.8475,0.885,37.498,37.498,36.0253,34.9709,0.0039,0.8051,1.4727,1775518437108746516,0
ecgclass,5,1,0.885,0.9224,37.3638,37.3638,35.8202,34.802,0.0036,0.8469,1.5436,1775518437146298269,0
ecgclass,5,1,0.9224,0.9598,37.3755,37.3755,35.9204,34.896,0.0037,0.7815,1.455,1775518437183609156,0
ecgclass,5,1,0.9598,0.9976,37.7834,37.7834,36.2427,35.2118,0.0038,0.828,1.5407,1775518437221043604,0
ecgclass,5,1,0.9976,1.0355,37.9219,37.9219,36.4411,35.395,0.004,0.8054,1.4808,1775518437258815975,0
ecgclass,5,1,1.0355,1.0733,37.765,37.765,36.2095,35.1623,0.0039,0.8752,1.5556,1775518437296820004,0
ecgclass,5,1,1.0733,1.1107,37.3979,37.3979,35.9288,34.8837,0.0032,0.7839,1.469,1775518437334505389,0
ecgclass,5,1,1.1107,1.1483,37.6213,37.6213,36.0823,35.0164,0.0041,0.802,1.539,1775518437371933383,0
ecgclass,5,1,1.1483,1.1857,37.365,37.365,35.8692,34.8419,0.0044,0.8175,1.4958,1775518437409581852,0
ecgclass,5,1,1.1857,1.2237,38.0449,38.0449,36.5464,35.5479,0.0037,0.7999,1.4985,1775518437446941962,0
ecgclass,5,1,1.2238,1.2618,38.0034,38.0034,36.4866,35.4806,0.0044,0.819,1.5168,1775518437485017462,0
ecgclass,5,1,1.2618,1.2996,37.8575,37.8575,36.3638,35.3522,0.0035,0.8128,1.4937,1775518437523027119,0
ecgclass,5,1,1.2996,1.3374,37.7207,37.7207,36.2049,35.1695,0.0035,0.809,1.5157,1775518437560892734,0
ecgclass,5,1,1.3374,1.375,37.6587,37.6587,36.1668,35.1161,0.0046,0.8125,1.4919,1775518437598628858,0
ecgclass,5,1,1.375,1.4125,37.4486,37.4486,35.8961,34.8788,0.0034,0.8614,1.5525,1775518437636348310,0
ecgclass,5,1,1.4125,1.4502,37.6539,37.6539,36.1705,35.1075,0.004,0.8314,1.4835,1775518437673779101,0
ecgclass,5,1,1.4502,1.4878,37.6644,37.6644,36.1314,35.0881,0.0034,0.8378,1.533,1775518437711451305,0
ecgclass,5,1,1.4878,1.5253,37.4279,37.4279,35.9493,34.9041,0.0045,0.8063,1.4786,1775518437749096499,0
ecgclass,5,1,1.5253,1.5634,38.1444,38.1444,36.6986,35.2728,0.0033,0.7973,1.4458,1775518437786526462,0
ecgclass,5,1,1.5634,1.6006,37.2057,37.2057,35.7124,34.7013,0.0042,0.8285,1.4933,1775518437824714782,0
ecgclass,5,1,1.6007,1.6384,37.6942,37.6942,36.2088,35.2154,0.0038,0.7966,1.4854,1775518437861901237,0
ecgclass,5,1,1.6384,1.6764,37.9927,37.9927,36.5019,35.4664,0.0045,0.7832,1.4908,1775518437899594849,0
ecgclass,5,1,1.6764,1.7139,37.5631,37.5631,36.1496,35.129,0.0036,0.7687,1.4135,1775518437937585212,0
ecgclass,5,1,1.7139,1.7516,37.6692,37.6692,36.2012,35.1726,0.004,0.807,1.468,1775518437975198735,0
ecgclass,5,1,1.7516,1.789,37.3693,37.3693,36.0006,34.9988,0.0035,0.756,1.3687,1775518438012828604,0
ecgclass,5,1,1.789,1.8263,37.2796,37.2796,35.8412,34.8218,0.0035,0.7701,1.4384,1775518438050223635,0
ecgclass,5,1,1.8263,1.8644,38.0654,38.0654,36.5979,35.5629,0.0043,0.7832,1.4675,1775518438087528253,0
ecgclass,5,1,1.8644,1.9022,37.8201,37.8201,36.4226,35.3779,0.0036,0.7451,1.3975,1775518438125566605,0
ecgclass,5,1,1.9022,1.9408,38.6345,38.6345,37.1855,35.4894,0.0044,0.7911,1.4491,1775518438163443828,0
ecgclass,5,1,1.9409,1.9778,36.9179,36.9179,35.4591,34.4467,0.0038,0.7842,1.4588,1775518438202083669,0
ecgclass,5,1,1.9778,2.0154,37.6003,37.6003,36.1288,35.0868,0.0047,0.7911,1.4715,1775518438239020110,0
ecgclass,5,1,2.0154,2.0528,37.447,37.447,36.0156,34.9795,0.0033,0.7708,1.4314,1775518438276612816,0
ecgclass,5,1,2.0529,2.0903,37.4525,37.4525,35.988,34.978,0.004,0.7801,1.4645,1775518438314080467,0
ecgclass,5,1,2.0903,2.1278,37.4591,37.4591,36.0303,35.0092,0.0038,0.7739,1.4289,1775518438351538279,0
ecgclass,5,1,2.1278,2.166,38.2059,38.2059,36.747,35.7361,0.004,0.8135,1.4589,1775518438389049666,0
ecgclass,5,1,2.166,2.2039,37.9193,37.9193,36.474,35.4856,0.0037,0.7966,1.4453,1775518438427251515,0
