task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,fifo,4114,24.2,19705.008,19164.268,40439.61,42366.655,838.337,835.419,0.003,0.208,18864.688,0.0,18866.671
gestureclass,fifo,10170,59.8235,77369.602,97125.234,114846.861,116394.689,877.982,876.109,0.003,0.031,76488.982,0.0,76491.621
