task,tpc_count,concurrency,send_elapsed_sec,complete_elapsed_sec,latency_ms,total_response_time_ms,server_exec_ms,server_proc_ms,server_swap_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns,worker_id
ecgclass,7,1,0.0,0.2867,286.6654,286.6654,282.2779,272.8896,0.0024,3.6385,4.3875,1775514499902114791,0
ecgclass,7,1,0.2867,0.3054,18.6446,18.6446,12.2345,11.4855,0.001,5.9805,6.4101,1775514500191133049,0
ecgclass,7,1,0.3054,0.324,18.6679,18.6679,11.7775,11.0827,0.0009,6.5145,6.8905,1775514500210318854,0
ecgclass,7,1,0.324,0.3431,19.0959,19.0959,11.8488,11.1747,0.0014,6.8874,7.2471,1775514500229365653,0
ecgclass,7,1,0.3431,0.3595,16.3045,16.3045,11.0648,10.4952,0.0011,4.8542,5.2397,1775514500246433428,0
ecgclass,7,1,0.3595,0.3766,17.1242,17.1242,11.0614,10.3843,0.0009,5.6822,6.0628,1775514500263571486,0
ecgclass,7,1,0.3766,0.396,19.4046,19.4046,11.8107,11.155,0.0013,7.226,7.5939,1775514500282244819,0
ecgclass,7,1,0.396,0.4137,17.7195,17.7195,11.6875,11.0076,0.001,5.7042,6.032,1775514500300133429,0
ecgclass,7,1,0.4137,0.4315,17.7567,17.7567,11.5919,11.0142,0.0008,5.7795,6.1648,1775514500317933185,0
ecgclass,7,1,0.4315,0.45,18.4793,18.4793,11.8152,11.0879,0.001,6.263,6.6642,1775514500336179180,0
ecgclass,7,1,0.45,0.4688,18.7833,18.7833,12.3141,11.6223,0.0009,6.0542,6.4692,1775514500354456317,0
ecgclass,7,1,0.4688,0.4881,19.2933,19.2933,12.0162,11.3177,0.0015,6.7782,7.2771,1775514500373970016,0
ecgclass,7,1,0.4881,0.5094,21.302,21.302,11.9887,11.0276,0.0011,8.9169,9.3133,1775514500395411977,0
ecgclass,7,1,0.5094,0.5281,18.7767,18.7767,11.8997,11.1939,0.0009,6.4912,6.877,1775514500414295358,0
ecgclass,7,1,0.5282,0.5471,18.9881,18.9881,11.4201,10.8453,0.0009,7.1669,7.5681,1775514500433754616,0
ecgclass,7,1,0.5472,0.5631,15.9242,15.9242,11.2165,10.6009,0.001,4.3457,4.7077,1775514500449928013,0
ecgclass,7,1,0.5631,0.5807,17.6382,17.6382,11.1795,10.5961,0.0008,6.0914,6.4587,1775514500467603894,0
ecgclass,7,1,0.5807,0.6015,20.7973,20.7973,11.3943,10.7507,0.0009,9.0396,9.4029,1775514500488196138,0
ecgclass,7,1,0.6015,0.6183,16.7909,16.7909,11.409,10.8479,0.0008,4.9953,5.3818,1775514500504954290,0
ecgclass,7,1,0.6183,0.6366,18.3077,18.3077,11.8141,11.1082,0.001,6.0952,6.4936,1775514500522850090,0
ecgclass,7,1,0.6366,0.6526,15.9745,15.9745,11.2183,10.5925,0.0009,4.3981,4.7562,1775514500539465886,0
ecgclass,7,1,0.6526,0.6717,19.0825,19.0825,11.921,11.1807,0.001,6.8216,7.1616,1775514500557869348,0
ecgclass,7,1,0.6717,0.6907,18.9617,18.9617,11.5796,10.8899,0.0009,6.9668,7.3821,1775514500577102375,0
ecgclass,7,1,0.6907,0.7082,17.5548,17.5548,11.1224,10.5796,0.001,6.0802,6.4323,1775514500595182353,0
ecgclass,7,1,0.7082,0.7264,18.1301,18.1301,12.2819,11.6081,0.0009,5.4772,5.8481,1775514500612139313,0
ecgclass,7,1,0.7264,0.7451,18.7471,18.7471,11.8769,11.1764,0.0009,6.4752,6.8702,1775514500631272596,0
ecgclass,7,1,0.7451,0.7619,16.8133,16.8133,11.6242,11.0425,0.0009,4.8299,5.189,1775514500648380663,0
ecgclass,7,1,0.7619,0.779,17.0362,17.0362,11.8229,11.1516,0.0009,4.823,5.2133,1775514500665192377,0
ecgclass,7,1,0.779,0.7954,16.4428,16.4428,11.082,10.5304,0.0009,4.9555,5.3608,1775514500682367567,0
ecgclass,7,1,0.7954,0.8141,18.7104,18.7104,12.1159,11.2938,0.0016,6.0914,6.5945,1775514500699950824,0
ecgclass,7,1,0.8141,0.8327,18.5232,18.5232,11.6144,10.9412,0.0015,6.4218,6.9089,1775514500719000703,0
ecgclass,7,1,0.8327,0.8482,15.4824,15.4824,11.694,11.0185,0.0014,3.3391,3.7884,1775514500734459580,0
ecgclass,7,1,0.8482,0.865,16.8417,16.8417,11.718,10.8154,0.001,4.7452,5.1236,1775514500751355488,0
ecgclass,7,1,0.865,0.8818,16.7673,16.7673,11.2598,10.6524,0.0009,5.1169,5.5075,1775514500768575189,0
ecgclass,7,1,0.8818,0.9002,18.434,18.434,11.9831,11.2917,0.0009,6.0699,6.451,1775514500786300902,0
ecgclass,7,1,0.9002,0.9183,18.0554,18.0554,12.1357,11.4435,0.0009,5.5192,5.9198,1775514500804189052,0
ecgclass,7,1,0.9183,0.9348,16.5045,16.5045,11.3455,10.752,0.001,4.7858,5.159,1775514500821516678,0
ecgclass,7,1,0.9348,0.9533,18.5115,18.5115,11.9548,11.2534,0.0009,6.1655,6.5567,1775514500839406778,0
ecgclass,7,1,0.9533,0.9723,18.991,18.991,12.3756,11.6861,0.0009,6.2304,6.6153,1775514500857988607,0
ecgclass,7,1,0.9723,0.9908,18.455,18.455,11.5057,10.8747,0.0011,6.5832,6.9493,1775514500877337489,0
ecgclass,7,1,0.9908,1.0085,17.7031,17.7031,12.2191,11.5284,0.0009,5.1301,5.4839,1775514500894344902,0
ecgclass,7,1,1.0085,1.0271,18.5685,18.5685,11.9697,11.2552,0.001,6.2335,6.5988,1775514500913157731,0
ecgclass,7,1,1.0271,1.0443,17.2632,17.2632,11.9246,11.0357,0.0012,4.9462,5.3385,1775514500930460316,0
ecgclass,7,1,1.0444,1.0625,18.1468,18.1468,12.0624,11.3379,0.0013,5.7313,6.0843,1775514500948514013,0
ecgclass,7,1,1.0625,1.0789,16.3679,16.3679,11.4258,10.8368,0.0008,4.5526,4.9421,1775514500965487034,0
ecgclass,7,1,1.0789,1.0978,18.8768,18.8768,12.1743,11.3424,0.001,6.3298,6.7025,1775514500983637235,0
ecgclass,7,1,1.0978,1.1146,16.8817,16.8817,11.1265,10.5494,0.0009,5.3568,5.7552,1775514501001546406,0
ecgclass,7,1,1.1146,1.1341,19.4435,19.4435,11.7939,11.1036,0.0009,7.2963,7.6496,1775514501020374036,0
ecgclass,7,1,1.1341,1.1511,16.9795,16.9795,11.8882,11.1935,0.001,4.7162,5.0913,1775514501037242432,0
ecgclass,7,1,1.1511,1.1683,17.2687,17.2687,11.9703,11.2668,0.0011,4.8687,5.2983,1775514501054380040,0
ecgclass,7,1,1.1684,1.1893,20.9155,20.9155,12.5523,11.8108,0.001,8.0028,8.3632,1775514501074789227,0
ecgclass,7,1,1.1893,1.2066,17.2622,17.2622,11.9606,11.185,0.0009,4.9028,5.3016,1775514501092630255,0
ecgclass,7,1,1.2066,1.2242,17.6859,17.6859,11.3999,10.8121,0.001,5.9352,6.286,1775514501110930532,0
ecgclass,7,1,1.2243,1.2421,17.8442,17.8442,11.5258,10.9169,0.0009,5.933,6.3184,1775514501128620364,0
ecgclass,7,1,1.2421,1.259,16.9303,16.9303,11.4406,10.822,0.0008,5.1239,5.4897,1775514501145661608,0
ecgclass,7,1,1.259,1.2769,17.8707,17.8707,11.597,10.9718,0.0009,5.9035,6.2736,1775514501163376830,0
ecgclass,7,1,1.2769,1.2943,17.3912,17.3912,12.1058,11.4237,0.0008,4.8971,5.2854,1775514501180246147,0
ecgclass,7,1,1.2943,1.3138,19.5115,19.5115,12.0217,11.2403,0.0009,7.1287,7.4898,1775514501199873931,0
ecgclass,7,1,1.3138,1.3282,14.3569,14.3569,11.7547,11.1941,0.0009,2.2275,2.6022,1775514501214489882,0
ecgclass,7,1,1.3282,1.3479,19.7484,19.7484,11.563,10.9491,0.0014,7.8237,8.1854,1775514501234448900,0
ecgclass,7,1,1.3479,1.3716,23.6614,23.6614,12.1252,11.4892,0.001,11.1661,11.5361,1775514501257545401,0
ecgclass,7,1,1.3716,1.3941,22.4824,22.4824,11.7103,11.1107,0.0011,10.371,10.7721,1775514501280418952,0
ecgclass,7,1,1.3941,1.4133,19.2301,19.2301,11.6594,11.0612,0.0009,7.1492,7.5707,1775514501299685881,0
ecgclass,7,1,1.4133,1.4307,17.405,17.405,12.1079,11.1777,0.0013,4.9176,5.2972,1775514501316690373,0
ecgclass,7,1,1.4308,1.4491,18.3647,18.3647,11.9174,11.2961,0.001,6.0499,6.4473,1775514501335234021,0
ecgclass,7,1,1.4491,1.4671,18.014,18.014,11.735,11.1458,0.0013,5.9097,6.279,1775514501353465555,0
ecgclass,7,1,1.4671,1.4864,19.264,19.264,12.5854,11.9123,0.0009,6.3016,6.6786,1775514501371877618,0
ecgclass,7,1,1.4864,1.505,18.6021,18.6021,11.8399,11.1679,0.0012,6.3972,6.7622,1775514501391243320,0
ecgclass,7,1,1.505,1.53,25.0134,25.0134,11.7917,11.1646,0.0009,12.8186,13.2218,1775514501416273774,0
ecgclass,7,1,1.53,1.5489,18.8775,18.8775,11.6403,11.0368,0.0008,6.8831,7.2372,1775514501435357684,0
ecgclass,7,1,1.5489,1.5665,17.6175,17.6175,12.0815,11.3371,0.0009,5.1637,5.536,1775514501452521143,0
ecgclass,7,1,1.5665,1.5834,16.824,16.824,11.4893,10.9158,0.001,4.9245,5.3347,1775514501469904932,0
