task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing_tpc,8944,15.1593,97.108,73.442,230.809,328.397,65.26,63.261,0.002,1.032,27.844,0.0,31.848
vocseg,no_sharing_tpc,8864,15.0237,99.637,73.861,230.793,362.815,67.223,64.562,0.002,1.321,28.413,0.0,32.414
