task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing,797,79.7,42.229,38.202,76.954,104.397,10.715,9.012,0.002,0.619,16.467,31.514
vocseg,no_sharing,803,80.3,44.331,39.212,88.958,131.682,11.456,9.528,0.002,0.7,17.086,32.875
