task,n_requests,throughput_rps,avg_latency_ms
heartrate,373,6.216666666666667,160.95703180776985
eclfore,373,6.216666666666667,160.957328188695
diasbp,373,6.216666666666667,160.95879647428865
ecgclass,373,6.216666666666667,160.95985986115087
gestureclass,373,6.216666666666667,160.95954752664503
sysbp,373,6.216666666666667,160.9596631042759
