task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,sharing,2906,4.9254,41.141,34.588,69.566,93.26,32.247,30.99,0.002,0.58,6.195,0.0,8.894
vocseg,sharing,2990,5.0678,41.917,34.763,71.581,96.892,32.492,31.049,0.002,0.734,6.716,0.0,9.425
