task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,sharing,2906,4.9254,44.462,41.526,79.517,113.847,32.208,30.416,0.002,0.783,11.786,0.0,12.254
gestureclass,sharing,2996,5.078,44.055,41.349,79.35,104.896,31.896,30.111,0.002,0.773,11.637,0.0,12.159
heartrate,sharing,2990,5.0678,44.847,42.243,82.083,109.813,32.413,30.646,0.002,0.774,11.934,0.0,12.434
diasbp,sharing,2979,5.0492,44.11,40.737,81.053,116.01,31.899,30.169,0.002,0.755,11.761,0.0,12.212
sysbp,sharing,2955,5.0085,44.531,41.872,80.06,103.785,32.134,30.385,0.002,0.761,11.944,0.0,12.398
etth1fore,sharing,2765,4.6864,43.827,40.864,79.464,104.578,31.783,30.109,0.002,0.713,11.554,0.0,12.044
weatherfore,sharing,2984,5.0576,43.971,40.716,78.759,105.444,31.807,30.115,0.002,0.722,11.67,0.0,12.163
trafficfore,sharing,3051,5.1712,44.295,40.991,81.308,108.882,32.079,30.335,0.003,0.715,11.725,0.0,12.216
