task,n_requests,throughput_rps,avg_latency_ms
ecgclass,2413,13.405555555555555,74.60631485515106
sysbp,2456,13.644444444444444,73.30012233037287
gestureclass,2495,13.86111111111111,72.15636559343992
heartrate,2425,13.472222222222221,74.23950992164576
diasbp,2402,13.344444444444445,74.9511604856364
eclfore,2451,13.616666666666667,73.45382527155465
