task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,sharing,1424,4.9103,65.437,57.008,104.642,143.162,50.233,47.854,0.002,1.052,14.221,15.205
gestureclass,sharing,1471,5.0724,64.681,56.75,101.279,138.929,50.021,47.703,0.002,1.079,13.682,14.66
