task,t_center,count,throughput_rps,p50_ms,p99_ms,mean_ms
nyudepth,59.5,4,4.0,63.63523006439209,87.41523742675781,69.63878870010376
nyudepth,60.5,8,8.0,64.93973731994629,126.84178113937378,77.97572016716003
nyudepth,61.5,7,7.0,62.98995018005371,64.8931884765625,62.49094009399414
nyudepth,62.5,6,6.0,62.4767541885376,62.955617904663086,61.75732612609863
nyudepth,63.5,4,4.0,62.448859214782715,62.99338102340698,62.18457221984863
nyudepth,64.5,3,3.0,62.91508674621582,71.74963474273682,65.71022669474284
nyudepth,65.5,3,3.0,62.155961990356445,62.21787929534912,62.05113728841146
nyudepth,66.5,3,3.0,62.661170959472656,64.842529296875,63.315232594807945
nyudepth,67.5,6,6.0,63.057661056518555,63.20697069168091,62.933921813964844
nyudepth,68.5,5,5.0,63.05503845214844,102.31375694274902,73.64501953125
nyudepth,69.5,5,5.0,62.43324279785156,66.11302375793457,63.23552131652832
nyudepth,70.5,3,3.0,62.088727951049805,62.965850830078125,61.966498692830406
nyudepth,71.5,4,4.0,62.86919116973877,66.54983758926392,63.703060150146484
nyudepth,72.5,2,2.0,65.37580490112305,68.3193302154541,65.37580490112305
nyudepth,73.5,3,3.0,61.30647659301758,62.711181640625,54.40052350362142
nyudepth,74.5,11,11.0,58.844804763793945,86.84673309326172,58.59442190690474
nyudepth,75.5,4,4.0,62.371134757995605,62.581946849823,56.77437782287598
nyudepth,76.5,7,7.0,57.74974822998047,78.69660854339598,57.64416285923549
nyudepth,77.5,6,6.0,60.510993003845215,90.95451831817627,68.4721867243449
nyudepth,78.5,4,4.0,62.32595443725586,90.68918228149413,64.19020891189575
nyudepth,79.5,2,2.0,48.506855964660645,56.92912817001343,48.506855964660645
nyudepth,80.5,4,4.0,45.107126235961914,59.86218929290771,48.40731620788574
nyudepth,81.5,6,6.0,60.267090797424316,63.32434415817261,56.7925771077474
nyudepth,82.5,6,6.0,58.25936794281006,79.17228937149048,57.20833937327067
nyudepth,83.5,3,3.0,61.40899658203125,62.742905616760254,54.68940734863281
nyudepth,84.5,9,9.0,61.90013885498047,103.50013732910156,60.80381075541178
nyudepth,85.5,9,9.0,89.62297439575195,125.11953353881837,84.71171061197917
nyudepth,86.5,7,7.0,50.57358741760254,61.04287147521973,50.093344279697966
nyudepth,87.5,4,4.0,68.15683841705322,82.42023468017578,70.384681224823
nyudepth,88.5,2,2.0,39.97492790222168,40.67587852478027,39.97492790222168
nyudepth,89.5,8,8.0,52.91092395782471,66.32002830505371,53.10872197151184
nyudepth,90.5,3,3.0,61.60449981689453,115.07277965545656,79.37089602152507
nyudepth,91.5,5,5.0,62.19744682312012,106.00437164306639,69.9777603149414
nyudepth,92.5,6,6.0,61.089515686035156,62.2165322303772,58.40436617533366
nyudepth,93.5,3,3.0,44.85106468200684,57.3015832901001,48.929055531819664
nyudepth,94.5,5,5.0,63.55929374694824,105.84479331970215,78.4447193145752
nyudepth,95.5,4,4.0,44.20924186706543,60.48979520797729,47.167956829071045
nyudepth,96.5,8,8.0,54.903268814086914,94.63476657867432,56.190669536590576
nyudepth,97.5,6,6.0,59.83614921569824,61.931419372558594,55.32522996266683
nyudepth,98.5,6,6.0,45.86195945739746,58.37597846984864,49.28116003672282
nyudepth,99.5,7,7.0,52.07681655883789,62.70071506500245,52.55358559744699
nyudepth,100.5,5,5.0,62.07871437072754,82.49635696411133,63.67835998535156
nyudepth,101.5,7,7.0,63.683271408081055,95.40176391601561,71.38797215053013
nyudepth,102.5,6,6.0,61.39826774597168,62.88535594940186,54.8026959101359
nyudepth,103.5,5,5.0,41.54181480407715,64.18938636779785,48.60267639160156
nyudepth,104.5,5,5.0,62.02101707458496,66.22513771057129,58.54949951171875
nyudepth,105.5,3,3.0,59.48591232299805,61.4616584777832,53.894996643066406
nyudepth,106.5,3,3.0,64.45097923278809,87.12252616882324,66.6951338450114
nyudepth,107.5,5,5.0,57.85632133483887,76.41354560852051,58.707284927368164
nyudepth,108.5,5,5.0,57.14058876037598,63.41676712036133,56.786441802978516
nyudepth,109.5,8,8.0,59.35204029083252,87.03318357467651,63.65436315536499
nyudepth,110.5,6,6.0,48.506736755371094,59.98810529708862,51.050543785095215
nyudepth,111.5,7,7.0,64.5747184753418,107.62033939361571,76.29561424255371
nyudepth,112.5,4,4.0,54.79860305786133,62.03825235366821,55.750906467437744
nyudepth,113.5,3,3.0,46.12207412719727,62.53810405731201,51.61237716674805
nyudepth,114.5,3,3.0,52.69265174865723,61.7578125,52.75726318359375
nyudepth,115.5,6,6.0,59.11517143249512,62.610721588134766,54.88200982411703
nyudepth,116.5,2,2.0,55.027008056640625,65.79174041748047,55.027008056640625
nyudepth,117.5,3,3.0,66.20073318481445,82.87214279174805,63.34209442138672
nyudepth,118.5,5,5.0,62.42847442626953,72.0387077331543,59.77821350097656
nyudepth,119.5,4,4.0,61.524033546447754,63.16756248474121,61.08611822128296
trafficfore,0.5,5,5.0,50.58860778808594,84.71138954162598,62.48974800109863
trafficfore,1.5,5,5.0,50.43935775756836,56.04334831237794,50.832176208496094
trafficfore,2.5,3,3.0,52.04558372497559,84.44211959838867,62.38492329915365
trafficfore,3.5,5,5.0,75.32382011413574,94.41010475158691,73.51980209350586
trafficfore,4.5,10,10.0,120.05198001861572,177.7560591697693,116.04173183441162
trafficfore,5.5,9,9.0,70.33824920654297,119.05525207519533,70.73680559794109
trafficfore,6.5,3,3.0,88.7453556060791,90.42132854461669,76.54261589050293
trafficfore,7.5,7,7.0,85.70718765258789,118.41919898986816,87.93507303510394
trafficfore,8.5,4,4.0,60.92429161071777,72.08112478256226,61.8586540222168
trafficfore,9.5,3,3.0,52.42347717285156,70.11266708374023,58.3802064259847
trafficfore,10.5,7,7.0,70.40047645568848,123.6332654953003,78.96453993661063
trafficfore,11.5,6,6.0,60.68730354309082,73.73839616775513,59.968153635660805
trafficfore,12.5,4,4.0,51.74660682678223,52.95726299285889,51.72485113143921
trafficfore,13.5,6,6.0,101.00579261779785,168.06397438049316,112.0226780573527
trafficfore,14.5,4,4.0,52.72555351257324,62.70313739776611,53.69812250137329
trafficfore,15.5,4,4.0,84.66899394989014,108.96185636520386,87.52197027206421
trafficfore,16.5,1,1.0,66.85662269592285,66.85662269592285,66.85662269592285
trafficfore,17.5,4,4.0,56.703805923461914,63.6815619468689,55.435001850128174
trafficfore,18.5,5,5.0,67.49248504638672,80.63043594360352,67.21324920654297
trafficfore,19.5,4,4.0,58.371663093566895,74.7512435913086,60.619354248046875
trafficfore,20.5,5,5.0,56.50687217712402,78.2767105102539,61.73443794250488
trafficfore,22.5,5,5.0,59.61012840270996,75.56096076965332,58.419132232666016
trafficfore,23.5,8,8.0,99.6161699295044,157.56571531295776,104.1613519191742
trafficfore,24.5,3,3.0,53.559303283691406,81.56087875366211,62.09150950113932
trafficfore,25.5,5,5.0,94.47979927062988,145.89271545410156,103.85642051696777
trafficfore,26.5,6,6.0,140.8766508102417,175.04862546920776,126.8075704574585
trafficfore,27.5,5,5.0,117.41447448730467,167.36823081970215,117.62890815734863
trafficfore,28.5,5,5.0,52.34932899475098,88.17482948303223,59.903573989868164
trafficfore,29.5,7,7.0,88.18316459655762,137.12594032287598,96.57706533159528
trafficfore,30.5,23,23.0,369.6742057800293,513.3339071273804,324.61946943531865
trafficfore,31.5,34,34.0,493.8626289367676,755.2223491668701,497.91156544404873
trafficfore,32.5,35,35.0,450.2108097076416,751.576681137085,454.19966833932057
trafficfore,33.5,27,27.0,634.8211765289307,848.387861251831,623.0062202171043
trafficfore,34.5,26,26.0,739.7055625915527,1026.9066095352175,732.9405362789447
trafficfore,35.5,32,32.0,441.7681694030762,646.7229676246643,426.3450726866722
trafficfore,36.5,24,24.0,632.7918767929077,887.7604103088379,655.1726261774699
trafficfore,37.5,39,39.0,888.4792327880859,1295.291199684143,914.5627999917054
trafficfore,38.5,22,22.0,1008.6649656295776,1428.7651324272156,1061.5088939666748
trafficfore,39.5,34,34.0,846.4641571044922,1277.2473049163818,880.4730667787439
trafficfore,40.5,39,39.0,481.80294036865234,864.6333694458008,461.12869336054877
trafficfore,41.5,22,22.0,174.2321252822876,326.8649220466614,181.51006915352562
trafficfore,42.5,20,20.0,122.33507633209229,241.82514905929565,131.325101852417
trafficfore,43.5,23,23.0,245.82195281982425,396.1224937438965,269.0065632695737
trafficfore,44.5,37,37.0,301.98049545288086,542.8476905822754,315.0276686694171
trafficfore,45.5,30,30.0,196.3862180709839,294.5316243171692,185.26764710744223
trafficfore,46.5,23,23.0,117.3532009124756,205.49350261688232,120.53746762483016
trafficfore,47.5,34,34.0,362.7103567123413,528.7623715400696,374.70593171961167
trafficfore,48.5,28,28.0,199.0063190460205,314.74290847778326,198.1200405529567
trafficfore,49.5,30,30.0,232.53893852233887,350.2951717376709,231.1999718348185
trafficfore,50.5,19,19.0,190.7968521118164,299.0939235687256,188.03507403323525
trafficfore,51.5,25,25.0,199.56421852111816,308.2470703124999,198.41181755065918
trafficfore,52.5,21,21.0,113.51442337036131,154.4572353363037,112.30296180361793
trafficfore,53.5,31,31.0,158.80894660949707,258.8753461837768,170.0105820932696
trafficfore,54.5,23,23.0,133.3460807800293,222.72808074951172,138.62641997959304
trafficfore,55.5,23,23.0,117.58852005004884,235.02285957336434,118.38133438773777
trafficfore,56.5,28,28.0,174.99101161956787,297.9782748222351,181.58601011548723
trafficfore,57.5,25,25.0,238.73496055603027,378.8038730621338,220.37676811218262
trafficfore,58.5,25,25.0,115.73028564453124,181.9695949554443,115.5087661743164
trafficfore,59.5,23,23.0,134.598970413208,313.25434207916265,156.57508891561756
trafficfore,60.5,24,24.0,333.61148834228516,515.6259870529175,335.66131194432575
trafficfore,61.5,30,30.0,523.4441757202148,689.2756128311157,510.2285861968994
trafficfore,62.5,33,33.0,737.0741367340088,1021.5049362182617,761.5313096479936
trafficfore,63.5,26,26.0,734.8566055297852,1003.7050247192383,752.8119729115413
trafficfore,64.5,39,39.0,826.9531726837158,1152.0400953292847,845.4710153432993
trafficfore,65.5,24,24.0,1246.3974952697754,1411.2335920333862,1162.8081103165944
trafficfore,66.5,35,35.0,889.517068862915,1268.0185747146604,874.446759905134
trafficfore,67.5,31,31.0,670.4363822937012,1011.6888999938966,657.2518579421505
trafficfore,68.5,32,32.0,342.32115745544434,486.9318652153015,354.00162637233734
trafficfore,69.5,24,24.0,525.8297920227051,786.2148427963257,552.9439349969228
trafficfore,70.5,29,29.0,743.3872222900391,942.4085426330566,722.5297730544518
trafficfore,71.5,33,33.0,771.1300849914551,946.482400894165,751.2128280870842
trafficfore,72.5,45,45.0,846.4083671569824,1199.3592548370361,814.5588715871176
trafficfore,73.5,45,45.0,253.42392921447757,929.5009899139405,344.04719140794543
trafficfore,74.5,22,22.0,54.43108081817627,93.65656375885007,58.31480026245117
trafficfore,75.5,30,30.0,102.41806507110596,196.58878803253177,103.2357136408488
trafficfore,76.5,32,32.0,101.87399387359619,233.7526845932007,109.05543714761734
trafficfore,77.5,29,29.0,69.17715072631836,176.3339519500732,77.62581726600384
trafficfore,78.5,34,34.0,63.72344493865967,155.3700375556946,69.98929556678323
trafficfore,79.5,32,32.0,108.21735858917236,206.00964784622192,110.13369262218475
trafficfore,80.5,24,24.0,59.94951725006104,166.02821350097656,76.80350542068481
trafficfore,81.5,34,34.0,102.3489236831665,249.58935499191287,120.45679372899673
trafficfore,82.5,30,30.0,91.6588306427002,154.52518939971927,86.65970961252849
trafficfore,83.5,34,34.0,91.38965606689453,165.3514862060547,91.7197395773495
trafficfore,84.5,28,28.0,75.13582706451416,236.62814140319827,109.61202212742397
trafficfore,85.5,29,29.0,79.87165451049805,156.13235473632812,85.29013600842706
trafficfore,86.5,30,30.0,66.91610813140869,121.49560689926147,71.98948860168457
trafficfore,87.5,27,27.0,73.14825057983398,169.12355899810788,89.22767639160156
trafficfore,88.5,26,26.0,68.72034072875977,142.5555944442749,76.6367270396306
trafficfore,89.5,18,18.0,69.91803646087646,171.090829372406,81.81117640601263
trafficfore,90.5,27,27.0,64.58473205566406,133.5207891464233,68.6715355625859
trafficfore,91.5,37,37.0,186.7992877960205,313.08865547180176,179.3355297397923
trafficfore,92.5,27,27.0,75.28543472290039,125.54704189300536,76.94591416252985
trafficfore,93.5,24,24.0,65.33396244049072,123.70020866394042,70.80366214116414
trafficfore,94.5,32,32.0,98.54638576507568,173.00415039062506,96.87162190675735
trafficfore,95.5,28,28.0,65.92726707458496,120.19267320632936,65.6707627432687
trafficfore,96.5,34,34.0,97.28705883026123,231.71875000000006,101.47478299982407
trafficfore,97.5,31,31.0,64.16869163513184,134.77573394775388,68.82133022431404
trafficfore,98.5,26,26.0,63.49825859069824,108.45738649368286,66.30229949951172
trafficfore,99.5,21,21.0,76.93171501159668,134.666109085083,79.92110933576312
trafficfore,100.5,30,30.0,104.7353744506836,266.61177158355713,123.61056009928386
trafficfore,101.5,30,30.0,85.07513999938965,188.5556244850159,94.33244864145915
trafficfore,102.5,31,31.0,74.95832443237305,262.7307176589966,104.67023234213552
trafficfore,103.5,30,30.0,80.31797409057617,149.3966269493103,87.23273277282715
trafficfore,104.5,32,32.0,90.95275402069092,161.0733652114868,91.75635129213333
trafficfore,105.5,38,38.0,116.60945415496826,179.93924856185916,109.64067358719676
trafficfore,106.5,34,34.0,73.58384132385254,227.35109567642212,92.28399921866024
trafficfore,107.5,34,34.0,101.99570655822754,242.84385204315186,112.51547056085923
trafficfore,108.5,30,30.0,86.37094497680664,147.5104069709778,83.62029393513997
trafficfore,109.5,26,26.0,70.61445713043213,156.02701902389526,84.86626698420598
trafficfore,110.5,21,21.0,75.20937919616699,158.6409091949463,94.55985114687965
trafficfore,111.5,27,27.0,86.2722396850586,188.07049751281735,97.12737577932852
trafficfore,112.5,25,25.0,66.6036605834961,97.27035522460938,67.34589576721191
trafficfore,113.5,29,29.0,93.54543685913086,196.26408576965332,96.89856397694555
trafficfore,114.5,32,32.0,88.53518962860107,191.27612113952637,95.75697034597397
trafficfore,115.5,19,19.0,71.36893272399902,134.4950532913208,80.36991169578151
trafficfore,116.5,25,25.0,101.470947265625,196.81037902832023,99.95887756347656
trafficfore,117.5,27,27.0,90.64841270446776,193.843765258789,102.28653307314272
trafficfore,118.5,37,37.0,96.49157524108888,222.82247543334964,107.19604105562777
trafficfore,119.5,32,32.0,83.90367031097412,149.9739408493042,86.35358512401581
trafficfore,120.5,4,4.0,123.05152416229248,170.9158205986023,123.34543466567993
vocseg,0.5,9,9.0,45.78614234924317,51.63938522338868,46.7428101433648
vocseg,1.5,4,4.0,45.792341232299805,47.70807981491089,46.091675758361816
vocseg,2.5,3,3.0,43.76220703125,45.60617446899414,43.8687801361084
vocseg,3.5,4,4.0,45.398712158203125,46.38652801513672,45.583903789520264
vocseg,4.5,6,6.0,47.669172286987305,67.7661657333374,51.362951596577965
vocseg,5.5,2,2.0,43.433547019958496,43.90890836715699,43.433547019958496
vocseg,6.5,6,6.0,47.89292812347412,72.74852991104126,51.783243815104164
vocseg,7.5,4,4.0,47.2182035446167,71.07508182525635,52.602410316467285
vocseg,8.5,7,7.0,45.20630836486816,46.98038578033447,45.163358960832866
vocseg,9.5,10,10.0,45.24791240692139,81.36552572250366,50.52635669708252
vocseg,10.5,3,3.0,46.53811454772949,47.234625816345215,46.72082265218099
vocseg,11.5,5,5.0,45.327186584472656,60.76560020446777,48.299598693847656
vocseg,12.5,2,2.0,44.682979583740234,45.34958362579346,44.682979583740234
vocseg,13.5,8,8.0,45.40884494781494,46.11408710479736,45.32924294471741
vocseg,15.5,3,3.0,47.04189300537109,53.01025390625,48.38132858276367
vocseg,16.5,2,2.0,46.714067459106445,47.97834873199463,46.714067459106445
vocseg,17.5,6,6.0,46.149611473083496,55.56759834289551,47.682881355285645
vocseg,18.5,2,2.0,42.806029319763184,43.94472360610962,42.806029319763184
vocseg,19.5,9,9.0,49.48186874389648,143.82888793945312,74.14311832851834
vocseg,20.5,5,5.0,45.59683799743652,46.6133975982666,45.90144157409668
vocseg,21.5,5,5.0,45.44210433959961,45.65434455871582,43.901777267456055
vocseg,22.5,4,4.0,60.63032150268555,79.07288312911987,61.79463863372803
vocseg,23.5,4,4.0,43.72107982635498,47.93207883834839,44.15220022201538
vocseg,24.5,6,6.0,45.859456062316895,46.58445119857788,45.89418570200602
vocseg,25.5,2,2.0,48.729538917541504,51.45892381668091,48.729538917541504
vocseg,26.5,6,6.0,50.28367042541504,69.89927291870117,51.794211069742836
vocseg,27.5,3,3.0,45.46785354614258,45.79496383666992,45.456886291503906
vocseg,28.5,2,2.0,49.011945724487305,52.675580978393555,49.011945724487305
vocseg,29.5,3,3.0,45.70984840393066,46.44491195678711,45.6846555074056
vocseg,30.5,6,6.0,44.915199279785156,50.505125522613525,44.74369684855143
vocseg,31.5,9,9.0,49.45540428161621,73.42052459716797,51.643927892049156
vocseg,32.5,3,3.0,63.425540924072266,79.89904880523682,64.88943099975586
vocseg,33.5,7,7.0,43.775320053100586,82.90138244628906,53.87370926993234
vocseg,34.5,7,7.0,45.3791618347168,72.26570129394531,50.65185683114188
vocseg,35.5,2,2.0,42.254090309143066,46.142146587371826,42.254090309143066
vocseg,36.5,5,5.0,43.949127197265625,46.43362998962402,44.08116340637207
vocseg,37.5,3,3.0,45.62997817993164,47.44964599609375,46.16085688273112
vocseg,38.5,8,8.0,48.972487449645996,88.83380174636841,55.54518103599548
vocseg,39.5,8,8.0,43.1596040725708,52.84533977508545,44.02869939804077
vocseg,40.5,2,2.0,45.72856426239014,46.0959792137146,45.72856426239014
vocseg,41.5,5,5.0,46.32449150085449,55.60577392578125,47.97496795654297
vocseg,42.5,4,4.0,44.77119445800781,46.142728328704834,44.008731842041016
vocseg,43.5,4,4.0,45.503973960876465,45.59957027435303,45.355021953582764
vocseg,44.5,3,3.0,45.77445983886719,48.09600830078125,46.42717043558756
vocseg,45.5,6,6.0,47.49000072479248,68.09237003326416,50.84733168284098
vocseg,46.5,6,6.0,46.0587739944458,47.26685285568237,46.23889923095703
vocseg,47.5,8,8.0,46.13029956817627,63.493874073028564,49.34346675872803
vocseg,48.5,6,6.0,44.63624954223633,66.4090633392334,48.39301109313965
vocseg,49.5,1,1.0,54.19468879699707,54.19468879699707,54.19468879699707
vocseg,50.5,12,12.0,47.467708587646484,66.6815710067749,50.560990969340004
vocseg,51.5,3,3.0,43.50709915161133,43.94869804382324,43.47825050354004
vocseg,52.5,3,3.0,46.346187591552734,46.889657974243164,46.46070798238119
vocseg,54.5,5,5.0,46.630859375,60.338335037231445,50.18353462219238
vocseg,55.5,8,8.0,47.33264446258545,79.11140918731688,50.71774125099182
vocseg,56.5,8,8.0,48.429250717163086,61.409995555877686,49.66837167739868
vocseg,57.5,6,6.0,46.04339599609375,48.58497381210327,46.52289549509684
vocseg,58.5,7,7.0,49.32713508605957,77.09581851959227,53.83580071585519
vocseg,59.5,4,4.0,44.11792755126953,45.99919557571411,44.355809688568115
vocseg,60.5,4,4.0,48.12026023864746,48.49579572677612,47.9428768157959
vocseg,61.5,6,6.0,46.7909574508667,70.41641473770142,51.506757736206055
vocseg,62.5,3,3.0,45.844316482543945,45.939412117004395,45.857508977254234
vocseg,63.5,6,6.0,45.95446586608887,49.90514516830445,46.622395515441895
vocseg,64.5,8,8.0,47.705769538879395,72.0955491065979,50.10983347892761
vocseg,65.5,2,2.0,44.75891590118408,44.89361524581909,44.75891590118408
vocseg,66.5,3,3.0,43.267011642456055,47.05214500427246,44.4329579671224
vocseg,67.5,5,5.0,42.969465255737305,57.20481872558594,46.75946235656738
vocseg,68.5,5,5.0,73.00829887390137,85.61490058898926,67.26517677307129
vocseg,69.5,2,2.0,40.439486503601074,40.72115182876587,40.439486503601074
vocseg,70.5,4,4.0,41.66579246520996,42.19938039779663,41.464805603027344
vocseg,71.5,5,5.0,41.90182685852051,42.42868423461914,41.96043014526367
vocseg,72.5,7,7.0,44.64912414550781,62.547240257263184,49.119131905691965
vocseg,73.5,4,4.0,57.5634241104126,64.47373628616333,56.39463663101196
vocseg,74.5,3,3.0,59.61418151855469,73.51356506347656,60.320138931274414
vocseg,75.5,4,4.0,56.81967735290527,61.4920711517334,54.2140007019043
vocseg,76.5,6,6.0,64.19909000396729,81.15271329879761,61.76412105560303
vocseg,77.5,9,9.0,45.57704925537109,65.98135948181152,50.78813764784071
vocseg,78.5,3,3.0,61.82861328125,64.37960624694824,58.431784311930336
vocseg,79.5,8,8.0,61.591506004333496,98.77322435379027,64.98956680297852
vocseg,80.5,3,3.0,74.04255867004395,81.14832878112793,73.81248474121094
vocseg,81.5,6,6.0,60.83357334136963,66.66823625564575,59.836506843566895
vocseg,82.5,7,7.0,59.714317321777344,107.59582996368407,65.19780840192523
vocseg,83.5,6,6.0,63.188910484313965,88.53501081466675,63.31992149353027
vocseg,84.5,2,2.0,57.74378776550293,62.656049728393555,57.74378776550293
vocseg,85.5,6,6.0,54.92568016052246,60.97712516784668,52.35294500986735
vocseg,86.5,7,7.0,62.99996376037598,73.90337944030762,58.84306771414621
vocseg,87.5,5,5.0,58.06112289428711,64.02041435241699,56.572818756103516
vocseg,88.5,8,8.0,60.590386390686035,100.54064989089967,64.84657526016235
vocseg,89.5,8,8.0,73.02820682525635,183.65600585937497,105.69408535957336
vocseg,90.5,1,1.0,40.73500633239746,40.73500633239746,40.73500633239746
vocseg,91.5,6,6.0,63.31825256347656,81.25276565551758,62.25339571634928
vocseg,92.5,3,3.0,47.07145690917969,61.523189544677734,50.484021504720054
vocseg,93.5,6,6.0,54.21710014343262,78.83943319320679,56.845903396606445
vocseg,94.5,4,4.0,81.27188682556152,129.48825597763062,83.13673734664917
vocseg,95.5,6,6.0,60.857534408569336,62.5354290008545,53.97343635559082
vocseg,96.5,4,4.0,61.92195415496826,64.35941219329834,59.33022499084473
vocseg,97.5,2,2.0,60.328006744384766,62.461934089660645,60.328006744384766
vocseg,98.5,3,3.0,42.357683181762695,57.51901149749756,47.44672775268555
vocseg,99.5,6,6.0,44.61205005645752,65.94892740249634,49.890597661336265
vocseg,100.5,3,3.0,61.31911277770996,63.286213874816895,58.3036740620931
vocseg,101.5,4,4.0,50.33063888549805,61.44857406616211,51.36340856552124
vocseg,102.5,7,7.0,57.04450607299805,69.87468719482422,56.337458746773855
vocseg,103.5,6,6.0,50.53973197937012,56.36678934097291,49.45071538289388
vocseg,104.5,8,8.0,63.164353370666504,79.0788984298706,63.9684796333313
vocseg,105.5,4,4.0,61.38730049133301,78.69135618209839,64.63778018951416
vocseg,106.5,1,1.0,62.25228309631348,62.25228309631348,62.25228309631348
vocseg,107.5,5,5.0,57.5096607208252,62.72540092468262,58.81767272949219
vocseg,108.5,4,4.0,42.16742515563965,60.62952041625976,46.17255926132202
vocseg,109.5,6,6.0,56.77652359008789,86.06359958648682,58.05353323618571
vocseg,110.5,9,9.0,53.879499435424805,82.38850593566895,58.907270431518555
vocseg,111.5,6,6.0,54.68392372131348,67.61538982391357,53.43127250671387
vocseg,112.5,5,5.0,42.40655899047852,64.72743034362793,46.897029876708984
