task,send_time_s,latency_ms
gestureclass,4.6132,2387.777
gestureclass,4.6235,2377.495
gestureclass,4.6248,2376.228
gestureclass,4.6362,2408.636
gestureclass,4.6395,2405.361
gestureclass,4.6396,2405.272
gestureclass,4.6423,2446.100
gestureclass,4.6661,2464.735
gestureclass,4.6661,2464.724
gestureclass,4.6768,2495.436
gestureclass,4.6895,2482.744
gestureclass,4.6958,2476.501
gestureclass,4.7113,2504.996
gestureclass,4.7488,2467.556
gestureclass,4.7604,2501.086
gestureclass,4.7723,2533.087
gestureclass,4.7757,2529.750
gestureclass,4.7879,2517.571
gestureclass,4.8342,2516.783
gestureclass,4.8459,2548.029
gestureclass,4.8606,2574.911
gestureclass,4.9183,2559.713
gestureclass,4.9266,2551.452
gestureclass,4.9268,2551.302
gestureclass,4.9693,2553.218
gestureclass,4.9831,2584.194
gestureclass,4.9864,2581.007
gestureclass,4.9876,2579.774
gestureclass,5.0006,2610.920
gestureclass,5.0321,2623.048
gestureclass,5.0334,2621.763
gestureclass,5.0357,2619.451
gestureclass,5.0370,2661.567
gestureclass,5.0402,2658.376
gestureclass,5.0596,2725.364
gestureclass,5.0608,2724.152
gestureclass,5.0997,2774.335
gestureclass,5.1493,2768.942
gestureclass,5.2498,2796.987
gestureclass,5.2499,2796.942
gestureclass,5.2542,2837.433
gestureclass,5.2690,2867.164
gestureclass,5.2703,2865.895
gestureclass,5.3531,2870.220
gestureclass,5.4195,2930.970
gestureclass,5.4333,2960.002
gestureclass,5.4737,2919.654
gestureclass,5.5145,2924.772
gestureclass,5.5310,2952.108
gestureclass,5.5393,2943.848
gestureclass,5.5808,2946.341
gestureclass,5.5922,2935.084
gestureclass,5.6410,2929.533
gestureclass,5.6615,2951.792
gestureclass,5.6758,2937.535
gestureclass,5.6861,2927.243
gestureclass,5.6919,3131.152
gestureclass,5.6961,3126.942
gestureclass,5.6963,3161.761
gestureclass,5.7026,3155.561
gestureclass,5.7038,3154.285
gestureclass,5.7081,3193.999
gestureclass,5.7744,3217.218
gestureclass,5.8238,3255.864
gestureclass,5.8719,3294.703
gestureclass,5.8802,3286.447
gestureclass,5.9399,3315.730
gestureclass,5.9625,3336.238
gestureclass,5.9637,3335.082
gestureclass,5.9690,3329.844
gestureclass,5.9907,3350.915
gestureclass,5.9940,3391.714
gestureclass,5.9966,3389.119
gestureclass,6.0254,3403.950
gestureclass,6.0255,3403.907
gestureclass,6.0255,3403.887
gestureclass,6.0646,3410.243
gestureclass,6.0719,3402.956
gestureclass,6.1252,3394.243
gestureclass,6.1561,3449.944
gestureclass,6.1798,3426.294
gestureclass,6.1881,3462.246
gestureclass,6.1914,3458.965
gestureclass,6.1927,3457.685
gestureclass,6.2221,3473.853
gestureclass,6.2234,3516.531
gestureclass,6.2276,3512.333
gestureclass,6.2429,3497.098
gestureclass,6.2441,3540.092
gestureclass,6.2653,3561.694
gestureclass,6.2667,3560.370
gestureclass,6.2709,3556.114
gestureclass,6.2722,3598.020
gestureclass,6.3193,3594.276
gestureclass,6.3912,3567.581
gestureclass,6.4185,3584.658
gestureclass,6.4409,3562.326
gestureclass,6.4472,3556.062
gestureclass,6.4697,3577.632
gestureclass,6.4930,3598.273
gestureclass,6.5215,3613.505
gestureclass,6.5541,3580.950
gestureclass,6.5879,3591.757
gestureclass,6.5879,3636.148
gestureclass,6.6103,3613.803
gestureclass,6.6306,3593.553
gestureclass,6.6717,3597.402
gestureclass,6.6742,3638.503
gestureclass,6.6970,3615.673
gestureclass,6.7095,3603.319
gestureclass,6.7240,3632.122
gestureclass,6.7254,3630.677
gestureclass,6.7553,3644.060
gestureclass,6.7684,3675.802
gestureclass,6.7707,3673.502
gestureclass,6.9206,3612.089
gestureclass,6.9402,3636.450
gestureclass,6.9505,3626.203
gestureclass,7.0152,3645.700
gestureclass,7.0520,3651.247
gestureclass,7.0826,3663.525
gestureclass,7.0839,3662.211
gestureclass,7.1069,3683.912
gestureclass,7.1505,3685.464
gestureclass,7.1650,3670.977
gestureclass,7.1930,3686.743
gestureclass,7.1995,3724.175
gestureclass,7.2028,3720.908
gestureclass,7.2469,3719.772
gestureclass,7.2573,3751.860
gestureclass,7.2718,3737.453
gestureclass,7.2783,3730.957
gestureclass,7.2921,3762.025
gestureclass,7.2994,3754.694
gestureclass,7.3008,3797.602
gestureclass,7.3402,3758.271
gestureclass,7.3439,3798.289
gestureclass,7.3521,3833.463
gestureclass,7.3908,3794.813
gestureclass,7.4130,3816.447
gestureclass,7.4304,3799.121
gestureclass,7.4740,3799.091
gestureclass,7.4774,3795.720
gestureclass,7.4902,3782.960
gestureclass,7.5045,3813.715
gestureclass,7.5729,3833.459
gestureclass,7.6073,3842.572
gestureclass,7.6114,3838.534
gestureclass,7.6149,3877.434
gestureclass,7.6253,3867.056
gestureclass,7.6287,3863.722
gestureclass,7.6390,3897.425
gestureclass,7.6404,3896.091
gestureclass,7.6583,3878.217
gestureclass,7.6625,3919.070
gestureclass,7.6678,3913.824
gestureclass,7.7480,3878.173
gestureclass,7.7821,3931.488
gestureclass,7.8255,3888.175
gestureclass,7.8255,3931.223
gestureclass,7.8323,3924.498
gestureclass,7.8410,3959.555
gestureclass,7.8762,3924.366
gestureclass,7.8958,3949.439
gestureclass,7.8959,3949.383
gestureclass,7.9017,3988.314
gestureclass,7.9361,4040.656
gestureclass,8.0499,4057.113
gestureclass,8.0582,4048.872
gestureclass,8.0705,4036.603
gestureclass,8.0893,4062.246
gestureclass,8.1018,4094.105
gestureclass,8.1351,4060.857
gestureclass,8.1790,4059.757
gestureclass,8.1839,4054.862
gestureclass,8.1992,4039.592
gestureclass,8.2015,4080.618
gestureclass,8.2047,4077.388
gestureclass,8.2181,4151.630
gestureclass,8.2246,4145.116
gestureclass,8.2268,4142.904
gestureclass,8.2424,4171.891
gestureclass,8.2683,4145.965
gestureclass,8.2956,4162.357
gestureclass,8.3029,4155.098
gestureclass,8.3182,4139.753
gestureclass,8.3225,4178.872
gestureclass,8.3277,4173.657
gestureclass,8.3350,4166.452
gestureclass,8.3926,4194.733
gestureclass,8.4040,4183.403
gestureclass,8.4203,4210.315
gestureclass,8.4358,4194.836
gestureclass,8.4636,4211.685
gestureclass,8.5219,4197.985
gestureclass,8.5304,4189.473
gestureclass,8.5570,4207.409
gestureclass,8.5652,4199.162
gestureclass,8.6056,4202.248
gestureclass,8.6088,4242.404
gestureclass,8.6124,4238.817
gestureclass,8.6267,4268.604
gestureclass,8.6290,4266.403
gestureclass,8.6352,4304.457
gestureclass,8.6505,4289.171
gestureclass,8.6571,4282.540
gestureclass,8.7101,4274.040
gestureclass,8.7254,4302.968
gestureclass,8.7381,4333.906
gestureclass,8.7534,4318.614
gestureclass,8.7791,4335.849
gestureclass,8.7854,4329.595
gestureclass,8.8143,4343.876
gestureclass,8.8647,4382.791
gestureclass,8.9056,4385.184
gestureclass,8.9199,4370.908
gestureclass,8.9252,4365.584
gestureclass,8.9315,4402.358
gestureclass,8.9636,4414.149
gestureclass,8.9825,4438.982
gestureclass,8.9900,4431.532
gestureclass,8.9913,4474.554
gestureclass,9.0303,4435.592
gestureclass,9.0336,4477.003
gestureclass,9.0454,4465.164
gestureclass,9.0520,4502.743
gestureclass,9.0604,4494.323
gestureclass,9.0617,4493.034
gestureclass,9.0680,4530.312
gestureclass,9.1189,4479.472
gestureclass,9.1304,4511.806
gestureclass,9.1420,4500.263
gestureclass,9.1612,4524.867
gestureclass,9.1693,4516.856
gestureclass,9.1767,4553.657
gestureclass,9.1768,4553.626
gestureclass,9.2081,4567.148
gestureclass,9.2326,4542.639
gestureclass,9.2425,4577.219
gestureclass,9.2628,4556.995
gestureclass,9.2731,4590.209
gestureclass,9.2753,4587.969
gestureclass,9.2786,4584.750
gestureclass,9.3452,4605.700
gestureclass,9.3701,4626.055
gestureclass,9.3805,4615.714
gestureclass,9.4077,4633.722
gestureclass,9.4221,4663.056
gestureclass,9.4531,4719.343
gestureclass,9.4746,4697.802
gestureclass,9.5031,4712.855
gestureclass,9.5032,4712.777
gestureclass,9.5898,4716.087
gestureclass,9.5901,4715.798
gestureclass,9.6000,4749.921
gestureclass,9.6025,4790.829
gestureclass,9.6076,4829.524
gestureclass,9.6192,4817.961
gestureclass,9.6268,4856.131
gestureclass,9.6847,4886.546
gestureclass,9.6951,4876.233
gestureclass,9.7547,4860.736
gestureclass,9.7723,4886.031
gestureclass,9.7818,4919.707
gestureclass,9.7996,4901.907
gestureclass,9.8173,4930.279
gestureclass,9.8235,4924.015
gestureclass,9.8292,4963.633
gestureclass,9.8751,4961.488
gestureclass,9.8763,4960.220
gestureclass,9.8916,4945.034
gestureclass,9.9518,4971.267
gestureclass,9.9601,4963.050
gestureclass,9.9942,4928.923
