req_id,req_time,site_manager,device,backbone,task,site_manager_send_time,device_start_time,end_to_end_latency(ms),proc_time(ms),swap_time(ms),pred,true
0,0.0,site2,10.100.20.48:8000,momentbase,diasbp,1769422340.1684308,1769422340.1935375,337.8767967224121,309.57386599999995,0.011987999999999999,71.2536392211914,56.0
1,0.10002778549597109,site2,10.100.20.48:8000,momentbase,ecgclass,1769422340.2691543,1769422340.5070605,251.4357566833496,11.841247,0.003615,0.0,0.0
2,0.20005557099194218,site2,10.100.20.48:8000,momentbase,ecgclass,1769422340.3686588,1769422340.5213175,163.79117965698242,9.593351,0.001663,0.0,0.0
3,0.30008335648791334,site2,10.100.20.48:8000,momentbase,gestureclass,1769422340.4692028,1769422340.5331388,80.3377628326416,14.617619,0.003155,4.0,4.0
4,0.40011114198388437,site2,10.100.20.48:8000,momentbase,ecgclass,1769422340.5687404,1769422340.5701578,12.736797332763672,9.616566,0.003686,0.0,0.0
5,0.5001389274798556,site2,10.100.20.48:8000,momentbase,diasbp,1769422340.6697345,1769422340.67177,54.09717559814453,50.053226,0.005128,71.2536392211914,56.0
6,0.6001667129758267,site2,10.100.20.48:8000,momentbase,ecgclass,1769422340.7690353,1769422340.7707803,13.496160507202148,10.029756,0.004437,0.0,0.0
7,0.7001944984717977,site2,10.100.20.48:8000,momentbase,heartrate,1769422340.868728,1769422340.8706338,53.9555549621582,49.968536,0.005148,70.99649047851562,69.0
8,0.8002222839677687,site2,10.100.20.48:8000,momentbase,ecgclass,1769422340.9688864,1769422340.970644,13.452529907226562,10.020942,0.005008,0.0,0.0
9,0.9002500694637399,site2,10.100.20.48:8000,momentbase,ecgclass,1769422341.0706155,1769422341.0726724,13.826608657836914,9.989335,0.003064,0.0,0.0
10,1.000277854959711,site2,10.100.20.48:8000,momentbase,ecgclass,1769422341.16869,1769422341.1707258,13.644695281982422,9.994472,0.003045,0.0,0.0
11,1.1003056404556821,site2,10.100.20.48:8000,momentbase,sysbp,1769422341.2706032,1769422341.272646,54.06951904296875,50.090312,0.005417999999999999,125.82366943359375,98.0
12,1.2003334259516534,site2,10.100.20.48:8000,momentbase,heartrate,1769422341.3689032,1769422341.3706524,54.39329147338867,50.372443000000004,0.005609,70.99649047851562,69.0
13,1.3003612114476244,site2,10.100.20.48:8000,momentbase,heartrate,1769422341.4694993,1769422341.4712222,54.15534973144531,50.300312,0.002704,70.99649047851562,69.0
14,1.4003889969435954,site2,10.100.20.48:8000,momentbase,diasbp,1769422341.568866,1769422341.5705469,53.84254455566406,50.172788000000004,0.005098,71.2536392211914,56.0
15,1.5004167824395667,site2,10.100.20.48:8000,momentbase,ecgclass,1769422341.66893,1769422341.6706336,13.368368148803711,10.011959000000001,0.004937,0.0,0.0
16,1.6004445679355375,site2,10.100.20.48:8000,momentbase,ecgclass,1769422341.770587,1769422341.7725935,13.88692855834961,9.986451,0.0030139999999999998,0.0,0.0
17,1.7004723534315087,site2,10.100.20.48:8000,momentbase,ecgclass,1769422341.8697433,1769422341.8718352,13.901948928833008,10.011108,0.003045,0.0,0.0
18,1.8005001389274797,site2,10.100.20.48:8000,momentbase,gestureclass,1769422341.9689095,1769422341.970882,18.41878890991211,14.611149000000001,0.005299,4.0,4.0
19,1.900527924423451,site2,10.100.20.48:8000,momentbase,ecgclass,1769422342.0695772,1769422342.0716033,13.799428939819336,9.969665,0.005098,0.0,0.0
20,2.000555709919422,site2,10.100.20.48:8000,momentbase,sysbp,1769422342.169619,1769422342.1716914,54.10289764404297,49.999353000000006,0.005949,125.82366943359375,98.0
21,2.100583495415393,site2,10.100.20.48:8000,momentbase,ecgclass,1769422342.2699125,1769422342.2716458,13.429880142211914,10.054124,0.0044870000000000005,0.0,0.0
22,2.2006112809113643,site2,10.100.20.48:8000,momentbase,ecgclass,1769422342.369609,1769422342.3717206,13.702154159545898,9.969564,0.002564,0.0,0.0
23,2.3006390664073355,site2,10.100.20.48:8000,momentbase,heartrate,1769422342.4695609,1769422342.4715707,54.07404899597168,50.020345,0.004807,70.99649047851562,69.0
24,2.4006668519033068,site2,10.100.20.48:8000,momentbase,sysbp,1769422342.5698555,1769422342.57155,54.334402084350586,50.268153000000005,0.005288,125.82366943359375,98.0
25,2.5006946373992776,site2,10.100.20.48:8000,momentbase,sysbp,1769422342.6694195,1769422342.6711564,54.060935974121094,50.348585,0.002564,125.82366943359375,98.0
26,2.600722422895249,site2,10.100.20.48:8000,momentbase,sysbp,1769422342.7697136,1769422342.7714548,54.443359375,50.363128,0.002423,125.82366943359375,98.0
27,2.7007502083912196,site2,10.100.20.48:8000,momentbase,ecgclass,1769422342.8693697,1769422342.8711388,14.078617095947266,10.484169,0.007220000000000001,0.0,0.0
28,2.800777993887191,site2,10.100.20.48:8000,momentbase,sysbp,1769422342.9697132,1769422342.9718626,54.44526672363281,50.106056,0.005509,125.82366943359375,98.0
29,2.900805779383162,site2,10.100.20.48:8000,momentbase,heartrate,1769422343.069332,1769422343.071036,53.84254455566406,50.230755,0.004836999999999999,70.99649047851562,69.0
30,3.0008335648791333,site2,10.100.20.48:8000,momentbase,gestureclass,1769422343.1694229,1769422343.1712677,18.42808723449707,14.68445,0.004867,4.0,4.0
31,3.100861350375104,site2,10.100.20.48:8000,momentbase,diasbp,1769422343.2700937,1769422343.272196,54.17490005493164,50.06281,0.005378,71.2536392211914,56.0
32,3.200889135871075,site2,10.100.20.48:8000,momentbase,ecgclass,1769422343.3695114,1769422343.371289,13.310432434082031,10.030607999999999,0.004788,0.0,0.0
33,3.3009169213670466,site2,10.100.20.48:8000,momentbase,ecgclass,1769422343.4710648,1769422343.473027,13.721704483032227,9.960650999999999,0.002914,0.0,0.0
34,3.4009447068630174,site2,10.100.20.48:8000,momentbase,ecgclass,1769422343.5700288,1769422343.5719898,13.620615005493164,10.017217,0.0033150000000000002,0.0,0.0
35,3.5009724923589887,site2,10.100.20.48:8000,momentbase,ecgclass,1769422343.669901,1769422343.6718922,13.543844223022461,10.000211,0.002915,0.0,0.0
36,3.6010002778549595,site2,10.100.20.48:8000,momentbase,ecgclass,1769422343.7696357,1769422343.7715094,13.396024703979492,9.961622,0.002684,0.0,0.0
37,3.701028063350931,site2,10.100.20.48:8000,momentbase,gestureclass,1769422343.8712747,1769422343.8732817,18.23258399963379,14.533791,0.0052179999999999995,4.0,4.0
38,3.801055848846902,site2,10.100.20.48:8000,momentbase,ecgclass,1769422343.969766,1769422343.971689,13.933181762695312,10.023736999999999,0.004948,0.0,0.0
39,3.9010836343428728,site2,10.100.20.48:8000,momentbase,ecgclass,1769422344.0699642,1769422344.071906,13.544559478759766,10.007041,0.0026939999999999998,0.0,0.0
40,4.001111419838844,site2,10.100.20.48:8000,momentbase,heartrate,1769422344.169745,1769422344.1717093,54.05998229980469,50.096912,0.005529,70.99649047851562,69.0
41,4.101139205334816,site2,10.100.20.48:8000,momentbase,gestureclass,1769422344.2700055,1769422344.271777,17.984390258789062,14.710569999999999,0.004928,4.0,4.0
42,4.201166990830786,site2,10.100.20.48:8000,momentbase,ecgclass,1769422344.370253,1769422344.3721354,13.645648956298828,10.147445999999999,0.0047870000000000005,0.0,0.0
43,4.301194776326757,site2,10.100.20.48:8000,momentbase,ecgclass,1769422344.4701602,1769422344.4721417,13.901472091674805,9.976564999999999,0.003235,0.0,0.0
44,4.4012225618227285,site2,10.100.20.48:8000,momentbase,diasbp,1769422344.5703022,1769422344.572215,53.93338203430176,50.04326,0.005579000000000001,71.2536392211914,56.0
