req_idx,send_time,latency_ms
0,1773464327.759675,278.844
1,1773464327.791591,403.739
2,1773464327.820332,375.011
3,1773464327.907375,288.592
4,1773464328.021243,174.750
5,1773464328.024461,171.535
6,1773464328.082213,229.166
7,1773464328.135932,175.928
8,1773464328.162626,149.263
9,1773464328.192370,119.534
10,1773464328.209327,198.936
11,1773464328.253400,155.335
12,1773464328.339123,113.881
13,1773464328.356338,96.672
14,1773464328.397866,55.172
15,1773464328.399145,53.900
16,1773464328.558806,10.928
17,1773464328.594149,16.648
18,1773464328.610661,19.351
19,1773464328.621497,50.352
20,1773464328.628902,42.958
21,1773464328.670271,32.788
22,1773464328.672954,51.846
23,1773464328.677349,47.460
24,1773464328.714269,35.135
25,1773464328.730938,50.838
26,1773464328.737515,44.299
27,1773464328.755486,36.312
28,1773464328.757725,55.310
29,1773464328.832271,11.028
30,1773464328.862387,11.276
31,1773464328.887235,38.871
32,1773464328.894592,31.525
33,1773464328.918957,31.471
34,1773464328.979554,11.069
35,1773464328.988006,21.597
36,1773464329.121442,16.960
37,1773464329.172611,12.697
38,1773464329.233867,11.444
39,1773464329.265162,25.645
40,1773464329.337322,11.029
41,1773464329.342289,30.059
42,1773464329.390316,24.243
43,1773464329.451839,19.463
44,1773464329.461353,24.833
45,1773464329.473451,37.052
46,1773464329.534738,18.669
47,1773464329.535922,32.403
48,1773464329.557482,41.323
49,1773464329.563880,34.962
50,1773464329.768456,11.083
51,1773464329.830567,38.067
52,1773464329.850897,66.208
53,1773464329.863262,53.882
54,1773464329.920228,64.687
55,1773464329.930387,96.696
56,1773464330.168872,16.558
57,1773464330.239760,27.518
58,1773464330.321365,18.013
59,1773464330.380378,31.738
60,1773464330.457953,11.110
61,1773464330.467597,25.554
62,1773464330.488798,23.351
63,1773464330.567838,15.765
64,1773464330.572053,26.242
65,1773464330.630740,35.770
66,1773464330.631960,34.573
67,1773464330.671716,24.137
68,1773464330.687176,51.225
69,1773464330.824451,16.528
70,1773464331.049135,12.298
71,1773464331.095228,17.352
72,1773464331.189596,31.124
73,1773464331.223799,61.160
74,1773464331.263747,58.261
75,1773464331.286233,57.501
76,1773464331.333334,35.343
77,1773464331.357896,35.390
78,1773464331.381414,42.434
79,1773464331.383615,40.264
80,1773464331.386801,37.080
81,1773464331.411041,22.667
82,1773464331.447798,26.267
83,1773464331.463444,25.590
84,1773464331.512627,11.422
