req_idx,send_time,latency_ms
0,1773464327.759685,278.837
1,1773464327.779291,415.886
2,1773464327.792083,403.257
3,1773464327.840549,354.834
4,1773464327.897781,298.179
5,1773464327.914573,281.397
6,1773464327.990371,205.604
7,1773464327.997713,198.265
8,1773464328.016962,179.018
9,1773464328.083474,227.909
10,1773464328.116685,195.172
11,1773464328.135960,175.902
12,1773464328.278901,129.862
13,1773464328.306036,102.981
14,1773464328.438924,40.063
15,1773464328.482069,31.567
16,1773464328.489799,33.413
17,1773464328.609060,11.363
18,1773464328.651805,51.247
19,1773464328.703022,36.857
20,1773464328.734299,47.512
21,1773464328.767946,45.093
22,1773464328.801876,20.811
23,1773464328.938707,21.311
24,1773464328.994704,24.292
25,1773464329.016681,21.097
26,1773464329.083966,10.951
27,1773464329.132981,24.234
28,1773464329.161291,14.593
29,1773464329.249395,16.731
30,1773464329.341045,16.689
31,1773464329.367815,13.952
32,1773464329.388109,17.130
33,1773464329.453134,33.047
34,1773464329.471075,24.630
35,1773464329.495589,35.836
36,1773464329.532501,11.261
37,1773464329.558686,40.154
38,1773464329.608924,20.014
39,1773464329.610249,28.306
40,1773464329.625959,27.685
41,1773464329.652859,20.344
42,1773464329.689305,18.304
43,1773464329.728717,10.947
44,1773464329.745772,16.598
45,1773464329.775707,13.246
46,1773464329.779418,18.977
47,1773464329.790028,17.765
48,1773464329.810866,20.909
49,1773464329.812091,19.688
50,1773464329.825185,43.330
51,1773464329.848676,68.426
52,1773464329.885958,41.350
53,1773464329.893499,80.944
54,1773464329.895703,78.779
55,1773464329.908323,66.455
56,1773464329.934618,92.470
57,1773464329.950843,76.249
58,1773464329.965128,61.999
59,1773464329.979852,57.751
60,1773464330.015525,55.385
61,1773464330.041680,39.674
62,1773464330.057920,33.568
63,1773464330.212546,11.590
64,1773464330.227216,15.648
65,1773464330.344558,15.019
66,1773464330.363655,14.648
67,1773464330.384599,27.541
68,1773464330.414213,18.129
69,1773464330.543426,10.894
70,1773464330.589899,27.286
71,1773464330.689374,49.115
72,1773464330.695560,42.932
73,1773464330.709938,38.359
74,1773464330.758381,30.684
75,1773464330.777925,36.439
76,1773464330.825719,15.377
77,1773464330.836905,13.582
78,1773464330.854785,19.344
79,1773464330.932944,16.827
80,1773464330.979246,23.112
81,1773464331.004436,16.294
82,1773464331.040843,11.268
83,1773464331.091974,11.199
84,1773464331.098413,29.199
85,1773464331.173091,10.988
86,1773464331.185152,11.092
87,1773464331.186368,24.735
88,1773464331.200317,47.415
89,1773464331.202507,45.229
90,1773464331.210888,36.907
91,1773464331.254079,52.553
92,1773464331.282991,39.021
93,1773464331.292422,51.317
94,1773464331.299626,44.119
95,1773464331.416460,32.880
96,1773464331.432160,32.317
97,1773464331.471559,26.980
98,1773464331.562869,11.623
99,1773464331.585954,10.762
100,1773464331.600792,35.396
101,1773464331.610393,40.767
102,1773464331.629467,37.344
103,1773464331.646299,30.206
104,1773464331.682825,18.379
105,1773464331.692103,18.732
106,1773464331.702277,18.081
107,1773464331.819324,12.224
108,1773464331.868138,11.625
109,1773464331.874507,14.804
110,1773464331.876890,33.106
111,1773464331.879072,30.928
112,1773464331.923018,48.669
113,1773464331.934490,37.349
114,1773464331.967174,24.359
115,1773464332.082976,11.434
116,1773464332.109499,11.106
117,1773464332.117778,17.659
118,1773464332.136620,50.899
119,1773464332.184551,46.026
120,1773464332.214148,53.656
121,1773464332.245908,37.453
122,1773464332.289439,13.143
123,1773464332.309855,26.662
124,1773464332.375446,21.075
125,1773464332.409178,11.202
126,1773464332.439385,11.253
127,1773464332.466663,28.213
128,1773464332.467874,27.025
129,1773464332.484255,20.133
130,1773464332.500981,12.752
131,1773464332.511469,11.691
132,1773464332.547523,16.096
133,1773464332.581488,25.318
134,1773464332.618347,10.943
135,1773464332.650402,53.836
136,1773464332.656785,47.482
137,1773464332.657964,46.322
138,1773464332.683152,46.735
139,1773464332.737970,11.554
140,1773464332.848297,16.764
141,1773464332.934783,14.663
142,1773464332.975147,19.951
143,1773464332.996171,55.995
144,1773464333.001735,50.614
145,1773464333.018332,56.536
146,1773464333.033687,56.808
147,1773464333.040961,49.556
148,1773464333.138265,63.866
149,1773464333.157727,71.755
150,1773464333.169955,59.530
151,1773464333.174263,55.348
152,1773464333.183954,86.639
153,1773464333.198482,72.273
154,1773464333.201782,69.002
155,1773464333.211463,87.549
156,1773464333.224859,74.279
157,1773464333.231683,108.585
158,1773464333.339908,57.414
159,1773464333.432560,38.711
160,1773464333.433754,37.521
161,1773464333.611013,23.629
162,1773464333.623063,32.499
163,1773464333.698431,18.759
164,1773464333.704811,27.902
165,1773464333.733785,45.377
166,1773464333.746590,42.613
167,1773464333.808533,35.841
168,1773464333.820290,45.302
169,1773464333.828779,52.077
170,1773464333.849726,72.093
171,1773464333.864518,57.475
