task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,sharing,1424,4.9103,60.7,53.536,95.658,118.281,46.984,44.45,0.002,1.176,12.749,13.716
gestureclass,sharing,1471,5.0724,60.489,53.835,96.108,121.603,47.308,44.93,0.002,1.065,12.212,13.18
