task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing_tpc,11831,20.0525,118.256,103.67,262.468,355.668,84.382,82.355,0.002,0.825,33.304,0.0,33.874
gestureclass,no_sharing_tpc,11899,20.1678,117.99,100.583,270.21,381.82,83.801,81.81,0.002,0.825,33.605,0.0,34.189
