task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing,589,0.9983,60.063,58.45,79.315,90.188,56.211,53.997,0.004,1.292,2.925,3.852
gestureclass,no_sharing,621,1.0525,66.408,61.424,99.032,118.484,61.353,59.062,0.003,1.359,4.123,5.055
