task,condition,elapsed_sec,latency_ms
ecgclass,no_sharing,0.0001,422.5156
ecgclass,no_sharing,0.0603,377.7511
ecgclass,no_sharing,0.1188,351.7871
ecgclass,no_sharing,0.1791,291.5514
ecgclass,no_sharing,0.1855,285.141
ecgclass,no_sharing,0.1879,282.7816
ecgclass,no_sharing,0.2246,246.6488
ecgclass,no_sharing,0.2591,242.1479
ecgclass,no_sharing,0.3372,164.1331
ecgclass,no_sharing,0.3397,161.9906
ecgclass,no_sharing,0.3659,135.7985
ecgclass,no_sharing,0.3675,134.4001
ecgclass,no_sharing,0.3942,131.7885
ecgclass,no_sharing,0.4377,88.4008
ecgclass,no_sharing,0.4488,77.3377
ecgclass,no_sharing,0.4784,74.4925
ecgclass,no_sharing,0.4818,71.1534
ecgclass,no_sharing,0.4841,68.9566
ecgclass,no_sharing,0.4927,60.3616
ecgclass,no_sharing,0.5153,53.4914
ecgclass,no_sharing,0.5256,58.1548
ecgclass,no_sharing,0.5569,43.1588
ecgclass,no_sharing,0.5622,37.9145
ecgclass,no_sharing,0.6084,15.3785
ecgclass,no_sharing,0.6386,15.609
ecgclass,no_sharing,0.6553,15.8768
ecgclass,no_sharing,0.6656,21.0171
ecgclass,no_sharing,0.6773,24.4229
ecgclass,no_sharing,0.6786,39.2823
ecgclass,no_sharing,0.683,34.8921
ecgclass,no_sharing,0.7,33.0949
ecgclass,no_sharing,0.7098,38.4243
ecgclass,no_sharing,0.7423,21.0259
ecgclass,no_sharing,0.7593,19.1915
ecgclass,no_sharing,0.7654,27.7836
ecgclass,no_sharing,0.7767,35.3494
ecgclass,no_sharing,0.793,37.5526
ecgclass,no_sharing,0.8019,49.2828
ecgclass,no_sharing,0.8092,42.026
ecgclass,no_sharing,0.8317,38.449
ecgclass,no_sharing,0.8391,49.8195
ecgclass,no_sharing,0.8722,35.2416
ecgclass,no_sharing,0.9072,19.4199
ecgclass,no_sharing,0.9337,19.1462
ecgclass,no_sharing,0.9364,31.6055
ecgclass,no_sharing,0.9643,18.7714
ecgclass,no_sharing,0.9978,19.1536
ecgclass,no_sharing,1.0262,15.5919
ecgclass,no_sharing,1.0335,23.685
ecgclass,no_sharing,1.0415,30.7801
ecgclass,no_sharing,1.045,44.2734
ecgclass,no_sharing,1.0538,35.435
ecgclass,no_sharing,1.0552,34.1468
ecgclass,no_sharing,1.0592,45.4056
ecgclass,no_sharing,1.0914,27.7064
ecgclass,no_sharing,1.1917,15.5408
ecgclass,no_sharing,1.2056,16.5775
ecgclass,no_sharing,1.2133,28.6789
ecgclass,no_sharing,1.2233,37.0278
ecgclass,no_sharing,1.2316,48.8803
ecgclass,no_sharing,1.2349,45.6228
ecgclass,no_sharing,1.2624,36.6182
ecgclass,no_sharing,1.2969,19.8233
ecgclass,no_sharing,1.3347,18.6732
ecgclass,no_sharing,1.467,18.8131
ecgclass,no_sharing,1.5211,15.4583
ecgclass,no_sharing,1.5611,15.466
ecgclass,no_sharing,1.5867,14.9369
ecgclass,no_sharing,1.6014,18.6288
ecgclass,no_sharing,1.6027,35.5728
