req_idx,send_time,latency_ms
0,1773440023.991310,70.452
1,1773440024.059142,82.128
2,1773440024.078899,36.874
3,1773440024.104426,90.355
4,1773440024.180349,48.069
5,1773440024.190613,37.818
6,1773440024.240527,31.814
7,1773440024.463266,35.840
8,1773440024.715340,22.908
9,1773440024.912637,24.139
10,1773440024.935083,49.298
11,1773440025.039499,33.055
12,1773440025.178631,23.919
13,1773440025.205636,39.311
14,1773440025.363897,23.453
15,1773440025.442473,40.557
16,1773440025.622253,64.990
17,1773440025.646720,57.075
18,1773440025.759334,33.948
19,1773440025.784806,76.119
20,1773440025.850544,22.978
21,1773440025.881613,22.506
22,1773440025.953639,53.781
23,1773440026.045538,32.864
24,1773440026.170043,74.007
25,1773440026.181656,62.437
26,1773440026.209038,35.065
27,1773440026.471600,33.281
28,1773440026.519982,38.385
29,1773440026.649984,31.881
30,1773440026.813388,37.603
31,1773440026.817631,33.376
32,1773440026.852084,57.906
33,1773440027.005316,33.148
34,1773440027.381295,57.730
35,1773440027.391746,47.297
36,1773440027.451142,37.794
37,1773440027.498296,43.745
38,1773440027.517522,24.545
39,1773440027.611212,24.639
40,1773440027.887552,24.477
41,1773440027.996125,24.720
42,1773440028.044965,24.155
43,1773440028.331470,25.447
44,1773440028.377012,32.438
45,1773440028.546123,22.763
46,1773440028.588993,23.050
47,1773440028.785471,33.163
48,1773440028.894162,22.636
49,1773440029.116590,22.484
50,1773440029.291342,23.539
51,1773440029.607443,58.676
52,1773440029.708268,40.009
53,1773440029.792394,33.051
54,1773440029.893963,43.224
55,1773440029.997350,33.916
56,1773440030.221205,62.651
57,1773440030.241168,42.706
58,1773440030.288962,22.517
59,1773440030.421284,37.153
60,1773440030.450852,55.330
61,1773440030.468561,49.101
62,1773440030.474806,114.167
63,1773440030.521587,66.028
64,1773440030.561849,25.783
65,1773440030.658196,44.234
66,1773440030.792598,55.421
67,1773440031.127209,77.735
68,1773440031.131493,73.470
69,1773440031.177725,27.250
70,1773440031.232077,23.501
71,1773440031.248406,28.939
72,1773440031.285435,38.824
73,1773440031.403559,48.327
74,1773440031.420858,31.040
75,1773440031.513404,43.234
76,1773440031.515652,41.001
77,1773440031.612770,56.550
78,1773440031.616212,53.127
79,1773440031.855920,56.263
80,1773440031.857324,54.877
81,1773440031.858507,53.708
82,1773440031.926305,23.032
83,1773440032.375304,37.178
84,1773440032.447606,32.241
85,1773440032.600038,48.032
86,1773440032.619487,28.600
87,1773440032.678182,23.610
88,1773440032.697514,41.268
89,1773440032.701732,37.067
90,1773440032.796526,45.211
91,1773440033.085367,40.045
92,1773440033.117103,31.247
93,1773440033.148292,47.338
94,1773440033.154562,41.085
95,1773440033.188795,29.201
96,1773440033.282517,59.545
97,1773440033.292742,49.333
98,1773440033.298975,43.111
99,1773440033.462722,23.360
100,1773440033.500166,22.973
101,1773440033.578625,51.621
102,1773440033.582805,64.430
103,1773440033.641330,41.007
104,1773440033.709450,23.252
105,1773440033.742788,31.317
106,1773440033.860256,55.976
107,1773440033.870682,45.567
108,1773440033.975593,82.543
109,1773440034.061335,22.648
110,1773440034.229669,76.355
111,1773440034.464492,33.462
112,1773440034.622153,38.753
113,1773440034.632617,44.896
114,1773440034.679597,22.215
115,1773440034.723909,55.426
116,1773440034.726246,53.107
117,1773440035.027244,49.801
118,1773440035.080129,39.188
119,1773440035.172439,38.076
120,1773440035.178849,31.685
121,1773440035.261641,23.597
122,1773440035.437460,40.403
123,1773440035.574043,31.936
124,1773440036.192649,25.457
125,1773440036.234208,22.954
126,1773440036.355236,93.760
127,1773440036.359430,89.603
128,1773440036.405251,43.842
129,1773440036.757011,46.418
130,1773440036.814544,23.111
131,1773440036.913389,23.243
132,1773440037.124669,38.292
133,1773440037.228508,78.973
134,1773440037.253739,53.754
135,1773440037.334619,32.503
136,1773440037.708695,24.118
137,1773440037.971974,75.101
138,1773440037.982173,64.915
139,1773440037.992415,54.685
140,1773440038.002727,44.393
141,1773440038.094250,24.811
142,1773440038.147153,24.250
143,1773440038.185494,23.861
144,1773440038.291508,33.873
145,1773440038.369763,23.471
146,1773440038.392075,60.898
147,1773440038.396314,56.676
148,1773440038.428535,24.483
149,1773440038.684316,24.282
150,1773440038.807307,23.484
151,1773440038.829605,44.276
152,1773440038.960478,109.208
153,1773440038.990962,78.742
154,1773440039.011453,58.314
155,1773440039.018728,51.049
156,1773440039.117342,39.817
157,1773440039.201842,34.749
158,1773440039.247680,22.546
159,1773440039.278311,22.638
160,1773440039.307032,62.667
161,1773440039.488888,74.822
162,1773440039.525660,38.120
163,1773440039.645715,28.215
164,1773440039.653961,53.026
165,1773440039.780743,53.557
166,1773440040.176138,55.021
167,1773440040.236257,76.753
168,1773440040.318093,39.154
169,1773440040.458872,37.108
170,1773440040.469126,26.870
171,1773440040.488348,29.372
172,1773440040.616327,33.047
173,1773440040.639582,64.697
174,1773440041.028296,25.410
175,1773440041.098903,22.353
176,1773440041.169360,23.990
177,1773440041.238803,33.260
178,1773440041.313166,55.827
179,1773440041.329550,39.459
180,1773440041.454191,24.434
181,1773440041.471637,29.106
182,1773440041.695006,25.165
183,1773440041.712738,62.001
184,1773440041.734264,40.503
185,1773440041.875967,47.654
186,1773440041.956748,23.354
187,1773440042.347643,22.808
188,1773440042.513670,24.639
189,1773440042.552399,23.070
190,1773440042.575405,51.810
