run_idx,backbone,task,batch_size,n_requests,device,backbone_load_time_ms,model_load_mem_mb,decoder_load_time_ms,decoder_load_mem_mb,avg_latency_ms,lat_p50_ms,lat_p95_ms,lat_p99_ms,backbone_mean_ms,decoder_mean_ms,peak_gpu_mem_mb,avg_gpu_mem_mb,throughput_rps,avg_batch_size,mixed_batch_fraction,batch_count,backbone_ms_per_sample
0,momentbase,ecgclass,1,200,NVIDIA A16,24490.615338087082,455.474688,315.15250308439136,0.3968,10.355,9.575,9.961,10.136,9.859,0.343,443.067,443.067,96.572,1,0.0,200,9.8587
0,momentbase,ecgclass,2,200,NVIDIA A16,24490.615338087082,455.474688,315.15250308439136,0.3968,15.313,15.255,15.681,16.059,14.596,0.539,443.254,443.254,130.61,2,0.0,200,7.298
0,momentbase,ecgclass,4,200,NVIDIA A16,24490.615338087082,455.474688,315.15250308439136,0.3968,28.324,28.244,28.871,29.398,27.05,1.05,443.629,443.629,141.224,4,0.0,200,6.7625
0,momentbase,ecgclass,8,200,NVIDIA A16,24490.615338087082,455.474688,315.15250308439136,0.3968,54.809,54.791,55.564,55.957,52.418,2.06,444.379,444.379,145.962,8,0.0,200,6.5522
0,momentbase,ecgclass,16,200,NVIDIA A16,24490.615338087082,455.474688,315.15250308439136,0.3968,108.539,108.571,109.434,109.771,104.134,3.976,445.879,445.879,147.412,16,0.0,200,6.5084
0,momentbase,ecgclass,32,200,NVIDIA A16,24490.615338087082,455.474688,315.15250308439136,0.3968,213.71,213.783,214.918,215.265,205.919,7.243,448.879,448.879,149.736,32,0.0,200,6.435
0,momentbase,ecgclass,64,200,NVIDIA A16,24490.615338087082,455.474688,315.15250308439136,0.3968,434.045,433.234,434.65,436.035,418.624,14.765,454.879,454.879,147.45,64,0.0,200,6.541
0,momentbase,ecgclass,128,200,NVIDIA A16,24490.615338087082,455.474688,315.15250308439136,0.3968,870.79,870.988,872.362,872.817,842.78,27.144,466.879,466.879,146.993,128,0.0,200,6.5842
